ID,Reviewer,Rating,Review Time,Review Content,Owner Response
141,Kyno Satsura,5,2016-07-07,Modern building. Favourite building at the SGW Campus.,None
142,JF Martin,2,2018-07-07,"Meh, at least 4 better option in Montreal.",None
143,mcmickey,5,2022-10-09,Very helping staff,None
144,Marc Rousseau,1,2016-07-07,Everything and everybody even slightly associated with Concordia is horrible.,None
145,Nicolas Librado (NicoKido),5,2017-07-07,It is my favourite place to study,None
146,Palmyre Serey,5,2015-07-08,Go Stingers!! Love this uni and proud to be apart of it,None
147,Rabbi Yisroel Bernath,5,2017-07-07,Great Education!,None
148,Jamie C,2,2018-07-07,"Enh, at least it's not UQAM",None
149,Mahdi H. Nia,5,2018-07-07,The best academic department in Canada.,None
150,Samy Zarour,4,2016-07-07,Great school for summer courses,None
151,alix khoram,5,2023-04-07,👍👍👍 …,None
152,DJOHON Rufus,3,2021-07-06,It's Htpk,None
153,Fangfang Chen,3,2022-10-09,Nice,None
154,ad anand,5,2020-07-06,It's good,None
155,Sean Nolan,4,2016-07-07,"9/10, would study here again.",None
156,Nordinne BABOUCH,5,2016-07-07,I have very good experience there,None
157,Wang I-Chuan,4,2021-07-06,It is a clean and busy place.,None
158,Javad Manashti,5,2017-07-07,Lovely and comfortable,None
159,Ming Li,5,2017-07-07,An well-academic university for international student,None
160,Israa Hilles,5,2021-07-06,Great stuff and system,None
161,Dominic Leduc,5,2018-07-07,Best school ever!,None
162,Rodrigo K. Sato S.,5,2014-07-08,such a nice place to study,None
163,Joe Aj,4,2022-07-06,good,None
164,Rentan TGLG,4,2017-07-07,Good uni,None
165,Jena James,5,2022-07-06,Amazing service,None
166,Mabrouk Abodrbala,4,2016-07-07,24/24 hours library,None
167,Claude Bayeh,1,2022-07-06,Awful sevice,None
168,James Bouchard,5,2021-07-06,Big place to learn,None
169,Amin,5,2018-07-07,"Great place , nice people",None
170,Matthew Alquisada-Mansoori,4,2018-07-07,I litterally live here,None
171,p p,1,2019-07-07,Horrible terrible school,None
172,Roxanne Legrand,5,2013-07-08,we ask,None
173,Saurav Sharma,5,2022-07-06,I love this university ❤️❤️❤️❤️❤️❤️,None
174,Federico Gavaudan,2,2020-07-06,it is meh,None
175,Benny Lin,1,2018-07-07,I took a poop here,None
176,Lijo Kunnumpurath john,5,2021-07-06,Good,None
177,Hafiz Cheema,5,2016-07-07,Beautiful campus,None
178,vinod kumar,5,2021-07-06,Beautiful,None
179,Tuanaipek,5,2022-07-06,Wonderfull⭐🌟⭐ …,None
180,Q. Abdul,5,2014-07-08,Proud to be a Concordian!!,None
181,Emile T,4,2016-07-07,Amazing university,None
182,Laura Hudson,5,2018-07-07,top,None
183,Tristan Cortese,5,2021-07-06,Good school,None
184,Manjot Singh,5,2019-07-07,nice college,None
185,Daniel Law,5,2016-07-07,Great,None
186,Andrew J.,5,2015-07-08,I work there!,None
187,Armin Nikzad,5,2018-07-07,Best University...,None
188,Lujain Alasoom,4,2017-07-07,Nice to be part of it,None
189,Afif Bin Kamrul,5,2022-07-06,my university,None
190,Nicolas Pouliot,4,2016-07-07,loving it there.,None
191,Lei Lei,4,2017-07-07,Nice Building,None
192,André Cator,5,2019-07-07,Good University !,None
193,Basel Abdo,5,2014-07-08,Amazing place,None
194,ooo SR,5,2020-07-06,Great University,None
195,Joao Proença,5,2022-12-08,"Former student of Commerce Faculty of Sir George Williams University, today part of Concordia University in a rank of Excellent American Universities. Leaving My Gratitude to All Professors that I had on my Course of Business Administration.
Alumnus of Sir George Williams University's Faculty of Commerce now Concordia University a Teaching Excellence
Leave my tribute of thanks to all the professors I had in my Business Administration course",None
196,HYPH4ZE,4,2019-07-07,Superbe travail d'architecture. La façade est magnifique. Le visage du centre-ville de Montréal change peu à peu et se modernise pour le mieux.,None
197,Diane Houle,4,2023-03-08,Je suis pas aller a l université j'ai 64 ans je suis aller à l Oratoire st Joseph,None
198,Cedric Deukam,5,2018-07-07,Excellente université situé en plein centre ville de Montréal. Plusieurs formations dans divers domaines de l'ingénierie y sont données. Elle est située à proximité de la station de métro guy concordia et est accessible via plusieurs transports en commun.,None
199,Simon Daigneault,5,2023-03-08,Endroit très plaisant pour étudier.,None
200,HONG BIN OH,4,2018-07-07,"I went to graduate school here. It is downtown, so transportation is good and school facilities are good. Even though Korean is my mother tongue, when I look at my writing again, it seems like I have turned on a translator.",None
201,Antoinette ACCLASSATO,5,2022-10-09,J'y suis jamais allée mais je suis sûr que mon cycle sera super,None
202,Pix El,5,2018-07-07,"Très facile d'accès par le métro Station Guy Concordia, architecture bien intégré,",None
203,ruth grande,4,2022-07-06,"Very good university, although I don't study there. I find it very complete. I work in the kitchen and it has very good menus",None
204,wong william,4,2022-07-06,Beautiful campus!,None
205,Kevin Nguyen,5,2023-06-15,Shout out to Bowen and David,None
206,Angie,4,2020-07-06,It's easy to get to. Very well located and is one of the most prestigious universities in Montreal,None
207,TEVFIK AKTAS,5,2022-10-09,❤👍 …,None
208,Sofi Charland,5,2022-07-06,Belle architecture avec ses différents pavillons,None
209,Abdullah Koc,5,2023-01-07,Subway was good,None
210,Zhou Toby,4,2018-07-07,One of the Kangda Buildings,None
211,Patrick Desrochers,5,2017-07-07,De beaux points de vue!,None
212,redouanne guetglvilj,5,2020-07-06,Yts bien,None
213,papa taha,5,2019-07-07,Vrai art,None
214,Musashi Myamoto (Corbeau22),4,2019-07-07,On monde de diversité ouvert a tous.,None
215,Hank Hull,1,2021-07-06,Ça pue et c'est anglais,None
216,Jamie Marcil,1,2021-07-06,Non à l'extrême gauche,None
217,Joel Basile,5,2022-09-09,Belle place,None
218,Vg G,4,2018-07-07,No review text provided.,None
219,Jules Diaby,5,2017-07-07,L'universite me plaie,None
220,PSY tiger,5,2020-07-06,Connais pas,None
221,Ipehe Rodrigue,5,2019-07-07,Joli université,None
222,Belgacem BEN HEDIA,5,2019-07-07,Magnifique,None
223,Duplantie Yannick,1,2021-07-06,No review text provided.,None
224,Akram Ebeid,5,2018-07-07,No review text provided.,None
225,Ryan purp,5,2018-07-07,No review text provided.,None
226,Inkosazana Brenda,4,2022-07-06,No review text provided.,None
227,Amir Shokri,5,2019-07-07,No review text provided.,None
228,顾-婉荪,4,2018-07-07,No review text provided.,None
229,Kasen Tei,4,2021-07-06,No review text provided.,None
230,haresh savani,5,2023-04-07,No review text provided.,None
231,Parmiss Shahinfard,4,2022-11-08,No review text provided.,None
232,Arjav Patel,5,2019-07-07,No review text provided.,None
233,Paul-Harry Jayme,4,2022-11-08,No review text provided.,None
234,Mila5 Team,1,2020-07-06,No review text provided.,None
235,Nirav Patel,5,2019-07-07,No review text provided.,None
236,PRAVEEN SINGH,5,2022-07-06,No review text provided.,None
237,Louis Pavlakos,5,2018-07-07,No review text provided.,None
238,Nei Xenosaga,3,2018-07-07,No review text provided.,None
239,zipporah Creese,4,2022-11-08,No review text provided.,None
240,amir darzi,5,2022-11-08,No review text provided.,None
241,Amir Takbash,5,2018-07-07,No review text provided.,None
242,Farid Omarzadeh,1,2022-07-06,No review text provided.,None
243,Ngetich Collins,1,2019-07-07,No review text provided.,None
244,Nitesh Mehra,5,2022-07-06,No review text provided.,None
245,Lupa Duende,4,2020-07-06,No review text provided.,None
246,Alex,1,2022-07-06,No review text provided.,None
247,Harpreet Singh,5,2022-11-08,No review text provided.,None
248,Francis Marinilli,1,2019-07-07,No review text provided.,None
249,Mandip Singh,5,2020-07-06,No review text provided.,None
250,Maher Kreitem,5,2019-07-07,No review text provided.,None
251,Omar Dandan,5,2017-07-07,No review text provided.,None
252,Mohammed Contractor,5,2022-07-06,No review text provided.,None
253,Sekhmet Design (SekhmetDesign),5,2012-07-08,No review text provided.,None
254,Amir Hossein Zamani,5,2022-07-06,No review text provided.,None
255,Francine Manucci,5,2022-07-06,No review text provided.,None
256,Kamal Maanicshah,5,2021-07-06,No review text provided.,None
257,Spjul T,4,2022-10-09,No review text provided.,None
258,Sophie Lemieux,5,2018-07-07,No review text provided.,None
259,Elise Epaillard,5,2018-07-07,No review text provided.,None
260,chris quinnell,3,2016-07-07,No review text provided.,None
261,Basil saji,1,2019-07-07,No review text provided.,None
262,Jem Cortez,5,2020-07-06,No review text provided.,None
263,Ehsan Moazami,5,2020-07-06,No review text provided.,None
264,Farhan Rahman Chowdhury,4,2022-07-06,No review text provided.,None
265,Léa Raymond-Marshall,5,2022-10-09,No review text provided.,None
266,clement bailly,2,2021-07-06,No review text provided.,None
267,Erman Akman,5,2021-07-06,No review text provided.,None
268,mohammed altweel,4,2022-07-06,No review text provided.,None
269,Corina K,5,2018-07-07,No review text provided.,None
270,Sergio Camacho,5,2018-07-07,No review text provided.,None
271,Arshpreet Kaur,5,2022-07-06,No review text provided.,None
272,Alexandra Pinto,5,2018-07-07,No review text provided.,None
273,Kirti Joy,5,2014-07-08,No review text provided.,None
274,Nigah Mahajan,5,2022-07-06,No review text provided.,None
275,zakaria elhouba,5,2021-07-06,No review text provided.,None
276,fazle rabbi,5,2022-10-09,No review text provided.,None
277,shakib tamim,5,2020-07-06,No review text provided.,None
278,Dwaipayan Barman,5,2021-07-06,No review text provided.,None
279,Feiran Zhang,5,2019-07-07,No review text provided.,None
280,Meir Donath,4,2016-07-07,No review text provided.,None
281,Artur Gubaidullin,5,2022-07-06,No review text provided.,None
282,Heritier Luc Minani,4,2023-02-06,No review text provided.,None
283,Shashi Sethia,5,2020-07-06,No review text provided.,None
284,Vijaypal Singh,5,2019-07-07,No review text provided.,None
285,Yeddr wrragh,5,2014-07-08,No review text provided.,None
286,Jordan Joseph,5,2022-07-06,No review text provided.,None
287,Mahmoud Zeid,5,2022-07-06,No review text provided.,None
288,Thant zin,5,2020-07-06,No review text provided.,None
289,Mircea Chirca,5,2016-07-07,No review text provided.,None
290,Joe Iverson,5,2022-07-06,No review text provided.,None
291,Patrick Linton,5,2015-07-08,No review text provided.,None
292,Raphael Gauthier,5,2015-07-08,No review text provided.,None
293,Kaustubh Gosavi,5,2014-07-08,No review text provided.,None
294,Norah F,5,2022-12-08,No review text provided.,None
295,Monir Ozzaman,4,2014-07-08,No review text provided.,None
296,Yash Doshi,5,2022-07-06,No review text provided.,None
297,Emmie Kr,1,2022-07-06,No review text provided.,None
298,Arshpreet Kaur,3,2022-07-06,No review text provided.,None
299,Ricardo Andrés Salas Dorado,5,2022-11-08,No review text provided.,None
300,hussien shahata,4,2022-07-06,No review text provided.,None
301,Yashraj Khambhati,5,2022-07-06,No review text provided.,None
302,Faizan Chopda,5,2022-07-06,No review text provided.,None
303,Sara Baptiste-Brown,4,2017-07-07,No review text provided.,None
304,Hazen Abou Khadra,5,2021-07-06,No review text provided.,None
305,Julianna Argento,4,2021-07-06,No review text provided.,None
306,Yamileth Espinosa,5,2019-07-07,No review text provided.,None
307,Rahul Appu,5,2018-07-07,No review text provided.,None
308,Raeq Huq,5,2021-07-06,No review text provided.,None
309,Pardeep Sharma,5,2018-07-07,No review text provided.,None
310,Youcef Kara (youman189),4,2022-08-10,No review text provided.,None
311,Ahmad Bisharah,5,2022-07-06,No review text provided.,None
312,Fadia Farid,3,2019-07-07,No review text provided.,None
313,Sarmad Iraq سرمد ابن عراق,5,2020-07-06,No review text provided.,None
314,Ashly SV,5,2021-07-06,No review text provided.,None
315,Mitin Patel,5,2014-07-08,No review text provided.,None
316,Rajveer Singh,5,2016-07-07,No review text provided.,None
317,Aneesh Ahmed M,5,2022-07-06,No review text provided.,None
318,Let me know Please,1,2020-07-06,No review text provided.,None
319,Silver 2350,4,2022-10-09,No review text provided.,None
320,Jatin Lala,5,2022-07-06,No review text provided.,None
321,Christos Lycos,5,2014-07-08,No review text provided.,None
322,Sylvie Szabo,5,2022-07-06,No review text provided.,None
323,sulaimon ridwan,5,2022-10-09,No review text provided.,None
324,Rojalin Achary,3,2022-07-06,No review text provided.,None
325,Arjun G.Krishnan,5,2022-07-06,No review text provided.,None
326,Maksudul Alam,5,2022-07-06,No review text provided.,None
327,Masoud,5,2022-12-08,No review text provided.,None
328,Luis J Carrillo-Carasas,5,2015-07-08,No review text provided.,None
329,Natalia dls,5,2015-07-08,No review text provided.,None
330,Paras Patel,5,2019-07-07,No review text provided.,None
331,Victor Ruggi,5,2022-07-06,No review text provided.,None
332,Sneh Mulani,5,2021-07-06,No review text provided.,None
333,Arvind,4,2021-07-06,No review text provided.,None
334,BHAVIN CHAUDHARY,5,2022-09-09,No review text provided.,None
335,Charles Cloutier,1,2021-07-06,No review text provided.,None
336,Rahul Patil,5,2022-07-06,No review text provided.,None
337,Thenmozhie Rajan,5,2022-09-09,No review text provided.,None
338,Zakaria afoutni,5,2022-07-06,No review text provided.,None
339,marco madara,5,2022-07-06,No review text provided.,None
340,Razu Ahamed,5,2019-07-07,No review text provided.,None
341,Touseef Hamdani,5,2022-07-06,No review text provided.,None
342,Mr Hacker,5,2020-07-06,No review text provided.,None
343,Xiao Jie Shen,3,2022-07-06,No review text provided.,None
344,Ashesh,4,2016-07-07,No review text provided.,None
345,Julieth Mercado,5,2022-07-06,No review text provided.,None
346,Aydin Azari Farhad,3,2022-07-06,No review text provided.,None
347,Jennifer Mai-Ly Boisvert,5,2020-07-06,No review text provided.,None
348,Hilton Mutavati,4,2022-07-06,No review text provided.,None
349,Amir Ehsani,5,2021-07-06,No review text provided.,None
350,Zhao Qin,5,2014-07-08,No review text provided.,None
351,Marianne Brouillette,5,2020-07-06,No review text provided.,None
352,will derryl,4,2021-07-06,No review text provided.,None
353,Rakib Amin,5,2022-12-08,No review text provided.,None
354,Majid Rezazadeh,1,2021-07-06,No review text provided.,None
355,Simon Sun,5,2023-02-06,No review text provided.,None
356,Suryaveer Chauhan,4,2018-07-07,No review text provided.,None
357,Vincent,4,2021-07-06,No review text provided.,None
358,mazdad anklesaria,4,2019-07-07,No review text provided.,None
359,Mohd Laraib Maroof,5,2022-07-06,No review text provided.,None
360,sara gharavi,5,2022-07-06,No review text provided.,None
361,Safwat Ghabbour,5,2021-07-06,No review text provided.,None
362,Kuan Lee,4,2022-07-06,No review text provided.,None
363,Hari Vinayak,5,2022-07-06,No review text provided.,None
364,Reza Fasihani,5,2018-07-07,No review text provided.,None
365,Bowen Xu,5,2022-07-06,No review text provided.,None
366,Masoud Zaerpour,4,2019-07-07,No review text provided.,None
367,Sm Tomal,5,2022-11-08,No review text provided.,None
368,Esteban Xiques Cerpa,5,2016-07-07,No review text provided.,None
369,Salah Harb,5,2022-07-06,No review text provided.,None
370,Warren Rothman,1,2023-03-08,No review text provided.,None
371,Mohammad Salim,3,2023-02-06,No review text provided.,None
372,B Nakrani,5,2016-07-07,No review text provided.,None
373,Manpreet Brar,4,2022-07-06,No review text provided.,None
374,Maziad lbrahim,5,2022-10-09,No review text provided.,None
375,sepideh bayaty,5,2022-07-06,No review text provided.,None
376,Diana Zaza,5,2020-07-06,No review text provided.,None
377,yugandhar patil,5,2022-09-09,No review text provided.,None
378,Kavya Patel,4,2022-09-09,No review text provided.,None
379,karan bhagat,5,2013-07-08,No review text provided.,None
380,Pierre D,1,2016-07-07,No review text provided.,None
381,Alex Roy,5,2017-07-07,No review text provided.,None
382,Delwyn Jones,4,2023-02-06,No review text provided.,None
383,Harleen Behl,5,2019-07-07,No review text provided.,None
384,Geunyeong Lee,5,2020-07-06,No review text provided.,None
385,Michael S,1,2019-07-07,No review text provided.,None
386,Duminda Ekanayake,1,2022-11-08,No review text provided.,None
387,Patrick Mac Donald,5,2022-07-06,No review text provided.,None
388,Zaché Volcy,5,2023-01-07,No review text provided.,None
389,Bohan Zhang,5,2018-07-07,No review text provided.,None
390,Victor Romano França,1,2023-02-06,No review text provided.,None
391,P M,4,2016-07-07,No review text provided.,None
392,Abhi nath,4,2022-07-06,No review text provided.,None
393,Aman Deep,3,2020-07-06,No review text provided.,None
394,Shashank B Shivakumar,5,2022-07-06,No review text provided.,None
395,Aymeric Grail,4,2016-07-07,No review text provided.,None
396,Ho Phuc,5,2022-12-08,No review text provided.,None
397,Rae-Anne George,4,2022-07-06,No review text provided.,None
398,Muluh Clive,5,2019-07-07,No review text provided.,None
399,Kordis john,4,2013-07-08,No review text provided.,None
400,Bruno Buisson,4,2019-07-07,No review text provided.,None
401,Justin Petrilli,5,2019-07-07,No review text provided.,None
402,Liangxuan Xu,3,2018-07-07,No review text provided.,None
403,Urooj Naveed,5,2022-12-08,No review text provided.,None
404,Amrit Malhi,4,2014-07-08,No review text provided.,None
405,Syfax,5,2022-07-06,No review text provided.,None
406,Shubham Sharma,5,2022-10-09,No review text provided.,None
407,Marc-Antoine Savann,4,2018-07-07,No review text provided.,None
408,Nazeer Rahim Bhati,5,2022-07-06,No review text provided.,None
409,Sonu Bhullar,5,2019-07-07,No review text provided.,None
410,sam aittaleb,4,2022-11-08,No review text provided.,None
411,Nav Bedi,5,2022-07-06,No review text provided.,None
412,Omar Mohamed,1,2023-06-06,No review text provided.,None
413,hnenna nastia,5,2022-10-09,No review text provided.,None
414,Marilou Berlow,4,2020-07-06,No review text provided.,None
415,Kush Kansagra,4,2019-07-07,No review text provided.,None
416,Sophie Z,5,2022-09-09,No review text provided.,None
417,Zi Jin Su,5,2019-07-07,No review text provided.,None
418,Georges Fakhoury,5,2022-07-06,No review text provided.,None
419,Shubham Bhasin,4,2022-09-09,No review text provided.,None
420,Robert Thibault,5,2018-07-07,No review text provided.,None
421,Amrita Saluja,5,2022-07-06,No review text provided.,None
422,Bobby Y,4,2014-07-08,No review text provided.,None
423,Har 8,5,2019-07-07,No review text provided.,None
424,Choukri Haibe,5,2022-07-06,No review text provided.,None
425,Mackenson FELIX- Sèvitè a,5,2022-10-09,No review text provided.,None
426,Gaurav Jaiswal,5,2023-06-06,No review text provided.,None
427,Sanchit Smarak,5,2023-01-07,No review text provided.,None
428,Sandra Velasque Guerrero,5,2022-07-06,No review text provided.,None
429,Ghali Jabri,1,2020-07-06,No review text provided.,None
430,Samantha Patrick,5,2015-07-08,No review text provided.,None
431,KARANDEEP SINGH SANDHU,5,2013-07-08,No review text provided.,None
432,Muhammad Zohaib,4,2018-07-07,No review text provided.,None
433,MARCELO ZORZI,5,2023-03-08,No review text provided.,None
434,Pranoti Mulay,5,2022-07-06,No review text provided.,None
435,Stéphan Pommainville,4,2022-08-10,No review text provided.,None
436,Olivier Laporte,4,2022-07-06,No review text provided.,None
437,Sara Maroufian,5,2016-07-07,No review text provided.,None
438,Rudy Obeid,5,2020-07-06,No review text provided.,None
439,Monu,4,2018-07-07,No review text provided.,None
440,Yao,5,2022-07-06,No review text provided.,None
441,Andrew Jeyaraj,5,2021-07-06,No review text provided.,None
442,arunprasad karunanithi,5,2022-07-06,No review text provided.,None
443,De Chubasco,5,2022-07-06,No review text provided.,None
444,Erica Antoine,5,2022-08-10,No review text provided.,None
445,Qingfeng Lu,5,2020-07-06,No review text provided.,None
446,Jayesh Makwana,5,2018-07-07,No review text provided.,None
447,Ridwan Mahbub,5,2021-07-06,No review text provided.,None
448,Aravind Saravanan,5,2022-10-09,No review text provided.,None
449,Kummo Gannon,4,2021-07-06,No review text provided.,None
450,Karam Merjanian,5,2021-07-06,No review text provided.,None
451,jay shah,5,2022-08-10,No review text provided.,None
452,Hasandeep Singh,4,2022-07-06,No review text provided.,None
453,Russell Vaz,5,2020-07-06,No review text provided.,None
454,Shahrzad,4,2020-07-06,No review text provided.,None
455,Riniyad Mahady,5,2022-10-09,No review text provided.,None
456,Wesam M Daradkeh,5,2022-10-09,No review text provided.,None
457,Harsh Parmar,5,2022-08-10,No review text provided.,None
458,Fadi,4,2018-07-07,No review text provided.,None
459,Sondle Findlo,5,2021-07-06,No review text provided.,None
460,Elie BABIN,5,2014-07-08,No review text provided.,None
461,Heather Kousik,4,2018-07-07,No review text provided.,None
462,Arghavan t,5,2020-07-06,No review text provided.,None
463,patel chintan,5,2022-07-06,No review text provided.,None
464,Navdeep Dhillon,5,2022-07-06,No review text provided.,None
465,Umair Peerzada,5,2022-07-06,No review text provided.,None
466,Yousuf Abdullah,4,2022-07-06,No review text provided.,None
467,Gabriel Ernewein,4,2018-07-07,No review text provided.,None
468,Wei Huo,4,2022-07-06,No review text provided.,None
469,Quinn Barnes,3,2018-07-07,No review text provided.,None
470,Okul John,4,2019-07-07,No review text provided.,None
471,Jamilah DS,5,2022-07-06,No review text provided.,None
472,Zhonghan Zhou,4,2016-07-07,No review text provided.,None
473,Raj maini,5,2019-07-07,No review text provided.,None
474,Vipul Chauhan,3,2020-07-06,No review text provided.,None
475,Yonghee Kim,5,2023-05-07,No review text provided.,None
476,sukesh donepudi,5,2019-07-07,No review text provided.,None
477,g. yashwanth,5,2022-07-06,No review text provided.,None
478,Harsh Thaker,5,2022-11-08,No review text provided.,None
479,Alexandru Chiriac,5,2022-07-06,No review text provided.,None
480,Fadi Yaghmour,3,2017-07-07,No review text provided.,None
481,Yash Shah,5,2022-07-06,No review text provided.,None
482,The King,5,2022-09-09,No review text provided.,None
483,Deepika Monica DSouza,5,2022-07-06,No review text provided.,None
484,Syed Priom,5,2022-07-06,No review text provided.,None
485,pegah shahbazi,4,2023-03-08,No review text provided.,None
486,A S,2,2023-03-08,No review text provided.,None
487,Laura Haidar,5,2022-07-06,No review text provided.,None
488,harshit dubey,4,2016-07-07,No review text provided.,None
489,Alaa Al Issa,4,2023-03-08,No review text provided.,None
490,Himanshu Mahajan,5,2022-07-06,No review text provided.,None
491,Kevin Dejo,5,2016-07-07,No review text provided.,None
492,Yash,1,2022-12-08,No review text provided.,None
493,SriKrishna Padiyar,5,2022-07-06,No review text provided.,None
494,Peter Ntoulis,5,2021-07-06,No review text provided.,None
495,Alex “Yezzz” M,5,2022-07-06,No review text provided.,None
496,Kowshik Ahmed,5,2021-07-06,No review text provided.,None
497,Salim Awad,5,2022-07-06,No review text provided.,None
498,Elisabeth Kelefe,4,2021-07-06,No review text provided.,None
499,Little Nightmare,1,2019-07-07,No review text provided.,None
500,sarfraz anwar,5,2018-07-07,No review text provided.,None
501,Reza Mohammadzadeh,5,2021-07-06,No review text provided.,None
502,Mobin Allahdini H.,5,2022-12-08,No review text provided.,None
503,Dwayne Stevens,5,2022-07-06,No review text provided.,None
504,Shivam Khera,5,2022-12-08,No review text provided.,None
505,Xiaotang Song,4,2020-07-06,No review text provided.,None
506,steven leveillee,5,2023-02-06,No review text provided.,None
507,Vishal Maniya,5,2016-07-07,No review text provided.,None
508,Devin Pawluk,5,2018-07-07,No review text provided.,None
509,B. A.,4,2021-07-06,No review text provided.,None
510,TAIMUR KHAN,5,2018-07-07,No review text provided.,None
511,Habscollector13,3,2018-07-07,No review text provided.,None
512,Shoaeb Arif,5,2022-07-06,No review text provided.,None
513,Jagabondhu Das,5,2020-07-06,No review text provided.,None
514,Jihane,5,2022-07-06,No review text provided.,None
515,Sina Rangriz,3,2022-07-06,No review text provided.,None
516,Narcisse Feria,5,2022-12-08,No review text provided.,None
517,Jay Bhavsar,5,2022-07-06,No review text provided.,None
518,Joana Zghaib,5,2018-07-07,No review text provided.,None
519,Yogesh Chheta,5,2022-10-09,No review text provided.,None
520,Edward Rossi,4,2016-07-07,No review text provided.,None
521,Nuno Correia,5,2022-07-06,No review text provided.,None
522,Sunny Jawanda,1,2021-07-06,No review text provided.,None
523,Méon MTL,5,2023-02-06,No review text provided.,None
524,Anthony Brackin,5,2022-11-08,No review text provided.,None
525,Vitali Doudko,5,2019-07-07,No review text provided.,None
526,Tony Francis,5,2017-07-07,No review text provided.,None
527,A. K.,1,2022-07-06,No review text provided.,None
528,Md. Nazmul Hoq Salim,5,2022-07-06,No review text provided.,None
529,Mariano Morales,4,2022-11-08,No review text provided.,None
530,Darshit Rudani,5,2022-07-06,No review text provided.,None
531,Matthieu Perreault,4,2016-07-07,No review text provided.,None
532,Musab Masood,5,2012-07-08,No review text provided.,None
533,Lovish Aggarwal,5,2022-10-09,No review text provided.,None
534,Alale Kamrani,4,2022-07-06,No review text provided.,None
535,Concordia Security,1,2020-07-06,No review text provided.,None
536,Nad B,5,2020-07-06,No review text provided.,None
537,Güliz Toz,5,2022-09-09,No review text provided.,None
538,obada erfan,4,2022-07-06,No review text provided.,None
539,Eric Prieur,5,2022-07-06,No review text provided.,None
540,Ficmar Der Kit,5,2019-07-07,No review text provided.,None
541,Herve Ngomseu Fotsing,4,2022-07-06,No review text provided.,None
542,Varun Jaganathan,4,2018-07-07,No review text provided.,None
543,Aneesh Kochukrishnan,5,2022-07-06,No review text provided.,None
544,Joan Gillis,4,2023-06-30,No review text provided.,None
545,Lucas Catchlove,5,2022-07-06,No review text provided.,None
546,Avery Follett,4,2016-07-07,No review text provided.,None
547,Nirali Prajapati,5,2018-07-07,No review text provided.,None
548,Prisselda VOLTAIRE,5,2020-07-06,No review text provided.,None
549,Raghav Kaushal,1,2020-07-06,No review text provided.,None
550,Mohammed Fakruddin Shaik,5,2022-10-09,No review text provided.,None
551,john gbola-abiodun,5,2020-07-06,No review text provided.,None
552,Varshap Walia,5,2022-10-09,No review text provided.,None
553,tom pdl,3,2016-07-07,No review text provided.,None
554,Shubhparteek S,4,2014-07-08,No review text provided.,None
555,ravinder singh,5,2022-07-06,No review text provided.,None
556,John Connor,5,2022-07-06,No review text provided.,None
557,Arvind Sangwan,5,2022-07-06,No review text provided.,None
558,Sacha Vogt,5,2022-07-06,No review text provided.,None
559,Umair Ashraf,5,2016-07-07,No review text provided.,None
560,Harshad Mahajan,5,2022-07-06,No review text provided.,None
561,Papry Barua,5,2023-03-08,No review text provided.,None
562,megha rai,5,2020-07-06,No review text provided.,None
563,jay cambridge,4,2019-07-07,No review text provided.,None
564,Elizaveta Bykova,5,2021-07-06,No review text provided.,None
565,Miha Vũ,1,2020-07-06,No review text provided.,None
566,SATHEESH KUMAR,4,2017-07-07,No review text provided.,None
567,Issam Banifadel,5,2020-07-06,No review text provided.,None
568,Karan Ahuja,5,2021-07-06,No review text provided.,None
569,Steven Joseph,5,2022-07-06,No review text provided.,None
570,Soraka BeatsJesus,5,2019-07-07,No review text provided.,None
571,Olivier Turcotte,5,2017-07-07,No review text provided.,None
572,Wadii Bouzemmi,5,2022-07-06,No review text provided.,None
573,Cliff Fischer,5,2022-10-09,No review text provided.,None
574,kalappa Thotambailu,5,2022-07-06,No review text provided.,None
575,Linsey Farlot,5,2021-07-06,No review text provided.,None
576,Kris Sam,5,2016-07-07,No review text provided.,None
577,Dr. Vikram Singh,5,2022-09-09,No review text provided.,None
578,Meem Tabassum,5,2022-07-06,No review text provided.,None
579,mark gorski,3,2018-07-07,No review text provided.,None
580,Antoine Castellane,5,2017-07-07,No review text provided.,None
581,Salah Eddine ELBADRY,5,2022-07-06,No review text provided.,None
582,Patrick Deniso,5,2021-07-06,No review text provided.,None
583,Revanth Guptha,1,2022-10-09,No review text provided.,None
584,revanth kumar jasthi,5,2021-07-06,No review text provided.,None
585,Mohit Balu,5,2022-07-06,No review text provided.,None
586,Gab K. (HisokaKt),4,2023-05-07,No review text provided.,None
587,Ravneesh Singh,1,2022-07-06,No review text provided.,None
588,Joel Uranga,4,2022-11-08,No review text provided.,None
589,Nicolas Dupuis,4,2018-07-07,No review text provided.,None
590,Elvana Ejiogu,5,2021-07-06,No review text provided.,None
591,Cedric Martens,5,2020-07-06,No review text provided.,None
592,Mohammad Esrafilian,5,2021-07-06,No review text provided.,None
593,Diego PL,5,2023-04-07,No review text provided.,None
594,John Lee,5,2020-07-06,No review text provided.,None
595,Tim Zarins,4,2016-07-07,No review text provided.,None
596,Mary Kroitor,4,2022-07-06,No review text provided.,None
597,Andrew Ve,4,2022-10-09,No review text provided.,None
598,Anton Moses,5,2018-07-07,No review text provided.,None
599,XylqrM1,5,2022-12-08,No review text provided.,None
600,Georges AKPO,1,2018-07-07,No review text provided.,None
601,Elham Jamali,4,2023-06-06,No review text provided.,None
