ID,Reviewer,Rating,Review Time,Review Content,Owner Response
257,Farah A.Santiago,3,2022-12-08,"I wouldnt go again
Edit: My entourage and I only rode goliath and ednor, the line for Goliath was pretty long and kids kept skipping the line but it was an enjoyable and secure …",Thanks for taking the time to rate us. We’d love to know more about what we did and didn’t do well so that we can better serve you in the future.
258,Vanessa Gibeau,3,2022-07-06,"It was great but everything is more expensive this year. Unlimited refill cup was 40.00 +tx., small ice cream 6$+, ...  No meal under 15$. Be prepared!
If you come by car you can go to eat your lunch outside the park gates. There …",Thanks for taking the time to leave us a review. Very sorry your experience wasn’t what you’d hoped. We will pass along your feedback to management.
259,Ali Hassanein,4,2022-08-10,"When we went on a generally unpopular day (Thursday, July 14) just about every single attraction was open. A lot of the other reviews here claimed most of the stuff was closed which is bizarre to hear and had us worried but it was not the …",None
260,Sherry Cope,1,2022-09-09,"Very disappointed! We are out of town guests in the city and when asking for help with ticket purchases, we were rudely yelled at by security. For an attraction that's raved about, we found that the Park is in need of alot of repairs and …",None
261,Kamran Tavakoli,4,2022-07-06,It was fun except it would be better when every ride is open and covid is gone,Thanks for the great review. Have a great day!
262,Rene Koller,2,2022-08-10,"The location is great, but the parking lot directions and signs are a disaster.
Toilets are quite clean and well maintained. Many rides are out of order (you still pay full price). …",None
263,Natalie Vincent,5,2022-07-06,So much fun. Definitely worth getting a season pass.,Glad to learn your experience was a positive one. Hope to see you again soon!
264,Gosia Waksmańska,1,2022-11-08,"It is a great place indeed, great rollercoasters and Fear Fest itself is really well prepared - when it gets dark you truly feel Haloween atmosphere. But my bag was stolen under ‚24h surveillance video’ sign while taking Goliath …",None
265,Stephanie Parris,2,2022-08-10,"It was dirty, poorly organized, not many rides, the place needs a serious renovation. Things need to b repainted. Staff needs to b more engaging. Staff needs to  be more bilingual for tourists. It's an embarrassment to 6 flags. Very ghetto …",None
266,Alison Squires,1,2022-08-10,We visited La Ronde as Six Flags members from the US. I read everything on the website and we visited on one of the days they open late (1 pm) and close late (11 pm). This was a Wed but it was PACKED. Lines very long bit the WORST part was …,"Hi, thank you for your feedback! We are disappointed to hear your visit to our park was less than amazing. We are committed to providing a fun visit for all Guests and are saddened to hear of your experience. Please reach out to us at vipsupport@sixflags.com, so we can better resolve your concerns."
267,Ammaad Farooq,4,2017-07-07,"Very good amusement park a must visit place in Montreal. It is better to buy gold season pass. As usual food and drinks are very expensive. Wait time is long unless you come at opening time. Goliath, vampire, boomrang and monster are the best roller coaster rides. Slingshot and specially catapult are not for the faint hearted.",None
268,Natalie Barbeau,1,2022-09-09,"Took an hour to get to parking 8.  My suggestion is to have much clearer signage on the roads and lanes to P8.  You have two lanes on the way, one is bumper to bumper and the other is wide open.  It’s tempting to take the one that’s wide …","Hi, thank you for your feedback! We are disappointed to hear your visit to our park was less than amazing. We are committed to providing a fun visit for all Guests and are saddened to hear of your experience. Please reach out to us at vipsupport@sixflags.com, so we can better resolve your concerns."
269,Vic Pavagada,3,2022-10-09,"Good amusement park to take with your kids where they have some good kid rides. Food prices are a little pricey though. The best option is taking the Metro there with a free shuttle to the entrance, because the car parking is expensive.",Thanks for your feedback. We’re sorry to hear we disappointed you. We will connect with management on this matter.
270,Sumit M,5,2022-07-06,"Great rides! Really scary but fun. Few things I didn't like, stopping rides during rain and long waiting times. Rides are summer only so might as well be at least rain friendly and safe. Also, not sure why things are always very expensive at these places",We appreciate the review. Thanks for taking the time. Have a great day!
271,Shl0mo Shik,5,2022-11-08,"The park was really nice and pretty. It was halloween theemed so it was prety unique expirience. Many roller coasters and things to do around there.
Its the best to come as early as possible beacause after a couple of hours the lace fills up and there is long lines for the roller coasters.","Hi Shl0mo, thank you so much for the review. We look forward to seeing you again soon!"
272,Ben Comin,5,2018-07-07,"If you're in Montreal and you like roller coasters, you need to stop at La Ronde. It's a little pricey but they are one of the only places in Canada that has high tier coasters. Was also very clean and relatively easy to navigate. …",None
273,Katelynn Walter,3,2022-11-08,"Went to fright fest, which was great but required additional tickets apart from the entrance fee to the park. Waited a pretty long time for most rides.  Food was expensive and not good.",Thank you for the feedback. Have a wonderful day!
274,Richard Reed,2,2022-08-10,I'll update the review after we actually get into the park. So take this initial review with a grain of salt....but the line to get in is Disney bad...I don't expect a very fun day with two young kids who don't have the patience for long …,None
275,Kevin “clairement legit” Carrera,3,2022-08-10,"While the fireworks tonight were absolutely fantastic and deserving of 5 stars - It was Canada on the 16 of July - the speakers near the water were broken and sounded awful. Since the show combines music and light, this really detracts from …",None
276,Taylonkeezy Theanimegamer,2,2023-06-06,"Don't be fooled by the Six Flags branding that goes with the park. La Ronde is more of a step child then anything. Operations are abysmal, a line that should be 5 minutes is actually 30 minutes. Food is okay, since a good majority is name …","Hi Taylonkeezy, we’re very sorry that that was your experience with us. Please send a note to vipsupport@sixflags.com, so we can further look into your concerns."
277,Kim Alcock,1,2022-08-10,"There are only about 3 thrill rides that are worth waiting for if you think 2 hours waiting in line is reasonable.Their fast passes are overpriced for what they offered. Also, the park is run down. Washrooms are nasty, baby changing tables …",None
278,Shirley Sugiono,5,2022-07-06,Always having great time entertaint my kids during summer also bought season pass is worth the money.,"Merci d'avoir visité notre parc. Si vous avez un peu de temps, nous aimerions savoir ce que vous avez apprécié le plus de votre expérience !"
279,Allison Rason,1,2022-08-10,Absolutely to worst amusement park ive ever beem to. Not wortj the money.  We have been here for 4 hours and only managed 2 rides. The staff are incredibly slow.  The hours are terribly short. Pay to much money to barely get on any rides. Go anywhere else. Would give it a zero if i could.,None
280,Fredtrem,3,2022-09-09,"Laronde is still a great place to bring the family,  that said for a family of 6 and a 1 day pass you are looking at near $500 with a little bit of food.  Place is a step above a town fair but definitely a few steps below wonderland.",None
281,A Hatfield,5,2018-07-07,"Awesome Halloween display, patron amounts vary throughout the day, with peak time being late afternoon to early evening. To fully enjoy the park plan on spending a few extra dollars for a flash pass , I recommend the 90 dollar pass as you …",None
282,Chris Drennan,1,2022-09-09,"So who opens a park at 1pm in the afternoon? Add to that the insane line to get in to the place, mid day sun with little to no shade. The rides were ok at best but again the insane lines killed the vibe. I would think a 6 flags park would do better but I guess I was wrong. To sum up this park, wait in line to wait in more lines...",None
283,Brittny Ariel,1,2022-11-08,"FRIGHT FEST IS A SCAM
I went online to purchase 4 tickets for Fright night Haunted houses at Laronde
It somehow confirmed 8 tickets non refundable, nothing I can do  so call people …",None
284,Nat Mi,1,2022-09-09,"Awful. Long lines are everywhere-minimum 1hour of waiting. They just sell tickets without limits and then, it’s your problem.they close park at 7pm.”very smart” taking into consideration the heat time and such big crowd. Do not come here! Do not waste your time, money and good mood",None
285,Joy Rowe,1,2022-08-10,"Despite all the warnings in recent reviews to avoid La Ronde, I chose a cool day when rain threatened to try. The lines were not long on a grey and cloudy Saturday at 12:30. However; I never made it into La Ronde because their online system …",None
286,Tella H,4,2022-07-06,"Never have a bad experience here. The rides are amazing, literally mind blowing how fast they go, how different they are, and how many there are. La Ronde does a good job at keeping this place open with every ride available with short …",We appreciate the review. Thanks for taking the time. Have a great day!
287,Nora Wayne,2,2022-11-08,"Very small for an amusement park. The actors dressed up as demons walking around the park for fright fest was nice. All the fun rides from the past don't work or don't exist anymore(ovni,pitoune,the train,the dinosaur3d moving cinema...).  Will not go back. Toronto's wonderland is much better. disappointing",Thanks for taking the time to leave us a review. Very sorry your experience wasn’t what you’d hoped. We will pass along your feedback to management.
288,Bruno Sampaio Pinho da Silva,3,2022-07-06,"The park is very good, lots of toys but the time you spend playing on each one is not worth it giving how much you have to wait on the line. Another thing that I found is that most of employees act like they don't like what they're doing. I …","Thank you for bringing this to our attention, we are committed to providing you a great experience at the park so we do hope you give us another chance in the future."
289,John,2,2022-07-06,This is certainly one of the most disappointing amusement parks I have ever visited. …,"Hi Jordan, thank you for your feedback! We are disappointed to hear your visit to our park was less than amazing. We are committed to providing a fun visit for all Guests and are saddened to hear of your experience. Please reach out to us at vipsupport@sixflags.com, so we can better resolve your concerns."
290,Kristina,1,2022-09-09,"Absolutely terrible. I will probably give it another chance once again in mid-September, once school restarts because: …",None
291,Tiffany Galvin,1,2023-06-22,Very disappointing. $40 bucks each and only 5 running coasters?!? Save your money,"Hello Tiffany, we are disappointed to hear of your recent experience. We strive to provide fun environment to all our Guests. We would love to hear more details of your experience. Please contact us at vipsupport@sixflags.com, so we’re able to better resolve your concerns."
292,JUNG IL Joo (Jay),4,2019-07-07,Their restaurats are not special. But you must watch the international fire work confetition at La Ronde,None
293,Robert Foster,5,2022-07-06,"This was our first visit and we had an awesome time. We were there on July 1 and there was only about 10 min wait at some rides, and others there were no wait at all. It was early in the season for them, and we had two rides break down …",We are glad you visited AND that you had a good time. Please come visit us again soon!
294,Loretta Torontow,2,2022-09-09,Went recently to this park and was not very impressed. Seems rundown since the last time I went. Many attractions not running or abandoned. They seem to only be interested in keeping the extreme rides operating. Not happy with their 'no cash' policy either.,None
295,jacaq jr,2,2022-08-10,Honestly was disappointed by my visit. First of a lot of rides were closed. A lot of great attractions as been closed forever since my last visit from a few years. But then we've bought 300$ of entry tickets and parking to find out that …,"Hi, we are sorry for any disappointment caused.  We hope to have the opportunity to welcome you back into our parks.  If you could please send an email to vipsupport@sixflags.com, an expert Support Agent is ready to assist you quickly with your concern."
296,Anders Strøm,4,2023-06-15,"Very fun,but way too long lines even in off season","Thank you for taking the time to leave a review, even if your experience wasn’t great. Please send a note to vipsupport@sixflags.com with further details, so we can improve in the future."
297,Babaei Bozo,1,2022-09-09,"Went there today with my kids, this review and comment is not directed to the park, but solely to the young man that was the attendant at La Monstre ride around 5 PM. …",None
298,Alicia Carole Henri ESL English teacher ZAC and ZAD,1,2022-09-09,"I thought I would share because my experience at la ronde was one of our worst family outings EVER!
Many rides closed, minimum of 30 min wait per ride, supper took one hour to …",None
299,Pat Chibok,4,2022-10-09,"Of course we had fun. But 240$ for 2 is very pricy for our budget.  Either save 150 ( 2 x 75$ ) for VIP 50% less wait or wait an hour + for each ride.
McD had a special for 24 on a hamburger ,fries n a pret",None
300,Sarah,2,2022-11-08,"Overpriced tickets, rides are in a questionable state, the price of the food is absolutely insane and they haven't added any rides in years. I once rode the Chaos and vomit was barely cleaned off the seatbelt and seats... Some of the rides …",None
301,Joshua Mathias,4,2022-07-06,"It was a blast, line up were 20 mins.... The food voucher thing sucked",Glad to learn your experience was a positive one. Have a wonderful day!
302,Jacinthe JJ,4,2022-09-09,"4-stars because of the staff. Every employee we came across was so polite, nice, hardworking and helpful. …",None
303,AcidityWormhole,1,2022-08-10,"We purchased our tickets online, and there was no indication that it was opening at 1:00 so we stood in the boiling heat for 3 hours along with everyone else who didn’t know. The organizing is a complete abomination. No sings nothing. No …",None
304,Guillaume Frébourg,5,2022-09-09,Nice place with really good rollercoasters !,Thanks for taking time out of your day to review us. Hope to see you again soon!
305,Christine Lamarche,1,2022-07-06,"First, it took 1 hour to just enter the park. We had to wait in line under the afternoon sun even if we bought the ticket in advance. They decided to open the park only at 2pm... That's very late with young children to start a day at an …",None
306,alireza safaverdian,4,2022-07-06,"Everything is good and exiting

There is a problem of very long lines. …",We appreciate the review. Thanks for taking the time. We look forward to seeing you again soon!
307,Kenneth Boose,4,2022-10-09,If you're a big person you will have trouble fitting in the rides because of the seatbelts. Some coasters may be too violent if you are older. Stay away from anything that spins lol. Cost to get in 47 dollars plus parking. Food is very …,None
308,Murat POLAT,3,2022-07-06,"One of the worse six flags I’ve been to. First of all, the entrance is hectic if you’re using public transport. Normally you can enter from exactly where the bus drops you off, but for some reason they decided to block that entrance off so …",Thanks for your feedback. We’re sorry to hear we disappointed you. We will connect with management on this matter.
309,Koshi,4,2022-10-09,"Great park with amazing attractions, however. The wait time is rediculous especially considering that you have to pay 200$ just to avoid 90% of the waits. I really dont recommend getting it considering most attractions that are aftually …",None
310,Abu 7mar,3,2023-06-22,Fun rides but very expensive food and drinks,"Hi Abu, we are sorry for any disappointment caused. We hope to have the opportunity to welcome you back into our parks. If you could please send an email to vipsupport@sixflags.com, a Guest Support Agent is ready to assist you quickly with your concern. "
311,J Z,1,2022-09-09,We came today on Aug 6th; same day as finale des étoiles. We knew the park would open later but we didn’t know that the bridge would close at 8:30pm and only re-open at 11:30pm(earliest). So now we’re stuck here until the bridge opens and …,None
312,Ghaida Hammad,1,2022-09-09,"Worst experience ever. Poor organization of the place.

We came from Ottawa and prepared to leave the park at 8:00 PM. However, the …",None
313,caroline cohen,2,2022-08-10,It has potential but it is very run down. The games and rides need to be fixed up etc They could also use a good coffee place and better places to eat. They also need more staff. It could be much cleaner.,None
314,Mark Rogers,5,2020-07-06,Guest services were awesome.  Rides are great.  The monster!,None
315,Raniem Verma,4,2022-08-10,The lines were long and not all the games were available but it was still very nice the tickets in my opinion were very affordable lots of food and drinks options which was good. we loved very second of it we will definitely return I just wish they were open longer 🥲♥️♥️♥️ …,"Nous sommes heureux de constater que vous avez vécu une expérience positive. Pouvez-vous nous dire ce que vous avez apprécié davantage ? S'il vous plaît, revenez nous visiter bientôt !"
316,Tiago Vieira,4,2017-07-07,"Good number of attractions, some large queues, good food. Recommend the pizza for food. The 3D Rollercoaster is amazing :D Terror houses not great, only the zombie experience is really good!",None
317,David Younge,1,2022-09-09,"Awful, 4.5 hrs at park not o e  ride taken. Each long que was finally technical breakdown. Last coaster was left patrons abandoned on coaster for almost an hour. No announcements ever on technical difficulties, no refunds even though so …",None
318,Layla So an,5,2021-07-06,Amazing experience today! They implemented great protocols and procedures. It was a safe and fun environment. Wait times were not long at all which made the visit very enjoyable. Was very surprised to see the monster open as the website …,Really glad you had a positive experience. Thanks for reviewing. Hope you have an amazing day!
319,Lizz-,1,2022-09-09,"-Took over an hour to find P8 parking, no one could help.
-Park opened late (1pm) but said it was open to 11pm BUT they closed over 75% of the rides for fireworks by 8pm, nowhere did it say they were closing over 75% …","Hi we are sorry for any disappointment caused. We hope to have the opportunity to welcome you back into our parks. If you could please send an email to vipsupport@sixflags.com, an expert Support Agent is ready to assist you quickly with your concern."
320,Sama Hammad,1,2022-09-09,"WORST EXPERIENCE EVER!!!

We arrived at the park at 2:30pm and we’ve been vrooming outside the park TRYING …",None
321,Emraan A Khalek,4,2022-08-10,"The place is awesome fun, we enjoyed it alot. The only thing I didn't like is that they do not let you take your own food and the food inside is very expensive. The rides were nice",None
322,Luis,3,2022-11-08,"3 stars due to the unorganized haunted house. unclear that you have to schedule your visit. when you schedule and go, you do not pass because there's a huge line etc. …",None
323,Riel Roussopoulos,4,2019-07-07,"Some really great rides and the fire works were better than expected.  Long lines are par for the course though so be ready to wait, often in the sun with no cover.",None
324,Ghanim Alghanim,2,2022-08-10,Nice games but overcrowded place as waiting avg time for each game is not less than 40-75 minutes. Car Parking is Mesirable as no clear signs on road and no one to assist you where or how to park (my tickets also for parking). On the going …,None
325,Francisco Lucio Fernandez,1,2022-07-06,"Season passes no longer worth the price. I bought platinum passes every year until the pandemic. I would wait for the right time of year, buy them on sale with a financing plan and so I would receive two platinum passes for me and my girl, …","Hi Francisco Lucio, we are sorry for any disappointment caused. We hope to have the opportunity to welcome you back into our parks. If you could please send an email to vipsupport@sixflags.com, an expert Support Agent is ready to assist you quickly with your concern."
326,Jasung Koo,5,2020-07-06,the best fire work show i've ever seen. we all  liked them very much. must register annual membership to get whole benifit.,None
327,Focus Onfootball,2,2020-07-06,Some area only adult and children only.... otherwise you will be kicking away from those places. It’s my worse experience here!,None
328,Ian Létourneau,3,2021-07-06,"A lot of family fun! Long waiting lines, especially at restaurants. Staff needs better training.","Hi Ian,  Thanks so much for leaving us a review. We appreciate your feedback and hope to see you again in the near future!"
329,Vandan Patel,5,2022-08-10,"Very well managed and responsive staff. Although didn’t got a chance to sit in TITAN due to long wait in line, but overall all rollercoasters ride were thrilling and loved sitting in all rides.","Merci d'avoir visité notre parc. Si vous avez un peu de temps, nous aimerions savoir ce que vous avez apprécié le plus de votre expérience !"
330,Gamerlee04,1,2022-07-06,"This place sucks. Too much people (thats not the reason why), but one of the most greedy places i have ever seen. My friend didnt know you cant bring a lunch so he got his lunch thrown away in the trash unless if he bought 10$ to keep it in …","We appreciate the rating, even if it means we could have done better. If you’d like to share any details about your experience, we are always looking for ways to improve."
331,Erman Akman,5,2021-07-06,"I was lucky enough to go there during it was relatively empty, so I didn't have to wait that much, however, as far as I know, usual wait times for the most popular rides can be around 2-3 hours, so be prepared. The staff were very helpful, …",Thanks so much for the kind words. Hope to see you again soon!
332,Bob Sernoski,1,2022-09-09,"Horrible. Didn’t know I needed to buy a flash pass with a day pass, so that might’ve been my fault so I won’t criticize them for that but the website is not very clear. Finally got our day pass but they wouldn’t let us in because we had the …",None
333,Francis Charette,3,2022-09-09,Nice parc as fun as when i was kid. Kids enjoyed but whole family disapointed with such a early closing time of 7pm. Big fun at theme parcs is the night ambiance with the lights of the rides etc..   thats the reason its 3 star for me rather than 4.,None
334,Jamie Tobin,3,2022-07-06,"Very dated, average food, needs a paint job, but the kids like it!",We appreciate the review. Thanks for taking the time. Have a great day!
335,Marukh Akbar,1,2022-07-06,"Ridiculous prices for season passes and Resto passes. In last couple of years the price for Resto was $40-$60 ( included lunch  and 1 snack ), unlimited for whole year. Now $42 or $44 for 4 lunches. Doesn't make sense. I won't even start talking about season passes. 😒 👎 …",None
336,Raha Khosravi,3,2017-07-07,"Most of the games were roller coasters, you don't have many options to choose a from but roller coasters were wonderfull!",None
337,Nam Duong,1,2022-08-10,"I actually paid $40 to literally not do anything. They have 4 DIFFERENT roller coasters, a few extreme rides and that’s is pretty much is for the adults, I was hoping it was gonna be something like the PNE Playland from Vancouver, BC but it …",None
338,roxanne AA,4,2022-07-06,"Awesome place for those who likes rides.  Family loved it.  Food inside the park is very limited, not so many restaurants and extremely overpriced (AMIRs $12 for a medium size poutine - $18 for a shawarma plate with literally three thin …",Thanks for taking time out of your day to review us. Hope to see you again soon!
339,Sebastien T,2,2022-09-09,"This place has seen a steady decline over the past 40 years. Surely, management could do better. The staff are under trained and each ride and concession is understaffed, resulting in unacceptably long wait times. Avoid this place. It is simply not what it used to be. Such a shame.",None
340,Sarah,2,2022-07-06,"Had fun on the rides, but won't be visiting again unless for a paid corporate outing. The price wasn't worth it for the looong wait times for every ride unless you pay an extra fee for a fast pass. We went on a Wednesday and it took 45 …","Thank you for taking the time to leave a review, even if your experience wasn’t great. We’re sorry to hear we did not meet your expectations. Hope you’ll give us another chance in the future."
341,Abhay Sam,5,2022-07-06,Best place to enjoy your full day.,We are glad you visited AND that you had a good time. Please come visit us again soon!
342,J,4,2022-10-09,"Very fun! Lots of rides, variety. Food is good. Snacks and drinks. Friendly staff. One common problem, though, bathrooms are usually dirty.",Merci pour votre évaluation ! Nous espèrons vous revoir bientôt! Qu'avez-vous apprécié le plus de votre visite?
343,mia chealy,4,2019-07-07,"Parking is difficult. Unclear. Wouldn’t have known it was free for season pass holders if we didn’t try and pay for parking and ask the guy at the booth. Decent sized amusement park, run by teenagers",None
344,Gabriela Correa Martínez,3,2022-07-06,"The staff is really nice and the environment is amazing to go with friends.
But they when I went they had technical issues in each one of the attractions that we visited, so after several 30 minute waiting lines they told us that the attractions weren't working.",None
345,Daniel & Izabel's Life Adventures,4,2022-07-06,"The rides were great for either kids or adults, I just wish they will have more toilets and places to get cold water, the line up was soo crazy! We waited 1hour and half outside just to get in, so I hope they will find a way to make …",We are glad you had a great time! I hope we see you again soon. Take care!
346,Felix-Albert Desmangles,3,2022-07-06,"Lots of different rides for all ages. Unfortunately, over the years the management has not been keeping up with the grounds landscaping and cleanliness. Have been coming here almost 40 years and have always had a great time with our family and friends. Brings back great memories to come here and show my kids the park.",None
347,Michel Maccabée,1,2022-07-06,"Never again!
Waited 45 to get into the PARKING, 30 to get into the park, 30 min to buy pizza and another 20 min for refreshments ….  Waiting for rides I have no problem with …",None
348,Kimber Leuteritz,4,2022-09-09,Price seemed good but ride lines were crazy long (unless you paid the more than double fee for a fast pass)! Food was good quality with lots of options.,None
349,Roli Amori,5,2021-07-06,Very beautiful place..and neat environment..had lots of fun,"Hello Roli, We appreciate your positive feedback about your experience. What did you enjoy most during your visit? We take pride in serving our customers and hope to see you again soon!"
350,Paul Martin Kovic,4,2022-09-09,"A smaller  of the Six Flags park but overall a decent selection of thrill rides. My top 3 - 1. Le vampyre 2. Goliath 3. EDNOR . Special mention to both sides of Monstre missed top 3 because ""OUCH my neck!"" Day started off with pretty slow …","Nous sommes heureux de constater que vous avez vécu une expérience positive. Pouvez-vous nous dire ce que vous avez apprécié davantage ? S'il vous plaît, revenez nous visiter bientôt !"
351,Leonardo Hoffman,3,2022-08-10,"Honestly not the best six flags spot in America. The post-covid Laronde sucks so much compared to 4 years ago where everything was open and the schedule lasted twice as long as it does now, i mean can you believe that the opening hours is …",None
352,Vincent L,3,2022-07-06,"The positive: the rides are great, it's worth going to la Ronde just to ride le Titan, le Vampire, and le Monstre …",None
353,Alyshia Wambolt-marrs,1,2022-08-10,"We are not from the area and do not speak French, we seen the amusement park off the highway on our way towards home during our vacation. We decided to take our children to find out at the parking gate it was only open for another 3 hours …",None
354,J Attfield,2,2022-09-09,Outdated.  Lineups way too long. Staff doesn’t care   Hard to justify driving down for the day and spending 40-80$ to go on 4-5 rides and have some mediocre food. Needs updating badly.  Staff need to pay attention and help out more.,None
355,Fabrizio Megali,1,2022-08-10,Outdated and rundown... The place needs major renovations. The fact you can't bring your own water is just stupid. $5 for water 2 hotdogs and a poutine for $26 dollar is Insanity. Disney is cheaper! Save your money and go to the local rides you find in the city! Disappointing and a real scam!,None
356,Kata Valderrama,5,2022-07-06,Good roller coaster! Few people (covid times). A lot of fun.,"So glad you had a great experience, Kata. Hope to see you again in the near future!"
357,Steve B,3,2022-07-06,"It's an ok way to spend the day, but being a fan of amusement parks, LaRonde has not kept up with the times. I also consider it to be quite pricey for what you get. It's worth going once every few years if you get your hands on some discount tickets.","Hi Steve, We are sorry that you are disappointed but appreciate your feedback.
We are committed to providing you with a great experience and hope you give us another chance in the future."
358,Will,5,2022-10-09,"Waiting lines move relatively fast. Food are extremely overpriced. There are no free parking. However, their bus/metro system is very efficient.",Thank you for the review. Have a wonderful day!
359,Binita Patel,3,2020-07-06,It's ok. Not worth buying season pass unless you get a great deal .a lot of rides don't even work .looks like run down place .it use to be a lot fun .,None
360,Terence,3,2022-07-06,"The park was fun, but several rides and the train are not operating. The park is definitely beginning to show its age.  Bathrooms were spotless though.","Hi Terence, thank you so much for the review. We look forward to seeing you again soon!"
361,Fabian Rios,5,2021-07-06,It's a good time to go no lines or short lines food is not the best choice but you don't go there to eat you go to ride!,None
362,Marlon Mannix,4,2021-07-06,"Really this place is great. It's true that there are some pretty old rides that are often closed,but I don't blame Six Flags for that. after covid & all.
There is a lot of quiet places to relax too when you've maybe gone on 1 ride too …",Merci d'avoir pris le temps de nous évaluer ! Nous apprécions votre entreprise et nous espèrons vous revoir bientôt!
363,Erin Rappaport,3,2022-07-06,Hadn’t been here in over three years. Was not worth coming back. There are only 4 or so adult rides that are interesting. The food is so overpriced to be expected but ridiculous. With COVID be sure to buy your tickets prior and reserve your …,"Hi Erin, we are sorry for any disappointment caused. We hope to have the opportunity to welcome you back into our parks. If you could please send an email to vipsupport@sixflags.com, an expert Support Agent is ready to assist you quickly with your concern."
364,Dennis Saunders,4,2022-08-10,"Nice clean park, wellaid out, excellent staff. Parking wasn't well marked but we were there at night so I may have missed some signs. Park entrance after parking was also difficult to find as we did we see any signs but there was lots of staff that we could ask for directions.","So glad you had a good experience, Dennis. See you soon!"
365,Aqeel ijaz,5,2020-07-06,Awesome really enjoyed a lot the rides are amazing its recommend for every one if u come in Montreal do vizit laRonde as well u really enjoy a lot,None
366,Fa Fa,1,2022-08-10,"Very old, many attractions closed. The monster aging was the first and last as in a curve there is a shock I got that hurt my back.   Expensive drinks and food.  No good indications outside, I bought tickets online but had to line up. …",None
367,Ethan E.,2,2022-08-10,"It was fun at first but there was no where to get a drink since debit didn’t work, vending machines didn’t work and you couldn’t use cash. And the only water fountain in the park is shut off forcing you to buy their 4 dollar water which you couldn’t since debit and Visa cards didn’t work.",Merci beaucoup pour votre évaluation ! Pouvez-vous nous dire ce que vous avez apprécié le plus ?
368,Matthieu Perreault,4,2022-08-10,"It has a little bit of everything, but nothing outstanding. Admission is reasonable with overpriced food and specialty items. Queue is vary greatly depending on the day and there very little in terms of entertainment or theming. It can be quite dirty and pricy but it gets the job done.",None
369,Natasha Neves,5,2022-07-06,"Nice rides, lots of adrenaline. I dont recommend going on the weekends if you have the option not to. The lines were huge on Saturday. On Tuesday, the average waiting time was 15/20 minutes per ride. Worth buying the season pass!",We are glad you had a great time! I hope we see you again soon. Take care!
370,Iman Perret,2,2022-08-10,"The rides were disappointing, they were mostly closed, and the ones that were open had long lines.",None
371,hussein zarkam,2,2022-09-09,"The park is very poorly maintained,  prices are higher than ever for games, food service is very slow and low quality.  The staff are zombies. Sad to say but after 20 years of comming here it will be the last.",None
372,Marie-Sophie Dromer,2,2022-07-06,"Customer service was quite poor and getting in the park was way more complicated and long than it needed to be. The roller coasters were pretty good but many were closed. The food was very pricey, 10$ plus tax for a slice of pizza (they …","Hello Marie-sophie, we are disappointed to hear of your recent experience. We strive to provide fun environment to all our Guests. We would love to hear more details of your experience. Please contact us at vipsupport@sixflags.com, so we’re able to better resolve your concerns."
373,Yahya El Baba,4,2020-07-06,Visited after 4.. So waiting time was quite short.. Many rollercoaster.. Will come again.,None
374,Ramon Brooker,2,2022-07-06,"Staff are clueless, computer systems are flaky.
Instructions found on passes purchase online are inaccurate in so far they don't provide key information. …",None
375,leila Rafati,5,2020-07-06,Amazing place for any age. Buy season pass is really valuable even if you use it only 2times.,None
376,Heba Alsharawy,5,2022-07-06,"Fantastic place, spent amazing time with my family. There’s games suitable for everyone and every age 🎢🎢🎢 …","So glad you had a great experience, Heba. Hope to see you again in the near future!"
377,A. Samario,4,2022-07-06,I had a blast during fright fest .,"So glad you had a great experience, Ashley. Hope to see you again in the near future!"
378,liliana kozak,5,2022-07-06,"Entrance to the park was very smooth! 0 problems, too less then 2 minutes. Went with my friends, made the experience so much better! Almost no lineup if you go on a good day. Wide range of rides for people that are scared of heights or dont like spinny things. Definitely worth going! Highly recommend (also the pizza slices are HUGE)",Thank you for the review. Have a wonderful day!
379,Sarah Champagne,4,2019-07-07,"Long lines, staff at restaurants are slow and talk to their co-workers too much and don't serve the customers.. but love the rides, always a blast",None
380,Jason Abramoff,1,2022-07-06,"Waited over 2 hours just get into the park.  I realize it’s a long weekend, but having to make a reservation for the day to get into the park, limited hours, there shouldn’t be so many reservations allowed into the park on that day. …","Hi Jason, we’re very sorry that that was your experience with us. Hope you’ll give us another chance in the future."
381,Halley S,1,2022-08-10,The Park Hours changed from the time tickets were purchased to when we arrived. We drove two hours to show up and find out it opens two and a half hours after scheduled on my printed tickets. The customer service was zero help and at first refused to give a refund.,None
382,Bennyhonna 81,1,2022-07-06,"Park is dirty, employees are rude, guests are even more rude, food sucks, rides are rusting. Customer service is the worst I have ever experienced. This place is an example of everything an amusement park should NOT be. Only reason I had to …",None
383,Slam Jam Sam,3,2022-09-09,Great park. Cool staff. But needs more restaurants. They get so full during lunch or dinner time. You can wait nearly an hour in line before ordering your food. They also need some new rides soon. Last one was the Goliath I believe and it's …,None
384,Lindsey Corkum,3,2022-07-06,"The kids had fun! Which is all that matters but as an adult paying for the day we noticed 75% of the rides were closed, most of the food and game vendors weren't open. The games and food were also very expensive. The food (salads) weren't …","Thank you for taking the time to leave a review, even if your experience wasn’t great. We’re sorry to hear we did not meet your expectations. Hope you’ll give us another chance in the future."
385,Marin Yvon-Maze,3,2022-07-06,"Fun enough for half a day. Rides are not smooth but very little wait
Bring your own savory food, stuff is overpriced and has pretty bad taste.",Really glad you had a positive experience. Thanks for reviewing. Hope to see you again in the near future!
