ID,Reviewer,Rating,Review Time,Review Content,Owner Response
928,ayoub etters,1,2022-07-07,"Too expensive for very very small quantity.  I ordered pasta duck and fig, it cost me $30, it taste not bad but don't worth the price, I found like max 4 small piece of duck and the same for fig. …",None
929,Francois de Melogue,5,2022-07-07,I absolutely love going to Jean Talon market. It reminds me of some of the open air markets of France. Great selection of vegetables and other food stuffs.,None
930,Sartaj Manchanda,5,2023-05-08,"Even at 5 p.m. near closing time , Freshness overloaded ! Be it anything !",Thank you for your comment!
931,Ayyappasamy Sudalaiyadumperumal,4,2022-09-10,Always a great place to do groceries fresh and less expensive options. Summer is great here for buying.,None
932,Richard Navarro,5,2018-07-08,Wonderful outdoor market! The vendors are extremely friendly and have amazing fresh meats and fruits as well as other amazing products such as teas and fresh flowers. Great place to checkout if you're in the area. They have so many good …,None
933,Hashir Majoka,5,2021-07-07,Great farmers market that hasn't yet been overly commercialized like Atwater Market.  There are already $100/ lb butcher shops but the fruit and vegetables sellers are genuine farmers and those products are cheap and fresh. Plus yummy tasters at there fruit stalls :),None
934,Landon Thomas,4,2018-07-08,"Plan your visit right and enjoy the food.
Great fresh vegetable options throughout the market. Great food options all around the market too. I do not suggest this place for really busy travelers. …",None
935,Mrs Mrs,3,2017-07-08,"It's a small market, but great to visit on a hungry, rainy day. There are lots of fruits and vegetables on sale here. It doesn't seem to be a typical tourist spot and is fairly out of the way in regards to the proximity to downtown. We had …",None
936,Jack Troshian,5,2023-06-30,Thanks God its there and great people,None
937,Aditya Dhapare,4,2020-07-07,"You get local and seasonal produce at a affordable price. You can get Vegetables, Fruits,Honey, Meat and seafood.
The only problem i faced is that some sellers don’t have card payment option. …",None
938,Stephen Carr,5,2019-07-08,"Hell yeah. Delicious fresh oysters, friendly and knowledgeable service.",None
939,Rosaëlle Perreault,5,2023-06-23,My favorite place in all Montréal!,None
940,Jeanne Gerritsen,5,2022-10-10,"Great, big market with lots of delicious food and drinks. Food's a bit pricey though.",None
941,Eric Ackerman,3,2020-07-07,"Nice market. The thing is there it isn't a really good place to chill unless going to eat because all they sell is food. If I lived in Montreal, this I would recommend this place to buy produce because they have lots of it. However, I was …",None
942,Oscar Aguilar,4,2020-07-07,Je adoré le market. The vegetables are so fresh and good quality.,None
943,Gary Levenson-Palmer,5,2022-11-09,We love public markets and this is a great one.  Good for buying gifts if you're visiting Canada.,None
944,Al Kn,5,2022-09-10,Obviously it's more expensive than a supermarket but it's a great source of local produce. For me what was exceptionally interesting was the cheese and charcuterie,None
945,Ayesha Umme-Jihad,5,2020-07-07,Vibrant and there is everything you could need for fruits and veggies.,None
946,Andreas Panayi,5,2020-07-07,"It's an all-year round market but summer is a wonderful time to come. It's got an energy about it that makes you want to wander round for hours, sampling food and chatting to stall owners. There's a good variety of foods to eat there, from …",None
947,Razan Waez,5,2021-07-07,"This was one of my favourite places in Montreal. It even beat the Botanical Gardens and Mount Royal. There was so much life, energy and fun everywhere you'd go! My husband and I bought a few vegetables, and they were oh, so good! If I ever visit Montreal again, I'd definitely visit this place again.",None
948,Serena Furnari,5,2022-11-09,Fantastic market for fruits and veggies and cheese and all wonderful market things! Easy to get to the Metro too!!!,None
949,Inversiones San Juan,4,2022-07-07,"It is winter, so there is not much to see.",None
950,Jessica Baba,5,2022-07-07,"Was anticipating to see more in November. Not much to see as a tourist, but great place to go to for fresh vegetables and fruits. Tried a samosa at a kiosk, tasted amazing.",None
951,Adolfo Meza,4,2023-06-07,"Good experience, good prices in fruits",None
952,Fawzi ramadan,5,2019-07-08,"Popular and amazing, you'll find there all kind of fruits and vegetables @ affordable prices.",None
953,Lionel Bergeron,5,2022-08-11,"Good market with a lot of farmers fruits and vegetables, situated in the heart of the big city. Also very recommended for tourists.",None
954,Berna Saadeh,5,2019-07-08,"The market experience by itself is very satisfying. There are plenty of varieties.
Almost everything is fresh. …",None
955,Andrew,5,2023-03-09,Awesome place to go in Montreal for freshly roasted coffee,None
956,Appolo P,3,2022-08-11,"Been going there for over 30 years.  I buy from certain farmers only.
I notice that  they now have Food Trucks in a certain area. Stay away
from these filthy and overpriced Food trucks. Rip off artists, small portions …",None
957,Joe Pounds,5,2019-07-08,Nice indoor market with fresh products. Merchants are all very welcoming and kind.,None
958,Dave Ordano,4,2022-07-07,"As tourists there wasn't much here for us, but if your looking for produce, this place is amazing. We had some time to spare and Opus passes so we made the trip and spent about 45mins here including a coffee and croissant. Atwater has more variety of fare and is a short Bixi bike ride along the canal so may be better for tourists.",None
959,Jon Batzios,5,2020-07-07,"JT market is the place for good, wholesome community shopping. Great, fresh vegetables at super low prices that support our local growers and farmers. …",None
960,Moogs,4,2022-07-07,"The merchants here are always nice and eager to make a sale. If you're in Montreal this summer and you've never been, give it a shot. It's a beautiful outdoor market experience with plenty to catch your eye.",None
961,Jamie B,4,2022-09-10,"Fun to visit, but boy have the prices gone up for the summer of 2020. Could the administration of the market please remember when they're fixing the rent they charge merchants that customers expect produce prices to be lower than what they …",None
962,Roisin Logan,5,2022-08-11,"Great selection of fresh fruit and veg, meat, fish, plants and flowers. Plenty of dining options. Close to the Metro.",None
963,Diego Gabrig,5,2019-07-08,"Amazing place to visit and do groceries! Great variety of fruits, vegetables and spices. The neighborhood have a number of other features like an Italian supermarket, cheese and olive oil specialized stores and a few good restaurants and cafes to fest on. Definitely worth a visit!",None
964,Ido B.,5,2022-07-07,"It's a great place to get a bit of everything, there are some stores there that are great for meat, for veggies or sweets. You're going there to be able to find anything not necessarily to get a good deal.",None
965,Janet Bufton,5,2017-07-08,"One of my favourite places in the world. Beautiful produce, great cheese and butchers, and nice food selection, especially on the weekend when fresh fried seafood is an option. …",None
966,Yannick Khong,5,2022-12-09,Awesome place to find farm to table ingredients. Better than supermarkets.,None
967,Douglas Liebig,5,2022-08-11,I'd shop here at least 3 times a week if I lived in Montreal. I will drive to Montreal specifically to go here again. Epices de Cru is a must visit!,None
968,Valerie Ho,5,2021-07-07,"Spoilt for choice...great selection of produce! There're a few poisonerie, not cheap but again good selection of seafood. Also specialty grocery and health food stores. Love that oyster shack ar the corner...fantastic selection of oysters from East to West and also from US. Good prices, very friendly people.",None
969,M Markovič,5,2021-07-07,"Tons of stuff available in the summer, fresh fruits and vegetables, spices, olives, cheeses, houseplants, herbs, meats, soaps and other cosmetics.  In the summer, the fresh produce has excellent prices and is tastier than the stuff from the …",None
970,Lewelyn Lee,5,2022-07-07,This is one of my all-time favourite Farmers Market! So many fresh produce selections and the vendors are so friendly! …,None
971,Dina M,5,2018-07-08,"Love the ambiance of this local market! People are so sweet and eager to answer our questions. Fresh produce all around and if it is not fresh, it's a dollar. Nice little books to eat and drink and have a ale or desert. It have a dedicated parking underground. Bring some cash though. Cheers.",None
972,Shawn Brown,5,2020-07-07,This is one of the best fresh markets in all of N. America! I wish there were other ones like it in the U.S.,None
973,Loic Minty,5,2020-07-07,"This place really has a vibrant energy. Walking through the main hall at around 5pm on any day is fascinating just for the smells and people. Always assured to have the best products of any kind; fish, nuts, pastries, cheese.",None
974,Slyvia Novac,4,2020-07-07,"I walked among the stands. A large variety of vegetables and fruits. To the fish and cheese and to the right pizzas, nuts and flowers. In the center lots of desserts. It is very pleasant to discover new exotic fruits and liquors. It is a …",None
975,Rene Koller,5,2021-07-07,"Very nice market with fresh vegetables, fruits, bread, cheese, meat, herbs and much more.
Plenty of parking is available - use underground parking. …",None
976,Jessica Dhaliwal,4,2022-10-10,This market was not my favorite out of all the other markets run by the same company because there was better selection at the premiere moisson near the biodome area,None
977,Sara Nazari,2,2022-08-11,"I have heard so much about it that I think falsely brought my expectation very high, not worth the visit and pay parking fee for it, a few stall of food and broken kiosk of fruits and flower shops, that's all. Won't go back.",None
978,Glen E. Grant,4,2018-07-08,Great selection of fruits and vegetables along with great dairy and speciality stores.,None
979,Pierre Timotheatos,5,2021-07-07,"One of my favorite markets, bit pricier than most years but due to current circumstances its no surprise. Food, flowers are great. Mask and hand wash are a must and most vendors are taking ATM card for payment.",None
980,Campbell McClintock,5,2017-07-08,"There's fresh produce 7 days a week, nearly 365 days a year. What more could you ask for? It is very satisfying to be able to develop a relationship with the vendors, many of whom work on the farms as well. I even have my own 'apple guy.' …",None
981,Yong Song,3,2022-07-07,"It is losing its charm perhaps due to the pandemic. It used to be a place bustling with noise and activities, full of people and energy. Now there are less vendors, with still good but pricy fruits and vegetables. Less choice and less customers. Hope it will come back to life soon.",None
982,TB,5,2018-07-08,"What can one say that hasn't been said, I've been doing my weekly groceries here for almost 20 years and used to come here with my parents when I was young. Obviously it's best in peak harvest season but even in the winter the produce …",None
983,chris chinkiwsky,5,2017-07-08,"A really neat place to go. Love the open, outdoor market feel. It great to see so many fresh fruits and vegetables and people out and about. If I lived in Montreal id probably be there every other day to do my grocery shopping & just to walk around!",None
984,Al Mithani,5,2020-07-07,"The best market in the city.  Best produce, best prices.

They are trying to make it more of a tourist destination, so there are a more …",None
985,Denis Mankovsky,5,2018-07-08,"Absolutely loving this place. You can find anything from spices to meats, fish, cheese, veggies, traditional ingredients and more... usually very fresh items for a decent price. Plus it's great to support local farmers. Also, a lot of good quality home cooked meals to eat on the spot.",None
986,Sara Kodeiri,5,2023-06-16,Amazing food and flowers!,None
987,Steven Antselevich,5,2022-07-07,"I think its a great place just to walk around. Delicious pastries, huge variety of frits, vegetables, salamis etc... Great place.",None
988,Nivedita Karlose,5,2022-11-09,Very clean and large market with a variety of fresh produce which are reasonably priced.,None
989,Marie-Ève Thibodeau,5,2020-07-07,I honestly love this market!! Some thing are as expensive as the store and some are not;  I had a while reusable grocery bag's worth of kale for 5$ but blueberries and small fruits were as expensive as the store! …,None
990,Russell Lloyd,5,2017-07-08,This is becoming a favorite outing for the family. The fruits vegetables are so fresh and samples succulent. The colors are rich and vibrant. Prices are fair. The people kind. The egg man is especially great. The more you get the better the price. And he sells his own honey too! Both are excellent buys!,None
991,Daniel Gámez,5,2023-04-08,"Great produce selection, a bit expensive.",None
992,Jim Warden,5,2022-09-10,"Wonderful open air market with extensive produce, cheeses, meats, seafood, etc. Good way to spend time browsing and eating.",None
993,Rakel De Freitas,5,2021-07-07,I absolutely love this place. I always stop by and get some goodies to bring  it home.,None
994,Thomas Kayser,5,2022-10-10,"Just great markets. Everything, organic, meat, great produce. Also wonderful shops around the markets.",None
995,Jessica Sanderson,5,2019-07-08,"We were only there briefly and as tourists we couldn't buy much,  but it was enjoyable to walk around. I wish some of the vendors had juicers like you see at fruit stands in some other places. It would be delicious on hot days, but maybe …",None
996,Ryan Armstrong,5,2018-07-08,"Great open air market with tons of options for fresh produce, meat and seafood.",None
997,Jose Vicente Lazo,5,2022-09-10,"Beautiful outdoor market,  fresh veggies and fruits.  Great variety of small restaurants too.",None
998,Cloe Hamelin,5,2018-07-08,"I'm fortunate enough to live close by & I absolutely love this place! Picked up the freshest hot pepper plants in the spring which are flourishing right now. They have the freshest fruits & veggies from local farms, it's a great place to visit any time of the week.",None
999,Shyam Venkatesan,5,2020-07-07,"Fantastic location with access to a ton of cheese, bread, and associated condiments. It's like a classic deli. At the back of it there is a fresh vegetable market, at least in the spring and summer, and a few restaurants. The Mexican one is my all-time favorite.",None
1000,Tiberiu Popa,5,2018-07-08,"great market, a harmonious combination of grocery, produce and pastry shops, small restaurants, fish and meat shops. great variety? great quality not bad price particularly for produce. parking is cheap if you do a short visit and quite …",None
1001,Trayton Cheesman,5,2022-07-07,Everyone was very friendly and there was more than enough options for meat and produce. Next time I visit I'll bring an empty stomach because all the food looked delicious.,None
1002,Rennie Meyers,5,2023-01-08,"Fresh food, great cheeses, a lovely wander on a Saturday morning.",None
1003,Corey Hine,5,2020-07-07,Excellent local selections! Amazing cheese shop(s) too!,None
1004,Bernard Betts,5,2022-07-07,"Some people bring visiting friends to the St-Joseph Oratory or the Botanical Garden, but I bring my guests to the Jean-Talon market. It allows visitors from out of town to not only taste and smell the fresh produce and other food that Montreal can offer, but also see all the people that make up our very special city.",None
1005,Dave Jelly,5,2018-07-08,Large indoor outdoor market. Great prices and selection. Fun for tourists and probably locals too. Underground parking and close to 2 metro stops. Wander around and snack. Lots of spots for lunch in the area. Good place for tourists. Walking distance to shopping and a park. Stopped here last and brought produce for the drive home.,None
1006,Mike Criss,5,2020-07-07,Enjoyed some fresh fruit and baked goods. Lots to choose from.,None
1007,Sam Nader,4,2022-08-11,Nice place was a bit crowded but I enjoyed buying some fresh vegetables got lot of varieties,None
1008,Susana Guerrero,5,2020-07-07,So many varieties at this Market everything's fresh,None
1009,Anna Can,5,2017-07-08,"Great place to walk around and get groceries. There's amazing smoothies and adorable flower shops. During the summer, you get to taste mangoes, some pasta and sausages! It's crowded but it is a nice crowd of families and couples.",None
1010,Katie Monster,5,2019-07-08,Great quaint market. It is smaller in the wintertime but still very fun with fresh fruit and veg as well as meats cheeses and all things maple! We even had maple syrup cooled in snow and wrapped on a stick as a candy treat :),None
1011,Thomas Vernon,5,2019-07-08,Unique market with great location. Overly crowded on weekends in summer but also full of great products. As good for hanging out and bringing a date as it is for grocery shopping. Would recommend to anyone visiting Montreal in warmer …,None
1012,Dhyanitha Manavya,5,2018-07-08,Fresh veggies..organic and beautiful.,None
1013,Tristan Sercia,5,2022-07-07,Simply the best farmer's market in montreal! If you're looking to get seasonal fruits and vegetables this is the place. It is nearby nice cafés and takeout restaurants. I would recommend this place!,None
1014,David Beghin,4,2021-07-07,"Nice local city market but it's very touristic, keep in mind not everything is local or biological, most of staff are very friendly though.
The Summer configuration is really nice with a real choice in terms of flowers and plants.",None
1015,Bilal Moustapha,5,2020-07-07,"If I had the pleasure of living near this market, I would forever be a loyal customer. Everything here is incredibly fresh, delicious and fair priced. I spent far too long in the bakeries and fruit stalls.
After a few hours I still was not ready to leave.",None
1016,Piyush Jain,5,2020-07-07,"Definitely one of the more traditional farmers market in Montreal when compared to Atwater. Has such good produce and the people had such amazing vibes! Very quick, a big parking area which is always a plus and no hassle at all. Everyone is …",None
1017,M. Sh.,5,2022-10-10,"Great variety, clean and well organized market. Good restaurants around!",None
1018,Chris De La Rosa,4,2021-07-07,"Bright, clean and an abundance of fresh looking fruit and vegetables. A little overpriced (but that's comparing fruit prices to what we have in Ontario) and some of the vendors were a bit 'angry' when I took out my camera at their stalls …",None
1019,Michael Sevestre,5,2018-07-08,Amazing little place selling goat cheeses. Veggies also looked fantastic!,None
1020,Sahana Cadersa,4,2020-07-07,Nice market to obtain what you need once you familiarize yourself with the surroundings. I suggest going atleast twice to really begin to enjoy the veggies or smaller shops around. …,None
1021,Austin Graff,5,2020-07-07,Jean Talon Market is a HUGE farmer's market definitely worth visiting. It's just north of Little Italy in a fun part of town and is open seven days a week. Don't go right when they open on a weekday. Wait an hour or so to let the vendors …,None
1022,Lola Ianovski,5,2017-07-08,"Great fresh produce market! Even my husband, who usually drags his feet shopping, wanted to come back here again. The smells are divine, and lots of vendors offer samples to further entice you. Prices are cheaper than supermarket for fruit …",None
1023,Debra Penne,5,2022-07-07,This place is amazing. Probably my favorite attraction here in Montreal. I wish we had one like this in Raleigh NC. Ours is a small time operation next to this fantastic market.,None
1024,Nelson Estevez,5,2019-07-08,"Great market place. I went when it was raining, and was still able to enjoy it because 95% of it is covered. The fruits and veggies look and smell super fresh and delicious. The Café area has an array of tea options to choose from, with …",None
1025,joann wilkie,4,2022-11-09,"We enjoyed walking around and bought syrup and the most DELICIOUS blueberry pie, ever!",None
1026,Rajiv Rajan,5,2023-06-07,Nice flowers and fruit and vegetables,None
1027,Francis Charlet,5,2020-07-07,"Farmer's market that fits with the area, except a variety of products made by artisans and the like. Prices are higher than regular stores but you're getting better quality and supporting local businesses. Happy shopping",None
1028,Privacy Privacy,1,2022-07-07,I don't understand how people enjoy paying as much as four times the market price for ordinary produce in a very crowded and hot place with flies. They're just reselling things from Costco. Same boxes.,None
1029,Iyand Peterson,4,2020-07-07,"Parking is difficult to find during the evening. The best time to hit this rainbow paradise is around lunch and late afternoon. You can get everything here from vegan restaurants, pastry shops to flowers, organic vegetables/plants/seeds. Do …",None
1030,Dragan Ivancevic,5,2022-12-09,Loved it. The very definition of an eclectic Farmer's Market.,None
1031,JoAnn Castillo,5,2020-07-07,"I always love to visit such markets when I travel. WE had great coffee and sweets, bought fresh fruit and wandered around looking at all the food. It was half empty and vendors said the city was shutting it down, such a shame.",None
1032,Eileen Kantel,5,2022-12-09,Perfect date spot! So many great vendors to visit and foods to try!,None
1033,Yusuf Fitness,5,2022-10-10,"Love this place! me and my misses visited this  market, recently moving to Montreal it's been an amazing trip",None
1034,William Dietz,5,2018-07-08,My main grocery store and also one of the best tourist attractions in the city. You have to dig to really find the best vendors but it's wonderful fostering relationships with farmers and understanding the work that goes into quality food. Most of the farms represented are where the best restaurants in the city buy their produce.,None
1035,Hosseinali Sahebekhtiari,4,2022-07-07,Really cool market. Fresh produce and pretty plants and food. I would certainly recommend to go here.,None
1036,Renee P,5,2019-07-08,"I lived within walking distance of this market during my month long stay in Montreal. It is an excellent place to eat, shop, and people watch. Almost every stall has a sale table in the back of fruits and vegetables that they need to sell …",None
1037,Gaspare Borsellino,5,2022-07-07,"If you've never been to Jean-Talon market, you must check it out.  Have breakfast or lunch in one of the many restos or cafes and make sure to take some goodies home from the kiosks and shops.",None
1038,Claudio Versace,4,2021-07-07,"Great looking produce. Had a very nice gluten free crepe for breakfast, picked up several amazing bunches of fresh basil and the butchers sell horse meat steaks and ground horse meat, which is not available in Ontario as far as I know.",None
1039,Bruce Campbell,5,2018-07-08,The best market I have been in (certainly in North America and competes with those I’ve visited in Europe). Absolute must for visitors to Montréal. We go several times when we are in town. Amazing produce and tremendous energy from the …,None
1040,Susana Bachelder,5,2023-04-08,Lovely Saturday at the market…never disappoints,None
1041,Haritos Kavallos,5,2020-07-07,"I don’t get the chance to go often but it’s a nice adventure every time. Most of the shops will offer samples of their produce and you never want to leave empty handed. Oh, I highly recommend visiting the cheese store! :)",None
1042,Nick W,5,2021-07-07,"If you're looking for anything from a farm, this is where you go in Montreal. Tons of vendors and stalls with all types of produce, we shopped around and found the pure maple syrup in a can for a whopping $6 per can at one booth. $6!! …",None
1043,Elodie Simard,5,2022-12-09,Best local market in Montreal. Fresh fruit and vegetable,None
1044,Ashley Muir,5,2020-07-07,"This market is one of the best — wide variety of fruits, vegetables, meats, bakeries, kind vendors, and its large and airy. Solid tourist attraction but even more important part of the community, I just wished I lived closer to it!",None
1045,Christopher Cunningham,5,2022-09-10,Wonderful market!,None
1046,Mouris Khouri,4,2018-07-08,"Ambiance is healthy itself. You will not get merchandises cheaper than other markets or regular stores, but you will feel good just by seeing farmers and buyers interacting and doing deals. You will smell fresh vegetables and all kind of fruits. So funny and relaxing",None
1047,Gareth Round,3,2022-07-07,"Not sure why we got directed here as tourists. Nice enough local market with some good import products, but nothing very special. Fine if you're a local out shopping.",None
1048,Jocelyn Cardinal,5,2018-07-08,"Fresh fruits and veggies from local farms, as well as products from elsewhere. Butchers offering a wide variety of cuts. Fish markets with their variety of seafood and catch. Local artisans offering their products at a fair price. It is …",None
1049,Michael Lopes,5,2022-07-07,Not as busy as it used to be but still awesome,None
1050,Bailey Watson,5,2019-07-08,"I love this place so much. It's really changing my relationship with food. Particularly my relationship with cucumbers, which has become quite romantic. Haha. Just kidding. I do find that I have included more vegetables and less processed foods in my diet since I began shopping here weekly.",None
1051,DaniPoo,5,2023-05-08,A little expensive but worth the vibe,None
1052,Adriele Clemente,5,2022-07-07,Great place to spend a Saturday afternoon. Parking underneath at a good price. Cute places surround the market where you can grab a coffee and a snack while shopping.,None
1053,Gordon Carrothers,5,2019-07-08,"This is a gem of the city, the market is amazing. There is tons of fresh produce most of it is from the local area. The farmers are colourful and are willing to let you try different things. The flowers are fresh and vibrant and the pastries are warm and tastey. You have to see this part of Montreal.",None
1054,Mark Keinath,5,2022-12-09,"Even during the slow season, a lovely, lively market. Lots to enjoy!",None
1055,Futago Twinn,5,2018-07-08,"When you stepped in the market, you will feel the vibe of people both customers and the merchant that they are on the go. The produce are so fresh, vendors are helpful. Plenty of specialty stores. Mini restaurants around the market, where …",None
1056,Tiara Unola,5,2022-10-10,Nice market and good price!,None
1057,Meynard Cacho,5,2022-07-07,"You can buy fruits, vegetables, meats, cheeses, desserts, and almost everything you would want in a market. Can't go wrong with some macarons.",None
1058,Cristina Montoya,4,2022-07-07,love the fresh fruits and veggies...the Mexican resto is a must to visit. The flower shops are awesome!! This place reminds me of Lawrence Market in Toronto...,None
1059,André Raposo,5,2019-07-08,"Love, love, LOVE this place. Fresh, produce. Great finds for your every need and for every cuisine. They have everything and directly from the grower! The vibe and the different aromas of all cuisines and fresh products is just AMAZING",None
1060,Anonymous,5,2022-07-07,Nice outdoor and indoor farmer's market. Lots of selections and artisanal food boutiques in the area. Going there on a sunny day heightens the walking experience.,None
1061,Misha Buckley,5,2020-07-07,Beautiful veggies.  There were a bunch of different types of eggplant - I've never seen that many varities.  There are at least 5 different made to order food stalls - I got a vegan crepe that was good.  I enjoyed walking around & the pepper plants were really cool to see.,None
1062,Corrine Li,5,2022-07-07,One of my favorite places to visit in Montreal!,None
1063,Mateusz Mazur,5,2019-07-08,"We've been in the morning, so not all stalls were open yet, but you could feel it's a great place. Lots of fruit stalls, home-made jams and honeys, maple syrups, middle-eastern snacks and sweets, there was a Vietnamese stall as well. And an oyster stall for the sea food lovers :)",None
1064,Chant Afarian,5,2018-07-08,Great open air farmer's market for fresh fruits and vegetables. I like that they have produce from local sources and the stands often offer samples of their products. Great place to go to get inspiration on what to cook.,None
1065,dex head,5,2022-07-07,"Great place. A bit pricy but that's understandable. Great assortment of pickled goods, fruits, vegetables, cheese, flowers & plants, and a plethora of other products for anyone.",None
1066,Laurie S,4,2022-07-07,Fun place to shop for specialty items.  Prices tend to be higher than other places.  Why isn't parking free for shoppers?!!,None
1067,Melanie Wolfe,5,2020-07-07,"Absolutely gorgeous market. The vegtables/fruits are pristine. Great prices and so many things to pick from. Delicious breads, pastries, cheese, charturie, etc. Beautiful flowers, plants and herbs. If I lived in Montreal I would be a regular shopper here. Please, please check this market out.",None
1068,Murrells Inlet Boy,5,2022-07-07,Best farmer market that I have been to.  Loved it.  I tried a sausage sandwich from one of the vendors and it was good..Going back tomorrow to get more.. I do recommend this place. .love it,None
1069,John Sherer,5,2023-01-08,next time i visit montreal im coming to the markets and cooking as much as i can,None
1070,Arina White,4,2022-07-07,"Nice market. Fruits and vegetables, greens, meat, dairy, freshly baked goods, fish and see food. Some options for breakfast, lunch and dinner",None
1071,Topher Fryzel,5,2023-03-09,Great choices of produce and treats.,None
1072,Emelie Luciani,5,2022-07-07,"I actually do my groceries here, the produce is often very affordable compared to traditional stores. Also, lots of gluten free options (crepe restaurant and items to buy).",None
1073,Amin Mukhi,3,2022-07-07,It's okay ... Yes there are good varieties of fruits an vegetables... If you enjoy that... It's nice...,None
1074,Thomas,5,2021-07-07,"This is one of the nicest produce markets in Canada. The variety of fruit and vegetables is remarkable. Besides fresh produce they also have plants & flowers, mapple syrup and both bakers and cheese makers are nearby.",None
1075,Pamela “Pam R” B,5,2022-11-09,If I lived in Montreal - it would be at least weekly if not 2 - 3 times a week visit - the most beautiful fruits and vegetables!,None
1076,Linda Joyce Nourse,5,2020-07-07,"I love this place! All your food needs in one place, everything fresh, and at great prices. Friendly service too, and conveniently located. There's even a small parking lot, very cheap rates. It's open all year round! What more can you ask for!",None
1077,lp_wm,1,2022-08-11,Deplorable! As a tourist I was unable to find my car as there are about 10 different entrances and every Corner looks the same. It was like a damn maze. F*co this place it wasn't even good,None
1078,Ian Aubrey,3,2019-07-08,"Decent market, lots of options, lots of fresh foods, friendly people working there, quite busy, prices are a little higher than expected - lots of fruit tastings, very nice! Everybody is bilingual if you don't speak French, but try if.you …",None
1079,Sandie Beauregard,5,2020-07-07,Lots of fresh fruits and veggies from local farmers. I like that they give free samples before you buy the fruits unlike the other markets. So you know if its sour or sweet before getting home.,None
1080,S Regan,5,2022-07-07,Everything fresh and yummy!!,None
1081,Lord Walrus,5,2022-07-07,Used to come here a few years ago but stopped during the pandemic. Happy to say it is even better than i remembered. Huge range of produce at very affordable prices,None
1082,Salvador Flores Torres,5,2018-07-08,Amazing place to shop big amounts of veggies for good price. I would say that this is a good place for family-size vegetable packs. All fruit and veggies are fresh. Great variety of cheese and meat is also found in the market.,None
1083,Raif Tolga Korkunçkaya,4,2020-07-07,"Be careful, not all the sellers are real farmers. You can find cheap peppers, eggplants, squash, potatoes, onions etc if you go at the correct time of the year. Other than that you can nearly find all kinds of pastry, deserts including …",None
1084,Bellanov Macean,4,2022-07-07,Jean Talon Market brings the freshness of third world street market to a first world city where everything has been walmartise and amazonise. Fresh goods are cheaper there and there are legumes and fruits that you can find there but not …,None
1085,DK Peplinski,5,2022-08-11,"It was amazing to see at the fresh veggies, fruits , seafood, and plant vendors. Greatly enjoyed walked throughout",None
1086,Sean Crockett,3,2022-12-09,It's unassuming at this time of year. Inside booths don't have much to offer a d outside booths are few,None
1087,Abbey,5,2022-11-09,"Nice market to get all the farm fresh local produce, fruits and flowers!",None
1088,Pierre P.,5,2020-07-07,"I'm so glad we turned down Henri Julien Ave! The sights, smells and energy of the market is incredible. Great way to spend a Sunday (review is a bit late). Came out with fresh oranges, a chili plant for my mini garden, tomatoes and mozzarella for a caprese salad!",None
1089,Wyling Leung,5,2016-07-08,I went to this market in the summertime and it was a wonderful experience. We were able to sample the fresh produce and many of the items organic and local. Since I came in Midsummer there was an abundance of strawberries and a wide selection of fresh produce.  The prices were great for local organic produce!,None
1090,Mauricio Escobar,5,2022-07-07,"Amazing market where you can find all your greens, flowers, and endless options to eat there or later.",None
1091,Leanne Lengagne,5,2022-10-10,"This market is always a great experience, it is busy and entertaining with a lot of food and plant stalls to see.",None
1092,Lita Pitruzzello,5,2023-06-16,Ice place to take a stroll but pricey!,None
1093,Julien,5,2022-07-07,"Very, very large selection, really awesome place for nearly any kind of food or ingredients you might need.",None
1094,dmitri alvarado,4,2018-07-08,"Very fun place on the weekends. There is a lot to eat and good shopping as well. I found great bakeries and there is even a shop that sells awesome authentic Moroccan items. It's not super easy to get to but well worth it. It kind of reminds me of Pike place market in Seattle, WA USA just without the flying fish.",None
1095,G GONZALEZ,5,2022-07-07,"You can find a lot of fresh products, I think all of them from Quebec farms, and the place is full of colors on spring and summer.",None
1096,Weibin Dai,5,2022-11-09,"I love this farm market, especially in Fall, there are a lot of fresh vegetables and fruits.",None
1097,David Pegues,5,2023-06-16,Multitude of vendors. Great market,None
1098,Glyn Clarke,3,2017-07-08,"A cultural center of the neighborhood, a great mixing pot. Still good prices to be had on produce. Meat, cheese, seafoid and all other stalls and shops tend to be a bit pricey. Well worth a visit if you're near by. Open most public holidays were supermarkets are often closed. Parking is affordable.",None
1099,Ehsan Amirasslani,4,2018-07-08,My second favourite farmers market after Atwater Market. Huge selection of cheeses and fresh produce. Indoor underground parking is affordable and a huge factor as why i shop here. Summer and fall is the best time in my opinion. ATM near by and nice local shops to have a bit if your hunger comes into play. Strongly recommend.,None
1100,Clara,5,2018-07-08,"Best market in the city handsdown!!! I would recommend coming on a weekday if possible, especially in the summer, as it gets very busy on the weekend. If you are a food lover and enjoy leisure time just walking around, smelling touching and …",None
1101,Y D,4,2022-11-09,Fruits and vegetables are fresh but they cost more than supermarkets.,None
1102,Katrin Vogt,5,2019-07-08,"Great market with a huge selection of fruits, vegetables and typical Canadian products. A big diversity especially of maple syrup and honeys are also available. You are welcome to try a lot of things and it is a lot of fun to just stroll through the alleys.",None
1103,Julie Lefebvre,4,2022-08-11,COVID has really changed this place. Still a great place for fresh produce at affordable prices. Decent sight seeing option for visitors.,None
