ID,Reviewer,Rating,Review Time,Review Content,Owner Response
241,Christian Blt,5,2022-07-06,Magnifique. Traverser à pied le pont.,None
242,sonia rahal,5,2022-10-09,Belle vue pour les feux d’artifices en juillet,None
243,Reda B.,5,2019-07-07,C'est un des plus beau pont en structure métallique. Très beau !,None
244,dor alexandr,5,2021-07-06,The Jacques Cartier Bridge links the two cities of Montreal and Longueuil. An island is located between the cities,None
245,Yanick prudhomme,2,2023-05-07,Ouff pas facile de ce rendre jusqu’au pont quand tu es a Montréal,None
246,Jose C Lopez,4,2022-11-08,"Impécable de le traverser la nuit. Aucun péage non plus. Il est très bien connecté aux autoroutes. Bien sûr de jour, avec le traffic, c'est une autre histoire.",None
247,daehyun woo,5,2022-07-06,"The view from the bridge is very nice!
When the time comes, I'll go up and see it.",None
248,Melyssa Borguet,5,2018-07-07,Super belle vue depuis le pont. Le traverse à pied est la plus belle chose que j'ai fais à Montréal !,None
249,Mio Mio,5,2019-07-07,Beautiful old steel bridge with colored lighting for special occasions.,None
250,Marino (patience007),5,2022-07-06,"C'est mon pont préféré à Montréal,  je me souviens lorsque j'étais gamin,  on disait de ce pont qu'il allait tomber incessamment et je suis rendu à 72 ans... ettttt... il est toujours bien en place hihihihi !!!
Et dire qu'il y a des gens qui y sont décédés à l'intérieur de pylônes de béton,  je pense qu'il y en a  2 ou 3 ( sous toute réserve )qui y sont encore là !
C'est le pont qui en a fait jasé des gens,  crois-moi ! Il reste qu'il est tout à fait splendide !",None
251,Willy Vendeville,5,2022-12-08,Magnifique pont en acier qui enjambe le fleuve Saint-Laurent et relie Montréal à Longueuil,None
252,John Boy,4,2022-07-06,"Très beau, à part la piste cyclable qui n'est pas à jour. Il faudrait aussi forcer les piétons à emprunter le chemin piéton au lieu de faire des accidents du côté vélo.",None
253,Justine Constantin,3,2019-07-07,Trop difficile d'accès à pieds mais vu agréable,None
254,Réal Veilleux,4,2019-07-07,"Superbe éclairage de nuit surtout lors d'événements spéciaux mais malheureusement trop rares.  Éventail de possibilités de jeux de lumières mal exploité sans nécessairement être obligé d'interrompre la circulation sur le pont.  Toutefois, le jour pendant les heures de pointes, il est beaucoup moins intéressant à traverser !",None
255,Hicham Alaoui,5,2020-07-06,"Le plus beau pont de La région métropolitaine de Montréal. Depuis l'année passée un jeu de lumière a été installé, le spectacle vaut le détour. On peut aussi admirer les feux d'artifices depuis ce pont qui devient complètement piétonnier durant ce spectacle pusieurs soirs l'été.",None
256,jean-pierre madore,4,2022-07-06,"Je suis passé sur ce pont puis il éclairé des couleurs de l'Ukraine. C'était vraiment beau a voir, j'ai pas pu observer comme je voulais car il avait qu'une seule voix ouverte de Longueuil à Montréal puis il pleuvait..

La limite sur ce pont, c'est impossible de respecter la limite avec une seule voie ouverte..
Je suivais le véhicule devant moi puis je me fesait mettre de la pression par les véhicules  derrière moi.. le véhicule devant moi roulait à plus de 80km donc j'ai réduit ma vitesse a 60km pour pas avoir de contravention surtout sur un pont ça coûte terriblement cher pour l'avoir vécu sûr le pont Champlain.. je me souviens plus quelle était la limite a l'époque ? Une chose que je me souviens est d'avoir rouler 30km de plus que la limite.. ça m'avait coûté 235$ il a 20 ans de cela.. je m'en souviens comme si c'était hier car je gagnais 450$ semaine. Je revenais de mon chalet pour me rendre chez moi a mtl. Bref tout ça pour vous dire que mes moyens était limité à l'époque.

C'est pour cette raison que j'essaie le plus que possible de respecter la limite de vitesse sur un pont.. le véhicule derrière moi arrêtait pas de flashé c'est lumière pour que j'accélère.. il c'est tanné a pris une voie interdite ma dépasser avec un doigt d'honneur... J'ai continué ma route comme normal, je les tout simplement ignoré..",None
257,Globule Agrumes,4,2021-07-06,"Un pont emblématique de la ville de Montréal et l'un des meilleurs endroits pour observer les feux d'artifice l'été... mais attention, si vous êtes en voiture et que vous devez accéder à l'île de Montréal depuis la rive sud, il est préférable de vérifier à l'avance qu'il n'y ait pas d'embouteillage!",None
258,Timothe Gill,5,2020-07-06,TRÈS BELL endroit pour profiter du paysage!!!,None
259,Marie-Ève Ampleman,5,2023-02-06,Faites attention de choisir la bonne voie avant. Ligne blanche au milieu.,None
260,Raúl Asís Monforte González,5,2022-07-06,"As a Civil Engineer and Builder, I am strongly attracted to bridges. The Jacques Cartier Bridge is very beautiful, with an impressive steel structure, creating extraordinary views of the urban landscape in Montréal.",None
261,Kim,4,2022-07-06,Imposante structure faisant voyager les curieux à travers le temps.,None
262,Dante Rojas,4,2022-08-10,Sometimes there are personal events to explore it on foot,None
263,Heureux Zazar,1,2023-01-07,Pas asser vite trow de lumiere pi pkoi entrer ou sortir dla volle anyway??! Mechante waste de tax,None
264,Frédéric “Ti-Blancbec”,4,2022-11-08,"Cette après-midi la promenade était bonne, belle expérience, les lumières sont rouges ce soir.",None
265,Muniekita Viviendo en Canada,5,2023-04-07,Beautiful Montreal landmark bridge,None
266,Amine Esseghir,3,2022-08-10,Les deux d'artifices ont vraiment trop se succès. L'option du pont est hasardeuse 45 minutes avant le spectacle,None
267,marcel archambault,4,2023-03-08,"Je n'ai pas pas sur le pont j.cartier, depuis 6 mois",None
268,Stef Kedo,5,2023-01-07,Trop jolie,None
269,yvon payeur,4,2023-04-07,Très beau le soir,None
270,Linda Leblanc,4,2019-07-07,Structure toujours bien entretenue. On s'y sent en sécurité. Il est très fréquenté. C'est pourquoi il faut s'y prendre d'avance pour arriver à temps à destination. Il comporte des courbes et une pente près de Montréal. Cet endroit nécessite davantage d'attention surtout lorsque la chaussée est glissante.,None
271,Julian Yee_V.,4,2020-07-06,"Le pont est magnifique et la vue vaut vraiment le coup, mais y circuler en vélo est assez stressant je trouve étant donné que la piste est assez étroite et il y a beaucoup de vélos.",None
272,Nadoret Nibiru,5,2019-07-07,Depuis qu'ils ont installé des lumières décoratif je le trouve encore plus beau. J'aime son look 😍.. évident à l'heure de pointe que se soit dans les 2 sens il est parfois très congestionné.🤗😎😊 …,None
273,Mariam Maiga,5,2022-12-08,Beau surtout la nuit et circulation très fluide j’aime bien,None
274,Lalo Padilla,5,2020-07-06,"The Jacques Cartier bridge is a great option to see the Quebec fireworks festival in July, if you have the opportunity to see it from several points on different days this is a very good option, the only bad thing is that it does not have much of a viewing angle you're stuck to the bars.
At night it is illuminated",None
275,Monica Bucur,1,2019-07-07,"Très déçue de ne pas être capable de me rendre à Montréal à pieds de novembre à avril. À cause de l'argent, la ville nous empêche de bénéficier de nos droits de l'homme de libre circulation comme piétons. Pour te rendre à Montréal (une île) de Rive Sud on doit payer le transport en commun ou utiliser une voiture. Dommage pour un pays libre.",None
276,Benoit Desjardins,4,2018-07-07,"C'est un très beau pont qui est très amusant à traverser en vélo ou à pied (en effet, la vue sur Montréal est très belle). Par contre, en auto, la limite de vitesse (qui est de 50 km/h) est un peu trop basse.",None
277,Leonardo Pancani,4,2022-09-09,Imposing bridge that is colored with colorful lights at night,None
278,Maxime Le Doeuff,4,2022-11-08,"Belle vue, attention y a plein de voitures qui traversent le pont.",None
279,Gaëlle Soatina,5,2022-07-06,Tres beau pont !,None
280,Guy Constantineau,4,2019-07-07,"Pont reliant la Rive-Sud et l'Île de Montréal.

Très achalandé.  Il faut traverser de bonne-heure pour éviter l'heure de pointe.

La structure est bien entretenue.  Au centre du pont, il y a la sortie pour l'ile Ste-Hélène et La Ronde.

Ce pont est un symbole de Montréal.  Pour le 400ieme de la ville, un système d'éclairage a été installé, ce qui lui donne un nouveau cachet... très joli le soir.",None
281,Normand Venne,5,2017-07-07,Ca va être magnifique une fois l'éclairage de nuit terminé :),None
282,Partage777,4,2021-07-06,Vous verrez toutes les couleurs. Pont Jacques-Cartier est magnifique et illuminé de couleurs. C'est tellement attrayant après le coucher du soleil. Une prise de vue du Vieux-Port est l'idéale.,None
283,Seira,5,2018-07-07,"Ce pont est très grand, depuis juin ou janvier 2016, je ne vais plus sur ce pont. Je ne souhaite jamais qu'il se démolisse. Il est possible que le pont illumine ce soir-ci tôt.",None
284,aline4000,5,2023-03-08,J’aime se pont,None
285,Louis Asselin,5,2020-07-06,"Avez vous vu la couleur que le pont illuminé prend à la nuit pluvieuse... ?   Wow !

Je m'y rend à vélo pour profiter des activités des îles du parc Jean Drapeau.",None
286,Eric Gravel,5,2022-07-06,"Salut a tous, j'aime les ponts et celle de Jacques cartier et surtout quand je le traverse a pied pour voir la ville de Montréal où les feux d'artifices 🎉🎊 😁 merci pour cette belle vue et a plus a tous . …",None
287,Agence Visite Virtuelle,5,2018-07-07,"Ce pont à l'allure très simple est un symbole de la ville. Il est possible de le traverser à pied ou à vélo pour rejoindre l'Île Sainte-Hélène en toute sécurité dans un espace réservé. On au milieu du Saint-Laurent on s'y sent tout petit. Lorsque le vent est bon, les odeurs de levure de la brasserie Molson à proximité.",None
288,André Girard,5,2018-07-07,Photo prise sur la piste cyclable du pont Jacques-Cartier où un espace sécuritaire est aménagé pour prendre des photos et jouir de la vue du fleuve et de la ville qui est tout simplement magnifique à cet endroit .,None
289,Jet,5,2020-07-06,"Depuis l'installation des lumières, le pont est devenu une attraction en soi !!
De plus; du côté de Montréal,   c l'endroit idéal pour voir les feux d'artifice  👍 …",None
290,Hubert Desmarais,5,2023-06-06,Merci beaucoup superbe appli,None
291,Lolo Cool,5,2023-06-06,Toujours une belle vue,None
292,Safia Gue youbi,5,2021-07-06,Wow très jolie avec le lac en dessus on vois des deux côté du pont un lac très vaste c'est très bon a voir,None
293,Gisele Paré,5,2022-07-06,C'est le meilleur chemin pour aller et revenir de la boutique Eze vêtements mode adaptés sur Beaubien Est. Google map n'indique que le tunnel.,None
294,Mathieu LEDUC,5,2018-07-07,"Très beau pont. Si vous êtes motivés à monter à pied, vous aurez une très belle vue sur Montréal, quasiment aussi belle que du Mont Royal",None
295,Lise Masse,5,2023-02-06,De toute beauté quelqu  e soit la couleur,None
296,Sol Jiménez,5,2020-07-06,"Go on Saint John the Baptist Day!!! June 24, which is the National Holiday of Quebec Fête Nationale du Québec or Fête de la Saint-Jean,,, It Gets Incredible!!! This Bridge in Particular,,, With a Show of Synchronized Lights and Fireworks,,, the City is Enclosed in Total Hustle!!!",None
297,Magi Bou,1,2017-07-07,Fermer deux voies le samedi pour des travaux alors que le chantier est totalement désert ! 11:40 et pas l'ombre d'un travailleur... Scène tyique du Québec... Jamais vu ça ailleurs !,None
298,Pascaleee M,4,2020-07-06,"5 étoiles pour y marcher, 2 étoiles pour y rouler dessus.
Limite à 50 km/h. Toujours du traffic, les gens se coupent et mettent jamais leurs « flashers ».",None
299,Cédrik Lemay,5,2017-07-07,"Emblème Montréalais qui trône le Saint-Laurent. La piste cyclable est souvent encombré de marcheurs, surtout lors d'événements majeurs, ce qui ralenti son emprunt à vélo. Permet d'accéder au parc Jean-Drapeau ainsi qu'à la rive sud.",None
300,Alain Johnson,5,2020-07-06,"Très beau pont devenu un symbole pour Montréal
À voir le matin quand le soleil se lève à travers sa structure métallique",None
301,James Ravel,5,2017-07-07,J'emprunte le pont jacques cartier quand je dois me rendre sur le circuit CGV. Le pont vous offrira une superbe vue de la ville de Montréal au retour. Il est possible de sentir les odeurs de levures qui viennent de l'usine Molson,None
302,Rosana Icinkoff,5,2020-07-06,"We walked through it. A crazy adventure for fans of the walk. There are areas on both sides that are protected by bars for passers-by. Also, sometimes you can cross paths with a cyclist. You pass over the San Lorenzo River...you enjoy an extraordinary panoramic view. Yes, it is a road so there is a lot of noise from cars and trucks.",None
303,Dom Sawyer,4,2022-07-06,Il faut (comme Montréalais ou comme touriste) marcher ou passer en vélo au moins une fois sur ce pont. Profiter de la vue.,None
304,P. CHAUVE,5,2022-07-06,Nous l avons traversé a  pieds aller detour Bruyant mais quelle vue !,None
305,Alain Langdon,5,2022-11-08,Une chance qu'il y a le pont quand le tunnel est fermé.,None
306,Pierre Boies,4,2019-07-07,Un beau pont illuminé en soirée et agréable à traverser lorsqu'il n'y a pas de trafic!,None
307,Igor Pivovar,5,2017-07-07,"A great opportunity to take a walk over Montreal and the St. Lawrence River. Good view of the city, river, parks Jean Drapeau, South Canal.",None
308,Fabien S. (fasar),4,2020-07-06,C'est un bel endroit pour avoir un point de vue sur Montréal. En empruntant ce pont vous pouvez rejoindre l'île Saint-Helene.,None
309,Ale M,4,2022-07-06,"J'adore ce pont, j'ai remarqué qu'il aurait besoin des places à peintuer",None
310,Ekaterina E,4,2018-07-07,"Free place to watch fireworks. From 8.30 to 11.30 the road is closed to cars. Entrances to the bridge are controlled, bags are checked.",None
311,Celia Knb,5,2019-07-07,Beau pont qui offre une vue magnifique. Pont franchissable en piste cyclable protégée de la route.,None
312,Déménagements Sympathiques,5,2021-07-06,Un des plus beaux ponts du quebec,None
313,M Daigneault,5,2019-07-07,"On est choyé d'avoir ce pont à Montréal , mon pont préféré depuis mon enfance, pour les feux , pour aller à la Ronde, pour aller à l'île ste-helene et Notre-Dame, le casino...",None
314,Sandy B,4,2019-07-07,"Nous avons une superbe vue du pont Jacques Quartier, mais dommage que les barreaux de sécurité abîme quand même cette vue",None
315,Mohamed Riad Mokri,5,2022-08-10,Super vue pour les feu d'artifice,None
316,Christian Stapf,3,2019-07-07,"Historical monument, albeit one cared for with little love. Really unfortunate that the footpath and cycle path are not passable during the winter.",None
317,Mike Bédard,5,2022-11-08,Le pont n'a pas tombé lorsqu'on est passé dessus,None
318,LUIS PAREDES,5,2023-06-22,Excellent,None
319,Vincent Garneau,5,2020-07-06,Très beau pont specialement le soir quand les lumieres sont allumées,None
320,Raphaël Tremblay,4,2018-07-07,Magnifique avec les lumières très bon pour feux d'artifice passerelle pour vélo,None
321,beaulieu mélanie,4,2018-07-07,Woww le soir quand nous revenons de la ro de le pont illuminer de toute beauter les lumière on dirais des gouttes d'eau qui glissé tous le long magnifique,None
322,ernest cor-de-buy,3,2018-07-07,"à mon avis pas le plus beau pont du pays,mais il est célèbre et il gagne à être connu pour sa singularité.",None
323,Benoit Mc Duff,5,2018-07-07,"Bon, les nouvelles lumières ''cool'' mais ce pont en n'avait pas besoin pour être magnifique",None
324,philippine “phiphi_la”,5,2022-07-06,Très bien pour faire les photos de touriste,None
325,xXWARRIORDUTYPROXx,5,2018-07-07,"Very big and impressive heights. If you are in the middle of the bridge and a ship passes under you, your heart stops with shock",None
326,Julien “Djulio” Bussieres,5,2022-07-06,"Très belle vue du Pont Jaques Cartier, tout illuminé à Montréal 😃",None
327,Cardinal Cardinal,4,2023-01-07,Magnifique pont!,None
328,Maude Soucy,5,2020-07-06,"Lorsqu'on traverse sur ce pont, on a accès à un très beau paysage de l'eau et des très hauts bâtiments qui sont sur le bord du fleuve",None
329,Ugo Boudreault,5,2019-07-07,J'adore ce lieux parceque il fait partie de mon record personel de peinture most big one structure!,None
330,Mélyse Larissa Malo,3,2018-07-07,Un des seuls pont encore debout. Dommage qu'on ait jeté à l'eau plusieurs milliers de dollars pour le rendre lumineux comme un sapin de Noël.,None
331,CS gaming,4,2020-07-06,"Beau pont,agréable a traversé et offre une belle vue sur l'ile",None
332,Yvandré Chagot,5,2018-07-07,Agréable à traverser à pied. La vue sur Montréal au lever et au coucher du soleil est magnifique.,None
333,Аліна Джеломанова,4,2023-04-07,No review text provided.,None
334,Isabelle meduri,3,2017-07-07,Tres beau pont surplombant le St Laurent mais tant de traffic...à presque toute heure....,None
335,Aya Har,5,2020-07-06,Très bon lieu surtout quand il y en a les feux d'artifice,None
336,Danny Lapierre,4,2018-07-07,"Maintenant il est beau le soir, on ne le voyait pas avant quand il était éclairé que par des ampoules 75 watts",None
337,Sébastien Gemme,5,2023-01-07,Mon pont préféré,None
338,Sylvie Amos,5,2022-08-10,Pour aller voir les feux d'artifice...,None
339,Louis Pagé,5,2022-08-10,"Allée voir les feu artifice
Super beau",None
340,Bruno JJ Froment,2,2019-07-07,"Bien beau mais à coûté beaucoup trop chère aux montréalais s'en leurs consentement, comme le reste d'ailleurs.",None
341,Rodolf Yvesand,3,2018-07-07,C'est beau l'éclairage... Avec la limitation de vitesse à 50 .... la traversée est ennuyeuse.,None
342,Alexandre G,5,2022-07-06,Je ne suis pas tombé avec le pont donc assez satisfait de mon expérience.,None
343,J-F Charky,5,2019-07-07,Le plus bel endroit à Montréal pour regarder les feux de la Ronde tous l'étés (samedis et mercredis)...,None
344,Jonathan Paquette,5,2019-07-07,"J'adore ce pont. Beau, pratique et comporte beaucoup d'histoire.",None
345,Jxsou,5,2018-07-07,Très belle vue surtout le soir quand il s’allume !,None
346,Maxime Brochu,4,2017-07-07,Belle endroit pour se rendre à Montréal ou au parc Jean-Drapeau à vélo. Belle vue sur Montréal.,None
347,Mylène Fortin,4,2022-10-09,"Pont en bon état, bonne signalétique, bien éclairé.",None
348,Vincent Jacques,5,2018-07-07,Le Pont Jacques Cartier est un icône de la ville de Montréal.,None
349,Van Uffel Christophe,4,2020-07-06,"A voir de nuit, surtout lors des feux d'artifices lors desquels il est ouvert aux piétons.",None
350,Alexandre E.,5,2019-07-07,Fabuleux et que dire depuis l'ajout des illuminations... Exceptionnel et magique ! A voir absolument !,None
351,Antoine Leclerc,5,2018-07-07,"Lieu historique, idéal pour accéder à l'île ste Hélène ou pour voir les feux d'artifice.",None
352,DMC,5,2022-09-09,Le pont le plus solide de mtl,None
353,Nikita Damiens,4,2018-07-07,Lieu touristique à ne pas manquer. Grandiose et très beau la nuit.,None
354,Jen,5,2019-07-07,Super endroit pour voir les feux artifice. Bonne sécurité.,None
355,Nouha Boujelben,4,2018-07-07,Super beau surtout lors des feux d'artifice!,None
356,Daniel Cardinal,5,2022-12-08,Facile d'accéder à vélo,None
357,Yan Laupin,5,2018-07-07,Un tres beau pont qui fait parti du paysage de Montreal,None
358,Hélène Duquette,4,2018-07-07,Excellent pont. Beau depuis qu’il est illuminé.,None
359,VERONIQUE LEBRETON,4,2020-07-06,Grande traversée pour les marcheurs ou les cyclistes pour rejoindre de Longueuil au parc Jean Drapeau ou encore Montréal,None
360,Denis Royal,5,2021-07-06,Demeure toujours le pont le plus accessible à moin de travaux ou accident sur le pont,None
361,Alexandre Bédard,3,2017-07-07,"Le pont est tres utile, parcontre les lumiere sont completement inutile!",None
362,Elia Nava,5,2023-02-06,Beautiful,None
363,Eric Quesnel,4,2020-07-06,Jai adore regarder les feux d'artifice une soirée mémorable,None
364,Benali sba,4,2019-07-07,"Pont mythique de Montréal .
L'un des symboles de cette belle ville.",None
365,Zou B,4,2018-07-07,Quand il fait beau c'est agréable de le traverser à vélo,None
366,Chantal Renaud Donald Morin (Renaud Morin),1,2019-07-07,Mon supplice quotidien... Faut y passer de très bonne heure si on souhaite s'en tirer. Bon courage.,None
367,Chaly VG,5,2020-07-06,Really beautiful...at night you enjoy the lights!!!,None
368,Frederick Legrain,5,2018-07-07,Un habillage lumineux très joli pour égayer les nuits Montréalaises.,None
369,Alex Leduc,4,2018-07-07,Belle place pour observer les feux d artifices,None
370,Stéphane Caron,4,2019-07-07,Magnifique vue de Montréal lorsque pris dans les embouteillages!!,None
371,K Aka,5,2023-04-07,No review text provided.,None
372,Ghislain Patry,5,2022-07-06,Très beau avec les lumières,None
373,Simon Beaudin,5,2020-07-06,Très beau le pont toute illuminé.,None
374,Jérémy Enaudeau,5,2022-11-08,No review text provided.,None
375,Mathieux,5,2018-07-07,Vraiment désolé pour le prix de mais trop magnifique à regarder le soir,None
376,Linda Pellegrino,4,2021-07-06,Il est tellement beau  depuis ses lumières,None
377,M Bisson,4,2022-07-06,Beau la nuit facile pas trop de teaffic,None
378,Carl Jinchereau,5,2017-07-07,Les travaux effectués au pont pour le système de lumières fera vibrer Montréal comme jamais,None
379,Denis Marchand,5,2018-07-07,De toute beauté ils ont fait un travail d'éclairage formidable.,None
380,Pat Martin,3,2018-07-07,Pas la meilleure place pour tomber en panne à l'heure de pointe AM direction rive-sud...,None
381,Loim Hen,3,2018-07-07,Gigantesque construction qui surplombe la ville rappellant bizarrement le Metropolis de Fritz Lang.,None
382,Sophie Nantel,5,2020-07-06,Magnifique pont avec une vue sur la Ronde,None
383,Pierre-Étienne Touchette,5,2020-07-06,L’illumination du Pont Jacques-Cartier est absolument sublime en ces temps de confinement.,None
384,Qc Ber,5,2019-07-07,Il est tout simplement magnifique le soir tout illuminé!,None
385,Ber Pas,3,2020-07-06,Une éternité pour le traverser en voiture. Sûrement mieux et plus vite à pied !,None
386,Vincent Meloche,5,2022-08-10,Le symbole par excellence de notre ville.,None
387,Эндрю,5,2023-03-08,Beautiful,None
388,Dien Long Luong,4,2020-07-06,"Les lumières
C'est plus l'fun qu'on ne pense",None
389,Marielle,4,2020-07-06,Parfait pour regarder les feux d'artifice de la ronde,None
390,Erik Morales,5,2020-07-06,Great place to see the fireworks show in Montreal,None
391,Alain Canty,4,2017-07-07,les lumières du pont sur ma terrasse est superbe,None
392,michelle mulholland,5,2020-07-06,C'est un beau pont.,None
393,David Dansereau,5,2022-11-08,Toujours aussi majestueux.,None
394,Alfacarinae Wraith,5,2019-07-07,"A traverser à pied dans les 2 sens
Magnifiques photos à faire de Montréal",None
395,Patrick Desrochers,5,2017-07-07,De beaux points de vue!,None
396,Jonathan De Almeida,5,2018-07-07,Beautiful bridge topped by pinnacles of the Eiffel Tower,None
397,Yves Lalancette,5,2021-07-06,Plus beau pont au Canada,None
398,Pascal Monette,4,2019-07-07,Une vue spendide de la rue Ste-Catherine et du pont Jacques-Cartier,None
399,Osdelvys Ramirez Frometa,5,2022-07-06,No review text provided.,None
400,Jeff,5,2018-07-07,Concept lumiére excellent mais pas assez large 😅 …,None
401,Pascal Bourgault,5,2018-07-07,Belle architecture et accessible en vélo.,None
402,Jacques Coiteux,4,2021-07-06,Pas trop d autos à mon passage.,None
403,Blue Garbage Toxic waist,4,2022-07-06,Bel endroit pour avoir des palpitations cardiaques.,None
404,Lam L,5,2020-07-06,Très beau site. Incontournable à Montréal,None
405,Alain Samson,3,2019-07-07,S'il pouvait être ouvert aux vélos l'hiver,None
406,Yahya El Baba,4,2021-07-06,No review text provided.,None
407,Fran laroche,2,2018-07-07,"Juste un pont, mais qui a coûté très cher a illuminé",None
408,Mesut Durukal,4,2023-03-08,No review text provided.,None
409,Rachid Hachi,5,2019-07-07,Endroit emblématique à visiter avec sa tour à horloge.,None
410,Luisa Barbieri,5,2020-07-06,No review text provided.,None
411,Marie Maltais,5,2019-07-07,"À traverser à pied, des deux côtés. Magnifique.",None
412,Joelle Bachand,5,2020-07-06,"Je suis a la ronde, yé bin beau.",None
413,Lorraine Redoute,4,2020-07-06,Beau spectacle et belle vue !,None
414,Yvon Gallant,5,2022-07-06,No review text provided.,None
415,Marilyn Vallée,5,2020-07-06,Le plus beau Pont au Québec!,None
416,Steve Loisel,5,2019-07-07,Les travaux avance bien et la paye est bonne,None
417,Richard Doyle,4,2020-07-06,Beau pont illuminé le soir,None
418,Bernard,5,2020-07-06,Belle place pour faire de la photo,None
419,Justin Gadoury,5,2018-07-07,Le pont illuminé est beau,None
420,Yannick St-Onge (Yünnick),5,2020-07-06,La place à être pour voir les feux d artifice,None
421,Jean-Yves PARET,3,2017-07-07,Belle vue sur la ville et les îles du Saint Laurent,None
422,McRob,5,2020-07-06,Avec les belles lumières la nuit de tout beauté,None
423,ʕ ́•ᴥ•`ʔ ʕ•̫͡•ʕ•̫͡•ʔ•̫͡•ʔ,5,2021-07-06,No review text provided.,None
424,youppi Patenaude,5,2020-07-06,Parfait pour voir les feux Loto-Quebeci,None
425,Mario Hains,5,2020-07-06,Majestueux pont tout lumineux,None
426,SREEJITH VARADARAJAN,3,2023-05-07,No review text provided.,None
427,erijahzeel rojas,5,2020-07-06,Excellent view of the St. Lawrence River,None
428,Chris Jin,5,2017-07-07,Finalement un pont qui va attirer des visiteurs!,None
429,Paco Bordeleau,4,2021-07-06,"Trop de gens, beau pont",None
430,Jean Divers,5,2020-07-06,Piste cyclable élargie. Jeu de lumière le soir !!!,None
431,Patrick Tourangeau,5,2019-07-07,Très beau avec les lumiere,None
432,Hassina Ouchia,5,2018-07-07,Il est plus beau le soir,None
433,M L,5,2019-07-07,Le soleil le matin très fort pour les yeux,None
434,Louis-Antoine LeBel,4,2019-07-07,"ouchie ouch mes pieds, j'ai mal. 4 étoiles",None
435,Gerald Chartre,5,2018-07-07,Un pont hors de l'ordinaire incroyable,None
436,Marie Sabourin,5,2017-07-07,Il y avait beaucoup d'ambiance,None
437,Hicham El Asri,5,2021-07-06,Beau à voir avec les lumières,None
438,Cristobal M.S.,5,2018-07-07,très agréable landscape  de la ville,None
439,Marc Gauthier,5,2017-07-07,Très beau pont,None
440,christophe LEYRONAS,5,2019-07-07,Très jolie la nuit,None
441,Etienne Langlois Robitaille,4,2022-07-06,belle vue,None
442,Lui Meme,2,2023-03-08,"Attente, attente,attente…",None
443,Claude Dubois,5,2018-07-07,Bon trajet pour le casino de Montréal.,None
444,Paul Langevin,1,2022-07-06,Trash niveau traffic,None
445,Rose R,5,2020-07-06,De toute beauté avec ses lumières😍 …,None
446,Isabelle Bouchard,5,2018-07-07,Superbe spectacle sons et lumières.,None
447,Christian Montmeny,5,2020-07-06,C'est beau les lumières,None
448,Lysiane Meresse,5,2020-07-06,Beau feu d'artifice,None
449,yannick Manson,5,2022-07-06,Beau pont,None
450,Louise Landry,3,2020-07-06,Tjrs trop de monde les entrées oufff,None
451,omkar chowdary,4,2021-07-06,No review text provided.,None
452,Martine Martine,5,2022-07-06,Mon pont préféré!,None
453,Denis Brazeau,5,2020-07-06,A voir le soir lorsqu'il est illuminé,None
454,Charles Carrillo,2,2018-07-07,Très mauvaise circulation malgré la présence  policière,None
455,Daniel Bucio,5,2022-11-08,No review text provided.,None
456,Michel Pérusse,4,2021-07-06,Il dépanne bien.,None
457,Francis Salois,5,2019-07-07,Éclairage superbe.  C’est une réussite.,None
458,Matthieu Gacel,5,2022-07-06,Belle architecture,None
459,Marc-Antoine Gervais-Hotte,5,2020-07-06,Belle vue de mtl,None
460,SP S,3,2017-07-07,No review text provided.,None
461,Adriano Alex,5,2018-07-07,Linda is illuminated at night..,None
462,Gerard Gay,5,2022-09-09,Superbement mis en valeur,None
463,Sara DTX,4,2022-09-09,Belle expériences,None
464,Nathaniel Paquin,5,2017-07-07,Très belle vue,None
465,josée robert,5,2021-07-06,Très beau,None
466,Jean-Claude Asselin,4,2018-07-07,Beau défi en vélo,None
467,Jose Trejo,4,2018-07-07,Really nice view,None
468,master kill,5,2020-07-06,Tres beau,None
469,Daniel Forest,5,2020-07-06,Direction Google facile et clair,None
470,Francois Lapointe,5,2020-07-06,5 minute de bonheur par heure,None
471,Fred,5,2022-07-06,No review text provided.,None
472,Mathieu Gregoire,5,2020-07-06,Vue splendide !,None
473,Zheng Zu,1,2022-07-06,laide,None
474,Cote Christian,2,2020-07-06,Trop long,None
475,Alejandro Pineda,5,2020-07-06,No review text provided.,None
476,Steve Edwards - Sitivi,4,2020-07-06,Pavé en mauvais état. Fonctionnel.,None
477,DJ Mc Mabster,5,2017-07-07,Yeah Sixflags La Ronde,None
478,Sylvain Piquette,3,2022-07-06,Beaucoup de trafic,None
479,Nicolas MIAUT,5,2019-07-07,Joli pont,None
480,isma soucy,4,2019-07-07,Beau pont,None
481,Andre Nadeau,5,2021-07-06,Illuminé le soir… À voir,None
482,Tamás Vastag,4,2022-07-06,No review text provided.,None
483,Elizabeth Almeida,5,2019-07-07,No review text provided.,None
484,Alexandre “Allll KOLIQUE” Beaulieu,5,2020-07-06,Excellent pour pêcher,None
485,Satish Kumar Tumulu,5,2020-07-06,No review text provided.,None
486,Aldo S.,5,2020-07-06,No review text provided.,None
487,Rocio Lacombe,5,2018-07-07,Illuminé il est sublime!!!,None
488,CINDY LARCHER,5,2020-07-06,Magnifique de nuit,None
489,Marwane,5,2018-07-07,Un des plus beaux !,None
490,aline Dion,5,2021-07-06,Facile d acces,None
