ID,Reviewer,Rating,Review Time,Review Content,Owner Response
127,Shirin Khorchid,5,2019-07-07,One of the greatest universities,None
128,Alex Kilpatrick,4,2016-07-07,There are some beautiful old buildings on the campus. A great place to walk around if you are visiting the city.,None
129,avani sharma,5,2018-07-07,Heard really good things about you people and admission staff is very very very friendly. Finally got admission toooo. Hope my further experience there will be as good as it was before admission :),None
130,Holden Walz,5,2022-07-06,"Beautiful campus, great faculty, awesome students.",None
131,Botond Kemény,5,2023-04-07,Chuck McGill university nice,None
132,Alfonso Tamayo,5,2021-07-06,I am a proud MBA exchange program graduate. Wonderful place to study and develop.,None
133,Michael Moreyne,5,2013-07-08,"Great for law, medicine and engineering.... not so sure about the rest but it is one of Canada's best institutions!",None
134,Thomas Godbold,5,2016-07-07,Beautiful campus and what an amazing city for your university time to be spent in.  Love Montreal and McGill.,None
135,Susan Clark,5,2019-07-07,"McGill is a beautiful campus, and I enjoyed visiting the Redpath Museum, which is why I visited in the first place.",None
136,Spencer J.,5,2022-12-08,Feeling like I am going to get a PhD degree at that moment,None
137,alan “thebarbecuemaster” m.d.,5,2013-07-08,A great world class  university with many schools for graduate studies on a beautiful campus in Montreal. Classes are in english.,None
138,Maxime Masson,5,2019-07-07,"High quality university education in Canada. World-renowned professors, researchers, and clinicians.",None
139,A Waheed,3,2022-07-06,Pretty expensive car parking....,None
140,Xiaohui Wu,5,2018-07-07,The campus is really beautiful and very nice view when going up to the Mount Royal.,None
141,Dan Brook,5,2020-07-06,"McGill University has a lovely campus on which to stroll, sit, and people watch, all of which I happily did.",None
142,vicki kondylas,5,2021-07-06,"My Favourite Campus especially the Law Buildings and
Thank youthe Greenhouse too
..",None
143,jk coRrales123,5,2017-07-07,"I wan't to schooling there because my dream course is to be an engineering ang i research in google and i see this school ang i'm shock the rating of this school, so i wan't to school in mcgill university so that my dream come true☺☺",None
144,Brian Cowan,5,2021-07-06,The History Department is the best.,None
145,Andy Nguyen,3,2019-07-07,"Nice school, but last year In McTavish was a hell construction area, also unprofessional teachers, but still nice as I met friends.",None
146,Ziwei,5,2022-10-09,"Gorgeous campus, perfect location.",None
147,Glenn Phillips,5,2022-07-06,"5 star institution, with one of the best health service available in Montréal!",None
148,Richard Le,3,2018-07-07,Good School Overall - But teaching quality should be improved for certain courses and professors.,None
149,Megan Akhras,5,2018-07-07,"Great university, beautiful campus and student life! Would highly recommend it",None
150,Suhaila B,5,2016-07-07,Beautiful campus. It was closed (due to a holiday) so I didn't stay too long.,None
151,Akunna Emmanuella,5,2022-07-06,Excellent university with top notch research environment.,None
152,Md. Jahidul Islam,5,2018-07-07,Jst luv it frm deep of my heart))) I will be the best luckiest person in this universe if i get a opportunity to study such glorious university.. Love u McG )))),None
153,Jose Ricardo,5,2022-09-09,My Alma Mater - Electrical Engineering - Class 1976.,None
154,Bora Fidan,5,2019-07-07,"Great place to study with many ammenities, and many international students from all over the world.",None
155,Robin Molinas,5,2015-07-08,"You've got to love the Mcgill life. So many opportunities, big campus, great city vibe with high academic standards. I recommend dearly.",None
156,Afshin Rahimi,4,2016-07-07,Great looking campus and lots of program at high level of education and academics.,None
157,Lord Walrus,2,2021-07-06,Hard to believe we pay full tuition to even have certain on campus parks be closed off,None
158,Joanna Chan,5,2015-07-08,"As parents, we take pride in our son to spend his four years in this great school, without any regret !",None
159,SHR,5,2019-07-07,"McGill University (French: Université McGill) is a public research university in Montreal, Quebec, Canada. It was established in 1821 by royal charter, granted by King George IV. The university bears the name of James McGill, a Montreal merchant.",None
160,Waji Siddiqui,3,2017-07-07,Great school in a great city near great food but people well staff at the university is very rude!,None
161,Tareq Shahwan,5,2022-07-06,Top notch school with great professors and smart students.,None
162,Guillaume Chalifoux,5,2011-07-09,"University of Sherbrooke, McGill University and HEC Montreal are definitely the edge of education in Quebec/Canada.",None
163,CFL HOBO,5,2022-07-06,Amazing Stadium,None
164,Ata,5,2017-07-07,I've been there as a tourist and I really like the place... Lovely walk and nice helping students,None
165,Sultan Anik,5,2021-07-06,One of the  Best Leading university in Canada as well as around the world.,None
166,Gr33k Fr3ak,1,2019-07-07,"This place is terrible. Total shitfest. Food is terrible, rooms are dirty af. Bathrooms look like they haven’t been cleaned in 10 years. Awful just awful.",None
167,Michael R,5,2020-07-06,A true Canadian institution. Beautiful campus and lively classrooms.,None
168,David Jonas,5,2022-07-06,World renown institution located in the heart of a vibrant city!,None
169,Abey K,1,2018-07-07,"Probably the most unprofessional graduate school staff even the B school, think they are better than the Ivy, over hyped University.",None
170,Shubh Shah,5,2021-07-06,This is an amazing top level university which has significant diversity,None
171,Juan Jose Obando,5,2022-07-06,Wonderful service. Fantastic place for studying.,None
172,Mehnoosh J,1,2014-07-08,"Its very normal university. Nothing Special. as for research, it is just depends on the professor which they have good and junk one like everywhere else.",None
173,Mohamed Afifi,5,2018-07-07,Canada’s best University!!,None
174,peek-a- berries,4,2013-07-08,"I don't actually go here, but the campus is lovely! Right in the heart of Montreal. :)",None
175,PzJ Cakeman,4,2022-07-06,Concentrating not only on best graduation moments but on the PRACTICE OF THE LEARNERS...,None
176,Peter Ross,5,2015-07-08,My sister completed her undergrad at McGill. It's an amazing school.,None
177,Rachel Martin,5,2023-02-06,Wonderful campus,None
178,Peter k,5,2021-07-06,I work there and learn there. Pretty buildings with a pretty skyline and a pretty mountain.,None
179,Akash Singh,5,2017-07-07,Excellent Professors and this university provides you resources more than what you pay for :),None
180,Nicolai R,5,2020-07-06,Great school! Solid learning. Amazing students and staff.,None
181,Rafael Ochoa,5,2021-07-06,Great campus! Best University in Canada.,None
182,James Huynh,4,2019-07-07,"There is too much to be said in one single review. Overall, excellent wealth of knowledge and education, but matched with terrible management and service",None
183,Erfan Nazari,5,2022-07-06,Lovely university and friendly environment.,None
184,Sandra James,1,2021-07-06,Poor teaching standards and unacceptable administrative delays as well as a total lack of empathy towards students.,None
185,sara m,5,2018-07-07,Nice atmosphere . Great service . Excellent choice for breakfast . Menu offers a vast selection,None
186,Vinushan Sinnathamby,5,2020-07-06,Best university in Canada and one of the best universities in the world.,None
187,Alissa D'amour,1,2023-02-06,Puritanism. Over rated.,None
188,Feroza Neak,5,2022-07-06,Nice view !,None
189,ChouDharY,5,2018-07-07,It's a great university with best faculty available there.,None
190,Hassan Malhi,1,2015-07-08,mcgill sux they declined my college app I had a 1.9 but i was the leading star in my school's play Cinderella. so unfair.,None
191,Bashir Talukder,5,2019-07-07,Really nice.but i can do it Diploma holder b.sc engineering to do.,None
192,douglas roberts,5,2022-09-09,Ask me again in four years after the kid graduates 😀 …,None
193,Rob Cote,5,2017-07-07,"Never studied here, but it's a gorgeous campus to walk around on a sunny afternoon.",None
194,Ömer Faruk UĞURLU,5,2017-07-07,Best university in Canada and one of the top universities in the World,None
195,Asim Fayyaz,5,2022-07-06,University has nice library.,None
196,Graeme Zhang (张岗和安园),5,2018-07-07,The ceiling is very good 10/10 experience because of the top notch ceiling.,None
197,Massi R,5,2019-07-07,"Beautiful place to spend time, either to study or for a walk 🍂🍁 …",None
198,Matthew L,5,2021-07-06,Good school. Would do a bachelors again.,None
199,Bhavya Sharma,5,2018-07-07,I want to take admission in this university I loved it so much,None
200,J M,1,2020-07-06,"Awful place for students. Very old and dilapidated, bad teachers",None
201,Patrina Huff,5,2020-07-06,Iconic and lovely campus on a hill above the city.,None
202,Irfan khadem,4,2020-07-06,"Happy i came to this university & city.
Back to studying",None
203,Astrid Peron,5,2023-03-08,Best,None
204,PJ,1,2023-06-29,Awful place.,None
205,Raúl Nieves,5,2018-07-07,Higher Learning done right!,None
206,Jasti Phaneendra Prasad,5,2013-07-08,"Also called as harvard of Canada, uniques in its infra, study, principles, education, professors !, etc",None
207,Sahil Rana,4,2023-03-08,Best college,None
208,ArmyOneitAtinyForever,3,2017-07-07,I plan on going to this university but in all the university reviews i have second thoughts.,None
209,Kai Fan ZHENG,4,2023-05-07,a fine institution,None
210,Samy Zarour,5,2016-07-07,Well I'm studying there so I might be a bit biased but I like it!,None
211,Mfon Essien,5,2017-07-07,McGill is one of the BEST research institutions in North America,None
212,Serigne Bamba Sylla,5,2022-08-10,Amazing place with nice seats,None
213,Chen Chang,4,2020-07-06,Beautiful campus and nice bench for chilling.,None
214,Hiro Chen,5,2021-07-06,Very good university beautiful campus,None
215,azar amiri,1,2017-07-07,The most confusing website ever! could you please work on ux design of your website.,None
216,Michael Beckmann,5,2017-07-07,just see/meet/read Henry Mintzberg and you'll know why I gave 5 stars...,None
217,Z. Cai,4,2021-07-06,Pretty nice looking campus.,None
218,Amirhossein Mohammadi,5,2022-07-06,Best University in Montreal!,None
219,Mathieu Hautefeuille,5,2016-07-07,"Definitely a place to see, especially on weekends when less crowded.",None
220,B. A.,4,2022-10-09,Great university!,None
221,Brajesh Damani,4,2016-07-07,Great campus and very diverse student body,None
222,robert bradley,5,2023-05-07,Super,None
223,Vg G,4,2018-07-07,"Excellent English speaking university in Montreal, Quebec.",None
224,Eva Bernard,5,2023-05-07,Best uni !!!,None
225,Soral A Raison,4,2017-07-07,This is a real university BUT it feels like it's accepting more and more losers.,None
226,wael sari,5,2017-07-07,Best university I have ever visited,None
227,Marcus Saldanha,5,2023-02-06,Nice school,None
228,joe abou jaoude,3,2016-07-07,"Its old,  and the professors are brilliant but a little weird",None
229,Natalie P.,5,2020-07-06,One of the best universities in Canada!,None
230,Joe Peplowski,4,2016-07-07,One of the top 10 universities of 2016,None
231,Marc Dsh,5,2021-07-06,The best years of my life 1968-1971,None
232,Samuel's Mashups,5,2023-03-08,#ScreamVI !♥♥,None
233,Terance Lancaster,2,2022-07-06,Not as good as Concordia University,None
234,Manager's a Homer,1,2019-07-07,Seems like they give away master's degrees on the street corner.,None
235,Painture PFB,5,2016-07-07,alot of dancers and really good people,None
236,Maria Rodriguez,5,2016-07-07,So relaxing to be here on a thusday afternoon before sunset,None
237,Kasra Zandi,5,2015-07-08,It was an absolute blessing to be part of the McGill community.,None
238,Dillon Gavlock,5,2017-07-07,Beautiful University to see; right in Montreal!,None
239,Mo P,5,2023-03-08,#1 University in Montreal,None
240,Masendi Patrick,5,2016-07-07,how much would i pay per year for undergrad in engineering?,None
241,Priyanshu Dhurandhar,5,2021-07-06,"I want to Study here, please help me !",None
242,Matt Davis,4,2016-07-07,A nice university in the centre of Montreal.,None
243,Taki Belainine,5,2021-07-06,Great spot ! Nice field,None
244,hello _,4,2017-07-07,"Spend my college life here
Bad health care",None
245,kim tho Ho,5,2020-07-06,"Top university, a lot of green, peaceful",None
246,Ghassan Al-Sumaidaee,5,2022-09-09,My lovely university,None
247,p p,1,2019-07-07,Don’t go here. Really bad school,None
248,Imranul Islam,5,2013-07-08,Best university a student can get,None
249,Bryce Coffey,3,2017-07-07,Good campus but confusing application process,None
250,A E,5,2021-07-06,Best university in the world,None
251,Donald j Trump,5,2018-07-07,"One of the best in Canada, top 75 in the world",None
252,Eva Wu,5,2016-07-07,"Great school, great people, great city!",None
253,Gurbir Bhatia,3,2019-07-07,Not what one thinks of it. Lots of improvement is desired on every front.,None
254,Vincent Devrand,5,2017-07-07,"Beautiful buildings, the Canadian ""Harvard""",None
255,Sheila Ferrando,5,2019-07-07,I work as a volunteer at the radio station.,None
256,Vince Mcloud,5,2021-07-06,The music department is top notch,None
257,dinesh dina,5,2017-07-07,I really wanna do my masters in this university,None
258,Nisar,5,2014-07-08,Would have loved to study here,None
259,Joseph Chiu,5,2020-07-06,Lovely campus and city!,None
260,THE GARDENIL COMPANY,3,2020-07-06,Is there any scholarship for Indian students.,None
261,Kristi Kulla,5,2015-07-08,"Great School, great people, great city, great food.",None
262,Burak Ozdemir,5,2017-07-07,The best university of Canada 😉 …,None
263,Jonathan Broadbent,5,2021-07-06,Top tier education in Canada.,None
264,Joseph Cooper,5,2019-07-07,Best University in Canada.,None
265,Abd Ahmed,5,2022-07-06,They are doing great job,None
266,Cqpei Lynn,5,2019-07-07,Marvelous university with various specialty.,None
267,Master Revers,4,2019-07-07,Good university,None
268,Justin G. Murgai,4,2017-07-07,Beautiful historical campus!,None
269,Abdelhakim Khellaf,5,2015-07-08,Wonderful university :D,None
270,Jeng Haw Yau,5,2022-07-06,Gorgeous Campus!,None
271,Sumedha Mittal,5,2022-07-06,Beautiful Campus!,None
272,Georgio Mansour Nehmo,5,2020-07-06,Like if you want a scholarship,None
273,T A,5,2016-07-07,Best university ever !!,None
274,Trvnsit,5,2015-07-08,I would love to go here!,None
275,Jean Aubin,5,2019-07-07,Best University in Canada,None
276,Francois Collins,4,2023-01-07,Working here,None
277,Philip,4,2016-07-07,Very beautiful campus,None
278,charles,5,2022-11-08,beautiful university,None
279,Samy Alard,5,2021-07-06,Very nice,None
280,Sam Willman,1,2018-07-07,Architects! Don't go here.,None
281,Sephora Hatim,5,2015-07-08,Wow! Love it.,None
282,Deliciouz Deli,5,2020-07-06,Great university!,None
283,Post-industrial Nomad,5,2018-07-07,A great university!,None
284,jeremie Dinanga,1,2019-07-07,Is very very good place for knowledge,None
285,Kevin Buehler,4,2018-07-07,Great school!,None
286,Omar Albarghouty,5,2020-07-06,A magnificent campus.,None
287,YM Chao,4,2018-07-07,Better than Concordia.,None
288,Olive Kim,1,2022-07-06,purely heinous at the moment 🙄 …,None
289,Malek Chaar,5,2016-07-07,Great to study there,None
290,Fangfang Chen,4,2022-10-09,Very well!,None
291,Lei Lei,5,2017-07-07,Nice here,None
292,"Ambedkar Center for Biomedical Education and Research (ACBER), ACBER, A Non Profit Science & Research Foundation",5,2018-07-07,Very good,None
293,Di Wu,5,2022-07-06,Great university,None
294,issac miller,5,2021-07-06,Fantastic.Great team .,None
295,Li-chia Lo,4,2016-07-07,Beautiful university.,None
296,Robert D. Watson,3,2018-07-07,Hard to find info on dentistry,None
297,Logan Gamings,5,2022-10-09,Good place,None
298,Jessica Mcdougald,4,2022-07-06,Great experiance,None
299,Jay,5,2022-11-08,Slippin university,None
300,Max G,1,2019-07-07,It was not very pleasant,None
301,jean-pierre forget,5,2022-12-08,Great,None
302,Mahdi Modir,5,2014-07-08,Best school ever ever,None
303,Matteo Trulli,5,2021-07-06,Canada's Harvard!,None
304,walter Chukwu,5,2022-07-06,Awesome,None
305,Saurav Sharma,5,2021-07-06,Hogwarts of Montreal. ❤️🤩 …,None
306,Daniel Hsu,5,2020-07-06,Great!,None
307,Jamie Margez,5,2014-07-08,I miss my years at mcgill,None
308,Yarick Kouznetsov,5,2018-07-07,LOL.,None
309,Paul Giovannetti,5,2019-07-07,Beautiful Campus,None
310,Luiz A. Silva,5,2016-07-07,Amazing campus,None
311,Daniela Castro Lizcano,5,2019-07-07,Love it,None
312,Elahe Rahimian,5,2021-07-06,Beautiful,None
313,Ria V Koch,5,2021-07-06,Beautiful spot!,None
314,Akram Dakhli,5,2020-07-06,Very chill place,None
315,Cynthia Martinez,5,2022-07-06,Beautiful!!,None
316,James Barrow,5,2019-07-07,Best University!,None
317,Rentan TGLG,5,2017-07-07,Amazing university,None
318,Elise Marcos,5,2018-07-07,Awesome profs.,None
319,Jna,5,2021-07-06,Nice,None
320,David M,1,2020-07-06,Really bad place to go to,None
321,Olumide Ajewole,5,2015-07-08,Love it,None
322,Dolores Rioux,5,2017-07-07,Great university,None
323,Emile T,5,2016-07-07,Great university,None
324,M T,5,2019-07-07,Excellent Programs .,None
325,selva meimozhi,5,2017-07-07,Lot of opportunities in there..,None
326,Amélie Duvaux,5,2016-07-07,Mcgill once mcgill twice,None
327,Elissa Dresdner,5,2021-07-06,Cold,None
328,Ali Chaarani,5,2017-07-07,Number one in Canada for a reason,None
329,mina babahaji,5,2020-07-06,Beautiful,None
330,Josh de great,5,2017-07-07,Lovely school,None
331,Shamus McGuire,5,2016-07-07,Great school,None
332,ExoL 4ever,4,2018-07-07,It's great,None
333,Julie Rivest,1,2022-07-06,Not great.,None
334,Esmae Mahoney,5,2018-07-07,Amazing,None
335,Joel Parent,1,2022-09-09,Unreachable,None
336,Victor Thibert,5,2017-07-07,Great location.,None
337,Amer Bitar,5,2016-07-07,Beautiful,None
338,Daniel Law,4,2016-07-07,great,None
339,Alina Fang,5,2017-07-07,love the university,None
340,Atiye p,5,2019-07-07,"as a visotor, I like it",None
341,Mike Ramma,5,2015-07-08,great,None
342,Charles Dufort,5,2022-07-06,SICK BROOO,None
343,Yvon Rondeau,5,2021-07-06,Excellent.,None
344,Habs Fan,5,2014-07-08,The Harvard of Canada,None
345,utsav patel,5,2018-07-07,Just great,None
346,Arthur Roytberg,4,2017-07-07,Plenty of opportunities,None
347,Wayne McAllister,1,2021-07-06,Was not here,None
348,Nima Al Dulaimy,5,2017-07-07,The best ever,None
349,Brigitte Cardinal,1,2023-03-08,"Très décevant comme université. Ma fille tente depuis des semaines d'appliquer en tant que ""homeschooler"" mais le système informatique la bloque. Elle a parlé avec plusieurs personnes aux départements ""Support of application"" et ""Support of admission"" et chacun se contredisent ou encore finalement se rendre compte qu'il y a effectivement un problème, mais personne ne sait comment résoudre le problème afin que ma fille puisse appliquer. La communication est médiocre et nous avons l'impression d'être dans un labyrinthe de fonctionnaires qui ne sont pas au courant des nouveaux programmes d'admission.  Les informations indiquées sur leur site Web contredisent ce que leurs employés disent. Très décevant pour une université réputée mondialement de balancer de tous les côtés sans solutions concrètes des candidats à haut potentiel. Tout le contraire à l'université Concordia où la communication et le service de support aux admissions est A1.",None
350,Paulo Marquêz,5,2018-07-07,"Even though I'm a ""suspicious to talk about educational spaces"" type, since ""I'm one of those"", because here you feel a free spirit in the air, which inspires the search and sharing of knowledge, through a ""flaneuristic"" learning. 🤣 In short, enjoy the tour of the campus and let your eyes open to another look. I really love being here. 🌷💕🌷",None
351,Alex Bertin,5,2023-02-06,"Superbe campus, beaucoup de très beau bâtiments. Les cours y sont captivant et enrichissant, cette établissement ne démérite pas sa réputation.",None
352,Philippe Sarcey,5,2020-07-06,"Un endroit incontournable de Montréal. Nous nous y sommes promenés pendant notre séjour, une belle balade dans un vrai décor à la Harry Potter.",None
353,Robin Law,5,2022-07-06,"The roads in the city center are too congested, and most of them are one-way lanes. Be very careful when driving. The school is at the foot of Mount Royal.",None
354,jiwon kim,5,2021-07-06,It's a good place for a walk with children. I don't think there is any place in the city that is as safe and beautiful as here.,None
355,惟琳,5,2022-09-09,"McGill University is very close to the city center, with convenient transportation, beautiful environment and safe campus",None
356,정인이,5,2020-07-06,Stop by at least once. Go to the red patch museum. It's a small natural history museum. It's worth seeing.,None
357,Lucas Bertele,5,2020-07-06,"I'm Brazilian. I had the opportunity to study at that university for a while in 2014. I feel fulfilled to have that name on my curriculum. I love Canada and my dream is to return to live here. Wonderful place.

- I am Brazilian. I had the opportunity to study at this university for a while in 2014. I feel honored to have this name on my CV. I love Canada and my dream is to return to live here. Wonderful place.",None
358,Sandra Lafenetre,5,2022-09-09,Magnifique campus ! Immense avec de jolis parcs environnants !,None
359,Patricia Naranjo,5,2019-07-07,"Very large university, with many beautiful buildings, with spectacular architecture, with green areas and very clean.",None
360,Ichraf Ajmi,4,2023-06-29,Très propre est ecole pour les gens fort,None
361,Peter Liu,5,2023-04-07,Canada's top universities,None
362,Martin Pilote,4,2022-07-06,bien mais la bière est très chère et pas beaucoup de choix,None
363,刘熙南Xinan Liu,5,2022-07-06,"It took a while to look around, and I will take a closer look next time",None
364,Louis René Dussault,5,2020-07-06,"C’est un fleuron,il y  a des ambassadeurs partout dans le monde.je suis fier de dire que ma fille Catherine a obtenu son diplôme de cette prestigieuse université",None
365,Gabriel Gaboury,1,2022-12-08,"Moderna On est déjà établis avec McGill et on a des discussions avec l'Université de Montréal.
Prone le vaccin qui tue
Prone la ségrégation
Faite pas affaire avec eux",None
366,Martin Lebeau Bébé,5,2023-06-15,Les party fin de session c'est trop malade!,None
367,Michel H,5,2022-07-06,"Le plus beau campus de Montreal, et de loin.
Heritage du faste Britanique qui deferla sur l'Amerique francaise au tournant du 19ieme siecle. Les moyens de ces puissants etaient sans limites. Nous en beneficions encore aujourd'hui.Les campus de l'UQAM ou de l' U de M, tristement, n'arrivent pas a la cheville de ce site d'exceptionnel.",None
368,Zhou Toby,5,2017-07-07,The scenic university campus is integrated with the city of Mengcheng,None
369,Justin Hyde,5,2023-01-07,Fier d'avoir obtenu mon diplome dans ce prestigieux campus,None
370,Homa Hassani,4,2022-07-06,Le campus de McGill est magnifique ! Située en plein centre ville il est très facilement accessible à tous.,None
371,James Lee,5,2022-07-06,"It is a 200-year-old university with a panoramic view of Montreal, located on a hill.",None
372,Rafael Desjardins,4,2022-07-06,"Belle université et elle est même dans les meilleurs au monde. Malheureusement, je ne suis pas allez a McGill dans le cadre d'étude universitaire.",None
373,Wagner Galli,5,2020-07-06,"McGill University is a higher education institution in Canada, its main campus is located in the city of Montreal at the foot of Mount Royal and there is a secondary campus in the city of Sainte-Anne-de-Bellevue. The city of Montreal is currently considered the seventh best city in the world for university students, according to the QS Best Student Cities ranking.
@casalconhecendoomundo recommends",None
374,皇堡KILLERWHOPPER,5,2022-09-09,"Awesome, let me experience the joy of staying up late, staying up all night, catching up with due, and losing hair at a young age",None
375,Cris Flessak - Vivajando,5,2017-07-07,"I entered the University and we walked around the campus for a while. And once there, do like the ones there! We threw ourselves on the lawn while watching a game of... what exactly? I do not remember. I think I got more interested in the multicultural people watching that I could do here!

*Hey! Check out other options for free tours in Montreal on my blog Vivajando*",None
376,Gabriel Richard,5,2022-07-06,"Très beau campus, les hotdogs sont délicieux et valent le détour à eux seuls. Accessoirement, les cours sont pas pire aussi. - Mouille Mioune (tm)",None
377,Commerce au détail Retail Guru,5,2019-07-07,"C'est suite à mes études à l'Université McGill et ainsi l'obtention d'un BAC en administration avec un majeur en marketing que j'ai pu obtenir l'emploi que j'occupe aujourd'hui. Situé en plein coeur du centre-ville à quelques pas du Mont-Royal, le campus est l'équilibre parfait entre la nature et l'action d'une grande métropole! Merci McGill pour les 3 meilleurs années de ma vie!

After having completed my studies at McGill University (Bachelor of management, major in marketing), I was able to obtain employment in my field of choice. Situated in the heart of downtown Montreal and located a few steps from Mount Royal, the campus is a perfect balance between nature and the action of a big metropolis! Thank-you McGill for the best 3 years of my life!",None
378,Nicolas Dupuis,4,2018-07-07,J'ai tomber face à face avec une marmotte(Je crois???)J'ai été assez surpris de voir ça sur le terrain de l'hôpital Royale Victoria...,None
379,Michael Petesky,5,2018-07-07,"Superbe école d'apprentissage, endroit magnifique pour nourrir les cerveaux désireux d'apprendre. Apprendre les méthodes de travail n'a pas de prix. Donc 3 fois valent mieux qu'une si vous comprenez le message!",None
380,Sara Tavakolian,5,2022-07-06,"Nice event, santé gala!",None
381,Benoit Nadeau,5,2019-07-07,Très grande université.  Reconnue mondialement . Le professeur Sir Ernest Rutheford y a enseigné la physique avant d'aller à l'université de Manchester et d'etre nommé ensuite  à la direction du laboratoire Cavendish de l'université de Cambridge et y recolter le prix Nobel de chimie en 1908.,None
382,Badr A,5,2020-07-06,"McGill University is an international public research university located in the city of Montreal, which is located in the French-majority province of Quebec. It bears the name of James McGill, who was a prominent merchant in Montreal from Scotland, and whose will formed the beginning of the university. McGill donated a plot of land and a sum of money to establish a university in the city in 1821. McGill is currently one of the oldest universities in Canada. The university began teaching its students during the British colonial era, that is, 46 years before the founding of the Canadian Confederation.",None
383,Patrice Roques,1,2019-07-07,"Émettre 30000 tonnes de gaz à effet de serre par année n'est pas digne d'un établissement d'enseignement supérieur comme l'université Mc Gill. Cette nouvelle parue dans les médias aujourd'hui m'a consterné. Je pensais vraiment, à tort, que l'institution McGill était plutôt un chef de file à l'avant garde et un exemple pour les étudiants qu'elle forme. Visiblement, force est de constater que ses dirigeants ne savent pas prioriser et orienter les investissements en recherche de façon stratégique. Quelle déception !",None
384,Daniel Hernández Sotelo,5,2022-08-10,"Magnificent place. I'm studying English, excellent place for such a question.",None
385,Nihal Nina,5,2018-07-07,J'ai très bien aimé cette université j'aimerai savoir si les gents sont racisme car je suis une musulmane et je porte un 'Hijab' mais à  part ça je voudrais étudier  là-bas avec joie 😊☺ …,None
386,S Namarito,5,2017-07-07,"Best university in Quebec, teachers are fantastic and helpful. Very close to anywhere; downtown, mountains, gyms, shops, hospitals, student residences",None
387,Ronald Lavigne,5,2021-07-06,"Comme le nom le dit, c'est la meilleure hôpital pour soins neurologique. ( P.s. ne pas oublier de faire don monétaire !) s.v.p.",None
388,Amelie Amelie,5,2022-07-06,"The university is beautiful, the atmosphere warm; it's a dream",None
389,Arif Lutfi,5,2018-07-07,"Hopefully I can study well on this campus so that I can achieve achievements and have a career in the future, thank you",None
390,s izmi,3,2017-07-07,"A large campus and a school building that is extremely cold or hot in winter.

Feelings about school change during school and after graduation.",None
391,Hironobu SUGIYAMA,5,2019-07-07,It is a university with atmosphere.,None
392,Vilma Larda,5,2022-10-09,"Great university, with different buildings, lots of changes!!",None
393,Kir Ill,5,2022-12-08,No review text provided.,None
394,Matthieu Lassus,4,2016-07-07,"Dotée d'un super campus, McGill est l'endroit idéal pour étudier ou méditer !",None
395,Christophe Parent,5,2021-07-06,je suis jamais allé mais j'ai tapé nmg fgce cr sur mon clavier et ça a donné université McGill,None
396,É Chan,5,2017-07-07,"Université réputée mondialement. Campus et cérémonies des collations des grades d'inspiration britanniques, cornemuse et tout le tra la la croqué sur le vif.",None
397,Станислав Львович,5,2016-07-07,"My friend is studying here now, lives in a hotel on the 17th floor, all the conditions of a 5* hotel",None
398,David Soucy,5,2022-11-08,Match de foot incroyable. Ambiance de feu!!!!!,None
399,Silvio César Almeida,5,2016-07-07,"This University is fantastic. Super traditional, beautiful, big and quality.",None
400,jing liao,4,2018-07-07,University with cultural heritage,None
401,小牛牛,4,2022-07-06,University full of classic colors,None
402,TEVFIK AKTAS,5,2022-07-06,❤👍❤🥰 …,None
403,Marc Auguste Victor,5,2021-07-06,C'était bien,None
404,Леонид Самойленко,5,2019-07-07,"Like in a movie, they lie on the lawns, eat at the tables on the street, no one yells “freebie, come”.",None
405,Rashik Habib,5,2022-07-06,Good school,None
406,Taekewn Kim (michael),5,2016-07-07,Most Prestigious Universities in Montreal,None
407,Sebastien Boudet,4,2020-07-06,No review text provided.,None
408,Andrea Bustos,5,2023-06-06,Marvelous,None
409,April Claude,5,2021-07-06,C'est une université incroyable,None
410,April Claude,5,2020-07-06,Je travail à Génome Mcgill dans les Laboratoires je mocupe de la maintenance,None
411,Guyun,5,2022-07-06,antique university,None
412,Karla Gutierrez,5,2018-07-07,No review text provided.,None
413,Riday Amr,5,2018-07-07,ses très calme bien pour etudier,None
414,Laurent Ferrier,5,2017-07-07,"Superbe bâtiments !
Vraiment magnifique",None
415,Kamel Tirsatine,5,2021-07-06,No review text provided.,None
416,Hélène Gervais,5,2017-07-07,Université appréciée des étudiants et programmes  réputés!,None
417,RickyTicky549,5,2017-07-07,No review text provided.,None
418,Xiaofei Zhang,5,2019-07-07,No review text provided.,None
419,Alexis Cahuzac,5,2016-07-07,"Université renommée, cadre très sympa.",None
420,Gaetan Matte,5,2021-07-06,"Ca fait partie de Montréal....
Un fleuron !",None
421,Yuecheng Hh,5,2020-07-06,No review text provided.,None
422,Guillaume Lf,4,2017-07-07,Très agréable de s'y promener.,None
423,M Bisson,4,2022-07-06,Sauf  Anglais  .très politique,None
424,JF Martin,2,2021-07-06,L'architecture est intéressante.,None
425,Derek Tremblay,4,2021-07-06,U O me,None
426,Renata Mazaro-Costa,5,2020-07-06,Wonderful place to meet 😍😍,None
427,박원로,5,2020-07-06,Best Universities in Canada.,None
428,Donald Forman,5,2022-07-06,Personnel très dévoué!,None
429,Andra Ipate,5,2019-07-07,No review text provided.,None
430,location LUV,4,2019-07-07,Talent training place,None
431,Nathalie Lachance,5,2021-07-06,"Un très bon personnel
Merci",None
432,Jian Liu,5,2017-07-07,"If you are in Montreal, you should visit McGill University.",None
