ID,Reviewer,Rating,Review Time,Review Content,Owner Response
310,Corey Robinson,5,2022-09-09,"BEAUTIFUL architecture, the woodwork and stained glass are quite literally divine,  the art and history here almost makes you forget the catholic crusades... absolutely a must see",None
311,Beatriz Araújo,5,2023-02-06,Amazing basilica in the heart of Montreal! Went here for the aura show which did not disappoint! Worth a visit,None
312,Fatima Barber,5,2023-02-06,I went in December it was cold . and I didn't have the opportunity to go inside it was close . Outside looks Beautiful,None
313,Jasskaran Dhillon,1,2023-06-06,"Heard so much about it! Guys plz don't waste your time on the ""Aura"" its nothing if you've ever seen a light show in your life! Moreover, it's not even dark during the light show! Such a waste of money! Not worth more than 10$ a seat‼️",None
314,Ashish Mehra,5,2022-07-06,"The Aura show was awesome. The lights and music were fantastic. Its a must watch for anyone living there or spending a holiday in Montreal / Old Montreal.
Getting the tickets online ahead of the show is a good idea, they do walk in’s …","Thank you, Ashish!"
315,Johnny Prodcomimpex (Hainute copii botez),2,2022-07-06,Basilica is amazing but take care to buy ticket online before (wifi doesn t worked)and pay attention also to the back side.Not everything could be seen.,None
316,Aarin Esfahani,5,2022-10-09,Beautiful Basilica in the heart of Montréal. The interior of the church is amongst the most dramatic in the world and can be regarded as a masterpiece. The basilica also offers musical programming of choral and organ performances.,None
317,Vikram Karandikar,5,2020-07-06,Very beautiful building. I liked the architecture. The paintings and decor are very good. Very quiet place and feels nice. …,None
318,Mark Ct,1,2023-06-06,"15$ entrance fee lol? Gift shop closed, everything inside the church is begging or attempting to scam you for more money. …",None
319,Samuel G.,4,2023-04-07,"Interesting church in Montreal, with a surprising elevator in the middle of the hall",None
320,Eunice Veces,4,2023-02-06,"It was a great experience. It's a must-see when you visit Montreal. No video taking was allowed, but of course, there were some people who did it anyway. It would be nice if staff actually prohibited them because it bothered other people. …",None
321,Rankit Goyal,5,2022-07-06,"Such a magnificent views 😍

Dedicated prayer rooms and enormous sitting space. …",None
322,Alexandra Urban,5,2022-08-10,"Spectacular! PRO TIP: Most people miss the chapel in the back which is a completely different style, contemporary design, all wood carvings, would highly recommend, walk on far left of main alter, and through hallway to back chapel. 2nd PRO …",None
323,smallwang,5,2022-08-10,"Absolutely a must visit place in Montreal! I was shocked as long as I entered the place. The atmosphere is amazing and profound. When I sit there, I can feel my heart deeply calm. Although I am not a religious person, it is a perfect place for me to get away from the noisy world, enjoying some pace occasionally.",None
324,Jennifer Ng,5,2023-06-06,"An amazing neo Gothic structure. Once you're inside take your time walking around, notice the fine details and glass-stained windows. If you don't have cash, you can use your debit card to pay for a flameless candle! …",None
325,Tina Stokes,5,2023-04-07,"Spent a bit extra to see the Aura experience at 7pm, it was amazing, it gave me goosebumps.
I would recommend for a good seat to get there more than 15 mins before the …",None
326,Mikey,5,2022-07-06,"Notre-Dame Basilica is among the most visited monuments and for good reason. While its façade within the historic Old Montréal district resembles that of the Paris cathedral, we felt it’s interior was even more breathtaking! …",None
327,Aeros Wang,5,2022-07-06,Such a beautiful light show! The most amazing one I’ve ever seen! The perfect combination of history art and modern technologies and art! During the show I couldn’t stop thinking that how creative and smart human beings are!,"Thank you so much, Aeros! We're glad you enjoyed AURA!"
328,Maegen,5,2023-05-07,Absolutely stunning church covered in rich history and beautiful architecture.,None
329,Ajay Yadav,5,2023-05-07,Great ancient church. Great sight to see while visiting Montreal,None
330,Ripal Shah,5,2022-11-08,"Its a must visit attraction if you are in Montreal. Great architecture and beautiful place of worship!
We also saw the Aura show and it was mesmerizing!",None
331,srb howell,4,2023-03-08,"Went to the Aura show. It is a lazer and light show within the Basilica, set to music - my best take: think modern church organ. It was short. Definitely not 25 min; probably a hair over 20min. Very creative and polished.",None
332,Dan Lu,5,2022-10-09,Don't miss this  beautiful church which we visited every time we were in Montreal. So many details to watch and they never bore you. Glad  to see the newly added description boards which help you understand the religion and arts.,None
333,Harshad Sonaje,5,2022-09-09,We didn't go inside but were able to go see it from outside at night. It was simply stunning. I see that some repair work is going on and one side is completely being rebuilt. Would love to see it get finished and revisit.,None
334,Kate Kraversky,5,2022-09-09,"Beautiful piece of architecture. There is usually a line to enter the building, so make sure you have time. There is a nice square with a fountain opposite the basilica to stand enjoy the view. Must visit landmark for everyone who comes to Montreal.",None
335,Joshua Llodrat,5,2022-07-06,This basilica is absolutely divine. Seeing it during the day and at night (for Aura show) are so vastly different yet both stunningly beautiful in different ways. The staff is extremely friendly and couldn’t be more helpful with any …,"Hi Joshua,
Thank you so much for your beautiful review. It warms our heart knowing that you enjoyed your experience this much! Have a good day!"
336,Raymond L,5,2023-04-07,"Daytime tour is great, Aura is unforgettable. Plus the tickets are not expensive, although the parking causes some headaches, would see it again if I’m around the area. Don’t miss it!",None
337,Ro Al,5,2023-06-08,Worth paying the fee. It's beautiful.,None
338,Denise Smith,5,2023-05-07,Beautiful church that relies on tourists paying to visit. Worth a short visit to pray or to see such beautiful craftsmanship. They don't build churches like these anymore.,None
339,Mitja Kavčič,5,2022-07-06,Great interior of the Basilica is on a sunny day even more impressive as the blue light comes to the expression. You have to be aware there is only one way to buy a ticket and that is online. For some older visitors it may be a bit of a …,None
340,Exist Travels,5,2022-11-08,Would have loved to go inside but there was a service taking place when we got there. Would love to come back and see the inside next time !,None
341,Zhouxinyu Guo,5,2023-03-08,"Spectacular Building!
The first church that I visited in Canada and I believe it is the best one.",None
342,Viktoria Akchurina,5,2023-05-07,"One of the best experiences of a lifetime! Mostly due to the Aura show, telling the resurrection story with light and music! Daring, modern, and yet tasteful and professional.",None
343,Naresh Kuwor,5,2020-07-06,"Stunning architectural and sculptural work in this building . There is local guide here, who will explain the history of the building and little bit about the city itself . Enjoyed looking the 360 view right from the centre . This place is must visit if you are in Montreal.",None
344,Alisha Good,4,2019-07-07,"I attended the light show and really enjoyed it. The show starts out slow but it does get better. I def think it was worth the cost.
Make some phone calls if you'd like to visit during the day, we tried to visit …",None
345,Bharti Gandhi,5,2022-07-06,While the basilica itself is quite beautiful itself this rating is for their Aura light and sound show. Simply mesmerizing experience! The show enchants you right from the start and you are engrossed in it fully for 25 min. It was simply breathtakingly and worth the wait and long queues. A must do in Montreal for all ages!,None
346,Laura Carolina,4,2022-07-06,"Rather pricey ($14) for being able to walk around the church interior with no guided tour, along with many other people. One hour allowed. There was no printed map or information provided, so we just wandered. There is no senior discount, …","Hi Laura!
Thank you for taking the time to leave a review! It seems you didn't get to enjoy the ""self-guided"" part of the tour; we're sorry about that. There is no printed map, but a mobile-friendly PDF map is sent to you by email along with your tickets, and it details the suggested path, along which there are 24 points of interest, each with an information panel written both in French and English.
We're happy you enjoyed AURA!"
347,Tomas Araujo,5,2023-06-06,"Only took 6 years to see the show, well worth the wait.
You must buy tickets in advance.",None
348,Discovering Destinations,5,2022-07-06,"Where: Notre-Dame Basilica of Montreal
What: A Basilica near the old port of Montreal
How was it:  This Basilica is in a very special setting.  The square outside is …","Thank you for your review, we're glad you liked your visit! About the facade: we are currently restoring it so it can stay in good shape for future generations to admire. :-)"
349,Guna Deepak Pallikonda,4,2023-01-07,Notre Dame has an Excellent Interior Architecture ⛪️. Only Con is the mass service is only in french. Apart from that it's a must visit place.,None
350,James Santos,5,2023-06-15,Beautiful building. The sights are spectacular. Would love to visit during their light show experience.,None
351,Riya Bhatia Sehgal,5,2022-07-06,It’s an extremely beautiful French architecture inspired church in the city of Montreal. You have to purchase the tickets online prior to your visit.,None
352,Kulbir Singh Madhok,4,2023-01-07,"This church is one of the iconic places in Montreal located in the old port region. The beauty and the details in the artwork, the staircase, the stained windows is amazing! The entrance used to be by donation but now one needs to purchase …",None
353,Norma Lilia,5,2020-07-06,"Very architectural, reminded me of Notre Dame in Paris. This is such a beautiful maintained basilica. There is a small charge of $8 CAD to visit inside. A must for all tourists.",None
354,Melissa Smits,5,2023-06-06,"Went to the AURA experience. It was the most beautiful thing I've ever seen. I may have literally cried. Full Disney villain vibes, but seriously I was speechless afterwards",None
355,Nana Potenza,5,2023-03-08,Definitely a must visit when in Montréal! The Aura light show was spectacular. We stayed less than a block away from this landmark and loved walking by it everyday of our visit. It’s wonderful from the inside out.,None
356,Saurin Mehta,5,2022-07-06,"Breathtakingly stunning and the AURA show was totally worth the watch.

They are taking precautions due to Covid and only letting limited people in, only with reservations, so that was good.",It is so good to read that you found AURA stunning! Thank you for the review!
357,Anas Albakri,5,2019-07-07,It's a must-see if you are in Montreal. One of the oldest french buildings in Montreal. Its beautiful exterior architecture has been made similar to Paris Notre-Dame with slight differences. The interior is also beautiful and worth a visit. Most of the areas around the building are historical so it's nice to have a walk around.,None
358,Dinh Hong,4,2023-06-06,beautiful cathedral but now you have to pay the fee to be able to enjoy it not like the Notre Dame in Ottawa you can freely enter and enjoy it!,None
359,Suzanne Elaine Morin,5,2023-06-08,The Basilica acoustics are wonderful!  I felt like the musicians were playing for me personally.  Beautiful performance.,None
360,Sumit Ghosh,5,2023-06-29,"Aura show, an experience of a different  kind, with incredible lights and amazing sound. A must for visitors in Montreal.",None
361,Bill Speller,5,2023-04-07,Absolutely beautiful. A must see on a trip to Montreal,None
362,Kat W,5,2023-01-07,"The aura is a beautiful and spectacular show BUT our experience wasn't top-notch,  we had to wait outside lined-up in the cold for at least 30 minutes because they are having technical difficulties. This is a tourist attraction so they should be more prepared especially with elderly and children waiting to get in.",None
363,Piers Vaughan,5,2020-07-06,"Spectacular interior! A shame they charge $8 for adults and $5 for children under 17 to enter, but any Catholic Church would be proud of the long line outside the Basilica. Sadly, the usual large numbers of Japanese tourists with zero …",None
364,Mukesh Shenai (GHATD),4,2022-09-09,"Consider your trip to ottawa incomplete without visiting the Notre Dame  ( our lady). It will take around 30 mins for the visit. ( a little longer if you are a catholic & wish to pray ). Stained glasses, rose windows or the tower just breathe taking.",None
365,Tollie,2,2023-06-29,it’s pretty but too expensive to go inside. went for the basilica but ended up learning more from the statue in front of it lol.,None
366,jenny ramas-suarez,5,2023-06-15,"Breathtaking. Must go.
You can wear shorts but no caps/hats
No cash allowed only cards
Entrance $15",None
367,Amin Khaki,5,2022-10-09,"It is amazing . If you could see the light show at 6PM or 8PM , you will be surprised.",None
368,Viačasłaū,4,2023-06-08,Impressive! “Corner” of France in North America,None
369,Beth Lovesey,5,2022-08-10,"Aura light show was absolutely amazing, such a beautiful ornate church. Such intricate detail everywhere, your eyes will constantly wander to admire the beauty.  Sadly, no pictures are allowed during the show.",None
370,"dr. Ireine SC Roosdy, SpKJ",4,2023-06-06,"Not quite well preserved, but the interiors are amazing.",None
371,Jeevan Yerraji,5,2022-08-10,"One of the best basilicas in Canada. Exquisite on the inside, well lit up and quite beautiful. Can have wait time on the weekends!",None
372,Amanda Fedorowicz,5,2023-05-07,What a gorgeous basilica! I highly recommend seeing the light show. My kids (13 and 11) were as enthralled as the adults.,None
373,Alison Berger,5,2019-07-07,"Worth it. Only $6. They only take cash, but there is a bank with an ATM literally across from it,  and if you have to get out of line to get cash, they let you go to the front which I thought was very considerate. Beautiful. Just …",None
374,Dmitry Trishkin,5,2020-07-06,They charge 10$ for entrance so I treat this church as an attraction rather then actual church. As an attraction it is beautiful place with a lot of history to it . It was my first time in Montreal and I totally satisfied with what I saw …,None
375,Luis Barinas Giudicelli,5,2022-08-10,"Really nice place if you are into churches. Entran is 14 dollars, you can buy the ticket online and safe the line.",None
376,Amanda Street,5,2019-07-07,"Worth going to and getting  the tour. You can use American money long as you have the exact amount. For two people  it cost us exactly $16 in American money. The history,  view, and details of the building are extraordinary!",None
377,Ken Hook,5,2022-07-06,Beautiful Basilica in the heart of Vieux Montreal. It is currently under some construction and is closed to public traffic due to the pandemic - but open for parishioners.  Even though we could not go inside this huge church is still breathtaking from the outside - well worth the visit!,"Hi! We are open for visitors, but not during Mass! You may buy your ticket online to visit at www.notredamebasilica.ca!"
378,S Mi,5,2023-05-07,"This is magnificent. The light show in the evening was the most stunning 25 minutes of energy I've had. I'm not religious, it's definitely for everyone.",None
379,Pauline Jacob,5,2020-07-06,"Beautiful church, it was simply breath taking to see, the architecture was very intricate and the prayer candles lit by visitors have it an additional grandeur. I liked the fact that in spite of tourists coming and going the church has a seperate Chapel dedicated only to prayer. This is a must visit place in Montreal",None
380,josh kim,5,2020-07-06,"Wow... $8 for adults and 5$ for children. Really amazing job and the construction still continues. They do free verbal tours while sitting at the seats. If you are in China town, its walking distance to the basilica. Btw, it is not a …",None
381,Nicholas Petrillo,5,2018-07-07,"One of the most beautiful churches I've ever been in. We went to Mass here and heard the choir. While the Mass already brings you to heaven, it does so in an even more spectacular way here. The sights and sounds will take your breath away. …",None
382,Emily Francisco,1,2023-03-08,$15 (Canadian) entrence fee per person -disliked. Never went inside.,None
383,Matt K,5,2023-04-07,"Saw dozens of great cathedrals in Europe that were more beautiful on the outside, but the inside was absolutely gorgeous. Really stunning work.",None
384,Rey,5,2023-06-06,"Beautiful status, and the light show is stunning!",None
385,Paul Brown,5,2017-07-07,"This place was absolutely amazing.  As an athiest, I was not impressed with it from a religious standpoint, but was more than impressed from a historical and architectural standpoint.  Seeing Moorish influences thoughout the basilica was …",None
386,James Lynch,5,2023-03-08,A beautiful building to be treasured and viewed by all visitors to Montreal. Really appreciated all the descriptions throughout the self-tour. A bit pricey but glad to show my kids this national treasure.,None
387,Joy C,5,2020-07-06,"The beauty of this place cannot be seen through these photos. Notre-Dame is a work of art, but you have to pay to get in. If you decide to go, they will have a mini tour for approximately 20 minutes in both english or french. You will learn …",None
388,D K,1,2023-04-07,The lady working at the main entrance march 23rd 2023 around 10am was very rude. She should not work at a place like this. She humiliated herself talking to other visitors and everyone who were waiting to see this famous site . They were …,None
389,Gail McArthur,5,2022-12-08,"Absolutely stunning..
Very beautiful property..
Very busy spot …",None
390,Yves,5,2023-05-07,Important to consider as a meaningful piece of historical architecture.,None
391,Asha Dhanoa,5,2019-07-07,"Timeless beauty. You can't go in and not be awed. No matter how many photos of this place you've seen, it will never compare to your eyes truly experiencing it for the first time. A side from it's aesthetic appeal, it is a place of worship …",None
392,Vanessa Hajzus,5,2023-06-06,"The light show here is really something special.  I was skeptical at first about a church having a light show and that charges to enter, but it is really well done and quite inspirational.",None
393,Jim Girouard,5,2023-06-29,What a beautiful place! It was wonderful to learn the story of the early Christians living in Montreal..,None
394,jstbczmusic,5,2022-09-09,Beautiful church with so many architectural details. I was able to take footage for a music video and no one bothered me. So much history in one place.,None
395,Marietta P,5,2023-02-06,Worth to pay $15 to see this amazing church,None
396,Morgan Baciu,5,2023-06-06,Great place to visit while out in Montreal.  Order tickets ahead and go early in the morning.  The line got long after 10:00AM on a Monday.,None
397,Christine Dang,5,2019-07-07,"A MUST SEE.
Words and photos doesn't do any justice to show how beautifully detailed this Cathedral is. …",None
398,Serkan Karaman,5,2022-10-09,"Majestic and beautiful.
I was able to visit at the time of the Aura light show (it was breathtaking), if you have limited time just like me in Montreal, definitely this is one of the must visits.",None
399,Bhavya Sree,5,2023-04-07,The light show was mind blowing... worth every penny.,None
400,Danny Otero,5,2019-07-07,Beautiful basilica outside and in! Unfortunately I didn't experience the inside first hand due to it being closed when we arrived Montreal. The outside architecture is beautiful though! The area around was under some construction and wasn't …,None
401,Selina (Sphynxee),5,2020-07-06,"If you're visiting Montreal you have to visit this church. It's $8 to enter if you don't want to take a tour or see the light show. But it's worth it. You get to roam around the main area, look at the gorgeous architecture, sculptures, …",None
402,Walter Bales,5,2018-07-07,Such an amazing experience at the Old Port in Montreal. Absolutely beautiful lit up at night. Then a 20 minute ride on a 200ft ferris wheel overlooking downtown Montreal. Breathtaking views all around of the city at night.  I do recommend experiencing it with a friend or a loved one to share the moment.,None
403,Camellia Chen,5,2022-08-10,"I join the AURA light show, it was incredible. The church itself is amazing, plus the light and music, I can't describe how moved I was.",None
404,Ponasen Pather,5,2019-07-07,"Wow what an amazing experience. I've seen beautiful cathedrals before but the Notre-Dame Basilica of Montreal was out of this world, mind blowing and stunning and it lived up to every expectation i had for my visit to this majestic land mark in montreal",None
405,Shawnna Lazo,3,2019-07-07,To be honest it was packed And I little pricey to get in. I had accidentally reviewed the basilica in Quebec City thinking it was for this one. They are cash only do make sure you have cash on you to pay for entrance. They raved on the size …,None
406,Arin Sarkissian,4,2022-09-09,"As a 110% atheist, I will admit that this place left me in awe… though the constant reminders for donations (on top of a steep entrance fee) and the annoying electronic donation machines frequently pulled me back to reality. Definitely …",None
407,Kateryna Chabaniuk,2,2023-06-15,"I dont believe that this kind places should be accesse with tickets, cause those who live today didnt create it and will not be able to create or build such a masterpiece now, but next generations should be able to see it for free (funds or government financing)",None
408,Denys Bessarab,5,2023-01-07,A very atmospheric place. It is one of the main attractions of the city by right.,None
409,D Lee,5,2022-07-06,Definitely a must see.  We  saw it with the light show and it was the best experience!  Make sure to buy tickets early and arrive at least 30 minutes before the show for a good seat for the show.,None
410,Fred Waters,4,2023-03-08,We attended the light show. It was great but short but enough!!,None
411,Rebecca Sellner,5,2020-07-06,"It is a magnificent church.  The strained glass is beautification, calming and causes you to reflect on life. A serene setting, which apparently tells the history of Montreal in the strained glass windows on the sides of the interior of the …",None
412,Sanatana Infiniti,5,2023-06-08,The experience was nice and great work done for the church. Lot to see and also you can see the history of the quebecois when first arrived to the new land.,None
413,Chris McCrea,5,2019-07-07,"Great if you like old churches. There are guided tours at no extra cost. These are in English too. There is chapel in the back but you will only be able to see this if there is no wedding, etc...",None
414,Loch Bucane,5,2018-07-07,A must see structure in Montreal. The people complaining about $6 price are ridiculous. If this is free or cheaper people will just flock the inside because it is so accessible. It's almost central to Old Montreal. They need the money to maintain the beauty of the place. It's just so awesome and beautiful.,None
415,D M,5,2023-01-07,"If you are visiting Montreal as a tourist, you must visit the Notre-Dame Basilica. The interior of the building is simply stunning! We actually visited the Basilica twice, once for the Sightseeing Session (ordinary visit where you explore …",None
416,Brittany Anne,4,2018-07-07,This place was very cool. The most amazing room asked people to not take pictures. There isnt a lot to see here though and if you want to light a candle you have to pay. It is $6 Canadian or U.S. and if you pay in U.S. you still get change …,None
417,barkay wolfsohn,5,2023-06-29,"If you visit in Montreal the Dame is must.
The light show is amazing.",None
418,KarS,5,2022-07-06,"Not religious, but this building is a work of art. Every little intricacy and detail was carefully designed and created. The basilica was absolutely stunning. A definite must see!",None
419,Dora Correia,4,2023-05-07,Pay pay pay.... beautiful  but you have to pay to have access  the beautiful  part.,None
420,Aman Ahmed,4,2023-05-07,Good place. Huge church hall. The lights in the wall is really good and the glass paintings on the window glasses.,None
421,Eddie Hynes,5,2023-06-22,Really nice and worth the visit you would be in and out in 20 minutes its very short.,None
422,Gen,4,2023-02-06,"Absolutely stunning church and reverend Mass celebration. A must-see in the city. There are strict rules on taking pictures and where you can visit in the church, even the places you would normally be able to see in any other church.",None
423,Hisham Iqbal,5,2023-03-08,Beautiful cathedral worth every dollar. Only wish was if they had a guided tour of the inside but liked the quiet ambiance.,None
424,Krupa Patel,4,2019-07-07,"Breathtaking inside and out. -1 star for an entrance fee of $6, they have donation requests inside so I dislike the idea of an upfront fee. Nonetheless, its beautiful - the architecture, stained windows, just a serene experience overall.",None
425,Ankit Khandelwal,5,2023-06-06,We only went for the light show which was majestic. The church itself is beautiful but the night show makes it worthy visit.,None
426,Alvin Tran,5,2023-01-07,"Really nice interior for this place! I went to something called ""The Aura"" here, which I totally didn't expect this place to have. It's basically a light show, of sorts. It seemed super high quality, and I really liked the music they …",None
427,William Zhang,5,2023-02-06,Impressive basilica with a fair bit of history on  the creation of Montreal. It has heating during the winter. You can choose to give small donations in order to light a candle for prayor. …,None
428,S KB,5,2023-06-15,Omg! Such beautiful architecture and tons of history. Located in a lively area with lots of shopping and food places.,None
429,eM Ge,5,2023-03-08,"Nothing special to look at from the outside, but the inside is a feast for the eyes! Highly recommend a visit. They should have two lines to enter, one for ticket holders and one for those wishing to purchase, otherwise the line is very long to get in.",None
430,Zimo Wang,5,2022-07-06,"Must visit spot if you come to Montréal, stunning AURA event, highly recommend to come! Worth the price! Will be back soon!",Thank you for your great review! We're happy you enjoyed your time here - you're welcome back anytime!
431,Dave,5,2019-07-07,"Just Amazing ! A place with incredible architecture & excellence! Well managed Church, more than 350 Years old but look like as brand new. Really Amazed & feel the wonders by Visiting the Church!!",None
432,Khanh Thai,5,2023-04-07,Beautiful.  It's worth the entrance fees.  Recommend it to Catholic or non catholic. Visit it as a tourist attraction or appreciate the architecture.,None
433,Joshua Jones,3,2022-07-06,Okay. This place was very beautiful BUT they really have turned it into a tourist trap. Tickets to get in were extremely expensive and they try to price gauge you for any and everything. That being said it was a beautiful church very ornate …,None
434,Bikram Lehar,1,2023-04-07,Really disappointed. Donot visit if you are not Christian. Honestly what a joke. artwork is not complex at all neither it looks beautiful. It’s so dark. Vibe is really negative.  looks like a 3 year old has sticked golden star stickers …,None
435,El Nasrani (Lawrence of Arabia),5,2022-08-10,😍 a must come to landmark in Montreal. Even if you don't go in. It's beautiful to observe from the outside. …,None
436,Max Sanabria,4,2023-06-29,It is quite good that they are taking care of the whole church especially inside it is fantastic.,None
437,Smriti Chowbay Ramsevak,5,2022-10-09,"Bow down!! Heavenly bliss... Magical experience, especially the aura at night. Absolutely worth it!",None
438,Create with Lexi,5,2022-09-09,So pretty! The Norte Dame Basilica is a gorgeous chapel and is so worth the money. Quiet and great place to take photos!,None
439,Mohan Vaidya,5,2022-07-06,"Wonderful architecture,huge structure, very attractive colour combinations, spent time with all happiness.Feels good after visit.",None
440,Gerardo VacaGuzman,5,2019-07-07,"In addition to the beauty inside the church, this basilica offers daily mass at 12:15 in French. If you want to watch an incredible light show, the Aura is highly recommended. It lasts 30 minutes and the tickets cost around 25 Canadian dollar.",None
441,Buki Omotosho,5,2020-07-06,"From the information gotten from the guide of the facility, the church was burned down some years ago and had to be rebuilt. By looking throughout, I would have never known this had I not been told. Its beautifully intricate, detailed …",None
442,Leanne Young,4,2019-07-07,Apparently there was a part one and a part two to the show. Part one was us being let in and finding our seating. It was announced that they hoped we enjoyed the first part 🤔. …,None
443,Doc Meadowcroft,5,2020-07-06,"""Awe inspiring,"" is the best way to describe the experience of walking into the Basilica. The staff are very helpful, and the Organist is a true Master. His ability is other worldly. …",None
444,Parvez Fattah,5,2019-07-07,Gorgeous inside. Make sure to take the tour which allows you to learn about the history of the place and go places not accessible to the general public. The place is awesome.,None
445,Saurabh Verma,5,2022-07-06,Must go places if you are in Montreal. Don't forget to buy tickets online. We purchased tickets while in the queue over the phone. It takes you to a different world... architecture was so impressive. We went on Easter weekend so super busy but we we mesmerized.,None
446,K. Eat,5,2022-07-06,"From the outside, it may appear they are not currently opened for visits, however there are specific time slots that visitors can purchase tickets online for the self guided tour! Beware of the times as its only available 2-3 times per day, …",Thank you for this detailed review!
447,JUNG HOON CHOI,3,2022-11-08,Very decorative church but entrance fee was too expensive.,None
448,Ruchi Sharma,5,2023-06-06,Beautiful church. We bought our tickets online that saved us from the long queue. Must see in Montreal.,None
449,Lightning McQueen,5,2023-04-07,"Went for a tour here, was very nice",None
450,Andy Oppel,5,2023-06-06,Stunning beautiful Roman Catholic church dating back to 1829.  I recall hearing it is the second largest church in North America.,None
451,Miranda Caserta,3,2023-06-06,"Cool interior, however I don't understand charging $15/person to walk in to a one-room basilica.",None
452,Jonas Techmanski,5,2019-07-07,"This place is astonishing. So amazing to look around, at all of the tall structures, the pipe organ, and especially the great view off the hill. Truly an awesome place to visit.",None
453,Dawa Lama SHERPA,5,2019-07-07,Beautiful must visit church in Montreal. The guided tour explains all the history and one feels at peace just sitting there. One can oay and light candles for our near and deR ones too,None
454,Ariana Zarate,5,2023-06-06,"Not only a beautiful church but also boasts an impressive light show, AURA, in the evening that is a MUST!",None
455,Harshita Sharma,5,2023-06-15,It was beautiful and picturesque!,None
456,Ivin Issac,5,2019-07-07,One of the must visit place in Montreal. Great feeling to be inside the Basilica. Amazing Architecture and wonderful church. …,None
457,Ben Pruitt,5,2023-02-06,Stunning architecture. The Aura light show is incredible. Try to arrive at least 20 minutes early to get seats in the middle column of pews.,None
458,Corey Hine,5,2020-07-06,"Don't judge by the outside. Inside is amazing, be sure to stay for the tour guide (once an hour in each language, I think), lots of interesting facts and points out many more things you would miss just browsing by yourself.",None
459,Simon Rieffel,5,2023-05-07,"Beautiful cathedral! Admission is totally worth it. A bit crowded, but you can still see everything.",None
460,Evan Shaw-Mumford,5,2022-07-06,"This church is stunningly beautiful! Would have loved to attend Mass here. A little busy on a weekday, but definitely worth checking out.",None
461,"Randall Grimm, Jr.",5,2020-07-06,"Visited Notre Dame de Montreal for the Aura light show, and it was magnificent. The cathedral is naturally beautiful, but the show only highlights its grandeur and architectural details!",None
462,Sarah Knill Mcparland,1,2023-02-06,"Due to limited time schedule i attempted to go in to the Basilica when mass was letting out to say a quick prayer of thanks.  I was told by the gatekeeper that it wasnt allowed.  Is it a place if worship or an attraction, keeping in mind …",None
463,Rohit Singh,5,2023-06-15,"Absolute majestic to view the architecture, the artist taste, fineness of glass paintings, and the air of calmness and spirituality within",None
464,Krishna Bhowany,4,2022-08-10,Wonderful architecture. See the details of the sculptures and also the peace and silence inside the church.,None
465,Deepak Dhyani,3,2019-07-07,Light and sound show was good. I will not advise to take kids less than 5 years for the show. The sound is very loud and the light effect can scare the kids. Though the Basilica administration allow entry of the small kids.,None
466,David Ross,5,2020-07-06,"Came here for ""Aura"". In my opinion, this event is not to be missed, even for the shortest visit to Montreal. A stunning display in one of the most striking and wonderous buildings I have ever been inside of. The church itself is absolutely …",None
467,Ahmed Shehab,4,2019-07-07,"One of the must visit places in Montreal, which is suitable for every family member. …",None
468,Veronica Hui-Rodriguez,5,2018-07-07,One of the best and most beautiful basilicas I have ever seen. The organ sounds amazing and wonderful. The organist even played the Star Wars Theme song and The Imperial March while we were there!!!!! $6 admission per adult.,None
469,Guillermo Flores,5,2023-03-08,Absolutely beautiful and easy to get to from anywhere in the city. The 'aura' light show is breathtaking. Well worth the price.,None
470,Eric Kirchstein,4,2023-06-06,"A grandiose place, very ornate and beautiful.  The light show was fun and worth the price of admission.",None
471,rajesh garg,5,2020-07-06,"One of the most amazing churches in the world! A must visit if you are in Montreal. The entry ticket is $8( whether you take the guided or non guided tour). Guided tours in English usually occur at a gap of one hour, but it may vary. The …",None
472,Elí MuGu,5,2021-07-06,"Beautiful huge church is a masterpiece. It has an esplanade where you can take photos, it is also around large industrial buildings. If you go in winter it is a sight to see it snow and be there.",None
473,Blessy Mary Biju,5,2022-07-06,Stunning basilica😍 Don’t forget to buy your ticket online before coming.. Also Aura light show is just awesome. …,None
474,wilton fernandes,5,2022-07-06,"Seen many but nothing like this ..such a great work.. looks so new and clean ,Notre-Dame Basilica is a basilica in the historic district of Old Montreal,
The church is located at 110 Notre-Dame Street West, at the corner of Saint …",None
475,André Nicolas,5,2022-07-06,"Amazing Basilica, this place costs around 20 Canadian Dollars pax.

Notre-Dame Basilica of Montréal is Montréal’s mother church. It speaks to its …",None
476,Marina M,5,2022-12-08,Must see. We went twice...it is overwhelming how beautiful snd stunning art work.,None
477,Todd Sennholtz,5,2020-07-06,"Absolutely beautiful. I've been to a few cathedrals around the world. I would say this is now my third favorite cathedral, with Notre Dame Paris being second and Saint-Germain-des-Prés being my favorite. …",None
478,Mahmood Ali Mohammed,5,2023-01-07,Amazing display of work by some master artists. Was mesmerized by the intricate work and the history of the Basilica. Definitely a must visit if you are in Montreal. Ticket is a bit expensive but worth it,None
479,jovy cleofe,5,2020-07-06,Canada's 1st Gothic revival church and finished in 1829.  A national historic site and famous tourist attraction. Masses are heard here in a daily basis. Great architectural work.,None
480,Narine Harut,5,2019-07-07,"Beautiful Basilica, always lots of people, make sure you enough time before closing(check the hours), parkin little hard.",None
481,v 007,5,2023-04-07,"The church is an antique.  They say the gold part in the church artifacts are made of real gold.
But you have to park your vehicle far from the church as it is very tough to get parking around the church.",None
