ID,Reviewer,Rating,Review Time,Review Content,Owner Response
888,Vanessa Darry,2,2018-07-08,Great ambiance on hockey nights but food and drinks are terribly expensive. Tickets as well. The view at the top is very poor yet the price of tickets are way too expensive.,None
889,Marc Lacombe,2,2019-07-08,Was here for WWE Raw and I was reminded why I dislike coming to events here. The no bag rule is ridiculous and the security check took forever. …,None
890,Ved O,5,2020-07-07,"Wonderful atmosphere when the hockey is on. Even from the uppermost top seats, the view is amazing. You get the whole view of the arena and the big screens.",None
891,Jessica,3,2020-07-07,"The acoustics at the Bell Centre are awful for concerts, the food is ridiculously overpriced, and the seats are so narrow that you feel as though you're on a plane. …",None
892,simon lemieux,5,2020-07-07,"Great place for hockey games, but I'm not a big fan of it for other sports events (boxing, etc) and i personally don't like it for concerts.",None
893,Ed Kassem,5,2022-07-07,It was great to be back after covid. You still have to keep masks on for now. Unless you are sipping on a Molson Ex 😉. …,None
894,Leo Frenza,5,2022-07-07,Sometimes it's not the place but the people that make it great!,None
895,Patricia Lévesque,4,2019-07-08,"We went to see an amzing show, but the seats are super uncomfortable. There is NO leg room. My legs were cramped. I can only imagine how bad it must be for someone who is 6' tall.",None
896,Claudia Pizarro,5,2022-07-07,Excellent customer service and very well organized.,None
897,François Hébert,3,2020-07-07,Water fountains are very hard to find because they want to sell you soft drinks and alcohol that cost a fortune. They also only have hot water coming out of the sinks so you can't drink there. Everything is overpriced beyond reason.,None
898,Jessica St-Pierre,5,2019-07-08,I was at Centre Bell tonight to see my favorite band with my 65 year old mom. We are both on the short side and we realized early on in the evening that we had 4 really tall men standing in front of us. We told ourselves we werent going to …,None
899,Dave Comarin,5,2020-07-07,"Visited the bell center on a  bagel trip .Want to see what the deal is about Montreal and Bagels.
ANYWAY ...Great tour . …",None
900,Javier Parrondo,4,2018-07-08,"Home of the Montreal Canadiens, ticket prices are skyrocketing even if the team does not manage to win recently, no wonder they don't sell out... besides, the food is extremely expensive (8.75$ for nachos). With all that, it's still is the best atmosphere in the NHL.",None
901,Marcelo Bassani de Freitas,5,2017-07-08,"Great stadium! Home of Les canadiens!
But the ticket prices are usually high.
The cheapest events it's seen here were the female hockey league (CWHL) AND THEY …",None
902,Max Groulx,5,2018-07-08,"Definitely the best entertainment venu in Montreal for sports, music and more. Beer and food is however hugely expensive (be prepared to pay over 25$ for 2 beers). Good restaurants on the premises and indoor parking available.",None
903,George Adaimy,4,2022-09-10,Good venue for attending concert ... clean but the waiting outside was a bit frustrating,None
904,Zach Reid,3,2020-07-07,The beer was SUPER overpriced but I expected that. What I didnt expect was seats 3/4 the size of regular human seats. Made it hard to enjoy my show when I'm packed in like a sardine,None
905,Mike Sue-Kam-Ling,5,2019-07-08,"One of the best NHL arenas I've been too. The crowd is always super excited, and the viewing angles I've had have all been great.",None
906,Rob Gervais,5,2023-03-09,Must visit at least twice so much history,None
907,Marla Nayer,2,2020-07-07,The Cirque du Soleil show was nice. What was totally inadequate was the security oversight of those using phone cameras to record the performance. Even though t the intermission I asked for someone to address the person 2 rows ahead who …,None
908,CJ O'C,4,2023-05-08,Good views all around,None
909,Jennifer martin,3,2022-07-07,They should of had more staff to tell the people where the exit doors were to get out. Everyone was on top of each other. No COVID today in the bell centre.,None
910,Gee Parker,3,2020-07-07,The seating here is horrible unless you're 5'2.,None
911,Aurora M “AMH” Hernandez,1,2022-07-07,A bit disapointed with the parking organization and practically no guidance to seats.  Also only one place of entrance so you guessed right... no distanciation measures in place none!,None
912,Nancy Giroux,5,2020-07-07,Went to see Trevor Noah on July 26th 2019! He was hilarious! The arena washrooms were clean! The fact that the metro brings you right to the Bell centre is a plus.  $5.40 for a medium fountain Coca Cola was a bit much!,None
913,Randy Bunnell,3,2018-07-08,"Amazing arena, our expensive seats were almost nosebleed but felt on top of the game.  Beer pricey, food options not great.  Got to see the Bruins win, cant beat that...",None
914,Ming Zhou,5,2019-07-08,"Great experience! The hockey game ia really fun to watch. I thought that i couldnt see the puck at all, it turns out i could see everything perfectly. Great atmosphere!",None
915,Diabolojo,3,2018-07-08,"Biggest venue in Montréal, lot of big shows. The narrow seats and the sweat of your seat neighbour might be a displeasure. Also, be sure to eat or drink before since the food there is so much overpriced. …",None
916,Freddy Aubuchon,5,2017-07-08,Hands down the best place to be during a habs game the energy is wild and the city comes to life. Same goes for concerts. Concessions are a joke though. Pure extortion. Eat and drink before you get there.,None
917,Moataz Mohamed,5,2023-01-08,Fantastic games shows always bring joy,None
918,Cynthia Cameron,5,2022-09-10,"Sound, ambiance, parking, organisation of the event , security , staff .. everything was great.",None
919,Cedric Dufour,5,2018-07-08,"Amazing atmosphere best place to go watch a game, everyone is in a good mood even in losing times. Make friends go for a drink after the game. Can't beat an arena in the heart of Montreal city.",None
920,Rafi Ahmed,4,2019-07-08,"Seats are little congested, but amazing experience.",None
921,Caterina Ositashvili,3,2019-07-08,"We were there for classical concert with Andrea Bocelli, the place is nice for hockey games, but not for opera. We didn't get any info what was presented on stage, only names of performers...",None
922,Jeff Wolf,2,2019-07-08,Home opener 2018 and 5 minutes before the 1st period ends I go to buy my overpriced cold food. Told that they ran out of hot dogs and hamburgers. Not sur if they are getting more. …,None
923,Saman Tabrizy,5,2022-07-07,I had a wonderful night and wonderful win 🇨🇦 …,None
924,Derek James Brunet,1,2019-07-08,Horrible family experience. I bring my mother to the Habs game. We had countless drunks continously swearing and ruining the experience. They bought 6 rum and cokes. If you serve too much alcohol to ppl who cant handle it you cause problems for the rest of us. Will not be returning. Seats were in the red section 105 row h.,None
925,Suzanne J Hennessy,5,2020-07-07,"Last night (Dec 5th 2019) we were treated to a wonderful VIP behind the scenes by an amazing young woman, Sara. She introduced us to so many friendly, funny and informative people. We are trying to reach out to her both to thank her and to …",None
926,Ben Schott,5,2023-01-08,Great place for sports and shows!,None
927,Thierry Poirier,5,2017-07-08,"We had a lot of fun at the World Junior Hockey Tournament, the pictures were all taken from our seat in the Reds (Section 110, row M). Great atmosphere and overpriced beers make for a typical game day!",None
928,Vanessa Noueider,5,2018-07-08,"Huge stage, great for concerts",None
929,David Rosen-Stein (CHEF DAVE),5,2018-07-08,"I don't care what name this place goes by whether it's the Bell Centre, the Molson Centre, at the end of the day it's never going to be as good as the form. It's more or less just a giant overpriced Arena, that it really doesn't hold any …",None
930,Michael Arguelles,5,2022-11-09,"Awesome seeing the Canadiens play, easy entry and edit. Fairly clean.",None
931,Guilherme Gonçalves,5,2022-08-11,It’s an amazing arena for all of those who are 5 feet tall with all that amazing legroom!,None
932,Luc Girard,5,2023-04-08,Muse show was great.,None
933,chris blair,4,2019-07-08,It's a good place only thing I'm not big on is I've had a few run in with some Montreal fans who throw and try to fight you because you cheer for a different team. Although most fans are nice,None
934,Pamela Griffith,5,2022-07-07,Great experience. Everyone was friendly. I haven't been there in years and it was nice to finally be there again. #GOHABSGO,None
935,Michel Renaud,3,2020-07-07,"Overpriced beer in plastic glasses (they didn't get the memo about plastic), stupid electronic ticket system that requires people to tag along to get in (cannot be printed)... Long lineups. Used to be better...",None
936,Leigh Merswolke,5,2022-11-09,Fantastic venue.  Very easy to access in a crowd.,None
937,Anne Pilon,5,2019-07-08,Easy access and seating.  Great vibe for young and old #gohabsgo,None
938,Gaspar F,5,2019-07-08,"Wonderful Anniversary date. Found tickets online in the nose bleeds. Next time we will get em a little lower, the speakers à right there and it got loud.",None
939,Prachy Mohan,5,2017-07-08,"Giant place!!! But despite that, it's easy to get to and find your seat. If you're here for a concert then one of the most wonderful things is being there with such a crowd. Love this place!",None
940,Yannick Wolfe,4,2019-07-08,Great venue overall but very expensive and sound quality could be much better. Staff is always polite and helpful. …,None
941,Limitless,4,2022-12-09,Don't sit in 303 you can't see good from all the wires,None
942,Fred Spivock,2,2016-07-08,"While the staff was helpful, the no bags policy is confounding and probably ineffective at stopping terror plots. I couldn't bring my bag in which had my laptop(I went to a game after work) and was refused entry until I put the contents of …",None
943,Alex Bar,4,2017-07-08,"Good venue to watch a show or hockey game, food and drinks are insanely over priced. Avoid the scalpers outside they often sell fake tickets and try to rip people off.",None
944,Daniel Dubois,5,2020-07-07,"Great venue for sports and live shows! Good service all around!
Greatest thing I can say, I lost my wallet there one day and they actually sent it back to me really quickly!!!
Thanks!",None
945,Jake Elliott,4,2022-07-07,I love all the historical significance and memorial.. but I really think they could do a better job at giving nthe regular a better experience,None
946,Andy Tassy,5,2022-07-07,"A Montreal landmark and the home of the Habs! Great venue in a great city! I always enjoy coming to Montreal, but the drivers here are merciless!😃 …",None
947,bradley almond,5,2020-07-07,"Great stadium, amazing atmosphere and such  energetic fans",None
948,Gerard OToole,5,2022-08-11,Best experience in the NHL.  Best value for your dollar.  The Canadiens how to entertain the fans,None
949,Heels and Books,5,2018-07-08,"Despite the expensives prices of the food and alcohol ( which is the norm in all arena around north america), bell center is THE place to see the best shows in town. The employees are friendly and really want to help you when you have a question or problem.",None
950,Mike Leoci,5,2020-07-07,Was there last Feb 9 for my first ever Habs game at the Bell Centre for Habs vs Leafs.  Best atmosphere to watch hockey.  I am coming back to Montreal I  2 weeks to see Habs vs Leafs again.  Hope Habs win this time,None
951,Stephen Hubert,5,2020-07-07,You can't beat the energy. I saw them crush the Jets last year. I think I was a good luck charm or something. I'll accept any home tickets if you want to test this theory with me.,None
952,Keith Huthmacher,4,2022-08-11,The 2022 NHL Draft was awesome.  The venue was well setup,None
953,Jason Schneider,5,2019-07-08,This is the best NHL arena I've been too.  The crowd is electric and the atmosphere is awesome and it's very well laid out,None
954,Jianshu Cui,5,2020-07-07,"This is where all the magic happens! The little ones enjoy their Disney on Ice show, the big one was just at Shawn Mendes concert, and it’s unforgettable. I’m still looking for a chance to go just for myself!",None
955,Tanya EJ,4,2019-07-08,"I learned from Valerie Jarrett at the Michelle Obama Becoming event that this is the largest venue in North America, and it showed! I was pretty high up but they had jumbotrons which made it easier to see. …",None
956,Simon Potvin,4,2018-07-08,"The Bell Center is one of the best arenas to watch hockey, essentially due to the energy and tireless vibe of the fans. No there isn't the most leg room in the world and the food is pretty expensive, but most arenas have these problems …",None
957,C. Rob,3,2019-07-08,I consider myself slim and I find the seats very tiny.  No cup holders either. My hot dog was very undercooked as well.  Little Caesars arena is much better.,None
958,Jaco Mark,5,2022-07-07,Had the best fkn night of my entire life hope to go back to see a different band,None
959,Tom Vitez,2,2017-07-08,"Went for a hockey game and noticed this place is starting to show its age. Not very well designed for entry, perhaps due to adding metal detectors. Men's washrooms are a disaster, no one way entry/exit makes it a free for all. Some urinals …",None
960,Yohann B. _,4,2022-07-07,"Great place but the Habs are poor very lousy this year.
They don't deserve to play in the best arena in the league",None
961,Beraca internacional,4,2018-07-08,"ive only been there to see coldplay in 2003, 2005, 2008, 2009, 2012 and 2017! best shows ever! they were all in centre bell and its a really amazing place! lots of memoires! i call it the coldplace arena cause its an ice rink hahaha",None
962,Steph Fenimore,5,2018-07-08,"Went to see the U2 concert on Tuesday the 5th of June. And it was easy to find where we needed to go, parking was great, the staff was excellent and helping us find our way when we got lost. I would go there again to see another concert!",None
963,Mary Jane Maher,4,2018-07-08,I go here often. I love the shows but I have to say the food and drinks are over priced and the seats are a little small but there's nice little shops to look at and choices if your hungry.,None
964,Eric Renaud,4,2019-07-08,Went to see Dave Chappelle and John Mayer's Controlled Danger Tour. Was an amazingly funny show. Great venue. A little confusing to get to the underground parking lot.,None
965,Matt Breton,5,2020-07-07,Easy to navigate to seats. Show and production was awesome. Great sound quality for this particular event and the seats are all pretty good!,None
966,Richard Meades,3,2018-07-08,Good sight lines but hard cramped seating. It maybe ok for hockey but truly uncomfortable for concerts particularly if you are tall. Concessions way overpriced,None
967,Delia Addessi,3,2018-07-08,Concession food is lacking.... dont waste your money on the pulled pork sandwich. Its served completely ICE COLD! Eat before or after your event and you'll be satisfied,None
968,Radu Vintila,5,2018-07-08,"Concert hall, hockey arena (for the ever famous Montreal Canadiens). Very good sound system and video screens plus all the other light and sound effects. Definitely a pro place.",None
969,Keith Lloyd,1,2020-07-07,"Staff was extremely rude and combative, the website has no venue accessibility information that is easy to find. After speaking with about a dozen staff members, my party (with one member in a wheelchair) was stopped about 2 minutes before …",None
970,Natalia Natalia,5,2019-07-08,If you want to feel the Canadian style there is no better place to visit,None
971,Olivier Kebekwa,4,2019-07-08,Drinks are expensive . No parking but entertainment was worth it,None
972,Nicholas Merkouris,5,2019-07-08,Only one thing to say... GO HABS GO!,None
973,Ryan Cohen,5,2023-04-08,Love this place,None
974,Ridwan Mahbub,5,2020-07-07,"Brilliant environment. Decent food (nachos) though a bit pricey ($9). My first hockey game and what an electric one (Montréal vs Ottawa, pre-season)!",None
975,Igor L,5,2023-03-09,Amazing show time!,None
976,Jesse Kirman,1,2020-07-07,For those unaware you are no longer allowed to bring backpacks to the venue. They force you to store it $5 cash only. At least have information signs in places so this policy change can be known before arriving to the venue,None
977,Marc Creel,5,2022-08-11,Great concert and the venue was clean and had easy access.,None
978,Ted Cooper,4,2018-07-08,"Great atmosphere. Small seats, limited food options on upper concourse. But overall a great place to see a hockey game.",None
979,Shirley Arnstein,5,2022-07-07,Love the experience every time i go to a hockey game. Doesn't matter if they win ;),None
980,Singer Versailles,1,2023-02-07,No more cash very disappointing....,None
981,David Kilpatrick,2,2019-07-08,"One of the most expensive venues around unfortunately, not a fan of the nose bleed seats either.
To enjoy your time here, bite the bullet and pay for the good seats.",None
982,Jean-Francois Bouvier,4,2022-07-07,"Canadiens lose in OT vs Dallas on St-Patricks day. Nice place, but beer is way too expensive.",None
983,Christi Na,5,2019-07-08,"Went to see Yanni. Honestly, very satisfied with the Bell center as well as the show, lighting and the air conditioning, which was a light breeze more than anything. Highly recommend for any show they offer.",None
984,The Scorp,1,2019-07-08,"Too expansive

..comedy show great but when hockey season comes around, habs fans wanna see …",None
985,Therealllgabman13,3,2022-07-07,Drinks cost too much . The habs never won a single stanley cup here . Its ok,None
986,Jelly Stanchina,5,2018-07-08,Courteous and professional staff. The wife and I had a lovely time. There was a bit of drinking in the 400 section but the troops we're well behaved enough.,None
987,Martin Menard,5,2019-07-08,Great place for a concert,None
988,kambiz Chizari,3,2020-07-07,"It's stage is good but the regulations are getting more and more strict. You can't bring bottle of water inside and when you buy one, they take off the cap, so you should be careful with it after....",None
989,Manuel R,3,2017-07-08,Pretty nice view of the action. Relatively clean restrooms. Expensive and rudimentary beer and food. Would it be so hard to include some flavorful Quebec craft beer and/or fresh food?,None
990,Emmet Dunne,4,2019-07-08,The new M2 market is quite nice. Very tasty food choices and a much larger beer selection than the standard Molson products. Prices are quite high though.,None
991,Brian Wheeler,5,2019-07-08,"You will have a blast here. Best and loudest fans in the NHL. O, check with your bank manager first before buying tickets near ice level 😁 …",None
992,Scott,4,2018-07-08,"Despite the Hab's performance this year, this rink offers a deep sense of gravity to the NHL experience. At least go to watch good players on the visiting teams.",None
993,kail lee,4,2022-12-09,Lovely place to spend and enjoy times with family,None
994,Bradley Ostheimer,4,2019-07-08,"Disney On Ice at the Bell center was great. Facilities, parking and seating were okay. Been to better venues as well as ones that needed a lot of improvement.",None
995,Jack Cohen,5,2019-07-08,Steven gave us great service we had  someone in a wheelchair and he escorted us from the entrance to the section were we where sitting. That was special and made our night perfect well done !,None
996,Richard Gallerani,5,2019-07-08,Great hockey arena.  Local sports bar hockey themed under arena called La Cage. Bar menu. Lotsa beer and liquor.  Good hockey fans.  They're nicer if you speak french.,None
997,Kevin Burke,5,2022-11-09,Love the Atmosphere at the Bell Center. Had a great time,None
998,Irvin Lapierre,4,2022-07-07,Good venue but you have to navigate many one way streets so a knowledge of Montreal is helpful,None
999,Hiba KHATBANE,5,2018-07-08,"It was my first encounter with Hockey ! And I was mind blown. Loved the ambiance, and the great care from our lovely Shiela who took great care of us and prepared us a lovely, much needed cup of coffee at les loges.
Go Go Canadians ;)",None
1000,Joe Rodriguez,4,2014-07-09,First time ever in Montréal. We came to see the Rangers play the Canadiens in the last game of the season. Seats were great. We were in the Molson Zone. Everything seemed to be reasonably priced. Service and bathroom lines were faster than I expected. Definitely would go back for a game or concert. The crowd was intense!,None
1001,Vasilios Georgiou,5,2018-07-08,Love the Bell Center always have especially when the Habs score goals,None
1002,Laura Litton,4,2019-07-08,"Fun experience, extremely high seats made it hard to participate in the jumbo screen activities, but we saw a close game with a lot of goals and a lot of fights!",None
1003,Pedro,2,2018-07-08,"Very few accessibility options, had to be directed to trek through the underground parking to get to the one elevator that was available. When leaving, that same elevator was a choke point mostly with able bodied people looking for a simple way to the parking while people with accessibility challenges had to wait.",None
1004,Derrick,5,2017-07-08,"Great arena with good sightlines and the most seats in the NHL. Washrooms are huge! A bit hard to find the 200 level, but attendants were helpful.",None
1005,Noah Cramp (NOBO channel),1,2022-07-07,"Just an angry leafs fan mad at the habs (real review ""never been here but I want to watch a leafs vs habs game here"") and no disrespect to habs fans lol",None
1006,Julio Lara,5,2020-07-07,"Go habs go!!! 110 years of hockey in Montreal, this arena is altos a museum, if you want to experience hockey fan, you have to come a watch the Montreal  Canadians play. The best part is everyone I go they win!!!",None
1007,Flavio Vasquez,3,2019-07-08,"Accessible directly through Lucien L'Allier metro station. Once inside, the seats are small and the place to move around is limited. Also the stage looks small... was expecting better.",None
1008,Marles Barkley,5,2020-07-07,"Good venue, sound quality was great",None
1009,Jeremy Stevens,5,2017-07-08,Fun and exciting good seats. Expensive but worth it.,None
1010,Joseph Lee,4,2018-07-08,Best place for live wrestling and /or music events. Try to come without a vehicle. Big problem. To get parking and very costly indoor parking. Recommend to take the metro.,None
1011,Karla Vegas,4,2022-10-10,Bathrooms are clean. Food is expensive. Security is adequate.,None
1012,Massimo De Palma,4,2018-07-08,The best way to get here is by Metro which stops directly under the Bell Center. If you're taking your car then best parking is at Place Ville Marie. Just a short walk from the Bell Center and parking is 8$ for the night compared to $20 in …,None
1013,S Johnson,5,2019-07-08,Went to see the Harlem Globetrotter show with the family was very pleased. The show is very interactive with the children prices for tickets were good will definitely be going back,None
1014,Naomi Chemtob,5,2019-07-08,"Chicago put on an incredible show. The acoustics were great. The staff were attentive, helpful and friendly. A fabulous evening out.",None
1015,Annie Camp,3,2019-07-08,Great show to see pink!,None
1016,O'Shai Brathwaite,5,2022-11-09,Raptors vs Celtics in Montreal. Food was good quality.,None
1017,Josee St-Marseille,4,2023-05-08,Nice but everything is overpriced,None
1018,Robyn Latta,5,2017-07-08,Had a great time seeing Adele and we sat extremely close. When I needed a restroom I asked a security guy where it was and he walked me right to the door instead of just telling me where to go - it was so nice,None
1019,Francois Cimon,3,2017-07-08,Fun but very expensive. I suggest going somewhere more local. If you're a hockey fan and you aren't from montreal you should definately get yourself a ticket in the Molson section. Don't forget to pre-drink though ;),None
1020,François etc,3,2016-07-08,"The seats are narrow, but even in the nosebleeds you have a good view. The customer service at the ticket counter is OK on a good day. I came to pickup tickets in my name, but they wouldn't release them because I didn't have my caa card.",None
1021,Donald Claire,4,2023-03-09,Show rock Greta van Cleef wow😋 …,None
1022,Jason Beesen,5,2019-07-08,"As a building, it's not as good as Edmonton's arena, but it's still the best experience in hockey.  Maybe the best in all sport!  Just go.  Stop reading recommendations.  Go.",None
1023,Imma Ienaro,4,2017-07-08,Great venue for watching a hockey game or a show (Disney on Ice etc.). Parking is crazy to find though. And leaving the venue after an event requires patience.,None
1024,Janos Gati,5,2022-07-07,"The lineup was short, got in fast. The show was good, kids liked it",None
1025,Etienne Rousseau,5,2017-07-08,One of the greatest arena in North America. Great hockey games and incredible atmosphere. Good arena for concerts also. It is also very greatly located.,None
1026,Gabriella Sarah Bah. Tsa,4,2022-10-10,Great place 👌🏻 👍🏼 except when i went they didn't take cash. Only cards. …,None
1027,Frederic Hugues,4,2020-07-07,"Nice modern concert/sport arena/venue located downtown. Easily accessible by metro or automobile. Expensive ""event"" parking rates, though",None
1028,Gabriel Fedorko,4,2017-07-08,Great atmosphere for a hockey game. Large hallways and well labeled signs make navigation easy. Lines for the concessions are long and slow.,None
1029,Geoffrey Keen,2,2019-07-08,"Great venue to watch a hockey game with enthusiastic fans. Our experience was spoiled by annoying drummers, loud music, lousy food and expensive beverages.",None
1030,R Mix,3,2019-07-08,"Great atmosphere as far as fans go, but the poutine and overall mobility around the rink between intermissions is one of the worst arenas I've been in.(Been to over 10 nhl rinks)",None
1031,Greg Dunning,4,2020-07-07,"Saw this week's hockey game and the Canadiens won, so that's why it was a great time.  Also advantageous to just take the metro to the game and not have to go outside; pretty convenient.",None
1032,Tony Macklovitch,4,2022-07-07,The service to get in was perfect a d kind the hockey team does  OT deserve any fans,None
1033,M F,5,2018-07-08,"Nice facility, especially when the Leafs are in town... as for the venue, everything was easy to find, clearly marked signs and great seats regardless where you sit.",None
1034,Minal C.,5,2020-07-07,Amazing hockey game night here,None
1035,Gerry Routledge,4,2020-07-07,"Indoor parking is smoother than silk, but you pay for it. This is a well managed facility. Never saw a Lafleur hotdog sold for $5 before.",None
1036,Bishwajit Roy,5,2019-07-08,"It was not only a match I went to watch there. It was most likely a live concert with fun, feel and amusement of game. Loved the place and time I spent there.",None
1037,Freddy A. Montas Bordas,5,2017-07-08,"Excellent facility for concerts, sports and other events.  I've been here for a few times for different concerts and always have an incredible experience. …",None
1038,Leixi,4,2022-07-07,"Watched a game there last month, and luckily the habs won! It was was a great experience for the whole family.",None
1039,Korab Xharra,5,2020-07-07,Céline Dion’s Courage concert! Very good show!,None
1040,tony zaidi,3,2019-07-08,Expensive as hell.  New restaurant and upgrades are an overdue change.  Doesn't change the fact you can get better for cheaper anywhere else in the city.  Only upside is being part of the crowd.,None
1041,Sang,5,2019-07-08,"Home of the Montreal Canadiens. It also host the biggest concert in town accommodating the biggest singers and band on the planet such as Drake, Selena Gomez, The Weeknd, The Chainsmokers, etc... It have a capacity of about 15 000 for …",None
1042,pasquale lopriore,3,2020-07-07,"Corridors are very tight. Hope there is never an emergency evacuation. Seats not very comfortable. So big, you better have seats down low, otherwise, way too far.",None
1043,Tristan Scheepers,1,2022-07-07,One of the worst hockey teams congrats on making it to the finals in Mickey Mouse covid league …,None
1044,Glenn Phillips,5,2022-07-07,"Nice, amphitheater style building for all types of events. The view is good for anywhere, and the sound from concerts is pretty good.",None
1045,Stephani Shank,4,2019-07-08,"Great venue for concerts, acoustics are very good. Food concessions are outrageous though. $32.50 for a poutine and 2 beers.",None
1046,Gary LaShure,5,2020-07-07,Great seats at a great game !  Go Habs!,None
1047,Chico Lam,3,2018-07-08,"Went to Bruno Mars concert at Bell Centre. Took 20 mins to leave the building afterwards. Fire hazard? Only 4 main exits? ACC in Toronto has many stairs leading to street exit...otherwise, the venue was pretty good.",None
1048,Carolina Jordán,5,2022-07-07,"Went for Bad Bunny show. I was impressed for the place. It's huge, clean and well maintained.",None
1049,Marco Marone,3,2018-07-08,"I've been to all the arenas in the Atlantic Division. Montreal Bell Centre is a beautiful arena, but an entertainment complex should be comfortable, especially in a market like the Montreal Canadiens. People shouldn't be require to pay Ritz Carlton prices for sardine like accommodations.",None
1050,Ilir Orana,1,2018-07-08,Horrible acoustics at Bruno Mars concert. It sounded like I was outside listening from the parking lot. I don't understand how any artist would agree to perform with such a catastrophic sound system. Supremely disappointed.,None
1051,silard a,5,2018-07-08,Big place not so good for music concerts as the sound reverberation is very bad. I went to U2 concert. The band put an amazing show but sounded terribly bad.,None
1052,Jean-Francois Giguere,5,2022-07-07,"Loved the place, loved the game, food & drinks are over priced but its like that everywhere 😅 Great place! …",None
1053,Monica Simpson-Allan,5,2020-07-07,Love the escalator to higher sections. Pretty easy to find your way around. Lots of friendly bilingual staff. Good selection of food and drinks.,None
1054,Heather Dawson (Personal),4,2017-07-08,Concert venue visit.  Lots of private paid parking in the area,None
1055,Eric Côté,1,2017-07-08,"Overpriced food and beer, uncomfortable seats, dirty toilets, security staff that seem to think they're Robocops... maybe the worst venue to see a concert in Montreal.",None
1056,Janine del Rosario,5,2022-11-09,"Love! And we got to see my team smoke Arizona, so..... 😍 …",None
1057,Jonathan Gingrich,4,2018-07-08,"Great location for a show or game. Being one of the largest capacity arenas, find seats in lower bowl for a good view.",None
1058,Élise Lanciault-Breton,4,2017-07-08,"Biggest venue for concerts and also host of Montreal Canadians. It is a great auditorium, and as any big venue the price for food and drinks is expensive, but their staff manages so well the entrance and it goes so smoothly that it makes up for it",None
1059,Cody,5,2022-07-07,Try to catch a Habs game during the playoffs. The atmosphere in here is insane. Crazy expensive food and drinks though.,None
1060,Jean-Francois Prieur,1,2018-07-08,Warm 11$ Molson Export plus Nazi security guard that tells people on the floor (so biggest fans) to move in front of a painted line on the floor an hour into the Arcade Fire concert. Here is a tip to this security superstar: Ask people …,None
1061,Ian MacDonald,5,2018-07-08,"Phenomenal environment for watching a hockey game, even for a fan of the visiting team. …",None
1062,Vittorio Pulcini,4,2018-07-08,Great building.  Helpful staff.  Over priced everything,None
1063,WHAT EVER,4,2023-06-30,"Grwat service, like always!",None
1064,Leo Scalia,4,2018-07-08,"The place is huge but well organized. Many entrances and exits. Near bus, subway system, train and highway. Parking is very difficult to find unless you don't mind walking a few blocks.",None
1065,Hamza Bhatti,5,2019-07-08,Best atmosphere when it comes to Habs games! Concerts also have a great vibe in this arena! Surely one of the best arenas in Canada!,None
1066,Helpme Always,4,2020-07-07,"Nice stadium
Not overly expensive concessions for an NHL arena
Very loud …",None
1067,- V3RT1CAL,5,2019-07-08,"Been to a few NHL rinks and this place takes the cake. Not a bad seat in the house and passionate fans no matter the standings, day of the week or game.",None
1068,budget builder2.3,2,2019-07-08,Show was good no place for legs tho after 1 hour lost all circulation to my legs and didn't want to make 15 people stand up to move em...,None
1069,Luis Luque,4,2018-07-08,Went to see Depeche Mode concert. My ticket was in the 436 area. I thought it was going to be a crappy sound but it was actually pretty well. Nice experience,None
1070,Darwin Brown,5,2020-07-07,"My very first Habs home game. Came all the way from Saskatchewan and it was so worth it. We lost in OT, but it was a awesome experience.",None
1071,Luis Escudero Vásquez,5,2023-03-09,Nice place,None
1072,Sarge0341,5,2018-07-08,"Greatest stadium in all of hockey and the home of the world famous Montreal Canadiens.  Their guided tours are absolutely worth your time, such an amazing facility,.",None
1073,Heather Moir,3,2019-07-08,"Was quick to get in and amazing concert!! The seating section is very slanted. If you dont like heights, dont sit in the 200s",None
1074,Brandon Donnelly,5,2019-07-08,"This place is great to watch NHL hockey, Buy gifts for Friends/Family, Touring is also a big thing for tourists, The view from the ice to the benches is a great view, If your a fan of NHL hockey, I reccomend this place to you!!!",None
1075,engy elshakankiri,1,2022-08-11,"Very bad quality of sound
I Don’t recommend attending any show
Won’t hear anything",None
1076,Aaron Ejetsiak,5,2019-07-08,It was awesome the lights were cool and the food was good,None
1077,Fabio Assis,5,2019-07-08,"Great ambiance... lines are sometimes a bit long but incredibly fast.
Prices for food/drinks are high so expect to leave some extra bucks there",None
1078,Joana Zghaib,5,2018-07-08,"LOVE IT FOR HOCKEY GAMES!!!!!! BEST AMBIANCE EVERRRRRRRR!!!!!! But, for shows, the echo could be bothering you, but it's not made for concerts anyways so it's okay.",None
1079,Keith Stevens,1,2023-06-30,I'm a Leafs fan 😅 …,None
1080,Tristan Thibault,4,2022-07-07,Great game! cost 60 bucks for 2 beers and 2 hotdogs though,None
1081,Jean-François Rochon,5,2018-07-08,"Great venue for Lady Gaga. Particularly appreciated general admission standing in the pit section. Not overcrowded, though sold out",None
1082,Sheri Thibodeau,1,2017-07-08,Was given tickets...but apparently wheelchair area...was told we could buy others for $175.00 a piece. Both of us had to arrange time off as well as expenses to travel from New Brunswick as well as hotel. Wanted to see the Habs in their …,None
1083,Alexandra Georges,5,2017-07-08,"great centre , specially when you go for a concert or a hockey game . They have quite a few restaurants inside. Also different souvenirs shop where you wil be able to buy souvenirs from the canadan hockey team.",None
1084,mxrider87,5,2022-09-10,Always a great time!,None
