ID,Reviewer,Rating,Review Time,Review Content,Owner Response
114,Kamel El-Fashny,5,2022-07-07,This is a huge library with so much to offer to the public. I like that it has an indoor parking and the staff is very helpful.,None
115,James Gz,1,2017-07-08,Got fleas and Bed Bugs. This used to be my favorite place to visit. Now its over run with homeless people. They bring fleas & bedsbugs with them while siting on the comfy chairs. I got 20 bites in the 10 minutes I sat there.,None
116,Jason Behrmann,4,2016-07-08,Impressive collection of literature and audio in many languages. I used to rent Electronica cds here almost every day.  The  problem with the place is that it is often crowded with less desirable people. It is difficult to find a good workspace.,Thanks/Merci!
117,Mehari Teklu abraha,5,2022-07-07,I go usually to bibliotheque to read books listen some music and watch films and I pass my day here enjoying myself.it is my prefered place,None
118,Rita Li,5,2012-07-09,A nice place to study and to pass time. Every Qubecoise could subscribe here for free and can borrow up to 15 documents or films for one time. Plenty of lounge and spacious tables. Free Wifi access using subscribe card number and password.,None
119,Aubrey Backscheider,5,2014-07-09,One of my favorite libraries in Montreal. There are enough volumes in English to still be a worthwhile trip to non-french speakers. Check out the vinyl record collection on the top floor. Amazing!,None
120,Sô Eau,5,2022-07-07,"Love this library, so beautiful and big, you can find anything you want ! People are really nice too.",None
121,Henry Yu,5,2017-07-08,"I love this library, fast wifi, lots of archives, good books to borrow or read and many floors and desks for studying. Absolutely well kept and great resource for all Montreal denizens.",None
122,Karthik Rao,5,2017-07-08,I loved the virtual reality show here. It was in French and I couldn't understand but just the experience with the  VR device was good. The library has a huge selection of books.,None
123,Joseph Bonnani,3,2021-07-07,Many of the documents are damaged (such as DVD's and Blu-Ray videos)  yet they keep being available; that is a waste of time for users who go to the library and go through the entire process of loaning a video just to find out it cannot be viewed at home because it is damaged.,"Hi! Bibliothèque et Archives nationales du Québec (BAnQ) makes sure the audiovisual collection is regularly and properly maintained. We repair faulty discs by polishing the reading surface. This type of damage can occur occasionally because of the high circulation that this collection is subjected to and the difference in the reading quality of home devices. If you encounter a problem with one of our CD or DVD, you can alert us by inserting a little note about the problem in the case or the flap when you return the item. You can also bring the item to one of our staff member at the service counter on the main floor of the Grande Bibliothèque. We will then determine if a cleaning or polishing is required. If the disc is too badly damaged, we will try to replace it."
124,Dmytro Kuznetsov,5,2021-07-07,"I love this library. It's centrally located; the selection if loanable material is impressive, and returns can be made to any city library in Montreal.",None
125,Heather Cheung,5,2018-07-08,Beautiful library!! All kinds of unique study places. Very clean with a cafe as well. I love the sculpture outside.,None
126,Sylvia Pianista,5,2020-07-07,"I think it's a good tourist attraction for people to visit but you got to be quiet,  and it's also  a great place for professionals to do some work.There's a separate basement for kids with cushions and stuff to do.",None
127,Jeff Jeffcoat,5,2023-01-08,"Good selection
Staff is able and helpful and no more covid-19 restrictions. Lots of new documents available..... 😉 …",None
128,B Cadorette,5,2020-07-07,"Great place, has everything, books DVDs CDs video games, good wifi, 2 hours computer time per day. Places to watch dvds, listen to LPs, practice keyboards, play social games. Probably lots more.",None
129,Josh Owen,1,2018-07-08,"DISHONEST underground parking fees.  First, they don't mention anywhere the cost.  Secondly, you have to put a minimum of $2. Finally, you can only buy time in blocs of 30 minutes. Here's how it works:  if you want to stay 30 minutes, put $2.  If you want to stay 60 minutes, put $4.  ATTENTION: if you put $3, it will only give you time for $2 and the machine will eat your extra $1 without any chance to get it back.  So if you put $3 you will get time for $2.  If you put $5 you will get time for only $4 !  The machine won't return your extra dollar and won't give you time for it.",None
130,Lorena,5,2022-07-07,"I used to go to this library during final exam season. It is quiet, clean, and the staff was always professional and prompt to assist",None
131,Jack Caldwell,5,2022-07-07,"I absolutely adore the Grande Bibliothèque in the great city of Montréal! I'm always down to go there, and I do once or twice a week.😀 …",None
132,Lupa Duende,5,2020-07-07,"The children's section is replete with manga, to the delight of my boys. The staff are courteous, informed, and helpful. A good place to recharge with friendly books.",None
133,Hamed Mohammadi,5,2023-05-08,Fine collection of books and gmaes.,None
134,Leslie Proulx,4,2016-07-08,"Such a good place to get so many books that aren't readily available at other libraries. Helpful and courteous staff who knowledgeable and friendly, week maintained inventory and ease of access all help make this library a Montreal gem!",None
135,Victoire K,5,2020-07-07,"Great place to study! go there in the morning as the spots fill in pretty fast! Access direct from the metro, so you dont even need to go outside",None
136,Trevor Kinkade,5,2020-07-07,We loved the youth hockey exhibit last Summer. The older gentleman running the exhibit was fantastic - chatted with us for 15 minutes about his personal history with hockey in Montreal.,None
137,Connie Dominguez,5,2022-07-07,This library continues to offer outstanding service...even during these difficult times. I was happy to find it open and well-controlled.,None
138,Tania C,5,2018-07-08,"I absolutely love this library, it’s my favourite  place to study and relax by reading a book. It’s so cozy, great selection of books in any language you want !!!",None
139,Lucy Wang,5,2021-07-07,They have a great collection of titles and have many study areas ☺️ it’s my go-to public library!,None
140,James Roche,5,2017-07-08,Simply superb place. Well-designed and a nice integration of robotics --it always a joy to go there. Not to mention the truly fantastic selection of books.,None
141,Антоша,4,2019-07-08,"I love, love, love, love the library, but this recent bedbug scare got me. Therefore only 4 stars. Its a shame though, a big shame, because it's one of my favorite spots in the city.",None
142,Dwain Richardson,4,2021-07-07,"It is possible to borrow books and CDs in a wide array of subjects. DVDs may also be borrowed.

Just disappointed that the library staff removed all seating areas, but I suspect this measure is temporary.",None
143,Fernanda Nicoli,5,2019-07-08,"This place is just amazing. Every book I can think of I can find in here. Great collection of art and architecture books. They also carry a lot HQs, CDs, DVDs.",None
144,kunal rakshit,5,2019-07-08,Great ambience for studying. They also provide you with iPad and laptops if you want to use them inside the library.,None
145,Chris Stefanou,4,2022-12-09,"Everything you need and want
Me.    Comic books 💯👀👍!!!!!!! …",None
146,Carlo Vasniyan,5,2022-07-07,"Big Thanks to Felix, I forgot about my permit 1 day before my wedding. He send it to me in 1 hour.",None
147,Ganonymous Last,4,2016-07-08,Impressive. Free audio self guided tours. Impressive in that it has more resources than  anything I've seen around Canada in a library. Montreal residents should be grateful to have it. Worth the stop to see what's there.,None
148,Benoît Eclache,5,2016-07-08,"Love it. Great place to work, study, relax, learn something new, etc. The staff is really helpful and can help anyone find what they are looking for. There is also a lot of seats and the WiFi works pretty well.",None
149,Jennifer C,5,2020-07-07,"If this is the same BanQ where one can order archival records from the 1800s, your representative, Chloe R., is incredibly helpful, pleasant, and efficient.  I live in Florida, and she has helped me a couple times so far.  Thank you so very much!",None
150,Fas,5,2023-03-09,Great spot very quiet 👍🏻 …,None
151,Eran Goldstein,5,2021-07-07,"Amazing library, so many comic books video games, Novells movies board games, and actually EVERYTHING!",None
152,Alissa Osumi,5,2019-07-08,Best place to study or work. It could be busy sometimes. There’s a huge selection of books and movies.,None
153,Me,4,2019-07-08,"Great library. There's a variety of books, dvd's, and cd's. Not the ideal place to study or do work.",None
154,pilot kayayan,5,2019-07-08,Best library to study in Montreal! The only sad side is that it’s closed on MONDAYS 🙃 We need to study as much as possible. Please!! …,None
155,令狐冲,4,2014-07-09,"pretty good library, resources are huge, and facilities are good.but the language is restricted, announcement is French, infos board js French, thx that reception staffs could speak English.",None
156,Nusrat Jahan Neetu,5,2022-07-07,A wide variety of books. Stuffs are really helpful. Liked the reading arrangement too. Highly recommended.,None
157,Jesper Bexkens,2,2017-07-08,Poor services if you are not a member while they do have the facilities to accommodate. On service level they could learn from the Halifax library.,None
158,Olinto Mendez,5,2020-07-07,"It is the paradise for readers and researchers, the infrastructure is modern, spacious and beautiful, the collection of works is impressive and the service is of quality.  a real treasure in montreal.",None
159,Maxime P. Hébert,5,2016-07-08,"As long as you are a Quebecker's resident , you can get a free Library pass to rent books ! The most complete library you will evet get !!",None
160,Youssef Elmokadem,5,2020-07-07,"Libraries are places of refuge for many, and this one is no different.

Magnificent library, worth the visit even for visitors.",None
161,Simone Samuels,5,2017-07-08,"Great, clean, renovated, QUIET place to read and study.  Good book offerings in both English and French.  I love the BAnQ!",None
162,Gaby Zonana,5,2022-07-07,"Well maintained,  clean , would definitely recommend as working spaces for students",None
163,Daniel Krauss,5,2021-07-07,"It's a nice library, lots of space and the internet is pretty reliable",None
164,Elina Marshall,5,2022-12-09,"Very clean, spacious, the staff is friendly and professional.",None
165,Jacob Harris,4,2019-07-08,"Decent library, catalogue systems are a bit confusing. Friendly service and good location and building. Recommend",None
166,TheNotLearning Channel,4,2016-07-08,An amazing library with a beatifull architecture! The place has even video games! It's brilliant.,None
167,Derek Mahar,5,2022-07-07,Happy that this library is fully open again to the public and that it is not very crowded.,None
168,Jung Kang,5,2022-11-09,Lovely library,None
169,Fatima Ahmad,5,2019-07-08,Amazing and fast help. Everyone is ready to help you. And it has so many sections and amazing books. Great spacing as Well! 😍 …,None
170,MyzMyz1995,5,2018-07-08,"Very cool place, lots of space, lots of material for reading, staff is also very nice.",None
171,Gytis Niedvaras,5,2021-07-07,"Bravo ! Happy to pay taxes for such a well run institution. Well staffed, well stocked, and great online resources.",None
172,Eddy Rodriguez,5,2023-04-08,"It's amazing, I love it",None
173,Gabrielle Chamberland,5,2018-07-08,"This library is amazing. I know this isn't a very constructive comment, but visit it, you'll love it!",None
174,cain Kuri,5,2022-07-07,This place is huge. There is so many things to do to read to watch. A fantastic place to discover.,None
175,Samuel Bouchard,5,2019-07-08,"Nice and quiet public space. Good for relaxing, reading, studying... Nice architecture inside.",None
176,Beatriz Corona,5,2019-07-08,"I love this place. Clean, tidy, excellent variety of books and activities for children are wonderful.",None
177,Emil West,5,2020-07-07,Beautiful library. My toddler enjoys spending time in the kids' section.,None
178,Chuck Barr,5,2018-07-08,Awesome place with remarkable resources for Montrealers...and you can take all the seasons of the Sopranos out for a TV series marathon.,None
179,Atena Kavian,4,2020-07-07,The opening hour is very late (10 o’clock). Many people should wait behind the doors until it opens. The activities for children are not interesting.,None
180,Mario E. Soto,5,2021-07-07,"It's always a nice place to visit. If looking for something in particular, look online if it's available before making the trip.",None
181,Esam Shawki,3,2022-08-11,Very good if you are france person ok for english,None
182,mohammed fahmi,5,2022-07-07,"Good place
Appropriate silence for a pleasure of reading
Excellent service.",None
183,Horia Vlad Guzu,2,2022-09-10,They do not update their schedule themselves on Google Maps.,None
184,Ammaad Farooq,5,2017-07-08,"Best place for book lovers in Montreal. Excellent environment, huge selection and very helpful staff.",None
185,Cameron Shurtz,5,2018-07-08,Amazing library. Very cool architecture. Worth stopping in.,None
186,Huss Farsani,5,2020-07-07,"Awesome place for readers, writers & researchers",None
187,Rony Islam,3,2022-07-07,Huge place for study. However it lacks English materials. Sadly every Monday's are closed.,None
188,Alain Dionne,5,2021-07-07,Great Library. Good collection. Excellent staff,None
189,서우택,5,2017-07-08,Greqt services. Most of books are there for you. It is a bit complicated to find out what you want due to large spaces.,None
190,Rami,5,2019-07-08,"Great environment, really relaxing, and overall a fantastic place to hang around in.",None
191,Maxence Frenette,5,2016-07-08,"Great place to do homework. They have free wifi, ethernet plugs and power outlets.",None
192,Mohamed Alnadjar,5,2022-07-07,You can find almost all books in this nice library,None
193,Danial Dehghan,5,2021-07-07,"Nice place, the architecture is amazing! Great and helpful staff",None
194,glen dolhan,5,2018-07-08,Excellent selection of books on any subject in English and French. Friendly helpful staff.,None
195,Jim Dymond,5,2017-07-08,Great library and resource....best keep secret is safe and secure parking in basement,None
196,Musa Moses,5,2023-03-09,love it,None
197,M S,5,2018-07-08,Whatever you expect from a dreamy library. Best place to study or spend your spare time.,None
198,iris geng,5,2018-07-08,"love this library! it has everything you need, even a café",None
199,Chiara Vallone,5,2021-07-07,The best library. Great staff and amazing service,None
200,Sean Neri,5,2017-07-08,Such an amazing service for the learning community: public library at its best.,None
201,Steven T,5,2017-07-08,Very good place but beware the little sofas! They have bed bugs on them!,None
202,Tracy Teed,1,2020-07-07,"Used to come here 2 to 3 times a week...now the place is infested with bedbugs and fleas
Hope things improve...","Hi Tracy! Like many other public buildings in major cities, the Grande Bibliothèque has developed protocols to combat insect pests and treat them on an ongoing basis. These protocols have been optimized over the past year. There is currently no bedbug problem at the Grande Bibliothèque. For more information, read this text published in June 2019 on our website : « Bedbugs: Business as Usual And Prevention at The Grande Bibliothèque». https://www.banq.qc.ca/a_propos_banq/salle_de_presse/nouvelles/nouvelle.html?language_id=1&n_id=971829bf-6a8c-4f67-9f58-4d878a2e0f4a"
203,Cari Mason,5,2016-07-08,Beautiful space that accommodates loads of people using it for all the right reasons. Just lovely.,None
204,MD MEHEDI ZAMAN,5,2022-08-11,"Registration card Free .
Just need ID.",None
205,William Tang,5,2021-07-07,Very good services with the excellent library clerks.,None
206,Laughing Man,4,2016-07-08,Good large library but location isnt great,None
207,Andrea Torok-Ducharme,1,2021-07-07,Horrible. Awfully lot of people paid for nothing under the covid security. Very sad,"Hi! Unfortunately, the Public Health authority guidelines do not allow us to accommodate more than 50 patrons at a time. In August, with the progressive deconfinement, we will be able to accommodate up to 250 patrons simultaneously and offer more services and direct access to the collections."
208,James Chang,5,2022-07-07,very clean. Nice place to study,None
209,Nuo C,5,2016-07-08,Good for everyone. Love the selection of tourism books,None
210,Fangfang Chen,4,2022-10-10,It’s good,None
211,G. ADV,5,2022-09-10,Best library ever,None
212,ninja zoo,5,2023-04-08,A+,None
213,arthur lenko,1,2017-07-08,"Warning, DO not sit on any chairs there,they r infested with BED BUGS!",None
214,Akiko Minako,5,2019-07-08,much big. so book,None
215,Eric Bates,5,2021-07-07,Extremely easy and efficient. They’re nailing it during covid.,None
216,Lassaad Mestiri,5,2020-07-07,We’re so lucky to have such a facility in Montréal!,None
217,Jacques Lemieux,4,2019-07-08,huge place for study. However it lacks English books.,None
218,Karolina Kamga,5,2021-07-07,great choice of books and helpfull staff,None
219,yong liu,5,2023-01-08,good place for children,None
220,Indrakant Sharma,5,2022-07-07,Huge collection of books. Must visit.,None
221,Jason Lambert,5,2018-07-08,"Wonderful selection, staff and implementation of self-serve!",None
222,Cristiano Therrien,5,2022-07-07,My favorite place in Montreal,Merci Christiano!
223,Jana Abdul Kader,5,2021-07-07,Excellent and awesome service even during the pandemic!!!,None
224,Elvis A. Atanga,4,2013-07-09,"With its important collection of books, I enjoy reading books overthere",None
225,Bruce Berthiaume,5,2022-07-07,Great selection of book,None
226,"Joe, Juhyun Lee",3,2020-07-07,Was temporarily closed due to the pandemic but now reopen to public.,None
227,jeremy petrus,4,2018-07-08,It is the place for that book you were looking for ( French mostly),None
228,Brian Barrett,1,2018-07-08,Closed on Monday....do you guys want to make money or no?,None
229,Afshin Arad,4,2022-12-09,It's great,None
230,MarkuAx,5,2022-08-11,The best!,None
231,Haussmann Alliyyi,5,2017-07-08,"Fantastic place, great selection and the staff is wonderful",None
232,Muhammed Junaid,5,2021-07-07,Very nice place I love that.,None
233,Anting Chang,5,2019-07-08,They have almost every book that i look for,None
234,Víctor Agustín Cuadras Andino,5,2023-06-23,Excellent service and comfortable space.,None
235,Jessie,5,2017-07-08,my kid loves this library!,None
236,azita malek,5,2017-07-08,great selection of books and DVDs,None
237,Hossein Zamani,5,2016-07-08,The best library ever!,None
238,Real Ouimets,5,2022-12-09,Good,None
239,Yung Chi Hsiao,4,2022-07-07,Good look,None
240,Raymond,5,2020-07-07,nice palace to kill some time,None
241,Yanni Li,5,2018-07-08,One of my favorite spots in Montreal,None
242,YM Chao,5,2020-07-07,"Peaceful, inspiring and freaking huge!",None
243,Florencia Gennaro,5,2022-07-07,Excellent place to study,None
244,Eggsy Lin,5,2019-07-08,Fantastic place to study!,None
245,Matthew H,5,2022-09-10,Books = peak,None
246,Joel Basile,5,2022-09-10,Cool,None
247,Marianne F,5,2022-07-07,As Always,None
248,Edward Kasimir,5,2015-07-09,Love this place. All the things!,None
249,Clement Lai,5,2017-07-08,It is a good library,None
250,Riad Assal,5,2020-07-07,Wow book! So many books!!,None
251,Matthew Forsythe,5,2016-07-08,My favourite place in Montreal.,None
252,Debbie piercey,5,2021-07-07,It is ok,None
253,Moh Younis,5,2019-07-08,"Lovely place with helpful staffs,",None
254,poonam dangi,5,2022-07-07,Staff is super helpful !!,None
255,Atik Blues,5,2021-07-07,The best,None
256,Helen Lam (Helen Lam),5,2020-07-07,Lovely :),None
257,Hany Shokair,5,2020-07-07,The best,None
258,Write Tome,5,2021-07-07,Awesome library,None
259,Yumi T.,5,2017-07-08,I just love this place!,None
260,carlo zamparo,5,2018-07-08,I love it,None
261,Hamid Gerami,5,2019-07-08,The best place on the planet!,None
262,Gaby Swift,5,2022-07-07,Amazing place!,None
263,Bruno Taglietti,5,2020-07-07,"Spacious, calm, interesting.",None
264,Cary Ann,5,2022-07-07,This is very good.,None
265,Norm,5,2018-07-08,Has everything I am looking for,None
266,Velodactor Pterodactyl,5,2022-07-07,Books :),None
267,Julius Grippo,5,2022-07-07,Quiet,None
268,Geta Hailu (ጌታ),5,2018-07-08,Fantastic library,None
269,Sebastien tizi,3,2021-07-07,Cool,None
270,Aviram Porat,5,2019-07-08,A jewel and a pleasure,None
271,A.G. Saas,5,2020-07-07,Heaven,None
272,Akossiwa Mulopo,5,2022-07-07,Excellent 👍 …,None
273,Louve L'Esperance,5,2017-07-08,Excellent,None
274,Rami YAMIN,5,2018-07-08,Great place to be.,None
275,Mahmoud El-Nouri,5,2018-07-08,Just perfect!,None
276,Liddell Lavigne,5,2018-07-08,Love this place!,None
277,Martin Voisard,5,2021-07-07,Good place,None
278,Josa Lavoie,5,2019-07-08,Beautiful place,None
279,Michel Filion,5,2016-07-08,A wonderland.,None
280,Viraj Patel,5,2023-07-01,Most quite and peaceful place.,None
281,Pedro Rojo,5,2023-06-07,"Very extensive and with a large collection in all languages.
Space for children, with music, videos, programs with very good curation for the little ones.",None
282,Becky Hill,5,2023-05-08,"L'architecture est à couper le souffle, avec ses espaces ouverts et ses lignes épurées. De plus, j'ai été agréablement surpris par les nombreuses activités culturelles proposées, notamment la musique live jouée sur les différents étages de la bibliothèque. Cela crée une atmosphère unique et inspirante pour travailler ou étudier. Les installations sont également très modernes et bien entretenues, ce qui ajoute à l'expérience agréable.",None
283,oumiオウミ,4,2023-06-23,"Si vous êtes libres et aimer passer du bon temps auprès des livres , c'est le meilleur endroit ! Toujours des livres intéressants à trouver.  Le processus pour avoir un abonnement est très facil et ça ne prend que 5 minutes de votre temps, il faut juste ramener avec vous une preuve de résidence ou il ya votre adresse.",None
284,Bernard Laporte,4,2023-04-08,"C'est un endroit de lecture et de culture car des événements s'y tiennent à l'amphithéâtre. Il y en a pour tous les groupes d'âge et un coin spécial pour les jeunes. Certains y viennent pour se relaxer dans les nombreux fauteuils, tout en lisant ou en travaillant sur leur ordinateur portable. De nombreux étudiants des universités environnant viennent faire leurs travaux. Le service est excellent et nous avons droit à consulter une bibliothécaire. Un endroit incontournable pour ceux qui veulent consommer de la culture.",None
285,Eric C,5,2023-02-07,"Mise-à-jour : j'ajouterais une étoile de plus si je n'étais pas déjà à 5 pour avoir étendu les plages horaires de la BAnQ.

La grande bibliothèque nationale moderne avec ses façades vitrées est particulièrement bien aménagée pour permettre à tous d’y lire, travailler ou étudier confortablement. Avec de nombreux sièges et tables de travail disponibles soit le long des fenêtres ou à côté des livres. En plus d’y retrouver des livres en français, de nombreuses collections d’autres langues sont aussi disponibles, ainsi que du contenu multimédia et rétro dont les disques vinyles.",None
286,Ana Silva,5,2023-05-08,"La Grande bibliothèque pour moi est un affaire de famille. Je suis abonnée depuis 2007 et ma fille depuis 2016, à sa naissance.
Le personnel est toujours disponible et aimable. Sans oublier les divers événements ouvert et gratuit pour toustes.
En plus, c'est un lieu des plus démocratique. On y trouve des gens de tous les horizons, âges, avec ou sans adresse fixe.
Pour moi, la BAnQ la carte postale de Montréal.",None
287,ulises santamaria,5,2019-07-08,"La bibliothèque est un espace où vous pouvez vous déplacer librement et vous entourer, en plus des livres, de la bonne disposition des gens qui y passent. Vous pouvez aller travailler aux tables communes avec un excellent éclairage naturel. Il y a un endroit où vous pouvez écouter du vinyle avec une très bonne sélection musicale. Si vous êtes un étranger, que vous soyez en visite pour quelques jours ou pour un séjour plus long, il suffit de montrer votre passeport pour accéder à un pass, soit par jour, soit pour une période déterminée. Ce laissez-passer ne vous permet pas de prendre des livres ou du matériel, mais d'accéder à des documents qui nécessitent une adhésion pour être consultés.",None
288,Claire “Delpinette” Claire,5,2022-08-11,"Un superbe endroit sur pas moins de 4 étages! On y trouve de tous les styles de livres d'une incroyable collection. De la BD, aux mangas, aux romans, aux livres sur la musique... Des pièces sont consacrées pour jouer des instruments de musique. Les espaces de lectures pour adultes et/ou enfants sont invitant pour lire et relaxer. Un superbe endroit pour tous à découvrir.",❤️
289,Christian Forget,4,2023-03-09,"Excellent service de la part du personnel. Cependant, je suis préoccupé par la quantité astronomiques de papier, inutilement gaspillé,  lors des demandes de copie de documents, aux archives. Cela devrait être intégré au système informatique de la bibliothèque.  Leur site Web est beau et amélioré régulièrement.  Par contre, le moteur de recherche du catalogue n'a subi aucune amélioration depuis l'ouverture, en 2006. Il est resté incroyablement ""idiot"". À l'aire de l'intelligence artificielle, ce n'est plus acceptable, surtout si on cherche un titre en langue étrangère. On doit encore avoir l'orthographe exacte.",None
290,Jayke Bo,5,2023-06-07,C'est toujours un plaisir de s'y rendre pour travailler ou pour relaxer un peu. La climatisation est parfaite et le personnel toujours courtois.,None
291,Isabelle Lin,4,2023-06-30,C'est une très grande et belle  bibliothèque qui est près d'une gare routière et un métro.,None
292,Bruno Lépine,5,2022-07-07,"Oui le savoir est dans les livres, les communication internet peuvent être corrompus mais jamais l'encre sur du papier sauf si nous aveuglé",None
293,Olivier Joseph,5,2022-07-07,"La Bibliothèque Nationale du Québec est un beau bâtiment moderne, aux ambiances lumineuses agréables. C'est un lieux incontournable pour étudier, aux rayons de livres fournis et très accessibles.",Merci pour votre message!
294,Mamadou Ndiaye,4,2023-01-08,"Bel endroit du savoir. Un service essentiel. Des employés super! Ils s'occupent de nous, faudrait qu'on s'en occupe aussi (j'ai su que le budget en salaire est dérisoire: Au lieu de donner à Amazon et Netflix, il faut booster le budget des services des bibliothèques, démocratiser le livre et les gens qui aident à diffuser la lecture
!",None
295,Olivier Lougovoy,5,2019-07-08,"Grande, que dis-je, gigantesque bibliothèque en plein centre-ville !

De conception récente et moderne, elle propose et réunit de très nombreux livres et documents dans tous les domaines.
Allant du roman, magazine, guide touristique, carte routière, jeux vidéo ou encore blue ray de films anciens et récents.

Plusieurs endroits pour s'installer : tables de travail et chaises, malheureusement les fauteuils confortables ont été jeté par prévention contre les punaises.

J'apprécie beaucoup le fait qu'on y trouve 2 cafés : le Parva dont l'un est situé au rez de chaussée qui comprend l'espace actualités fermant tard, un vrai plus !

Un bemol important à mon sens : l'étage pour enfants est incomplet : il manque d'un vrai espace confortable pour enfants en bas âge et bébés, avec des jeux, jouets et livres.
Je parle bien ici d'un espace vraiment dédié.",None
296,課小報,5,2023-04-08,"I really like it here, it's quiet. And the network speed is not slow. There are many books and magazines to read. There is also a coffee shop on the first floor.",None
297,Pascal Lessard,5,2022-09-10,"Très belle bibliothèque! C'est grand, aéré, propre et avec un très beau design. Le personnel est très sympathique, serviable et respectueux. Il y a un très grand choix de livres et de documents (et beaucoup de BDs !!!).

Il y a de la place pour beaucoup et il ne faut qu'un groupe qui ne comprend pas le concept de la tranquillité pour tout brisé..  mais une fois qu'ils sont parti, le calme revient!",None
298,Ziyaad D,5,2019-07-08,"Belle architecture, lumineux. Livres, albums, mangazines, films, etc. Beaucoup de choix pour tout age. Tres proche du métro berri-uquam.",None
299,Maria Becerril,5,2022-07-07,"This library is wonderful for children and adults, you can find books of all kinds and in many languages, the library is huge and very beautiful, if you visit Montreal, be sure to go to the library.",None
300,Julie Esposito,5,2018-07-08,"Bibliothèque tout simplement splendide! Tant par son architecture que par ses collections et la diversité des documents proposés, cette bibliothèque est un lieu incontournable de Montréal.",None
301,Martin Chénier,5,2022-09-10,"C'est la plus belle bibliothèque au monde! C'est beau, c'est grand, c'est propre et sécuritaire. Vraiment incroyable :)","Merci beaucoup, Martin, pour votre gentil message et à bientôt à la Grande Bibliothèque!"
302,Christine yo,5,2018-07-08,"Abundant resources
There is also a reading area for children
Simultaneous video and music
very good",None
303,Rasolonjatovo Sahaza,3,2022-12-09,"J'aime beaucoup cette bibliothèque. Étant immigrante, j'y ai passé beaucoup de mes premiers mois pour passer le temps, à lire, à regarder des films, etc. Par contre, un souvenir qui me reste encore dans la gorge c'est qu'une fois, très fatiguée, je m'étais endormie et un agent m'a réveillée pour me dire que je ne peux pas dormir. J'AI PAS COMPRIS...(et je ne ronflais pas lol). Même maintenant le souvenir me blesse un peu (surtout qu'être réveillée en plein sommeil, ça met pas de bonne humeur et qu'après je dois me forcer à rester éveillée). Ça a juste cassé un peu l'esprit d'accueil que je m'étais faite du lieu. A part ça j'ai eu que de bonnes expériences. Le personnel est courtois et serviable :). Alors je garde un bon souvenir même si j'y vais plus tant que ça.",None
304,Samuel Croteau,5,2017-07-08,Un de mes endroits préférés à Montréal. La Grande bibliothèque est une réussite sur toute la ligne. J'apprécie particulièrement la tranquillité de la Collection nationale ainsi que l'Allée des bouquinistes durant l'été.,None
305,François P. Granger,5,2023-02-07,"Tout résident du Québec peut s'y abonner. Pour louer des livres il faut aller à Montréal, mais pas le lundi; pour les rendre , j'ai obtenu que ce soit possible à la BANQ de Gatineau.",None
306,valerie brunelle,4,2023-03-09,"superbe biblio avec des employés passionnés, c'est rare retrouver ce genre de personnel! Par contre, super frustrant que la BAnQ ne paie pas son personnel un salaire vivable!!",None
307,Angela Dámaso,5,2019-07-08,"For lovers of books, magazines, videos, audios, those who do not want to stay at home, those who want to experiment in the science room, etc. As a Latina I have never seen a more beautiful, organized, large library with so many things to offer. They can lend you many books at the same time (I've taken a maximum of 7), also movies, and you find many things in foreign languages, here no language is unknown or foreign, children love this place, if they are just arriving in this beautiful city you cannot miss a visit to this place.
I have rarely been late in returning a book or cd and the fines are super small, there is no problem with that, the staff is very willing to help you in everything, if you want to study or concentrate there is plenty of space for that! I recommend the 3rd floor! Children are no longer heard in this environment, the great library is undoubtedly my favorite place.",None
308,Monsieuz,5,2022-09-10,"Énormément de choix, très grand, bien organisé avec du personnel très accueillant. Le site internet est bien fait et permet de réserver des documents en avance. La disponibilité des documents se faire en direct sur leur site ou bien sur des postes dédiés sur place. Se cultiver gratuitement et de manière diversifier est une nécessité pour maintenir une société et la Banq y contribue grandement.",None
309,Lucas Weber,4,2022-11-09,"Endroit agréable pour étudier, bien rempli en termes d'espaces de travail. Cependant, il ne faut pas craindre le bruit car les gens parlent souvent a haute voix. Globalement bien.",None
310,Chantal Robinson,5,2023-02-07,"Belle grande bibliothèque. Possibilité d'emprunter jusqu'à 40 documents (livres, CD, DVD, périodiques, etc.)",None
311,Hybridteas,5,2022-12-09,"Bonne place pour étudiants, chercheurs et familles. Vous pouvez en emprunter des documents, les consulter ou participer à des activités. Il y en a pleins de services et une grande collection de livres, magazines, DVD et autres. A vous de le découvrir !",None
312,Elodie LAURENT,5,2022-08-11,"Récemment j'ai eu un problème avec un livre audio, ils ont fait en sorte de résoudre le problème efficacement. Ils sont tributaires de fournisseurs externes donc les délais ne sont pas de leur ressort mais cela a été pris en charge rapidement et sérieusement. Idem lorsque je cherchais la section des livres réservés, une personne m'a accompagné et m'a expliqué le fonctionnement, alors qu'elle aurait pu m'indiquer la direction et s'en laver les mains. Je sais aussi qu'il souffre de manque de personnel, donc bravo tout le monde, ne lâchez pas.",Merci pour votre beau message Elodie!
313,L B,5,2022-10-10,Une des rares raisons (ça et là gastronomie) pour lesquelles je m'ennuie de vivre à Montréal. C'est la plus merveilleuse des bibliothèques que j'aie eu la chance de visiter. Emmenez-y vos enfants. Passez-y la journée. Un petit havre de paix au milieu du chaos de Montréal.,None
314,Maria Cristina Grossi,5,2022-09-10,"Excellent! We went for the ""Uiesh Quelque part - Joséphine Bacon.
Magnifique",None
