ID,Reviewer,Rating,Review Time,Review Content,Owner Response
266,Matt Ballantyne,1,2022-07-06,"This was one of the worst shopping experiences I’ve ever had.  I rarely write reviews, but this deserved one. Three of the 4 items I wanted not on the shelves in the storeroom, one was not coded properly and turned out to be completely …",None
267,Tessa Blanc,2,2022-07-06,"I used to love Ikea, but now they make the experience as difficult and unpleasant as possible. Delivery is a problem, assembly is a problem, and a lot of the furniture now is assembled in the worst possible way--the wood is cheap, the …",None
268,Gmae Perez,4,2022-08-10,"Great items, except when you click and collect they mostly give items that are not that great than on displayed on store. I got so frustrated when I asked to change they said it is no more when the next day they got stock again. …",None
269,Mark Krusemer,5,2023-06-29,They had stock on everything in the store.,None
270,Ninad Sangale,5,2023-06-29,"Good place for furniture, utensils, and decor",None
271,Khaled Masri,5,2023-06-22,Good deals,None
272,Jeffrey Isaac,4,2022-07-06,Fast and easy check out service. I was able to find out if they had what I needed online and even gave me the isle number and package number. So I went in grabbed my item and was literally out within minutes. And they sell almost everything 🤣 …,None
273,Sabine A,1,2022-07-06,I am extremely disappointed with the after-sale services at Ikea. I was a loyal customer and bought all my furniture from them. One their beds broke and I ordered a replacement piece to fix it (a small piece of metal no bigger than 20cm). …,None
274,Afiii Lone,5,2023-06-06,"Such a wonderful place to visit
Loved it",None
275,David Liu,4,2019-07-07,More modern design and updating.,None
276,Quentin Tigé (이경택),4,2022-07-06,"IKEA is amazing, but I always end up dizzy while shopping there. It's a little claustrophobic, constantly buzzing with sound and people, and the path is mazing in slaloms …",None
277,Urv,5,2021-07-06,"Friday afternoon, I placed an online order for in-store pickup at 7 AM on Saturday (the next morning). …",None
278,Mark P,5,2022-07-06,"Huge warehouse store  , great selection of home accessories and furniture among other items . Great food shop and restaurant.... if you like walking for exercise while you shop... this place is like the size of 3 football fields . Great in the winter",None
279,Daniel Denomme,4,2022-07-06,"Today there were a lot of free staff to help when I needed help. Two complaints. Firstly they didn't have the two mattresses that their website said they had. Secondly, for people with more items you needed to wait in front of one counter with only one attendant. They need to have more workers for the non-digital stations.",None
280,Jacob Brock,4,2022-07-06,"I'm generally not a fan of IKEA, but my recent trip here on a Friday evening occurred with few hiccups. The store was generally low on stock, but I knew this prior to coming, and everything that the website said was in stock, was in fact in …",None
281,Nicole Teed,1,2022-07-06,"I used to love and trust IKEA but now the quality of their products has gone down by A LOT. We purchased an item that arrived broken (cracked drawers, chunks of wood missing, dents all over the tabletop, etc) with glops of glue all over and …",None
282,Louie wang,5,2017-07-07,I love this meat ball！！！！！hahahaice cream are soooooo good！！！！！,None
283,pablo molina,4,2018-07-07,It’s a great place and so much cheap than the US!,None
284,Charles,2,2017-07-07,"Lineup in kitchen department was really long because they only had one staff member there. In the end, the cabinet pieces we needed were not even in stock. Four self service cashes were attended by 3-4 employees and the scanners keep …",None
285,Ali Dorias,4,2022-09-09,Huge furniture store many options for every type of home decoration/appliances. Parking lot is always full and the halls in the store are often crowded. Swedish meatballs and TCBY here are amazing.,None
286,Emilia Vinette,3,2022-07-06,Very large IKEA store - great selection + food court + grocery. Complications come when it's time to return/exchange & curbside pickup. You have to get out of your car and wait in line at the curbside pickup & the lineups for returns & …,None
287,John O'Meara,3,2022-07-06,"Ikea has great value in their furniture and its also been pretty great quality. However, they have recently seemed to be having issues with keeping inventory of many of the items I have been in search of. I bought a black hemnes desk from …",None
288,Jeffrey Riley,1,2022-07-06,Very poor service today. I received a box missing 10 pieces. I returned it and they replaced it with again the wrong item. This means three return trips in 24 hrs. Extremely frustrating. On top of that little remorse from the company on their poor service.,None
289,Brian,5,2021-07-06,Quick and efficient quick & collect. Remember to bring bags for smaller items as they are not provided.,None
290,Joseph Jo,1,2022-07-06,Store says it closes at 5:00PM on weekends. But the staff won’t let anyone inside to do returns after 3:00PM. The manager there was very rude and was screaming at people saying no they can’t take in three more people and was repeatedly …,None
291,Iryna Sha,5,2020-07-06,"IKEA is IKEA. Good food, inspiring ideas, reasonable prices.",None
292,Wil BIL,5,2020-07-06,If you ain't buying the meatballs your doing it all wrong!,None
293,Philippe Adrien,4,2022-07-06,"It has been many years since visiting an Ikea store. I forgot how much fun it was. Particularly if you include a stop at their cafeteria, for their incredibly affordable breakfast, before roaming through their aisles.",None
294,Black Katana,5,2022-07-06,"Stayed away from Ikea for years. Now wishing I didn't. I would have saved so much money. Like me, I am sure most people fear the quality of products but it's the same quality that most retailers are selling. …",None
295,Khanh Do,1,2022-07-06,"There is a staff who said he is the manager in the Return section is extremely rude and very unprofessional. I asked his name but he never told me, however other co-worker said his name is Pratt. I followed the return process on Ikea …",None
296,Dan Popescu,1,2021-07-06,"Very bad service! Very bad inventory, not updated, drove 50 km for an item that the store was supposed to have it. Guess what! Not happening! Very hard to find service and once found very arrogant! Is it the Covid that altered everything? Won't return that soon...",None
297,Solomon Robert,3,2022-08-10,"The pandemic has had an impact on the IKEA store in Montreal. I've noticed that service there has declined significantly, particularly at the food court, where there is no longer fresh produce (veggies) and the helpers have developed racist …",None
298,jennifer maroufi,5,2021-07-06,Went on a weekday at 2:30 pm. No lineup to get in but ppl just wander aimlessly blocking the way throughout the store not caring about distancing. Big lineup at cash and huge lineup outside to get in for returns.  Parking was decent.  Wouldn't want to see it on a weekend!,None
299,Jakson Duenas,2,2022-07-06,I bought some stuff in the past and was not bad. But now I already spent 8 months trying to buy a PAX wardrobe and still missing some parts to finish the project. I think is one of the most popular items and they never have it in stock🤔 …,None
300,Duc Thang Mach,1,2022-07-06,Im looking for this bottle. I was in the market I could not find it. I asked a staff there she said it’s moved around the cashiers. I went to cashiers I couldn’t find it. I check in computer it’s said 408 bottles are available  in the …,None
301,Katia De Bouvries,5,2023-05-07,"Clean place
Employees very polite",None
302,Sam Samad,1,2022-10-09,If they tell you we gona have some of the parts for what ever you buy dont believes theme they gona the at least 1 to 2 months before you get it,None
303,Diana Athena Mittelsteadt,5,2019-07-07,Beautiful store,None
304,Aishah Waheed,5,2019-07-07,"This place is the best! I always find something to but here at the market place. They have such good deals and really affordable prices. It's nice being able to go into a store and find everything that you need and more. Also, they have a …",None
305,DJ's Phone,4,2022-07-06,"A bit confused from the highway around sin how to get to the store. The store parking lot feel a bit tight for standard size cars. Inside of the store is spacious and a pleasure to shop around. Weekday shopping is great, not too crowded.",None
306,Myke Fajloun,5,2023-04-07,You can find everything you looking for and the food there is 10/10,None
307,Nitin Bansal,1,2023-02-06,Too long waiting period for returns. Not enough employees.,None
308,Nabil Mazeghrane,5,2023-06-06,I like this Ekea especialy the food.,None
309,Moudar N,5,2018-07-07,"Let's see ,
Huge parking, big store, with some really good deals , wide range of options and prices, you can spend hours just walking around",None
310,Gutierrez Ricardo,1,2021-07-06,"This place is an utter waste of time, avoid at all cost. Prices are okay but whats the point if you have nothing in stock? …",None
311,杜Marie,1,2022-07-06,The staff Jasmine (not sure even if it’s this name because they refused to tell her name!) she was disrespectful and the experience was awkward and made me feel disgusting!! Due to COVID 19 I wanted to scan my products by myself. I scanned …,None
312,Tara Alixia Lindsay,4,2021-07-06,Amazing place to go when you need to furnish an apartment ✌️,None
313,Myriam Alou,1,2022-07-06,"What is the point if everything is out ? I ordered my bed and furnitures months ago I still haven't received them supposedly because of  Meanwhile, I ordered the exact same things for my sister yesterday, and they are being delivered …",None
314,Ali Lavasani,3,2023-04-07,They emailed me for available goods but it wasn't available 🙄 …,None
315,Behrooz Ebrahimi,5,2021-07-06,"Most of the items are available and prices are decent, not for all items of course. I have been able to buy most of the things I wanted. But in some sections lots of items are out of stock. For example children section, popular children …",None
316,Soheil,4,2020-07-06,"Overall I am happy with the service at this location, however in my multiple visits during the past month, several items were out of stock.",None
317,François Durocher,4,2020-07-06,"Good place to shop for furniture but the place is very crowed and finding assistance to locate an item is quite a hassle. More staff is needed still, the place is clean and I would recommend the place. Food is good",None
318,Ali,2,2022-07-06,"First of all, why is everything literally out of stock?!?!
And second of all, these staff are super uptight for no reason. Some of them do nothing but stand and guide people to go to the next available self checkout …",None
319,Al NG,2,2021-07-06,"Spend a lot of time finding a parking, making a line to get in... once in: no market carts 🛒, or a few very dirty (please people, don't leave your food garbage inside the market karts! 🤢)... Once buying: Empty... no one to ask for help at the lighting department nor the kitchen. I was there around 2pm. …",None
320,Sara Lomas,4,2022-07-06,"I love IKEA with all my heart. What I don’t love is people in IKEA. You’re in the way, sir, please have your too-loud conversation to the side of the aisle. And to the people who go the wrong direction… you’re annoying, although I …",None
321,Rayan,1,2022-07-06,Waaay too understaffed. Waited 75 min to get the item I paid for. This was a weekday night. There were 3 items in front of me. The person working at the counter is the same person fetching the items. This is a local ikea management issue. …,None
322,Joseph khazzaka,1,2022-07-06,"Don't ever buy something that you might need to return!! From 9am to 10:45am to return 1 item... only 3 ppl working on the return cash, increased by 1 at 10am... we waited 1hour 45min to finish returning the item, and when mentioned to the …",None
323,Glen Goncalves,2,2022-07-06,Descent products at fair prices but pray you never have to return anything. I’ve been in line outside  in the heat and humidity for about an hour and only made it half way through even though there aren’t too many people ahead of me. There is absolutely no excuse for this.,None
324,Josué Silva,3,2022-07-06,Went to buy 4 different products and they were not the same as the sample display at the store. It is very time consuming and an investment of time for it to go to waste getting something that is not what you paid for.,None
325,jonathan p-a,5,2019-07-07,"Great place for all your home needs, at a decent price for the majority of the items they provide, they also serve food at a very affordable price",None
326,Cesar Franco,4,2022-11-08,The place is a maze. It is designed so that you see many spaces and that you leave when you buy something. Good home environment.,None
327,Kevin Chau,4,2021-07-06,"Great place, their presentation area are well made, it showcase most of their product without taking too much space. There's a map if you wish to go a specific section. The staff were a bit slow but it was a good experience overall.",None
328,Berthilde Laporte,1,2021-07-06,Went to buy a sofa bed yesterday afternoon and had to wait for over an hour for pick up..only two people @ the delivery counter..no sitting bench..at 65 years old it's not acceptable & some clients were older. Try & improve your courtesy …,None
329,Margarita S,1,2022-07-06,"I am from Alberta and was visiting family here in Quebec. Went to buy some gifts for my newly wed sister. However their customer service is subpar., not even talking about the quality of their furniture (which we all know starts to peel …",None
330,sergio andres puentes,5,2018-07-07,"Excellent place, everything organized staff very friendly and helpful you can go with your children and family, and you can find variety of home decor and furniture products, super recommend this place",None
331,Whitney,5,2023-01-07,Wide range of products. Their food is good.,None
332,Abhay Dhelia,1,2022-07-06,Most of the products that I want are not available at this location. SO I decided to do a penguin pick-up near me. I tried 4 different cards (2 debit and 2 credit) from 3 different banks and all the orders keep getting cancelled from …,None
333,TheNotLearning Channel,4,2016-07-07,Amazing prices and staff is really helpfull. The only problem is you cant get there by bus if you need just 1 thing. But other than that i recommend.,None
334,Alim K,4,2019-07-07,Navigating oneself out of there is quite challenging and not for a quick grab and go.,None
335,Bisofication BKL,5,2018-07-07,Great place to spend time in. Helpful staff and well organized place. Very affordable prices and reasonable quality too! …,None
336,melissa cote,2,2021-07-06,Staff in returns is very slow and dare I say lazy. It was miserable watching them be miserable and lost during the transactions. On exception of two ladies getting the lines organized and the super girl behind one cash the rest looked depressed to be working,None
337,John Hatthorn,5,2022-08-10,Really good stuff at affordable prices. I would never buy an Ikea couch though. The quality and look of the furniture (minus couches) definitely stay looking pristine if you care for it & dont abuse the products,None
338,David Alfonso,2,2023-04-07,Cheap quality for almost all items in this store…,None
339,Homam Bahnassi,1,2022-10-09,"Instead of solving supply chain issues, they decided to kill products like some Pax colors :/ …",None
340,Luiz Filipe dos Santos Gama,4,2022-07-06,"Good quality, fair prices, good structure and showroom. The only bad thing is that depending on the month you go there, you’ll see a lot of wonderful options in the showroom that aren’t available in stock, so don’t be too attached to a specific option cause you can be frustrated when you didn’t find that in stock later.",None
341,Mihai Octavian Popescu,4,2022-07-06,"Nice and clean every time that I get in. Well organized,  the only thing I don't like is that they keep the name of all products in swedish, difficult to pronounce or even to memorize. They could try to translate in local language or at …",None
342,John,1,2020-07-06,"my issue is not with the store but with the website. pickup and delivery do not work. From what I see I am not the only one with this problem, so you should really hurry to fix this because you're loosing a lot of clients this way.",None
343,Ab M,4,2020-07-06,Ordered online and went there for pick up. Took less than 10min and I was on my away. Convenient option when you don't want to go through the Ikea maze. Great service.,None
344,Jenny Zhang,2,2022-07-06,"Bad shopping experience with self-service cashiers
Ikea is one of my favorite stores, I have a lot of things from Ikea at home. I had no problem to shop at Ikea until last Friday. I had bad experience with self …",None
345,Miguel Escobar,5,2022-10-09,"Very organized, if you don't want spend all day there, is better look de app before.",None
346,Buffy,5,2023-01-07,Clean and organized. Always difficult to find parking as like any other ikea,None
347,David Malatesta,5,2022-12-08,Friendly staff as usual. Best to visit during the week as the weekends are way to crowded.,None
348,Drewson,4,2021-07-06,Designed my whole kitchen with the help of their staff. She was very quick and good at her job. Impressed with the service. Really don't like the maze they make you walk through to get out though.,None
349,Alexandre guillout,2,2022-09-09,"We were looking for a specific product that was out of stock. 3 days in a row staff told us to come back to the store the next day at the opening, they would have it for sure, never had it. Only the last one told us to not bother coming to the store and order online.",None
350,Sam Allahyari,5,2022-07-06,"There is an employee called VAN  at kitchen cabinet departement. Hes simply the best honestlly he took his time and explained so well, went out of his way to explain us the difference between styles and cabinets.because of him our plan …",None
351,Susan Markanen,5,2022-07-06,I live in Cornwall and had ordered something that cost $229. Shipping was going to be $129 (!?!) but Click and Collect was only $5 so the next time I went to Montréal I used that. Easy to access the loading zone and there was no wait to pick it up. Excellent service.,None
352,Marcus vonH,1,2021-07-06,They love to get your cash but don’t have enough staff to handle returns.  This is not covid related as it was an issue before.  Expect to wait at least 1h to return anything . And much longer than that if they are busy. Please consider spending your money elsewhere!!,None
353,Rim mahmoud,1,2020-07-06,Worst service ever. I had my order and it was missing a mirror I called the first time they left me on hold 40 mins and now I called again it’s been 2h45mins and nobody’s answering. Worst experience wasting hours and money .,None
354,Teresa DeRubeis,5,2017-07-07,We hadn't been here for quite some time and found lots of items we had been searching for.  Great selection and great prices.  We'll be back!,None
355,Araz Adam,4,2021-07-06,"If you're buying kitchen cabinets, you might wait a month or longer to get the cabinet boxes so plan ahead. For in-store purchases and returns, it's best to go on a rainy day otherwise the lineups are too long even at the click and collect. I do love their selection and style of furniture.",None
356,SOYOUNG LEE,5,2021-07-06,Don't need to say anything! Ikea is always right!!,None
357,Mr. G,1,2022-07-06,You can speed up self check out by not asking 10000 questions before the payment screen. Also when the checkout in use lighting up red is better than a slightly off green yellow similar to green of when the checkout is free to use...,None
358,Patrick Trudeau,4,2018-07-07,This is probably the first and only time there was nobody at the cash at Ikea pretty great.,None
359,hadi Bounil,5,2022-11-08,Great place I've got very good quality things and had lunch yummy,None
360,Patrick Primeau,1,2019-07-07,Great home furnishings but they need to tune up the customer service...I arrived today to get some help designing my walk in closet only to be told by the employee that it was his lunch time and somebody would be with me shortly...I dropped $1200 today..will think twice about shopping here next time!,None
361,Michel Dicaire,3,2020-07-06,This place is too busy. Stay away if you do not like crowded places. Hard to find what you need.,None
362,Hayet C,5,2021-07-06,"Loving the coffee collection, and the food is always a treat!",None
363,TOMASZ,1,2021-07-06,"I have just bought an IKEA kitchen and I was building a casing and found that some hardware items were missing. This was the second time this happened in the last month, so I called customer service and explained my situation, and was told …",None
364,Vicky Rodgers,5,2017-07-07,"This is the biggest IKEA in North America and the showroom is truly spectacular. This is where they test potential new menu items for the IKEA restaurant, which makes a nice change from its cult meatballs.",None
365,Mist R,1,2021-07-06,"Horrible Refund/Return.

I returned an item worth ~$110 CAD 29 days after purchase, with the box and …",None
366,Agnt Prop,1,2022-07-06,"Buying at Ikea is a nightmare, they don't have enough personnel to serve clients properly and force people to wait for almost an hour for a product to be ready. To complete the horror, I had to come back to be mistreated again when …",None
367,Ehsan Gheibgholami,2,2023-02-06,Always out of stock! Check in the website before going,None
368,Luigi Mattia,3,2021-07-06,"Busy, rabbit warren type aisles that compels you go through the whole store. That day there was several out of stock items and lack of staff. Some good value items.",None
369,gregg tosello,2,2020-07-06,"We were looking for a narrow storage cabinet to fit in our closet. We found what we thought was the perfect solution. Better yet upon ordering it downstairs we found that there was a 90"" tall one, perfect...or so we thought. We got the …",None
370,A Greer,5,2017-07-07,"Great service, good selection of quality products, well organized store layout, and extremely low cost meals with comfortable seats at the restaurant located within the store.",None
371,Olga Karpenko,5,2019-07-07,"Nice place, very helpful stuff. Sometimes even fun to go out with kids and have a meal there",None
372,Mathieu Leblanc,5,2020-07-06,Always something to help around the house. Love the salmon.,None
373,maher alnaser,5,2020-07-06,Great staff,None
374,sebastien brault,1,2023-02-06,Aight we get it you're swedish......no one cares though,None
375,Maxime O. Brunelle,5,2019-07-07,The most wonderful place in town. Just bought a kitchen. Super good value.,None
376,Yasmina R,1,2021-07-06,"Worst customer service ever. Or can I say Non existent? You can’t talk to an actual person, because well everybody is busy. Everyone tells you something different. They Don’t tell you that they stop preparing orders starting 7:30. I …",None
377,Kat G,5,2021-07-06,"I mean... it's IKEA. You go there because you know what you want and you know what you'll get. I've never had any issues here, and the store is always clean. I like the measures they take for COVID and I have seen them enforce the rules. I feel comfortable here.",None
378,Reza Nasserzadeh,5,2022-07-06,Always nice to walk around and get some ideas in IKEA. Don’t forget to try hotdogs and meatballs!,None
379,gary fuller,5,2021-07-06,Too much to see in one go. Lots of ideas. Plenty of rooms set up for those of us who are more visual. So many great products to choose from.  Staff are everywhere so help is always available.  Love this store.,None
380,Minal C.,4,2022-07-06,they have click and collect which makes it really convenient as they’ve made the parking space closer to the pick up so you don’t need to go around the mall it’s very quick and efficient,None
381,Elle Clarabut,1,2022-07-06,Service has been a bismal. Line-ups for service and self-service checkouts extending out into the warehouse/self service furniture pickup and only 2 staff working checkouts with a handful for self-service kiosks. Think maybe you could be thinking of your customers?!,None
382,Patrick Tu,5,2020-07-06,Amazing place for furniture and food. A great to hang out with your family,None
383,Noam Perez,4,2019-07-07,Nice big store good prices but dont forget you pay cheap cause you have to be the carpenter when you get home.,None
384,winnifred cumberbatch,4,2022-07-06,"Ikea is a great place to shop for home furnishings with different levels of pricing, depending on your needs. You will need your QR,  code and identification to enter the store, but the check in is quick and easy, and then you'll be able to enjoy your shopping.",None
385,Nathalie Rose Aprile,3,2021-07-06,"Staff hardly helps out in store, well I've visited the store three times no one is really friendly and helpful. They do like a nice chat together at the cash desks! Store is messy and I've definitely seen better IKEA stores such as Ottawa and many more in Europe!",None
386,Dima R,4,2019-07-07,"Cool products everywhere.. Customer service is great, but sometimes super amazing. The food is really good. The parking is huge, but there're days where it's hard to find a spot.",None
387,West island Traveler,4,2020-07-06,Great selection of items but wait time at customer service and main floor snack counter too long,None
388,Mark Vissa,5,2018-07-07,Great shopping experience....everything you need for your home. ..picked up a nice large mirror.,None
389,Janos Gati,4,2021-07-06,"Usually this place OK, but do to cov-19 things changed. Show rooms are not well managed, stuff lately unfriendly,  many Items out of stock ( it's may do to suppliers problem, but IKEA isn't prepared for this pandemics higher demands.) Only …",None
390,Guillermo Castellanos,5,2017-07-07,The best furniture store,None
391,Richard Dinel,5,2021-07-06,"Went during week but there was a lot of people !!!! Paying was fast though.
We also stopped at grocery for the famous meat balls wich should be very good for asian soup (sorry for purists). Also try their kind of hash …",None
392,Marc Venne,5,2018-07-07,Even before visiting the store you can find what you need online and check store stock. It's great if you want items to be delivered or just to not waste your time if they are out of stock for some reason on a popular item. The store is …,None
393,Serguei Moskovski,5,2020-07-06,"Go there once in a while, love the feeling, love the food. Would totally recommend going there for furniture and even the food. Simply clean. Love it.",None
394,Esty Gebus,3,2021-07-06,"Great service and store is well organized as always. The reason for the lost stars is that there is no access to the breastfeeding room.  I walked with a very hungry, crying baby around the whole store and when I got downstairs noone knew …",None
395,Cholong Shin,3,2018-07-07,not the best quality not the cheapest price but still good products at reasonable prices. always crowded long waiting lines and hard to find parking.,None
396,Shirley P.,5,2021-07-06,Great place to find all things from furnishing your home to a hearty meal. Expect to wait in line for about 5 to 15 minutes as the number of people inside the store is kept at certain level to avoid overcrowdness.,None
397,Edwige EdwigeRdm,5,2023-01-07,"Knowledgeable staff, helpful to get you through the IKEA maze",None
398,Francine Cadieux,3,2021-07-06,Horrible wait to have order prepared for pick-up.  Took 1/2 hour from time it was paid to time it was ready.  Normally would not be a problem to wait but standing there foe for that long was not pleasant in current circumstances.,None
399,S B,4,2021-07-06,Really nice place to shop. Long lines due to COVID restrictions but they move pretty quickly. Nice selection of food in the market. I took a star off because I couldn’t find an employee when I couldn’t find a product the website said was available.,None
400,A RG,4,2021-07-06,"Great store found what I needed....except I realized there was an odd smell in certain areas of the store today idk if it’s just me. When I got home with the Jubla candles I purchased, I realize they were what smelled bad... I guess areas …",None
401,Catalina Dimitropoulos,1,2021-07-06,"Placed an order for delivery for the morning of December 1st and an emergency appointment came up for the same time is decide to call them to delay my delivery since I would like to be home when the packages come. I call 2 day in a row, 1.5 …",None
402,Kaveh Sasani,5,2019-07-07,Great place with good prices. Especially the part that you can buy some vitrine furniture at much lower prices.,None
403,Ann Marie Valois,4,2020-07-06,Worth a visit if you are searching for furniture or stuff for your home and also for a quick bite.,None
404,Rami Negev,4,2018-07-07,Great selection of furniture and household items. Just hate having to go through the entire place to find one item.  It is also a good place to go to just for lunch as the food is actually good and the price is very affordable.,None
405,Catalina Malpica,4,2018-07-07,"I really like the store. I can find almost everything for the house, you always find parking and the lunch is good. The only problem I had was the lack of help. I couldn't find one of the items I wanted and no one helped.",None
406,Sophie B,4,2022-09-09,"Always a classic, though definitely feeling the impact of supply chain issues, some products are not stocked",None
407,Eireann Small,5,2018-07-07,Fun place for do it yourselfers. Always something new. Helpful staff and return desk quick and organized and offer couch seating while you wait. Great products. Dining area clean and bright. Inexpensive.,None
408,Ali H,4,2021-07-06,"I liked the stuff that I buy everytime, they are effecient. However, the thing I didn't like it, why they do not provide carts at the entrance?! If you choose a couple of stuff, you have to carry them with you the whole way till the store.",None
409,Thiago Soares,1,2022-07-06,"I had 4 online orders cancelled with different debit and credit cards, It is so frustrating 'cause 2 of them are debit card and I will have to wait for the bank to give my money back. …",None
410,M. D,4,2021-07-06,All the products I wanted were in stock. Staff was friendly and even though the check out lines were long but ran well and the wait time wasn't very long. Would definitely recommend this location!,None
411,Aran Kumar,5,2018-07-07,God this place is super busy. I wonder how they manage all this but they do an amazing job. I don't like to got here often bit you can find a better deal anywhere else. So it's the right place to go toner you home stuff.,None
412,Noah Shanta,1,2022-07-06,I went to buy a sofa and it was a waste of time! Every time I like something I being told that is out of stock! Even if you go for another colour! When I asked why don’t you write out of stock or remove it they say yeah you’re right and …,None
413,Ian,1,2020-07-06,Edit 6 hours on hold! Beware of Ikea Kitchens. This review concerns Ikea kitchens and the after service in general. Half of our doors and panels were delivered damaged. Spent multiple days worth of time on hold (over 4 hours). Ikea …,None
414,Hasinian Rahen,5,2020-07-06,"I just love this place. Everytime we shop around, I have to eat here with my family. Their salmon platter is so good and honesty I specially go for their carrot cake which is beyond amazing.",None
415,The Haddads,5,2018-07-07,"Great store quality! Love shopping here and looking around, even wandering about aimlessly 😊 …",None
416,James Payne,4,2019-07-07,Has most of what you need for home. With competitive prices  they have free parking and a restaurant in house. Crowded at times you will spend a lot of time there so be prepared it's huge,None
417,Qasem Elagez,5,2021-07-06,"Great selection, some stuff aren't always in stock but it's generally really well maintained. Definitely go during week days as it's around 10x less busy.",None
418,Doaa Elmasry,4,2021-07-06,"Very organized large store.  Takes a long time to go through the store unless you know your way around it.  Ikea is professional and wonderful with customer service.  Makes for happy employees and customers.  The only thing is, recently …",None
419,Ali Shakeri,4,2019-07-07,Nice and clean. Great place to buy stuff. Free parking and food is alright...,None
420,Kitty Howlett,3,2022-07-06,"Heads up that Ikea Canada stores are not selling trees at all this holiday season...
Sadly, since there was no announcement anywhere, we learned the bad news the hard way, after we'd already driven all the way there (to buy for two households)...",None
421,Jim Mayal,4,2019-07-07,Worth visiting but have in mind that a simple visit will take something like 2-3hours because the store is very large with a lot of articles to get your attention. Free parking.,None
422,Jessica Jones-Dumais,5,2020-07-06,"Every time I go, I find what I need so easily. Prices are really decent too since they have a variety at different price points. I always end up leaving with way more than I intended on.",None
423,Shaan Dnity,1,2021-07-06,"Ikea Montreal Cavendish provided me one of the worst customer services. The mattress department is the worst. I ordered a king size mattress with a king size bed in the store, the representative entered King size mattress with a queen size …",None
424,Oumaima Jouiri,1,2022-09-09,If you buy an Ikea fourniture and you want some screw or any furniture's assembling stuff you can't find it nearby in any hardware store. You need to go back only to IKEA even for a little nail. 👎🏻👎🏻👎🏻 …,None
425,Richard Viau,4,2018-07-07,"It's Ikea you know what you are going to see there. Good location huge store, good food :)",None
426,Robin Hood,5,2019-07-07,"I have read that this is one of or (if I'm not mistaken) the largest IKEA store in Northern America. Huge selections. You will find awesome deals, everytime. …",None
427,Ricardo Garcia,5,2019-07-07,Nice place to buy stuff for the house or to have fun getting lost in the Ikea maze (store layout is pretty special) food court is affordable and spacious.,None
428,Abe,3,2021-07-06,"Quite crowded, when I went during a weekday. Bought a bed frame and had to wait for 25 minutes for it to be brought out of storage. However, bed frame was great quality as are all my past IKEA purchases.",None
429,Alexander O'Brien,5,2020-07-06,"What a great store! Everything from outdoor to indoor furniture for your household. Everthing one needs, food included, a cafétéria upstairs and on main floor, believe I saw 79cents hod dog and more snack bargains sweets too, just similar …",None
430,Jeremy Kaufmann,5,2019-07-07,"It's IKEA, I like the food prices",None
431,D B,5,2020-07-06,Their items are great. Very good prices. The food there is excellent. I love having breakfast there. 😀 I love this IKEA …,None
432,Hassan Walker,3,2021-07-06,"I would love....love to give it 6 stars but they are missing alot of stock and although the ikea styles are great, selections are poor right now and availability is at an all time low. But go get what you can.cant trust the online stock. Go check for yourself.",None
433,B G,5,2018-07-07,The staff is helpful. Best time to go is in the evening during the weekdays but avoid the weekend it's so crowded and full however it is always clean and the staff was never rude.,None
434,Francois Gauvin,5,2020-07-06,"It's a great place to shop for furniture and organise your home.  There's a good restaurant on their 2nd level, and a fast food counter near the main exit doors.  The prices are awesome.",None
435,Herb Friedberg,2,2019-07-07,"Terrible you have to walk thru the whole store to get  one item. Never any personnel around to help with selection direction etc.
Stupid design maybe on purpose, but that's why I hardly ever go there.  Maybe once a year because their prices are reasonable",None
436,Sassy Scribbler,5,2017-07-07,It's always hard to leave that store without buying a lot. Love the choices and it's easy to shop even when the place is really busy.,None
437,Bree Carpenter,3,2019-07-07,For such a large place they need more accessible washrooms. It was difficult getting my little one through the crowded maze of people to use the toilets. But their product is good and their customer service area is excellent,None
438,nC,3,2022-10-09,Always brought the kids along for food .... But restaurant quality has gone down while price has gone up big time.,None
439,Lily L,4,2019-07-07,"I love that place, their setup is great and always changing. Food is good and affordable. But when it gets busy, it is too busy. I never go during weekends as there are too many customers. It becomes jammed and to get out of there is a …",None
440,MOHAMMADREZA ELAHIKIA,1,2021-07-06,"After online buying a bed, they charged me$ 5 for collet & click, and when I received the bed and installed it, I found they missed to give a hardware .  After following up with a lot of time wasted on the phone, they said it will sent by …",None
441,Lisane Manni,1,2022-10-09,"After being a loyal customer for decades and an IKEA family member, I purchased a sofa with their employee's recommendation who emphasized how I ""could not go wrong"" with a leather couch that has a 10 year warranty. Now 5 years in, sofa's leather is fraying on 1/3rd of seat going back and forth and IKEA says not covered by warranty.",None
442,ashish arora,5,2020-07-06,Stupendous product line and excellent food. Cheap snacks. Easy to get lost at this store. Always better to ask an associate than walking in circles.,None
443,Lisa George,4,2022-07-06,"A bit low on some stock these days, but the floor models are as inspired as always. Best to check online if you want something specific",None
444,Viktor Lindqvist,4,2020-07-06,I came to try their Swedish food market and it's pretty good. Not as good as a homemade meal but it's good. I did take a look around the store and it was really crowded but the selection is incredible,None
445,Lakshay Jethi,4,2021-07-06,A little cramped up exhibition floor. Large parking great location,None
446,Sevag M,3,2023-02-06,"It is Ikea... giving 4 star, the self serve is not that fast. People bring in very big products and the doors don’t fit. They shouldn’t be allowed at Self serve. …",None
