ID,Reviewer,Rating,Review Time,Review Content,Owner Response
346,Brian Danielson,5,2022-08-10,"Superb quality across the board, so many options. Even quality peppers at some vendors! Serrano, habanero, more. Only place in Montréal to find a ripe avocado too 😂 …",None
347,Amardip kumar Singh,4,2022-07-06,"It's quite big with varieties of local shops. A must try for super-market hoppers. You'll definitely feel a difference. The whole place has an awesome vibe. It's located near the canal. Specially on weekends, it's a great place to go to.",None
348,Jonathan Fernandes,5,2023-02-06,Fruits and vegetables are expensives. High quality of food. Crowded during the weekend. Come early and you will be fine :) There's free parking around the market.,None
349,Sarah C,5,2022-11-08,"An all-time favorite spot for people-watching, snacking and getting provisions",None
350,Dibs !,5,2022-12-08,Great place to get food you wouldn't find at your regular grocery store,None
351,Enoch W,4,2017-07-07,Great pizza place and pastries.,None
352,Josh Silver,5,2020-07-06,"Spring in full bloom! A simply marvelous display of flowers, plants, and food options....",None
353,Donald Tassie,4,2022-07-06,I found parking right away. My Daughter enjoyed herself and discovered pistachio milk which is now her new favorite 😋. The shops are fairly pricey but it is an overall experience. …,None
354,Christine Watson,5,2023-04-07,Always a pleasure. C'est un must!,None
355,Hannah Moriarty,5,2022-07-06,"There is always a hidden treasure at Atwater's
Go to the cheese shop if you want to fall in love with dairy and begin an affair with the different cheeses of the world. Stroll through the market and feel …",None
356,DragonFable,4,2022-09-09,"Large market with a big selection of fresh produce and meats at good prices, they also have a nice food court section with delicious food",None
357,Peter Chen,5,2022-09-09,"Love this market, especially in the summer! Lots of great food options, fresh fruits, and corns.",None
358,Sean Lewkiw,5,2022-07-06,There is no better place to spend a summer afternoon in Montreal and at this market. If you’re looking for plants they have a great selection also the pizza place here it’s amazing.,None
359,Kathryn Allebone,4,2023-05-07,Great local products and specialty stores,Thank your for your comment!
360,Bruno Taglietti,4,2018-07-07,"Multicultural, varied, and full of options.",None
361,Andrey Chebotarev (AC),5,2020-07-06,Great place to visit! Highly recommended!,None
362,Kavea S Abhishek,5,2020-07-06,Fresh farm produce at affordable prices!,None
363,Isabelle Giguere,5,2021-07-06,"Perfect place for your weekly grocery shopping. Local producers have booths, there is an extensive selection of produce. The outdoor section varies based on he season - plants is the spring, Christmas trees in the winter. The shop keepers give great advice.",None
364,Rizwan Hasan,5,2023-03-08,Great during Christmas related celebrations. I recommend.,None
365,Taylan Şentürk,5,2022-07-06,"Very surprising place that you may find the most unexpected food item, multi cultural and full of tastes that’s waiting to be discovered. However stay away from beef grison. That thing belongs to hell",None
366,Zachary Bettan,5,2021-07-06,"This is the best place to go if your looking to get, well, just about anything!

They have over a dozen or so different types of butchers from poultry, pork, …",None
367,Greg Furholter,3,2022-10-09,Haven't been in a long time.  Always an interesting place to find a variety of foods and let your imagination think of all the possibilities,None
368,Izabela Kosa,4,2020-07-06,Wonderful produce and great atmosphere,None
369,Linda Bracken,5,2023-06-15,I enjoyed the restaurant Premier Moisand,None
370,Bruno Bernard,4,2021-07-06,"One of my favourite places to visit for food related shopping. Great little shops and good vendors. Very good selection of fruit, veg, cheeses and meat.",None
371,Jennifer Singh,5,2019-07-07,"Amazing selection for plants, indoors and outdoors! I left with a ton of baskets, prices are very reasonable. Jeep in mind that you are supporting local businesses and local farming!",None
372,Mrs Orr Diaries,4,2022-07-06,First time there today. Good experience  and definitely  will come bag someday,None
373,Meagan B,5,2018-07-07,"This is by far my favourite market in Montreal.
It’s great in the winter, but it is amazing in the summer.
They have a huge flower market with so much variety, spots to sit and eat and …",None
374,Binita Patel,5,2020-07-06,Amazing place for local produce. Good selection on meat and local fruits and vegetables. Nice restaurant around it too. And they have outdoor food court for summer .a little over priced,None
375,Mazhar Choudhry,5,2022-09-09,Great place to fetch fresh produce and to grab something to eat real quick. Première Moisson will never disappoint you.,None
376,Jamiey Kelly,5,2022-11-08,A must if you haven't been. Great for seasonal plant shopping and buying pumpkins and squash in the fall.,None
377,Francois de Melogue,5,2022-07-06,Marche Atwater is by and far the best market in Montreal. The vegetable vendors are far less less than what you find at Talon but way better butchers and bakeries. We come here every time we go to Montreal to stock up on food. Love the fromagerie there.,None
378,Dominic Longo,5,2022-07-06,"Fabulous market with quite a compelling blend of produce, charcuterie/ fromage purveyors, and a range of fancy food truck-like stands offering take-out/ sit-down meals – Singaporean, BBQ, fresh seafood, etc. …",None
379,Emma S,5,2022-07-06,"Beautiful people.  Every merchant was  very friendly,  ready to show you their best products , it felt good to see good fruits & vegetables growing here in Quebec.  Beautiful flowers 💐  & they have Wi-Fi great bonus …",None
380,Sana Landa,5,2022-07-06,"I love being at marche Atwater! You can find fresh fruits, fresh vegetables, fresh meat, .. everything you need to buy for your kitchen is there! and also there is the restaurant area! Sandwiches, salads, coffee, ice cream, sweets, …",None
381,Hatim Baranwala,5,2020-07-06,Good market with nice background.,None
382,Jad Moussalli,4,2022-07-06,"Very healthy vegetables and nice food especially the bread.
Sure the price little bit high then the other magazines in Montreal but here you find Quality. …",None
383,Annie DuBois,5,2019-07-07,"For every return to my hometown ( now living in TX), a MUST stop is the Atwater Market. From 40 yrs ago when it was only an outdoor market to now, with exceptional indoor shops, bakeries, boucherie, fruits, etc, it is a must stop! Highly recommend!",None
384,Bee,4,2021-07-06,"We are trying to go there weekly to support local shops and farmers.
We mostly pick up fresh vegetables. There are a couple of organic options too. We also regularily buy fresh fish there. Shops are clean and there is a good …",None
385,Mohammad Ei,4,2020-07-06,It's a bit over priced but you'll enjoy of its environment.,None
386,Nicole Anderson,5,2021-07-06,"Great variety of vegetables in packs of 6 or 12, the attendants were helpful and even made a trip to another vendor to fill my special request for brussel sprouts. At another location I found very reasonable and spectacular assorted colors …",None
387,Chriselle Chou,5,2020-07-06,Awesome desserts at premiere moison,None
388,bermanium bermanium,2,2023-05-07,Not what it used to be! Completely deserted like a ghost town!,"Hello, Atwater Market merchants are setting up for the summer season. Many of them will be arriving in the next few days to offer you a wide range of fresh products."
389,Nic C,5,2020-07-06,Highly recommend the market. It’s a great spot to get some quality foods and plants.,None
390,Tsz Yee Tsui,5,2020-07-06,"Nice, quiet and quality product.",None
391,Sgt,5,2022-07-06,"Very nice place to shop. There's a lot of markets and variety. It's a bit pricier than other places, but going there once in a while is worth it.",None
392,Jonathan Ray,5,2020-07-06,Very nice market with a divers selection of products. A must go to for fresh sea food & fish year round.,None
393,Inversiones San Juan,5,2018-07-07,"Fell in love with this market, fresh produce, bakery, cheese and much more.",None
394,Tarek Riman,5,2022-07-06,"Great place to find all you need for a good price, and as fresh as can be.
I like coming here as I feel i am helping locals and people instead of big corporate.",None
395,Vanessa L,4,2021-07-06,"Small, pretty market right by the Lachine canal. Got a great deal on cheeses!",None
396,FE Knight,5,2021-07-06,Love this place. Hard to get out of there without buying more than what you went there for in the first place.,None
397,لاله صابری,5,2019-07-07,Nice local market.,None
398,Martin Surkis,5,2022-07-06,Great place to shop. Some fantastic stores and butcher shops. Easy parking in fall  winter and early spring when the outdoor stalls are removed.,None
399,Diane Couture,5,2020-07-06,"I just love this place. It is really great to be able to buy fresh meat, vegetables, fruits, fish that have great quality.",None
400,Patrick,3,2020-07-06,I visited the markets on recommendations of friends who live here.  My visit was during the winter time so they tell me there is less stores than summer.  In summer the stores fill out into the carpark.  The fresh fruit and veges were nice …,None
401,Sarah SOkal,5,2022-07-06,Fun place to visit on a summer afternoon . Beautiful bouquets of flowers lot of interesting things for sale &great spottograb a drink/bite . Finish your visit with a pleasant walk on the canal.,None
402,Charles Tatossian,5,2018-07-07,The Atwater market is a landmark. There are a variety of specialty shops where you can buy groceries or go for a quick bite. Definitely a must if you are in the area.,None
403,Max E.,4,2021-07-06,"Great market that has almost anything you could be looking for. Fine cheese, butchers, fruits, vegetables and some great prepared foods. Parking can be a challenge but I always find a spot!",None
404,James Farmer,5,2021-07-06,"Great place for any kind of food. Cheese, meat, chocolate, panties, anything. Love shopping there.",None
405,Erum Malik,5,2022-07-06,"Went in summer and winter , what a delight !",None
406,Mr T,5,2019-07-07,"Great farmers market close to Montreal downtown. The fruits and vegetables are very high quality tough pricey. There are many restaurants, bakeries to enjoy the time spent in the area. That is one of the suggested places to visit for all tourist coming to Montreal. One should take a walk along the Lachine canal as well.",None
407,Andrew (AW),1,2022-07-06,"As a tourist that did not speak french, did not feel welcomed here. The staff at the produce sections was rude.  Overpriced items.  Would suggest going to Jean Talon Market instead.",None
408,Kathy Ius,5,2022-07-06,One of my favorite markets ever and another reason why I miss Montreal. But...we went there just before New Years and people were not observing any semblance of physical distancing! I blame the people first but woulda been nice to see some sort of control in that regard.,None
409,Rahel Lc,5,2020-07-06,"Love it !
Nice market, fresh vegetables and fruits, cheese, and European products. Love to go there",None
410,Anne Thurman,4,2018-07-07,Don't missed the fresh rusted coffee,None
411,Russel Godding,5,2022-08-10,I went there to buy some real tomatoes but they are not out yet.they still have thoes fake green house tomatoes. Their disgusting.,None
412,Baker adem V Today,5,2020-07-06,Nice place to enjoy your day and Walk around and have some food or fresh vegetables in fruit,None
413,Kate Baldwin,5,2022-07-06,This is an indoor market. Lots of cheese and butchers and coffee.  It also has premiere moisson located inside. Very nice and places to sit down and eat.,None
414,Rosemary Tizzoni,5,2022-09-09,The pizza 🍕 place is amazing the meat expensive but very tender and the fruits fresh and tasty love this market …,None
415,Melissa Koay,5,2020-07-06,"It's a great place in the summer for the food vendors, shopping and spending a great time outside with people. A variety of groceries, fresh fruits and vegetables and many more!",None
416,Franck G,4,2019-07-07,"Great place for a wide variety of foods from around the world, also very nice just to wonder around.",None
417,Abducci K,5,2022-07-06,"Such a great farmers / local market in the heart of Montréal. They have all kinds of shops and items for your daily needs as well as occasional celebrations (Christmas, Halloween, garden) highly recommended! #supportlocalmtl",None
418,Alex Becker (Sacha862),5,2017-07-07,This is a great place to get fresh produce during the summer! The other little shops and restaurants nearby also add to this market's charm.,None
419,Nada Awada,4,2022-10-09,"all type of fresh fruits and veggies.There is a good boulangerie , Premiere Moissons , which is one of the best  bakeries I tried in Montreal. then you can walk to the Lachine canal which is a beautiful place for a walk .Should visit, very nice experience",None
420,Sarah El Khazen,5,2022-07-06,"produce is extremely fresh for very good prices!
The café there, Brûlerie au 4 vents makes some of the best coffee I've had.",None
421,Jarid Roy,5,2022-10-09,"I really enjoy this market, great quality from all vendors and very good prices as well.",None
422,George Christodoulou,5,2019-07-07,I love how much variety there is here. Everything is fresh. You can find anything. It adds so much to your cooking when you buy market-fresh products,None
423,CJ O'C,4,2023-04-07,Large range of fresh goods,Thank you for your comment!
424,Theodore,5,2021-07-06,"Beautiful market in summertime, is a great place to find many fruits and vegetables that you would not otherwise find at most grocery stores. Everything is always super fresh and the vendors are very friendly and happy to help. Prices are also very reasonable",None
425,Kevin Smale,5,2020-07-06,"Good food, lots of plants, great snacks, and overall friendly staff. Nice place to shop or just look around at on a walk by the canal.",None
426,Wissam BOU MALHAB,5,2020-07-06,"Very beautiful and authentic place.
It reminds us of the good old days at atwater market.
A large variety of products at very resonalbe prices",None
427,Ramin H,5,2020-07-06,"This place is just amazing. My favourite place to hangout by the canal and enjoy the scenery. The market offers a wide variety of food and produce. In summer time, they set up an open food court in the back with a great selection of food and drinks. Highly recommended!",None
428,rv j,3,2018-07-07,Kind of small.Expected more.Maybe good for a local.I was visiting.The pizza place is good.good pizza a good empanadas.,None
429,Francois Demers,3,2022-08-10,"A very touristy open air market, especially on weekends. Some prices are high, some are fair but there are no longer sweet deald",None
430,Valerie Ho,5,2021-07-06,"Absolutely love this market. There is a huge provision shop on the street level that sells everything...from fennel pollen to espelette peppers to acai powder, Spanish rice, etc, etc. And the staff here are super friendly and helpful. If …",None
431,sanjai gs,5,2022-07-06,We went to this place and found a pretty cool bar on a boat...! The place is great for chilling out with friends. Very cool concept.. I recommend it if you have the time for a drink..,None
432,Andy Singh,4,2021-07-06,Place I have been going since the 70's always a treat to go here and find all the gems you need all in one place. Not just for fruits and food but for a wonderful eye candy that nourishes your mind also! By,None
433,Mel Z,4,2019-07-07,One of my favorite market in town. A lot of good quality European products. And fresh fruit and vegetables. But little bit pricy in my opinion.,None
434,Julian Worker,4,2022-11-08,Lots of fresh food and fruits and vegetables and drinks and flowers to buy all in one place.,None
435,Charles Lesperance,5,2017-07-07,"Absolutely love this place - great selection of products, and the nearby SAQ and Super C can allow you to round out your shopping for any dinner very efficiently",None
436,Spooky Collins,5,2022-07-06,"If you're going to suffer the horrorshow of a market with all the happy people shopping and chatting, the courteous vendors, the wide variety of goods, the seasonally appropriate music and what not - you couldn't pick a better place.",None
437,Quang Le,5,2021-07-06,"There's always something lovely to discover from the market. Great place to get coffee, do groceries, have a snack and/or a nice walk.",None
438,Shimmy Roxx,5,2019-07-07,Love love love this place! Abundant with fresh local produce and products. Always smells good. Friendly staff everywhere.,None
439,Obreten Obretenov,5,2019-07-07,Great marketplace!,None
440,Ayrton Werck,5,2020-07-06,Awesome market with lots of quality products like cheese or meats (delicatessen especially),None
441,Alan Steele,5,2020-07-06,Great place to buy produce!,None
442,Farhan Ahmed,5,2020-07-06,"Great place to buy some fresh local foods, bread, cheese, veggies, meats. You can rest assured about the quality of the products, and be served by experts in specific foods.",None
443,miumiu Lau,4,2018-07-07,Good place,None
444,Titan Pistol Vault,5,2019-07-07,Grate place to shop.,None
445,Majory Dubois-Dumais,5,2022-09-09,Very nice and many different produce but sometimes a bit more expensive then other farmers market,None
446,Darron Seller-Peritz,5,2017-07-07,"Wonderful place to get fresh and local foods, as well as try delicious small restaurants.",None
447,Daniel McCrady,5,2016-07-07,A very unique market experience. One of those places you can walk around and always find something new.,None
448,Lee Zentner,4,2020-07-06,This is a great place to pick up fresh items while going for a walk around the canal. It's a little overpriced for what your getting but overall it's good stuff.,None
449,Quinn “Yucko Rockefeller” Accardi,5,2019-07-07,Great spot to get high end goods of all kinds. Really great selection of local meats and whatnot,None
450,Kelly Kim,3,2022-10-09,"Really cute, amazing atmosphere and such a variety of things! Sadly everything is very pricey",None
451,Nadia Agil,5,2020-07-06,"Very nice area in general, good place to buy some fresh fruits and vegetables",None
452,Mariée,4,2019-07-07,It's nice:),None
453,S. L.,5,2020-07-06,"Very cute market with various stores including delis, fruit and veggie markets, bakeries and sweet stores too. Must visit even if its just for a quick walk. Area inside and outside is recommended to visit.",None
454,Hermina Jacobs,5,2020-07-06,"Just love this place for it's vibrancy - of the people, the plants and the food. Exceptional cheese shop and butchers.   Parking is an issue. Great, exotic groceries and spices. Great choices of locally grown vegetables and fruit in season",None
455,Sean Teed,5,2019-07-07,So much love for this place. We live down the street from here and love to come visit for a snack and to pick up great groceries. The bakery is amazing and there are so many shops to pick up hard to find ingredients! If your in need of rare items this is the place to go!,None
456,peter toczyski,4,2022-07-06,"Very good market with lots of choices and products. Little bit out of the way and in my opinion a little overpriced at least for us, on the budget.",None
457,Max L,4,2020-07-06,Very nice and pleasant experience. The venue is absolutely lovely. A little bit pricey but you can find quality products,None
458,Carman Christopher,5,2019-07-07,Love this place.  So much French food... From cheese to meat and butter to candy... All things French and more!,None
459,Mehmet Ali Tinay,5,2023-05-07,Perfect small concert hall.,Thank you for your comment
460,R,4,2020-07-06,Cute little spot with a nice vibe. Not the greatest market around nevertheless a nice tourist destination,None
461,Karina Barrios,5,2020-07-06,I found this an amazing place to go shopping for groceries. Good prices for truly natural products and you can find everything you need there.,None
462,Sound Wave,5,2019-07-07,"Alwin BBQ has the most delicious brisket I have ever tasted.

YOU can smell the barbecue smoker from 2 km away walking towards the market. The …",None
463,benoit gagne,5,2020-07-06,"Great place very clean I just went to boucheri vincent organic meat very nice people all around. Great prices for quality meat. Everything is amazing thank you so much, ill be back for sure",None
464,John Hughes,5,2020-07-06,"Loved this market. They had so many option for food and other daily needs. There were several flower shops, bakery, desert shops, butcher, coffee shop and more. It was very clean and easy to get around. There was plenty of stuff to buy and …",None
465,Athena K,5,2019-07-07,Very awesome indoor/outdoor market that changes completely with the seasons but never ceases to be magical. …,None
466,Courtney Sheppard,4,2023-05-07,"Great selection, fresh options, and very nice ready to eat food too.",Thank your for your comment!
467,H Z,5,2023-06-06,Love t he selection,None
468,Emmad Shahid,4,2022-07-06,"Nice place, especially in summer it's quiet lively plus you can find fresh fruits and vegetables and flowers.",None
469,Adib El Nouri,5,2020-07-06,"An excellent place to buy your groceries, bread, oil etc. A market full of varieties",None
470,Cameron Shurtz,5,2018-07-07,Amazing market. So much good food to choose from. Highly recommend.,None
471,Sarah M,5,2019-07-07,"I come here regularly. It’s a great place to spend the morning or afternoon. The produce is fresh and priced well. It’s also next to a great walking strip by the canal, so you can take your goodies and enjoy a picnic nearby in the summer.",None
472,Sumeet Jandu,5,2018-07-07,Great selection of food fresh and ready made. Must visit for any traveler.,None
473,ana cris velagui,5,2019-07-07,Lovely market to look around and shop nice and delicious fruits and vegetables...you can also have delicious food there .,None
474,Roxann “Rox” Roxann,5,2021-07-06,"THE ATWATER MARKET IS THE BEST PLACE TO BUY YOUR PLANTS, GARDEN VEGETABLES AND FRESH FRUITS. A VERY BEAUTIFUL PLACE TO SPEND A SUMMER DAY... WITHIN A FEW FEET FROM THE LACHINE CANAL, THERE ARE ICE CREAM PARLORS AND SEVERAL AMENITIES NEARBY...",None
475,Gerardo Monasterios,5,2022-07-06,"Great place, very refreshing to see so many good choices for fruits, meat and cheese.",None
476,Rudra,5,2022-07-06,"Marché Atwater is a gem for people who love to explore fresh and prepared food items, plants, bakery etc. Nearby Lachine Canal and restaurants provides a perfect opportunity to grab some snacks, walk across the small bridge over the canal to the other side to walk, sit, enjoy - plan to spend some time here rather than just go to shop.",None
477,Bahar Arapkirli,3,2019-07-07,"It's a rather small market, quite expensive. The location is pretty. I recommend visiting Jean Talon instead if you are looking for more variety in a similar price range.",None
478,Philip,4,2016-07-07,A cool spot to get lunch and stock up on high quality foods and plants.  Recommended,None
479,Sanjeev Johar,5,2023-01-07,Great shopping experience and variety of food,None
480,Chuck Barr,5,2018-07-07,"One-stop shop for those seeking a high quality, more personal interaction with local farmers and merchants . Whether you appreciate fine cheeses and cuts of grass-fed beef, or prefer fish having been shipped from the night before, or fine …",None
481,Natalie Finn,4,2019-07-07,Love shopping at this market! So many choices and you can tell that their produce is very fresh,None
482,Bryce Dymond,5,2022-07-06,Definitely one of those places you want to visit as a tourist to Montreal. There are so many shops that provide flavors and smells that will make your day vibrant and have you coming back on your next visit. The Marche is not just from outsiders but very much a center point for montrealers in the South end of the city.,None
483,Jason Lipskaia,5,2020-07-06,Great Selection of Hard to Find Foods Normally very High Quality but can be Expensive,None
484,Gail Koehler,5,2019-07-07,"So much variety, everything is fresh -- wonderful gem of an experience. We were there in May and the flowers were spectacular! We visited late in the day and loved watching families with small children picking up things for their suppers",None
485,Alavi Tabassum,5,2020-07-06,Great place for some leisure time and fresh fruits and vegetables,None
486,mim mashuk,5,2017-07-07,"Great place to get specialty ingredients and fresh produces, the restaurants in the market are pretty great too",None
487,Dina M,5,2021-07-06,"April 2021 ... COVID times. Market is well organized, lines to go in and people monitoring how many masked individuals inside. Hand sanitizers at the doors' entrances to disinfect. Fresh produce and welcome atmosphere as usual. Cheers.",None
488,Cristina Di Censo,5,2021-07-06,The best market for specialty items such as cheeses & holiday items (pumpkins & evergreens). …,None
489,Nathan Cross,5,2018-07-07,A very good selection of fresh food. You will want to buy it all!,None
490,Sharath Bennur,5,2019-07-07,"Interesting market, in my view limited selection of food and goods and kind of pricey, but I don't think people go there thinking about either of those. High quality food and ingredients, especially loved the sausage shop and the fresh fruits.",None
491,Michael Alinauskas,5,2019-07-07,Great place to find food items not always found in a regular grocery store.,None
492,Jonathan Dubois,5,2020-07-06,It was great! We were out Christmas shopping and stopped for a bite. Did was awesome and the shops were very clean and food was fresh.,None
493,Shahrzad Tav,5,2021-07-06,"So many things to discover!
Perfect local market with all kinds of fruits and vegetables, foods of all kind and even cocktails,beautiful flower shops and plants growing shops,bakery and …",None
494,Brett Bernath,5,2020-07-06,This market is the food bomb.  Lots of sights and sounds for food lovers and people watchers.  Of course you can shop and eat too.  One of the better  food markets that I've been to....  Everyone is very friendly too!  Highly recommended!,None
495,Gordon Ryan,5,2020-07-06,"Food heaven! Amazing selection of gourmet food stuffs, amazing meats, fresh produce and more!",None
496,Glenda Hachey,4,2022-07-06,Everything looked amazing but Prices were shockingly high. I bought eggs and celery at a fair price. Will definitely go back.,None
497,Bilal Farooq,5,2016-07-07,"Great place to find local fresh food, cheese, beer, and meat--especially in summer",None
498,Ellen Jergensen,4,2020-07-06,Very unique outdoor market with so many options to shop for groceries. Loved the street food vendors!,None
499,Alice Barthos,5,2022-11-08,It's a great little farmers market in the downtown area.,None
500,Ed Pi,4,2016-07-07,Nice market with great produce choice. A little bit expensive but a good shopping experience all in all,None
501,GJS001,5,2022-07-06,"Interesting selection of fresh fruit and vegetables, butchers, cheese shops, etc.  Don't miss Aylwin takeout at north end - the pulled pork sandwich was amazing.",None
502,Leo Frenza,4,2021-07-06,It was nice. I really believe that these artisans are the real thing. A little pricy for something you may be able to find at a supermarket but I think that your paying for their lives of their craft.,None
503,felipe pedroni,5,2020-07-06,"A really nice place to visit, with a lot of good options to eat or to buy food to have a good party :)",None
504,Claudia Ghattas,5,2020-07-06,Fresh fruits and vegetables ❤️😁 …,None
505,Susan Mazur,5,2018-07-07,"Great place to get beautiful produce at reasonable prices, fresh bread and cheese are abundant, and in spring through fall, the food stands are awesome.",None
506,Youssif Ganni,4,2021-07-06,Great experience in summer. Not enough parking. Food is good for the price you pay. I only go there for the outdoor restos they have. Not to go inside the market,None
507,Ross Erickson,5,2020-07-06,"Such a cute place to get a bite to eat, grab some fresh produce, or a nice loaf of bread. It's worth checking out if you like markets, and are in the area",None
508,Roberto J Mendez,5,2021-07-06,Love it always find something new! Like today I stopped in on this amazing pizza place sorry can't remember the name but if you ask I'm sure someone will send you the right way!,None
509,Daniel Niddery,5,2022-07-06,"Great place to get great personal service and great quality foods. All staff helpful, even got referral advice to find an item at another vendor.",None
510,Sue Han,5,2021-07-06,"Marché Atwater is fun to visit, take a coffee. You can take a bite at Pizza mia or Satay Brothers and plenty of others. Produce ia alway a bit pricier in markets but shop around you might be surprised.  All merchants  are super nice 👌 …",None
511,Simon B,5,2023-03-08,This place is a must visit for newcomers,None
512,Song Jaki,4,2019-07-07,Place to find everything fresh. A bit on the expensive side but you are getting good quality foods.,None
513,Andrew Laramee,4,2017-07-07,"If you're nearby around lunch time, this is a great place to come. It has a lot of variety and an upbeat atmosphere.",None
514,David Hahn,4,2017-07-07,There are nice cheese shops and bakery.,None
515,Gerald Jubin,5,2022-07-06,Beautiful fresh produce. Friendly smiles all around and lots of interesting things to see and do.,None
516,Jean Juste,4,2018-07-07,"And here I thought all my life that this building was related to the aqueduct...  Great place for unusual meat, cheese and other products (just went there for the cheese and meat). I will definitely be visiting this place way more often",None
517,German COY,5,2017-07-07,"For locals and tourist. This place is amazing. Service, food quality or just for hanging out... The place to visit in a random day",None
518,Cars Unlocked,5,2020-07-06,Love this place all the fresh food.... Everything I bought tastes amazing,None
519,Pat Lefebvre,4,2019-07-07,"Good market, many added services (food stands and such). I like it better than the Jean-talon.",None
520,Lee,3,2022-07-06,It's a market! Not much to say; it was neat to browse around but the crowding here is pretty bad and hasn't been redesigned over the years to cope with the massive amounts of people.,None
521,Lolita,5,2019-07-07,"Haven't had a chance to visit the inside yet, but from what I've seen outside the market is great. Hope to come back in the future to do some more exploring.",None
522,Andy F,4,2020-07-06,"A nice market, although all the food that we ordered was very slow and not particularly tasty to justify the waits. Lots of beautiful produce, deli meats, and cuts of meat!",None
523,Lynne Lee,5,2017-07-07,This market is located right by the Canal. Great place to walk to. Tons of local food and produce. Great gift ideas. Wonderful plant selection. Great place yo spend the day.,None
524,Tyler Smith,4,2020-07-06,Very nice little farmers market. Lots of great stuff.,None
525,Jandel Theman,5,2020-07-06,"If you’re looking for fresh flowers, vegetables, fish, bread, and meats, this is the place you go.",None
526,Taha,5,2022-07-06,"As a tourist, it's on of my go to places. I love visiting the shops, check out spices, food, desserts and usually bands are playing which is always so nice!",None
527,Eric Zohar,5,2020-07-06,"Amazing fresh food and service , typical indoor snd outdoor European market",None
528,Jeremie Racine,5,2018-07-07,Great spot to get anything you need to make an excellent meal with fresh ingredients,None
529,Ross Arnott,5,2022-12-08,Lots of great food and super variety  fun place,None
530,Danny Lake-Giguère,5,2018-07-07,"Fantastic,  albeit expensive public market. Lots of nice restaurants during the summer, and always a good selection of products.",None
531,hana // هانا,5,2020-07-06,Premier moisson is a great place to grab breakfast. Fruits are delicious.,None
532,Mark S,5,2022-07-06,"Great little market, lots of fresh meats and baked goods. Great prices, love to visit again",None
533,Heather Mallette,5,2020-07-06,great place to visit very reasonable prices fresh fruit & vegetables,None
534,Tara W,4,2020-07-06,Very fresh fruit and veg. The price is a bit pricy. Over all it's a nice market,None
535,Christopher Carlsson,5,2017-07-07,"Gourmands paradise with outstanding choices of meat, cheese, beer, pastries, bread, spices, vegetables,
Great prices and central location for almost any comestibles you can imagine",None
536,S B,5,2019-07-07,"Wonderful place to visit in spring and summer although very pricey. If nothing else, it's a pleasant walk and the market itself is quite nice for a browse. Most people are friendly.",None
537,José Agustín Candanedo,5,2022-10-09,"Great place! A bit difficult to park. If you can, go on foot.",None
538,Greg Knight,5,2018-07-07,This is a fantastic market. It’s not as big as Jean Talon but absolutely has everything that you need. Fresh fruits and vegetables and meats and fish fresh ready to cook but also lots of prepared items as well. A tiny bit pricey but absolutely well worth it.,None
539,Justin Ihm,4,2018-07-07,"Good food, fresh local produce like cheese, vegetables and specialty shops.",None
540,Jack-Andrew Brami,4,2022-09-09,A little over priced but proximity is convenient and parking during the week is easy so good place to go find those hard to find veggies. The inside isn't the best adapted for those long winter months. Also a lovely place for a lunch break.,None
541,K K,5,2020-07-06,"Great market. Wide selection, fantastic people and prices.",None
542,Michael A,5,2018-07-07,"Best place to go for some fresh and diverse fish and meat, love going there when I want a nice steak or make tar tar",None
543,Jian C,5,2019-07-07,"This market is fantastic, great selection and variety of shops and eateries. Really loved the cheese shop and fish shop, and the Vietnamese food stall outside. The layout is really efficient and convenient for browsing and shopping. And the …",None
544,Felix-William Trépanier,5,2017-07-07,"Fresh food, good prices. This place is just one of the best markets in town.",None
545,Karl DJ,5,2018-07-07,"Amazing place. Food is great, vibe is nice. Winter like summer its always a pleasure to go.",None
546,Hector Sordo,5,2020-07-06,Such a nice place to buy all kinds of freshly food,None
547,May Nguyen,4,2021-07-06,"It's always nice to come down here when the weather says. Inside the market there was a really cute, but since it's quite visible it may be a little bit hard to stomach if you're vegan. Very close to canal",None
548,LowCut Films,5,2018-07-07,Best place to buy your food if you want to cook something great,None
549,Anne Duncan,5,2019-07-07,"Great market with a real European feel!  Fresh fruit, vegetables and flowers, wonderful meat choices and lots of local delicacies!!",None
550,Cathy Bogaart,5,2020-07-06,"Definitely a place to go as a tourist in the city if you like food. Lots of interesting local products and vendors. Chocolate, vegetables and fruit, flowers, butchers, cheese, sauces/condiments and bakeries. There is ready-made food there …",None
551,Mei Kok,5,2020-07-06,"Nice market with lots of fresh produce, clean environment, worth a visit.",None
552,Roch Lemay,5,2022-07-06,Expensive but great product choices and always fresh.really love the market experience 😍 …,None
553,Corey Stone,5,2019-07-07,great place for fresh local produce with a nice upscale summer food court in the front,None
554,Julien Jeagal,4,2020-07-06,"Nice farmers market, not super cheap but still good and cozy",None
555,Sebastian Lewis-Saravalli,5,2017-07-07,Great selection of local products. Everything is fresh and of high quality.,None
556,Nafiseh Faghidno,5,2018-07-07,"Cute market to shop for flowers, plants, cheese and cakes.
Love the food there.",None
557,Joseph Garque,5,2020-07-06,Great place to dip and find local farmers. Nice produce and not overly expensive.,None
558,Cristina Chen,4,2022-07-06,"Nice place, there were many things to see and buy. I was specially fond of the boulangerie, as there were lots of desserts.",None
