ID,Reviewer,Rating,Review Time,Review Content,Owner Response
221,Em,5,2019-07-07,This place is huge and the staff is super nice! Theres a  outdoor section and they sell food to very pleasantly surprised by the variety here.,None
222,Nazanin Kavari,4,2018-07-07,"Love this place. They have a lot of vintage clothing and there selection is very good. They also have hand made clothing, I really enjoy the staff there. Plus there cookies are really good!",None
223,Mateo Diaz,4,2022-08-10,"Great place for thrifting some vintage clothes, but the prices are getting more and more expensive each time I go.",None
224,Elizabeth Ballon,4,2020-07-06,"funky, fun, good espresso and regular coffee. It is a used vintage clothing shop with a center garden spot and tables. Reasonable priced .",None
225,Chris Hahn,5,2021-07-06,Pretty great thrift store. The upstairs arguably better than the down and a decent selection of vegan snacks while you shop :),None
226,Joseph-Alexandre Darrous,5,2018-07-07,"Whether you want coffee, just to look around  all the amazing things, or to shop for that piece de resistance to your wardrobe, EvaB is where its at! Lovely for a date, or an afternoon of thrift store fun!",None
227,Michel Trottier,5,2016-07-07,Have been going to this place for at least 25 years.  Very unique place.  Lots of variety.   Super friendly staff.  Never know what you may find at Eva B it's line a treasure hunt !,None
228,Lisa Hearing,5,2020-07-06,"Amazing vintage store. Seriously, one of the best ones I've ever been in. Got an amazing canadian red wool coat! So many 80s prom dresses and SO much denim!",None
229,ace mackay,4,2022-08-10,Good selection. Good prices. Good food. Great ambiance.,None
230,Matthew Schlachter,5,2019-07-07,"TRY THE COOKIES. This place is really cute, has a ton of really cool second-hand things, gives you free popcorn, and just generally has a lot going for it. They also sell cookies, and they are to die for.",None
231,Ruth Lucas,5,2019-07-07,"this place was So Cool! was recommended to me when i was visiting the city, and i’m so glad i went. not too expensive and has a very wide range of selection",None
232,Merick Djamadar,5,2022-07-06,"Food is vegan, very tasty and inexpensive. A must-go second hand shop if you live or visit Montreal",None
233,Kate Glenn,5,2018-07-07,"You have to experience this place, it's a maze in the best way. The staff was hustling. I didn't find any clothes but tried a bunch on and had fun looking at the array of options.",None
234,Jesse Plessis,5,2018-07-07,"Great thrifting in a wonderfully twisting maze of a shop (oddly, but delightfully littered with old pianos). The café (and terrasse in the summer) shouldn't be passed up either should you find yourself there.",None
235,Kevin Dick,5,2018-07-07,"Literally the greatest thrift store in Montreal! Having expanded significantly in the last few years Eva B's has come to embody the soul of Montreal with its diverse selection of clothes, homemade lemonade, and endless selections.",None
236,Jaime Finguerut,5,2022-10-09,"As usual, a very good place for finding vintage  clothes for a good price.",None
237,Haily Kirkpatrick,5,2017-07-07,"Loved it! Coffee is great and the staff is super chill, easy for hipsters and vintage folk to wander and find a cool article of clothing, for a great price. ✌",None
238,Maple Leung,5,2022-07-06,Fun store with cheap and delicious samosas. Upstairs is cheaper than downstairs and still a lot of good finds,None
239,Olinto Mendez,5,2020-07-06,"I want to give more than five stars but you can not, the place is super in its decoration, people are friendly, you can go to eat and have a good time or just go shopping for clothes, the prices of clothing very convenient.",None
240,Jason Behrmann,5,2016-07-07,"This place seems to get bigger each time I go.  Ideal for crafty people, lovers of vintage clothes, and hippy-artsy crowd. They also have food.",None
241,Yuta Lee,5,2018-07-07,"If you like the messy and chaotic, this place is for you. It is a second hand shop with Cafe and restaurant blended in a hippie commune-like environment. Lots of little corners to explore.",None
242,Lin Cheung,5,2018-07-07,Really fun and well organised shop. The staff is really friendly an helpful. Every so often they have mini events with local artists.,None
243,Solomon Livshits,5,2018-07-07,Great thrift store that also offers food and some entertainment. Basically a hipster/millennial sanctuary in the best possible way. A little disorganized but that's part of the charm.,None
244,Clyde Head,5,2019-07-07,This place is so different. They have multiple levels of new and used clothing as well as great food. The cookies were fantastic.,None
245,Emma Gendron,4,2019-07-07,I feel like the place is not a good as it used to be. The whole bottom floor which usually has all the more expensive nicer things is just filled with like new bulk clothing orders or something. I dont really know what they were going for,None
246,shizuka saijo,1,2017-07-07,"They destried my last day of staying Montreal. I came from Japan, I'm japanese. One girl at the store doesn't know service. She didn't say sorry. She just walked away.. I don't want to come back to Montréal. At least there was one lady who …",None
247,srb howell,5,2022-07-06,"Love it. Grungy, cool, pleasant helpful staff. I bought a Stones t-shirt for 10. I'll be back.. to shop for more",None
248,Marc H.,3,2018-07-07,"Weird place for people that like to think they're weird. Really it's just overpriced second hand clothes in an ""hip"" setting. The $1 somosas are a definite redeeming quality, and I will endure the Styrofoam tied to trees for them.",None
249,Mr. R,4,2019-07-07,"Interesting selection, can't always find what you're looking for, but you'll have better luck than at traditional thrift shops. The food is also pretty decent.",None
250,Danielle Jabbor,5,2022-07-06,ALWAYS GREAT FINDS!,None
251,gauthier GIDEL,5,2018-07-07,The latte I had is one of the cheapest in town (but good though). Best carrot cake I had in MTL. The thrift shop is pretty cool too,None
252,Tishawna Weston,5,2022-10-09,I found some lovely shirts for work and enjoyed exploring the store,None
253,Ashley Mccarrey,4,2017-07-07,"Amazing clothes , good vibes and yummy samosas... only thing is that their clothes are sometimes very expensive. Sometimes you'll think to just spend the extra 10 bucks and get it new.",None
254,Pedro Melão Ferreira,4,2020-07-06,Very unique space in Montreal to look for second hand items. The foods served at the cafe are delicious. Worth the visit,None
255,Flavio,5,2017-07-07,Crazy place ti relook your style!,None
256,Joe Cowan,5,2019-07-07,"Absolutely wild place. So much to look at, you can't just ""pop in"" to have a look. Devote some time to it. Staff is super friendly!",None
257,Alexy Summers,5,2020-07-06,"best thrift store by far, right in the hear of downtown, they offer a large variety of fresh food and drinks to make your experience even more smooth, great choice of various objects and clothing, love it",None
258,Salgood Sam,4,2019-07-07,"Cool warren of second hand clothes and kitschy stuff. Interesting space, don't think it's changed in spirate much from when I was there first in the early 90s! Just gotten bigger.",None
259,Andrea Zdyb,5,2019-07-07,"Funky must see at least one when in Montreal...so much going on in here! from food, drink, outdoor terasse in back and of course, fun clothing and gadgets galore!!",None
260,Marina Serebriana,5,2019-07-07,This spot is amazing. One of the most creative thrift stores I've ever seen. It's like a museum and a squat and an art studio at the same time <З,None
261,Naomi Plasse,4,2019-07-07,Found a few interesting pieces. They have sections with different tine eras and a leather jacket section. Good homemade cheap snacks.,None
262,Yingting Li,5,2016-07-07,My favourite shop in Montreal! You can bring your used staff here exchange for store credits and enjoy their cakes and coffee!,None
263,Ariane Davalos,5,2021-07-06,"WONDERFUL STORE!! Must visit even if it's just to drink a tea, or grab a sandwich (grilled cheese was delicious), incredible selection of second hand clothing, fair prices.",None
264,Juanita Camargo Nunez,5,2019-07-07,"I’m so in love with this place, you get free yummy spicy pop corn at the entrance, you get to read books or check out for treasures and clothing or you can eat the most balanced and delicious food for very cheap",None
265,Master of Totoro,5,2022-09-09,Very exotic selection! Interesting and fun experience.,None
266,Nikola Djokanovic,5,2020-07-06,"Great friendly staff, great prices and delicious food. My favourite coffee shop in Montreal, even this is not only a coffee shop.",None
267,Helen Lam (Helen Lam),5,2019-07-07,one of the best vintage store I have visited,None
268,Hetvi,5,2021-07-06,Great place with amazing vibe! Employees are super friendly and nice as well. It is worth a visit!,None
269,Ted Wallbridge,4,2019-07-07,Very cool store with many levels and amazing secret patios all over. Funky clothes that smell cleaner than many second hand stores.,None
270,Clarissa Arocena,5,2019-07-07,"I wish every thrift store was like Eva B! The nicest, most generous workers, amazing free popcorn, best selection of items, hilariously decorated...loved it so much!",None
271,Lily An,5,2021-07-06,I'm a fan of vintage styles and this place sells good quality and very cheap stuffs. I would come with my bf next time,None
272,J,5,2018-07-07,Offered hot cider right as we entered the building along with friendly staff and intriguing things for sale! A very unusual place!,None
273,Michela,5,2019-07-07,It was pretty chill amazing place to spend a day out. Staff was wonderful but I do wish there was more organization.,None
274,Mona Farahbakhsh,5,2020-07-06,Love this place! Nice clothes selection but the selling point for me is the popcorn and the giant cookies haha,None
275,Harpreet Rose,5,2022-07-06,Awesome thrift shop! So much fun to sort through the cool finds,None
276,Micha Powell,5,2020-07-06,Had a great experience selling my clothes and had a delicious wrap jaune to boot! Always a great time at Eva B's!,None
277,Maria Cristina Grossi,5,2020-07-06,Eclectic. An experience. You may loved or hate it. To find out you must see it with time and an open mind. Otherwise you lose the hundreds of objects hung around.,None
278,Djung Kim,3,2020-07-06,"It’s definitely an eccentric shop. Staffs are nice.    Well-rounded selection of items, but gems were hard to find.",None
279,j hughes,5,2019-07-07,"Always a pleasure to visit. Friendly staff, great vintage clothes, delicious food and free popcorn!",None
280,Cedric Yargeau,5,2017-07-07,"One of the coolest thrift shops in Montreal! Four levels of awsomeness. Small ""casse-croute"" on location for coffee and sandwich. Amazing!!!",None
281,Patricia Roque,5,2021-07-06,Had an unexpectedly lovely time stumbling into this gem,None
282,Vitalii Musatov,4,2019-07-07,A very unique place. It is a kinda very cultural second hand shop. You can get free popcorn and limonade at the entrance.,None
283,Desiree T.,5,2019-07-07,Fantastic place for second hand goods.  I was going there for years before I realized there was a huge department upstairs.  Great finds for very little.,None
284,Michael Heth,5,2022-07-06,"Thanks for the Espresso
Michael",None
285,Patrick Cavanagh,5,2020-07-06,seriously love going to this place sooo much cool stuff and their samosas are pretty tasty also.,None
286,Lydia Irving,5,2022-07-06,Great selection and really good prices. Change rooms are busy and there are only a handful.,None
287,Tevian Goldstein,5,2018-07-07,"Montreal iconic thrift store, and cafe. It's like falling down the rabbit hole in Alice in Wonderland. It's a must see for the whimsical traveler.",None
288,Andrew Campbell,5,2020-07-06,"Possibly the raddest store in Montreal, one of the Raddest cities in the world. Always very busy and never left here without finding something cool to take home with me",None
289,Elias Martinez,5,2017-07-07,"Best store ever, where else can you buy a vintage wedding dress and a chai latte? Great place to hang out - you could get lost here for hours!",None
290,Valeria Borjas,5,2018-07-07,"I love this place, either a cup of tea or coffee, a really good veggie lunch and really good price or to bye 2nd hand clothes",None
291,Apolline Moulaire,5,2017-07-07,"Super nice and cosy. Museum, Shop, Restaurant and Garden all in once. A place to go if you live/visit Montreal!",None
292,Ashley Carolyn Hill,5,2023-06-06,Such a lovely vibe,None
293,A MacVurrik,5,2022-07-06,Awesome used clothing spot! Great food and drinks! Great staff as well!,None
294,Don Gold,4,2020-07-06,"Interesting if you like used clothes, but a friendly staff and has a cafe, totally hippy vibe! Friendly!",None
295,mtdsantiagoc,5,2022-11-08,Great variety of previously loved items.,None
296,Ann,4,2020-07-06,"Hot as balls in here, can't stay long. Wish they would fix that and make better changing rooms with mirrors inside.",None
297,Chrys LoScerbo,5,2019-07-07,"So much selection, great organized areas and good pricing... Such a fun atmosphere to so in - a great place to chat with friends while browsing",None
298,Adina Bogatu,5,2020-07-06,"My totally favorite underground place to shop in a thrift shop, eat some vegetarian food, have a latte and sit on a terrace! Definitly try if in mtl!",None
299,Nick Wright,2,2019-07-07,"Lots of clothes, probably some good stuff. Store policy demands that you try on clothes in the change room. Even jackets, etc. Shopping deal breaker",None
300,bri,5,2020-07-06,Great selection of clothing and the little cafe within has delicious food that you can get reasonably priced.,None
301,Emma,5,2022-07-06,"So much to look through, priced fairly (probably the best prices in Montreal I've seen) and the staff is super friendly.",None
302,Jasmine Marcil,5,2017-07-07,"Love love love this place. Talk about it to everyone. You can't go in and walk out empty handed, even if it's their 1$ cookie!",None
303,Coco Frechette,5,2017-07-07,It's  awesome coming to a venue that not only has friendly staff but out of this woeld wholesome food for a very affordable price,None
304,Gabriel,4,2020-07-06,"Great store! Very kind staff.
They should be a bit more cautious about the cleanliness though.",None
305,Kevin,4,2017-07-07,Every one who I interacted with there was very nice. it was just a little to navigate the building. would be 4.5/5 if i could.,None
306,Vince Cabana,3,2018-07-07,Cool place. Plenty of clothes witu vegan food options. Disappointed by the baby chicks in cages though.,None
307,Stefan Soto,5,2019-07-07,"Why do they give you so much sugar with the espresso, like it comes with a side of more sugar than espresso. This is really minor but it confuses me.",None
308,Dini Hajarrahmah,5,2017-07-07,"My favorite thrift store in Montreal! Very hipster, huge store, a lot of cool stuff with a apple cider welcome drink!",None
309,Andrew Tétreault,5,2013-07-08,Great place to get halloween costumers. Their prices are affordable and the service is great. The ambiance is pretty chill too.,None
310,Genevieve Jessy Sarazin,5,2020-07-06,Crazy place where you will fint a bunch of eclectic retro vintage clothes and curiosity with a fun coffee shop and sitting area,None
311,Raven,5,2022-07-06,"So many cute clothes. Upstairs is pretty cheap, downstairs is vintage!!!!",None
312,Ghazaleh Fotoohi,5,2021-07-06,Being there is a wholesome experience! I always stop by even if I’m in Town for only one day.,None
313,Daniela Shill,5,2019-07-07,"Definitely worth checking out. Huge thrift store, great cafe, amazing vintage vibe.",None
314,Big Nate,4,2022-08-10,"Lots of vintage wear here, not the cheapest but good selection",None
315,Greg Russo,5,2020-07-06,"Friendly and welcoming staff. Great food, service, and incredible selections of clothes.",None
316,Leila Wikel,5,2019-07-07,"Walked into a door thrift shop, and walked out with some ever cool clothes and a dank samosa! What an awesome experience",None
317,jacob louis hoover,5,2020-07-06,Get a snack and wander around this place before picking your favourite pair from their rather vast collection of cowboy boots.,None
318,Viviane Fortin,5,2020-07-06,"My favorite thrift store in Mtl. ✨
-Great sélection
-Variety …",None
319,Ainsley Kendrick,5,2018-07-07,Fun thrift and costume shop with cafe. Very eclectic. Hang out on the couch on the second floor and watch VHS movies!,None
320,Alisha Fisher,4,2019-07-07,Cool and reasonable priced clothing.Their sandwiches are terrible don't eat it.just my opinion.,None
321,Matthew Behr,5,2019-07-07,"Awesome store, don't be put off by the facade, it is a wonderful thrift store/ café with friendly staff and a wonderful atmosphere.",None
322,Mud At,5,2019-07-07,Nice thrift store with some very interesting features like hot cider shots. A must visit,None
323,Reggie Hynes,5,2018-07-07,Very cool and very trendy used clothing store.  Loved it.  Great food too.,None
324,Chloé Tousignant,5,2019-07-07,"Incredible atmosphere, cheerful sellers, amazing selection... You won't regret your time here.",None
325,Raphaël Titsworth-Morin,5,2017-07-07,Such a fun place. Awesome stuff and fun food in a delightfully strange layout and location.,None
326,Allison M.,5,2020-07-06,This place has such a unique vibe! Super interesting pieces and very reasonable prices.,None
327,Maher Al-Hakim,2,2017-07-07,"Been there several time , haven't bought anything out, but lovely environment!",None
328,Leila Gogle,3,2022-07-06,many many interesting small goods and clothing need your time and patience.,None
329,Andre Doyon,5,2018-07-07,"Amazingly eclectic mix of clothing and oddities, plus coffee. You have to experience this place of you embrace the weird.",None
330,Kate S,5,2019-07-07,Love this place. Could spend an entire day here. Great stuff and really good prices!,None
331,Heathen Horn,5,2022-07-06,Nice staff. Some really good finds!,None
332,Lou Wendling,5,2020-07-06,"Great place to eat / shop / hang out, always super happy to be there",None
333,Zhenqi Liu,5,2019-07-07,Amazing place for cheap clothes with great quality. Cool decor inside and out.,None
334,Leah,3,2020-07-06,"really overstimulating for folks sensitive to sensory information. loud music and narrow spaces, lots of people..",None
335,Gaspar F,5,2019-07-07,Really great thrift shop. You are greeted with free popcorn and hot cider with spices,None
336,FRANCISCO JAVIER ESCOBAR GARCIA,5,2019-07-07,It's a Interesting place to visit. You can eat and buy something vintage to wearing,None
337,Christopher Perry (HotelBastard),4,2019-07-07,"I was surprised. It was larger than I expected, and the somosas were good. I would come back for a visit.",None
338,User,3,2020-07-06,"definitely a disappointing t-shirt selection - basically all sports team shirts, better off going to Salvation Army",None
339,Michaela Barnes,3,2019-07-07,"Such a messy, unorganized spot. Too overwhelming. If you have the patience to look, I'm sure you'd find nice stuff.",None
340,George Xzx,3,2019-07-07,"This restaurant is vegetarian. I don’t like it because I’m not a vegetarian but the service is very very good, perfect service!",None
341,Robert McGerrigle,4,2021-07-06,It id nice to give into a store that doesn't have everything on shelves like a geometric exercise.,None
342,Nosho,5,2019-07-07,Best kind of weird. Go before the whole neighborhood becomes fully gentrified and the building becomes a condo block.,None
343,Ian Wallis,5,2018-07-07,"This place is my favourite place in Montreal.
Amazing clothes and food.
Cheap prices.
Friendly staff.",None
344,Samuel Delmas,4,2017-07-07,Very unpeculiar place. Huge space and enormous choice. Possibility to eat there. Big terrace,None
345,M T Watson,5,2020-07-06,Tapas for nuit Blanche were absolutely amazing!! Paintings were beautiful.,None
346,Francesca Maitilasso,5,2017-07-07,"Best thrift and vintage store in town!! Try also their cookies and espresso, really really good!!!",None
347,Stefano Cataldi,5,2018-07-07,I fell in love with the place as soon as I got in. After half an hour I was ready to move in. I spent 2 hours in there and I'm already looking forward to be back.,None
348,Marta Scarano,5,2021-07-06,"Great vibe. Awesome song choices, super adorable staff!",None
349,Abbass Shoucair,5,2019-07-07,"Lots of variety, this place has it all from food, to books, clothing, vinyls, local bees and all sorts of interesting pieces.",None
350,Kat Ryder,5,2018-07-07,One of my absolute favourite stores in Montreal. Well worth the trip every time.,None
351,Mikaela,5,2018-07-07,"Tons of variety of clothes, good prices, unusual cool finds, and the BEST green tea ice-cream!",None
352,Maximiliano Ochoa,5,2019-07-07,"Excellent place for vintage clothing both for men and women, there even food and places to sit when you get tired from browsing the massive selection.",None
353,Milen Minchev,5,2018-07-07,A nice used clothing store on the floors - a wide variety of clothes and accessories. They also have a cafe and bar,None
354,Chiquita Zhu,1,2022-07-06,Disappointed with the goods. Much better to say they are secondhand stuff.,None
355,Daisuke Hayashi,5,2020-07-06,"Not only a thrift shop, they also have delicious food, all plant-based.",None
356,Baptiste N.,5,2017-07-07,"The hippest thrift store in the city, and too expensive.
... But don't forget the food ! (Cheap and good healthy)",None
357,Gavin Mastervick,5,2018-07-07,"Seriously weird, but only because we walked in not know what the hell this place was! Makes Montreal that much better.",None
358,Heisenburger,4,2021-07-06,"Place looks very nice, a couple good clothing articles, though a little overpriced imo",None
359,"juarez, who?",4,2019-07-07,"Amazing place. Lots of things to see/buy, samosas $1, free popcorn...",None
360,Eileen,5,2019-07-07,"Really awesome place people are really casual and sweet, always great finds here!!!",None
361,Alexa Fiolleau,5,2022-07-06,Affordable prices and lots to look through with a cute cafe,None
362,Harun Mohd,3,2022-07-06,Nice place but a little Expensive for used stuff.,None
363,Grayson Regan,2,2020-07-06,"A little disorganized and had a weird smell when I went, honestly just not what I expected after everyone was raving about it. Sorry",None
364,Neil Scott,2,2017-07-07,Too much caos. I think less would be more. If you're looking for costumes for a 70s theme party this is the place for you.,None
365,Ori Boyum,5,2019-07-07,This place is terrific.  Tons to see and experience... huge... definitely worth a stop.,None
366,Jeff Jeff,1,2019-07-07,Eva B used to be an amazing thrift store...That is Until they decided... thEy wish to be the McDonald's of thrift stores.,None
367,Khalid,4,2020-07-06,"this place is the best! even though I couldn't find what I was looking for, I still enjoyed the place.",None
368,Katrina R,5,2019-07-07,Such a great place! Found some awesome items for cheap!,None
369,Shaurya Dubey,5,2020-07-06,"Really chill, inexpensive place to hangout and get some coffee over board games",None
370,Shed Head,5,2019-07-07,Excellent used clothing store. They are trying everything to be accommodating. Lovely.,None
371,All G,1,2017-07-07,"Payd way to much for what it is. Only for pure hispter. Rude employed. Rude sing everywhere.
Beter place to go belive me",None
372,Marine Leparc,5,2018-07-07,"Best place to relax, have the best cookies in Montreal and buy some awesome second hand clothes.",None
373,Anson Li,4,2018-07-07,"Ignore the exterior. You owe it to yourself to walk inside. Food available, consignment goods, funky happening place.",None
374,Erin O'Meara,5,2019-07-07,nice find on a wander around. Staff was super helpful and cafe was attentive.,None
375,Sarah McKinnon,4,2022-07-06,"An interesting selection of used clothing, but it can feel a bit overwhelming.",None
376,Annamaria Funes,5,2022-07-06,I love to go there with my friends❤️,None
377,Richard Brownsdon,5,2020-07-06,Fun place with a good selection of used clothes. Free lemonade and popcorn on arrival!,None
378,Alex Andre,5,2019-07-07,"I go there just for the awesome food, especially in the summer with the awesome terrace!",None
379,Meagan Clare Carter,3,2022-07-06,ever since eva d opened the selection quality at eva b has decreased,None
380,Sebastian Varas,5,2017-07-07,"Awesome store, good welcome cider and a chill cozy place to hang out",None
381,B M,5,2019-07-07,Awsom place lots of stuff for costume or if you just wana dress eccentric,None
382,Gaby Mainville,5,2018-07-07,Always a great visit! Get ready for free popcorn and/or tea!,None
383,Aastha Shetty,5,2017-07-07,Very hip place! This is a cool thrift store with a cafe as well.,None
384,Jess M,5,2021-07-06,"Lots of interesting items for sale, you could spend a while going through it all.",None
385,Itamar Ronen,5,2019-07-07,Funkiest second hand store that side of the Atlantic. One can spend the whole day there.,None
386,James Bernard,4,2018-07-07,good for the price but some people may not like the store inside look.,None
387,Stephen Weierman,5,2015-07-08,"This place is magical, friendly, and charming. Words can't do it justice, just go visit!",None
388,Kate Hammer,5,2018-07-07,I adore this jungle of second hand treasures.  Cool staff and an awesome cafe.,None
389,Kyana Di Lillo,5,2021-07-06,Love this place!!!!! The food the clothes the drinks everything about this place is amazing!,None
390,Chelsea Cloud,4,2020-07-06,Super dope.  Everything was organized into different sections which makes digging much easier.,None
391,Jessica Villarasa,5,2020-07-06,Best thrift store in montreal! They have such a huge variety of clothing,None
392,Sébastien Fullum,5,2022-07-06,"A Montreal thrift store landmark!
Has multiple rooms and ambiances!",None
393,Rob Cardeiro,4,2018-07-07,I'm not a shopper; the rest of my family probably would give 5 stars,None
394,Lysergik Dubz,5,2018-07-07,"Best thrift shop in Montreal! Super unique, super friendly, and very diverse selection!",None
395,Adeliza Berg,1,2017-07-07,Disappointing service from the lady that buys customers second-hand clothes for the store. She was very unfriendly and unpleasant.,None
396,Noé B,3,2020-07-06,Too expensive for thrift clothes and confusing to navigate on the good side they give free popcorn and people are nice,None
397,Daniel Therrien,5,2016-07-07,"Awesome vegan wraps and more, with nice terraces for lunch.

Thank you.",None
398,yuriko kato,5,2020-07-06,People is so kind! Lovely and fun place,None
399,Lara Holanda,5,2017-07-07,"Wonderful,  amazing, gorgeous, fantastic place! I should live here! Hahahha",None
400,Maor Ar,5,2020-07-06,Nice place with retro vibes . a lot to see with nice restaurante .,None
401,Carl Compton,5,2022-07-06,"Unique environment, unique merchandise, uniquely wonderful service.",None
402,Mary Scott Lee,5,2020-07-06,Love this place! Such cool clothes and music.,None
403,Irina Dulger,2,2020-07-06,"Though I am all for upcycling and reuse, this place is a death trap, especially during events.",None
404,Stephen Amato,5,2018-07-07,Found a great pair of boots and a leather jacket. Takes some searching but is well worth it,None
405,jasminne kerr,5,2019-07-07,"Found 2 outfits, a dress and 2 things for friends for $90, great deal",None
406,Haig Terzian,4,2018-07-07,It is a special place to visit. Grab a coffee and enjoy the scenery,None
407,Paulo R Antunes S Jr,5,2019-07-07,Interesting place and lot of options in clothes. It is worth the visit.,None
408,Boris Rozon,5,2017-07-07,"A place to go visit, very special, the food his very good and cheap",None
409,Myriam HUGUES DIT CILES,4,2020-07-06,"Funny, creepy, huuuge. And you need time to search but you could find something really cool",None
410,juggernaut z,5,2022-08-10,"Unique, crazy, fastinating and inviting  👌 …",None
411,Dave Garand,5,2022-07-06,What a fun place w super chill people,None
412,Erika L.,5,2018-07-07,Huge and cozy place with a lot of options from clothing to food!,None
413,Francois Demers,5,2022-09-09,Where Montreal's creative fashionistas shop.,None
414,Ash K,5,2022-07-06,Very interesting and unique place to visit,None
415,Anna Garault,2,2020-07-06,"A bit crowded on weekends,  but great finds sometimes",None
416,POLICARBONATO DOMOS,5,2021-07-06,"Very nice place
The food is so gooood !!!",None
417,Be cs,5,2019-07-07,This place is full of quirky stuff and the food is amazing 👌 …,None
418,Aqil Pirmohamed,5,2016-07-07,Very interesting location. Highly recommend just looking around inside,None
419,Al Rak,4,2022-09-09,"Loved the vibe, very organized",None
420,B B,4,2020-07-06,Very cool and different! Everyone should experience it,None
421,Astrid,5,2018-07-07,Fantastic atmosphere with a bistro in a vintage boutique setting.,None
422,Nicolas Bondu,5,2020-07-06,Great food! Nice vegan options!,None
423,Eva Wu,5,2016-07-07,Great selection of everything you could ever want from a thrift store! Explore for sure!,None
424,Kayleen Cosgrove,5,2019-07-07,"Love evaB's for their unique clothing, coffee and their COOKIES!",None
425,Anne Forget,4,2018-07-07,"Like the clothing style, staff is trans friendly, has a coffee shop inside.",None
426,Eva Miranda,3,2016-07-07,"Crazy and peculiar déco. LOTS of items OF clothing, shoes, deheaded dolls, cutlery, pots and pans and who knows what else?",None
427,Me,5,2022-07-06,Amazing selection and good price,None
428,Olivier Girard Joyal,2,2018-07-07,"Don't really understand the appeal. Lot's of clothes, but there's nothing particularly nice.",None
429,Zaphod gma,5,2020-07-06,Fun vintage clothing store and garden in the middle of it with table and chairs,None
430,Eloise Chartrand,5,2019-07-07,Love this store! Iced coffee for a 1$!! Whuttttt 🥰💁 …,None
431,DATALYNX,5,2020-07-06,"The mannequins at this place come to life at night and run amok.
I have proof.",None
432,Amine Oudi,2,2023-06-06,Ghost dress,None
433,Melanie Allard,5,2020-07-06,Super eclectic shop. A worth while shopping experience!,None
434,Anna Teeple,5,2020-07-06,Best place to find all your dress up needs met!,None
435,leane poulain,5,2020-07-06,"Super friperie ! Big and a lot of choices, love the spirit",None
436,Catherine Dela Cruz,4,2022-07-06,Nice concept for a vintage store!,None
437,Clarrel Fernandes (Clay),5,2017-07-07,Good prices but a really interesting place to visit!,None
438,Axel Piazzola,5,2017-07-07,1 of the coolest things to do in Montreal. Great thrift store,None
439,Eva Rachel Tine,5,2019-07-07,Hands down the coolest used clothing store I've ever visited.,None
440,Alex Arnatsiaq,5,2021-07-06,Great place to buy coffee and chill.,None
441,Kei Huynh,5,2018-07-07,$1 home made biscuits are the best! :D,None
442,Julien BAUDEQUIN,5,2020-07-06,Out of the box place but it's like a rough diamond.,None
443,Sam Jones,5,2017-07-07,"The best cafe/thirft store in montreal, perhaps the world!",None
444,Sladjan Smiljkovic,5,2015-07-08,"amazing ambiance, awesome staff and a gigantic choice of products! :)",None
445,Kimberly Lennon,5,2020-07-06,Oh. My. God! This place is like heaven on earth!,None
446,Peter Piotrek,5,2018-07-07,Cool place to grab a snack and shop for some funky clothes,None
447,Erika Ehler,5,2018-07-07,wonderful cant wait to go back next time im in town,None
448,Malay B,3,2021-07-06,Not the cleanest thrift store and most of the items are bad quality,None
449,Ali Nem,5,2017-07-07,Perfect place to find cheap clothing and drink a delicious coffee,None
450,Samarth Gupta,4,2019-07-07,Place is nice and has space  to eat also,None
451,Bastien Primeau-Caron (Primomtl),4,2019-07-07,"great place, just not enough selection for men",None
452,Paul Keasler,5,2022-07-06,Customer service was specific to my needs.,None
453,"Ryan W (Platonic, Unc0nnected)",5,2019-07-07,One of montreal's must unique and wonderful spaces,None
454,Pascale Bouchard,5,2022-09-09,A huge fan since 2012 🙂 …,None
455,Christine Wilson,5,2019-07-07,Great place for a weird joint to thrift in.,None
456,Sarah Hage,5,2020-07-06,A must-visit in montreal. A landmark. A world in and of its own.,None
457,Alex Williams,5,2022-09-09,"Outside, inside, they have it all",None
458,A C,4,2019-07-07,Totally worth popping in!,None
459,Anthony Arriviello,4,2018-07-07,Cool place. Nice staff and selection.,None
460,Mia Stokes,5,2018-07-07,Luv this place..tasty treats and cute finds,None
461,Allie V,5,2020-07-06,"My favorite used clothes store on the island, hands down",None
462,LANMAC,4,2019-07-07,Almost bought these glasses that didn’t have frames in them but didn’t,None
463,Pravalika Basam,5,2022-08-10,wonderful cookies and Samosa,None
464,Audrey .Morin,4,2019-07-07,Nice but were way too much people.,None
465,Gabrielle St-Germain,4,2020-07-06,Tons of junk but if you search long enough you might find a gem,None
466,Alix Esterhuizen,5,2018-07-07,Sweet vintage with lots of old made in Canada finds.,None
467,Ian Steel Matheson,5,2020-07-06,"huge selection of stuff. lovely, helpful staff.",None
468,Kael Seitan,5,2019-07-07,Vegan dumplings are super good!,None
469,Astros Asmundsdottir,5,2018-07-07,Jucy,None
470,Patrick Dugan,5,2018-07-07,Fly clothes and fresh food for freaky great prices,None
471,Nick Accarion,5,2019-07-07,Love this place.  Gets better everyday,None
472,Youssef Elmokadem,5,2021-07-06,great inexpensive vegan food,None
473,Émilie Juteau,5,2020-07-06,It was so nice to shop there!,None
474,t,5,2021-07-06,Amazing food & clothing selection!,None
475,justin lovell,5,2017-07-07,Super cool place.  Just go.,None
