ID,Reviewer,Rating,Review Time,Review Content,Owner Response
264,john paul anderson lionel,5,2023-01-07,"Exceptional place to come and visit, catholic or otherwise. Seated up in the hill, the property is huge with great views. The basilica itself is massive and tall with huge pillars. Mass is held everyday. There are at least 5 levels with the …",None
265,Katherine Merrill,5,2019-07-07,Pictures don’t do it justice. This is one of he most magnificent places I’ve ever seen- it’s definitely worth the short drive from the city to spend a few hours here. St Joseph’s is so beautiful! The organ inside the church was the biggest I’ve ever seen!,None
266,Sara,5,2023-03-08,I loved the vibe and the place. Felt grateful & blessed :),None
267,TJ Fajardo,5,2023-06-06,No tickets are needed. Also their is a free shuttle from the bottom. The church is amazing and has a great view of the city.,None
268,Mehta Sankalp,5,2023-06-06,"Great experience, need 2 hrs. Park at the ground level lot or drive up the hill. There’s bit of a uphill walk if you park on the ground level.",None
269,Chimbu Kumar,4,2022-07-06,Views are nice but there is a lot of construction going on so couldn't walk through the main entrance. They have arranged for free shuttle however parking is also available at the top.,None
270,Max Metz,5,2018-07-07,Didn’t know what I was expecting but when we arrived we were blown away. Absolutely gorgeous. They hope to do renovations so the has an exhibit right when you entered the Crypt Chapel. It was super helpful to get to know this places unique story. Really a must see in Montreal too. Very cool!,None
271,Alejandro Aspinwall,4,2022-12-08,"This church is beautiful, but it's always so crowded! I don't like giving money to the Catholic Church, so I usually just take pictures and enjoy the architecture. It's definitely a touristy spot, but it's worth seeing if you're in the …",None
272,RK,5,2022-09-09,"Peaceful and beautiful Church.

This place has best view of Montreal city view point and sunset.",None
273,Maria,5,2023-02-06,An amazing and peaceful place!,None
274,Dipesh Nepal,5,2020-07-06,"Beautiful and beautifully located, visitors must climb more than 280 steps to get to the main entrance. There is escalator to get to the top. Very accessible via bus, 30-40 min walk from downtown Montreal. We walked from Guy Street, and it was fun.",None
275,Rhiann Cull,5,2020-07-06,"Lots and lots of stairs, but well worth the trek! A relatively short walk from Mount Royal Park, you could spend half a day seeing both sights. The church grounds are currently under renovation, so not the most picturesque upon approach. However, the church is gorgeous both inside and out.",None
276,Sebastián Zavala,5,2022-07-06,"Beautiful spot, one of the best views in MTL.
Now it's under construction, but it doesn't matter, even so, it's amazing.",None
277,Kent Mercader,4,2020-07-06,"Long story short, it’s one of the best places to visit when in Montreal; you can take the long way like us and walk all the way to the top from the front stairs (or ride/drive halfway)—there’s a gorgeous view at the top waiting for you when you reach there, the insides were impressive as well",None
278,Kris Jones,4,2022-09-09,Free entry. Lots of requests to do ate but not required. You get to go all the way down to tumb but not up to dome. It has more of a modern feel to it as opposed to the notre dame. You get to see more relics of the past instead of art. So …,None
279,Suchandra Mitra,5,2022-07-06,A must visit if you are in Montreal. They have a free shuttle bus service to go all the way to the top and also for coming back. There is a food court inside the oratory. The view of the city from the deck is amazing.,None
280,Sneha Jondhale,5,2022-07-06,"Amazing vibe and beautiful place to visit.
Full view of Montréal from the top could be seen.
We visited at sunset and the view was splendid.",None
281,Georges Younes,4,2022-10-09,"If you are not the religious type, the Saint Joseph Oratory may not figure out on your must visit list. This location is worth visiting in any case because it gives you insight of the level of religious fervor in Montreal at the beginning …",None
282,Harry Lalia,5,2023-06-29,"Peaceful place, loved it!
Amazing architecture, great part of Canadian history!",None
283,Klint Harder,2,2023-01-07,I wasn't too impressed with the neo Gothic style of the main sanctuary. Was expecting staying glass and beautiful woodwork. What you get is tall pillars of concrete and lazy artwork. The outside of the building was the most impressive part. Free parking and free entrance into the building which was awesome.,None
284,Stephen Parmar,5,2021-07-06,"One of the biggest church in Quebec, attraction for Catholics who have a devotion of Saint Brother Andre.
It has 3 floor with separate Chapel. Exotic Gift shop on  the third floor …",None
285,Paul Bridges,4,2020-07-06,"A very interesting basilica - not the typical gothic style, but a very art-deco style, almost ‘60-ish. Beautiful modern artwork unlike the other cathedrals we have visited. Lots of steps! About 200 I think.",None
286,Krupal Patel,5,2020-07-06,"Beautiful peace of history, great views from all around and a spectacular view inside.
Currently under going new construction to put a modern touch on a piece of …",None
287,Pedro Tramont,1,2022-08-10,"Beautiful from outside, take a picture from the street and move on! Shuttle up is slow and packed, inside architecture is not very inspiring and will leave you wanting. The place is a mess.",None
288,Kamlesh J,5,2022-07-06,No visit to Montreal is complete without visiting Saint Joseph's Oratory. A National historic site of Canada.,None
289,Joy Z,5,2020-07-06,"A must-see in Montreal for sure, even after you visited European churches. It has its unique design, from outside to inside. Love its architecture and inner ornaments.",None
290,Cathy Lerias,5,2023-06-06,Sacred place..very solemn.,None
291,NESTVILLE,5,2023-06-06,Nice place to explore in Montreal,None
292,Jericho Philip Lao,5,2022-11-08,Saint Joseph is one of the must visit in Montreal. Too bad the construction has been ruining the experience but I guess this is for the betterment of everyone.,None
293,Grigore Cusnir,5,2023-05-07,"Nice spot to hang out, quiet, peaceful",None
294,Samuel G.,4,2023-04-07,Enormous church. Worth a visit just because of the size,None
295,Omar Shum,4,2022-09-09,"Great view of west Montreal. Sculpture is nice but quite steep.
A bit unsettling to have the patron saint's heart on display.",None
296,Elí MuGu,5,2021-07-06,"Beautiful and Modern Church, is too huge.  Have electric stairs and interesting arquitecture. The history of the Oratory is very interesting, inside the church you can know a small museum.",None
297,Craig Worley,4,2023-01-07,"More commercialized then it used to be. Still a quaint place and spiritual. Has a great story about it. Architecture is beautiful, the solice is calming. Under a lot of construction now but they will help you out.",None
298,Nivedita Kaipa,5,2023-06-06,A good place to visit and take your time. The architecture is stunning,None
299,Marian Ngo,5,2022-07-06,"The most amazing view of the city, a must see stop for a sunset view, it wasn't super busy at the time we made our visit and it was absolutely stunning",None
300,Nico Bock,3,2022-07-06,Beautiful gardens and views from the balcony. Unfortunately the Oratory was closed on the day of my visit.,None
301,Joel Davies,5,2018-07-07,"Incredible experience. The architecture is astounding and you cant beat the view the oratory offers, not to mention the park is very well kept and beautiful.",None
302,Antoine Parant,5,2018-07-07,"Stunning place and the second biggest dome of the world, just after St Pierre (St Peter) in Rome. The cross track is a must-do too. Beautiful gardens and a good place to chill!",None
303,John Beaver,5,2019-07-07,"Stunning Architecture, beautiful look over Montreal, humbling in its vastness and beauty. This is a marvel that you should see when you are in Montreal whether religious or not. Definately worth the trip. From the crypt to the soaring hights of the dome this building has so many little books and places to see.",None
304,Julian Wong,5,2020-07-06,"This is a huge church. You have to be there to see it for yourself. The view from the steps of the exterior of the church is picturesque. Sadly, there were some constructions going on when we visited in Aug. The church is really big so you …",None
305,Mark Miller,5,2023-01-07,"Superb example of brutalist and art deco interior. Unlike any spiritual space I've ever been to, and I've been to many. The verticality of the space is amazing. It's currently under remodeling and renovations, but still worth a visit. This …",None
306,Hosam Azara,5,2023-05-07,"Beautiful and large church overseeing the city, once before COVID-19 used to be packed with visitors and faithfuls from different countries...a picture is worth a thousand words...at least renovations are ongoing during this period of distancing/lockdown...looking forward to the end of both",None
307,Gagan Singh,5,2023-06-15,Beautiful place to visit with the family lots of parking and donations are accepted. Give yourself 2 hours to explore the grounds.,None
308,jeong hoon lee,5,2023-04-07,"This is an iconic place in Montreal, a place that amazes with its scale and marvels with its surroundings.  This is my favorite course that I often go for a walk on the road connected to Mont Royal Hill.",None
309,Buki Omotosho,5,2020-07-06,"Brilliant architectural framework as is the specialty of the catholic church worldwide. St. Joseph's oratory is said to be the biggest in canada. Very clean, serene ambience prevails below its dome, inside the basilica and the vision of its founder(as well as his anatomical heart and tomb) dwells within it.",None
310,Karl Gruenewald,5,2019-07-07,"One of the highlight's of our trip to Montréal, the Oratory has several spaces well worth visiting on their own. By far our favourite however was a small grotto hidden behind the Votive Chapel, a beautifully serene space between the …",None
311,John Medellin,5,2021-07-06,"I could stay forever, life is a journey of grace. The holy family had in st Joseph a king. St andre basset knew this all to well.  My devotion to St Joseph has much fruit.          Consider a true and total consecration.",None
312,Monique Frazier,5,2019-07-07,Absolutely stunning.  You could feel the positive energy while walking through the building and the grounds. The sunset was so amazing as well.,None
313,David Ross,5,2020-07-06,A remarkable location. The views are phenomenal; both inside and out. The church itself is staggering in it's simplistic enormity. I was lucky enough to be present to hear it's magnificent organ. I would love to attend a concert here some day. Definitely worth checking out if you're in town for a couple of days.,None
314,Carlos Reynoso,5,2018-07-07,"Amazing, whether you're religious or not, a place to see while in Montreal. Wear comfortable shoes. Pictures don't paint the real pictures.
Amazing view from the top... …",None
315,Sarah Says Hello,5,2018-07-07,"I can see the cross from my window at night, and the top of the dome during the day. Not being from Montreal I decided to see what this thing was. What it was, is awesome. Every 'what should I do when I come to Montreal' site will tell you …",None
316,Wikum Karunaratne,5,2020-07-06,"This is a place with a lot of miracles and healing power . They say angels in human form walk around this place. Close your eyes, have faith and wish. Recall gods words ""Ask and it will be given to you; seek and you will find; knock and the door will be opened to you""",None
317,Lawrence Nauman,5,2022-10-09,"We went to Mass here, they have it in English as well as French. Wonderful architecture and lovely garden.",None
318,kathy jones,4,2023-05-07,"It's was a bit confusing getting around...there's guides but somehow they're never visible when needed.
This can be fixed...its very nice that people are accommodated even with major renovations taking place.",None
319,Janet Graham,4,2023-05-07,Love this beautiful church.  Good friday was very busy and people were pushing in front of me. Because it is a place of worship this is unacceptabke,None
320,Angela Fok,4,2018-07-07,Took the train and bus just to get here on a snowy and rainy day. Great panorama view and new renovated church (didn't wow me) I appreciate  those Italy's historical churches much much more. I was speechless in Italy but here.... oh well …,None
321,Matt,5,2017-07-07,"Beautiful. Breath taking. Holy. There aren't enough words to describe this place. It felt so good just to walk in this place. It's magnificent, with terrific views. Even the service downstairs on the first floor was spectacular.",None
322,Philip nirchi,5,2020-07-06,"Just a fascinating house of worship!
Several levels of history and a great gift store! And the most spectacular view of Montreal!",None
323,Tony Curzon,3,2023-05-07,"The cafeteria or the little Bistro closes 1 min before the beginning of the mess at 7pm lol...
The transport bus is not really adequate... …",None
324,Kevin Ha,5,2020-07-06,"Summary: Fascinating building and place of worship. Great view of the city. Uphill walking, lots of stairs. …",None
325,Henri Thai,4,2022-08-10,"Worth a visit if one goes to Montreal.
Though this time that I took a few visitors there, the beautiful main entrance view was replaced with huge pile of construction material!!",None
326,Elizabeth Antony,5,2022-07-06,"Love this church.. but lot of construction going on this time in July

Be aware of the time to visit the church on Sundays due to mass times",None
327,Shawn Codner,5,2023-05-07,Historical cultural church in Montreal,None
328,Jose Herrera,5,2020-07-06,"This is an iconic place in the city. The architecture, the view and the religious meaning make for a very special combination.
I recommend in particular to visit the candles hall on the lower level.",None
329,Michael,5,2023-01-07,Truly an amazing place to come and explore.,None
330,Aastha Shah,5,2023-06-15,Good place to enjoy sunset 🌅 …,None
331,Jini John,5,2023-02-06,The most peaceful place in the Montreal,None
332,Jun Yokoyama,5,2020-07-06,I visited after dark. The church is very beautiful inside and outside as well as the view from there. The place is very quiet and you can appreciate the architecture,None
333,mauricio dimate,5,2022-07-06,Amazing the best place to visit in Montreal. Even if you are not Catholic it is a iconic place to go.,None
334,Mex710,5,2023-06-08,Beautiful church.,None
335,Jeff Heskin,5,2019-07-07,A beautiful and inspiring church with multiple spiritual areas to experience.  Don’t miss out on the less obvious areas to explore.  The climb looks daunting but well worth the effort.,None
336,Mark Holmes (tangoholmes),5,2022-11-08,"Amazing views, great atmosphere inside.",None
337,Christine Dang,4,2019-07-07,This Oratory is the biggest church in Canada. And boy was it massive. So big they had their own museum and escalators on every floor. …,None
338,Hemanshu Chourasia,5,2022-07-06,Have been to this place many times. Has such a beautiful view. The church is beautiful and very peaceful. The garden is now open and it is really beautiful,None
339,ruben munoz,5,2023-06-06,The best please in Montreal,None
340,Светлана,5,2023-05-07,A marvellous epic cathedral!,None
341,Jonathan Lane-Smith,5,2023-05-07,Beat place to watch the sunset in Montreal!,None
342,Alizée Lambert,5,2020-07-06,"Amazing church, a must see when in Montreal. The view from the terrasse is great. There is also a very nice gift shop with a lot of books located just below.",None
343,Mida Gouveia (Mida),4,2023-06-06,"Grand and vast greenery, superb landscape and architecture. Theres is so much to this place it’s hard to put it into something short and sweet. I can tell you now unless you have legs or cardio of an athletes take your time on those stairs. …",None
344,Kay Jay,5,2020-07-06,"It was such a beautiful experience. The view at the top is amazing. If you ever go to Montreal, it is a must see! Side note, there are lots of stairs!",None
345,Darshini Kachiwala,5,2020-07-06,A must visit if you are in Montreal and plus it is free entry. You can typically spend about 3-4 hours here. The rocks on the bottom level are breathtaking. Everything is beautiful.,None
346,Sumit Singh,5,2023-05-07,Nice place to spend time with family take photos and go through some of the conferences. Also if you want some quite place to just sink in your thoughts 🙏 …,None
347,Sameh Mamdouh,5,2019-07-07,Perfect place to watch the whole city of Montreal and the moment of sunset is fabulously amazing from up there. Plus the building it self from inside gives you warm and welcoming feeling.,None
348,Guillermo Castellanos,5,2019-07-07,"Is a great place to visit. Every time my family came, we go there. They really like the view from the belvedere and is worthy to look for those secret gardens",None
349,T.N,5,2018-07-07,"Saint Joseph's Oratory of Mount Royal is a Roman Catholic minor basilica.It is Canada's largest church and has one of the largest domes in the world.The basilica is dedicated to Saint Joseph, to whom Brother André credited all his reported …",None
350,Denise Breen,5,2023-06-06,"Beautiful church, with lovely stained glass, carvings and statues to see. Beautiful view from the steps!",None
351,Devraj Bhanot,5,2022-07-06,Absolutely awesome experience.. nice view of the city from Mont Royale.. the garden next to the Oratory is super nice too. This place reminded me of Sacrè Cour Paris but with less crowds,None
352,Victor Fan,5,2023-05-07,"Really big church
Tap machines everywhere",None
353,Loulou's Picture,4,2020-07-06,"Nice place to visit, great view over the city. It's free. But the church itself is simply ugly. It's too big and has no charm.",None
354,Brenda Baleba,5,2023-06-29,The place is so spacious and nice. I advice to go visit the crafts,None
355,Olatunbosun Oyenuga,4,2022-10-09,"A masterpiece sitting or set on a hill, overlooking some part of Montreal. Good place to watch the sun set.",None
356,Kanav Sahi,4,2021-07-06,The church was itself a beauty and the positive vibes were amazing. The place was very clean and many places were installed with sanitizers. The only think i didn't like was the donation machines the number of machines were to much it started to feel like an obligation that we have to donate.,None
357,HUnewearl Sue,5,2018-07-07,"A magnificent historic building on the top of Mount Royal. I can't begin to cover the history, or the sheer wonder if this place in a simple review. Honestly, even if you are not religious, not Catholic, I can continue to list nots but meh. …",None
358,JM L,5,2022-10-09,Completely enjoyed this church and the story behind it. The $2 guide book was very helpful.,None
359,Alexander Yu,5,2019-07-07,If you visit Montreal you have to come to this church. It's beautiful. Please pray. Please donate. Please reflect on your life and the meaning... It's more than experiences. Meditate here. And read the stories of great men of God who helped make this place become what it is.,None
360,Sonar yash,5,2023-05-07,Excellent place to view sunset,None
361,Loch Bucane,5,2018-07-07,A must visit in Montreal! The structure is imposing and large. The site is also a photo opportunity because of amazing architecture. Services are in English and French.,None
362,Hind Aboussadiq,5,2020-07-06,A beautiful place to visit ! You can use the guided visit for more insights and infos. And the views from there are gorgeous.,None
363,Marc D,3,2022-07-06,"The interior fails to hold what the outside appears to promise. The grand majestic building draws you in but the inside of the Oratory has zero flair. It is way too modern, way too commercialized. Gift shops, escalators, elevators and Food concessions are an odd addition to a place of worship.",None
364,Abhishek Arun,5,2023-02-06,"Beautiful,  peaceful,  serene and spiritual.  Worth all the hype. Excellent views,  courteous staff. My favorite spot in Montreal.",None
365,Susan Kavanagh,4,2023-05-07,A beautiful place both inside and out. Slightly marred when we were there by major construction work and the fact that the garden was closed.,None
366,Raulson Sequeira,5,2020-07-06,This is located on a hill. The speciality of this place is that they have preserved the heart of St Joseph. Also all those lame people who visited here and got healed have left their crutches behind as a proof of their miracle of healing.,None
367,Muhammad “Mr. Foodie”,4,2022-07-06,"What a great place to visit.
It's free to enter and interesting to see inside out whether you're a believer of the religion or not.",None
368,Salam Gabran,5,2023-04-07,"Unique church with nice history.
It also offers good view for Montreal.",None
369,Simply EMIE,5,2022-07-06,I love to visit here every year since 2007 up to the present. The garden area and outdoor concrete stairs are still under construction. Still beautiful to visit. Need to wear mask inside.,None
370,Sher G,5,2019-07-07,"It has a beautiful view. You can see the  whole downtown area from this place, a very good place for tourists.",None
371,Man Singh,5,2022-07-06,Beautiful Church in Montréal I think it’s the biggest church in North America a beautiful holy place I really loved it,None
372,Silvia,5,2023-06-06,"Peaceful place, great place to see Montréal. A lot of culture. A must place to see in Montréal and buying a souvenir.",None
373,EVA CUENCA,5,2022-07-06,"Very Blessed to come to this cathedral. It's under construction for now, but the feeling of heavenly peaceful can still be felt. The shop is still open, with a lot of selection and there are items on sale.",None
374,Ludmila Andr,5,2023-06-15,"Very nice place. Beautiful views, well organized.",None
375,C. Ko,4,2019-07-07,Absolutely stunning architecture which stands over 80 years. Walkable distance from Côte-Des-Neiges station,None
376,Giulio Carena,5,2019-07-07,There's an elevator inside but I'd 100000% recommend to take the stairs outside and enjoy the view !,None
377,Arina Ivnitskaya,5,2022-07-06,Very fascinating place! Stayed there for 2 hours exploring outside and inside.,None
378,Akos Plesovszki,4,2023-06-29,Big church nothing much to see but at least entrance is free.,None
379,Hyemzzi Life,5,2019-07-07,"It was a very valuable experience even if you are not a catholic as the scale of the building leaves you completely awestruck. The building is well equipped with escalators and elevators, so anyone can feel comfortable in it. I especially enjoyed the lighting of the candles with 2 dollar donation per small candles (6 per big candles).",None
380,Ander,5,2018-07-07,"Amazing oratory! There's a lot of beautiful chapels to see inside. If you don't have much time in Montreal, this is a place that you should try to visit!
You will have an incredible view!",None
381,Mike Kale,5,2019-07-07,"Beautiful church, the view is amazing and the architecture is amazing.
Good place to go and see.
Easy to get to from the blue line",None
382,Greeshma Renju,5,2022-11-08,"We went in the evening, and got a beautiful view of the whole city during sunset from the terrace. Entry is free, the atmosphere is peaceful and the architecture is modern. There are two chapels inside the whole complex. There are prayer …",None
383,Salma Iqbal,5,2021-07-06,Amazing place. Beautiful structure.. Though one has to walk a lot to go up. But it is all worth it.,None
384,josh kim,5,2020-07-06,"Huuuugggeeee, free parking but remember to park at the top, if not wait for the shuttle. Lots of construction going on outside. Big tip! Wait for the sunset, you feel like you are on top of the world",None
385,Jacinta Wong,3,2020-07-06,Simply a church. $5 to enter. A number of escalators to travel. As sight seeing it’s good but won’t loose if you don’t go.,None
386,Farwa Zaidi,4,2022-07-06,"Beautiful architecture and ripe with spiritual experience, a must stop for anyone visiting Montréal.",None
387,POONAM KAUR,5,2022-07-06,Hidden gem...must visit to sooth out your mind and eyes..highly recommended..no tickets no entry fee..shuttle picks you up from entrance and drop off as well..no cost at all,None
388,Henry Mottesheard,5,2019-07-07,"Tucked away near the University of Montreal on Mount Royal, this Oratory is both beautiful and historical. Parking is $5 CAN per car (2018). There is a climb of approximately 99-110 steps depending on where you park. Most of the Oratory is …",None
389,Lewis Abisogun,5,2023-06-29,A great place to be. The experience cannot be put in words.,None
390,Christian Simms,5,2022-11-08,"Excellent place to watch the sun set. We sat on the steps, had a small picnic, and watched the planes fly in while the sun set and the city lights came on. It has some major construction going on, so we took the shuttle up. That worked great. It comes about every 8 minutes or so.",None
391,Cyan Kuo,3,2022-10-09,"Place was under construction, sadly. Definitely go for the view, which is spectacular. The grounds are gorgeous. The basilica is also impressive, with some pretty interesting artwork. Don't bother paying for the museum, was just a bunch of nativity scenes. Wish there was more history in the museum.",None
392,Mario AAG,5,2023-06-06,Impressive you should get there by 5pm and that's enough time to explore it and take pictures of the sunset,None
393,Peter Kuzmin,1,2023-04-07,"Dislike. A place where they take advantage of the vulnerable. Feels like you have to pay to be part of the church, quick wave payments at every corner, especially at shrines.",None
394,Butch W,5,2022-09-09,Beautiful Canadian Catholic Church. Mini Basilica in Montrel,None
395,Myriam Bazar,4,2017-07-07,"I have the chance to work on this beautiful place , every day never the same. The way of the cross is so beautiful and peaceful. The organ at the basilica it's just unbelivieble.",None
396,Sunil Shrivastava,4,2020-07-06,It’s a holy place and you can feel the vibe the moment you enter this place. You can visit this place year round. It’s one of the best religious places in Montreal,None
397,jaclyn hsiung,5,2018-07-07,We came here as a brief stop to have a city view + sunset. Parking was very easy where you can park on the ground or follow the signs and head up the hill a little if you don't want to walk the stairs up. Very easy stop to add in and access to via car.,None
398,A H,5,2023-06-06,"Majestic church

Great view and even better than mount Royal park's view imo",None
399,Alex Wong,5,2022-08-10,My favorite modern church to visit and marvel the architecture and city view.  A visit to The garden of The Stations of The Cross is a must.,None
400,Eva De Castro,4,2020-07-06,We visit Saint Joseph Oratory every year in the summer. This church serves both English and French masses. Be prepared to climb up the stairs to get to the Crypt church. They are currently renovating the surroundings of the oratory to build benches and some kind of resting/ picnic areas. It's going to be more beautiful.,None
401,Arnav Gupta,5,2020-07-06,"One of the biggest Oratory in Canada. You won't admire it's grandeur unless you visit it. Quite a steep climb or a few steps to reach the top though, but you wouldn't regret the views once you reach there.",None
402,Aruna Ephraim,5,2022-07-06,"Beautiful oratory
The mass was peaceful
Lot of construction going on but still a peaceful place to be.",None
403,Michael Cheung,5,2022-07-06,Beautiful sanctuary!  Fun fact: Tallest building in Montreal.,None
404,Lakhvinder Gill,5,2022-09-09,Nice place will go back once construction is over,None
405,Isabella Alarcon,5,2021-07-06,St. Josephs Oratory is one of the most beautiful churches in Montreal. I go every week. The view is spectacular at the top and there is mass and confession all day long. We are blessed to have the Oratory❤ Praise be Jesus Christ🙏 There are a lot of stairs to climb to the entrance but its worth it!!!!!!! …,None
406,Madhusudanan Raghavan,5,2022-07-06,A nice historical place to visit.  Takes about 2 hrs in total with moving tourist volumes,None
407,Antonio Hall,5,2020-07-06,Saint Joseph's oratory was wonderful. If you really want to spend some time there you could spend all day. There are like eight churches inside of one huge ballistica.,None
408,Xiaolei Geng,5,2023-05-07,the best church in town，you have 3 different languages for you which are French，English，and Spanish. peaceful and Holly place.,None
409,manimaran govindaraj,4,2022-08-10,Good place to see and nice view God will be in a position place,None
410,Becky Kovac,5,2023-06-15,It's such a beautiful church and an amazing view of Montreal to boot.,None
411,Johann Ali,5,2019-07-07,"The scale of this complex is a testament to clean lines and streamlined interior architecture is humbling. The entire complex is worth visiting, with great views both inside and outside and lots of great history about Montréal and it’s …",None
412,Kiran Frenchi K,5,2018-07-07,Biggest Church in Qúebec. Worth a visit. There is a museum attached to it and you can see many sculptures and stuffs. Spiritually very nice. Breathtaking view from the terrace. Highly recommended for a visit.,None
413,J X,3,2022-12-08,"Church itself is stunningly beautiful but construction detracts from it. Also walking through the bottom floors feel more like an amusement park with all the commercialism not appropriate for a place of worship. The gift shop is big, there …",None
414,Krupa Patel,5,2019-07-07,"St Joseph’s Oratory is beautiful. The views to the city are absolutely gorgeous. Admission is free, they have a cafe, and a shop for souvenirs. Can easily spend 2 hours here. Recommended!!",None
415,Suyash Sharma,5,2023-06-22,"Beautiful architecture, amazing view from that height. Adequate parking.",None
416,Michael Rabideau,5,2023-01-07,Breathtaking.  I've visited this place since my early childhood and have always been amazed at the accomplishments of brothe Andre.  Great view of the city from the veranda anytime of year.,None
417,Maria Anton,5,2019-07-07,"Saint Joseph’s Oratory of Montreal is a place to visit for its beautiful garden, the inside is a peaceful place to pray or just look around.  Front the top also has a great view of the town!",None
418,Kok Weng Leong,3,2020-07-06,"Nice place to visit. Free to visit, CAD5 for parking which is OK. But just don't buy the CAD2.00 visitor guide available at the entrance. I was expecting the book to be factual: explain about the history, architectures, layout, museums, …",None
419,Ankit Khandelwal,4,2023-06-06,"Ok, it's under reno but nothing wow. $5 parking fee they take and then provide you a shuttle service that takes you upstairs.",None
420,Patricia Polito,5,2020-07-06,Beautiful and a must visit.. There are elevator and escalaters. This is free. Theres a cafe.,None
421,Rana Kar,4,2023-05-07,The piano from art perspective and the Heart from spiritual perspective.,None
422,Sue Bisoyi,5,2023-05-07,Stunning view of the city,None
423,roshan cherian,5,2023-06-22,It’s a beautiful Divine place to pray and and also relax,None
424,Steffi Ernest,5,2022-07-06,Very beautiful place! A must visit for tourists!,None
425,Sukhdarshan Singh,5,2022-07-06,"Very nice and very beautiful Church.
Devine feeling.",None
426,Miguel Javier,5,2023-02-06,"Hard to miss visiting the St. Joseph Oratory when you're in Montreal given the fact it's there where St. Brother Andre had walked, worked and served the Church through his devotion to St. Joseph, the foster father of Jesus.",None
427,Philip Sayegh,5,2023-01-07,"A place you must visit in Montréal.
Extremely different experience.",None
428,Ian MacDonald,5,2018-07-07,"A stunning church, perched on the top of the hill. be prepared for lots of walking up stairs as there are plenty. …",None
429,Maury Mano,5,2023-06-06,Very peaceful with a beautiful view,None
430,Jhon Cuellar,5,2022-09-09,I will never forget that place. My life split in two.,None
431,Claire Murphy,3,2022-12-08,"Alot of external currently under works and closed off to public. The front steps and gardens weren't accessible. View of city still nice and impressive from outside. Internal of church impressive in terms of scale, very modern and almost brutalist.",None
432,Nap Q,5,2023-04-07,Beautiful church. Two choices of venues to attend mass aside from being able to pick French or English.,None
433,Jeff Whitten,5,2022-11-08,Amazing piece of Architecture. Free admission  as well.,None
434,Nikita Rybkin,5,2022-11-08,Was not accessible from the front side due to construction so should plan your trip better than I did :),None
435,Julie Rivest,5,2023-06-29,"Best enjoyed from outside as the inside is thoroughly uninspired.

5 starts for sunset views!",None
436,Rad Dyner,5,2020-07-06,There's something inexplicable about visiting St. Joseph's Shrine (Oratory) at 5:30AM or when nobody's around. I urge to take the plunge and kindly pay a visit. Much Love!,None
437,Sharmin Majumder,4,2021-07-06,A beautiful church on top of mountain. Worth visiting. You could also get souvenirs from the church museum.,None
438,Sebastian Saint,5,2019-07-07,"Very strange church. The architecture inside is very foboding, and it is so strange to see a heart on display as a relic. Worth it to check it out though.",None
439,Alma Giles,5,2023-04-07,The religious goods store was amazing! Though currently under construction the shuttle was super awesome to have!,None
440,Amir M,5,2018-07-07,"If you are a tourist it is a MUST see in Montreal. If you like calm and spritual places, this place will definitely satisfy your sprit with whatever religion or idealogy you have.",None
441,Mennatullah Yaseen,3,2019-07-07,"It's a nice place, with challenging stairs. The view is interesting from down and up stairs. Specially if you go before sunset.",None
442,soph videas,5,2019-07-07,"It’s a nice place, felt relax and peaceful, it has lots of stairs but that doesn’t matter because the view it’s beautiful",None
443,Yahya El Baba,5,2021-07-06,"Beautiful place, amazing architecture but with limited access during winter due to the pandemic.",None
444,Joel Regnier,5,2023-02-06,Love it! Such a beautiful church and witness to the fact that Jesus is still working miracles in the world today!,None
445,Afzal Sheikh,5,2023-06-29,Excellent historical place to visit with guided tour.,None
446,What The Puck!,5,2022-07-06,Great place to visit to watch Sunset! I loved it.,None
447,Karen Boxer,1,2022-11-08,Tried but couldn’t get to it.  The whole area is covered in road works around the oratory plus the approach to it itself.  Google says the place is open but no idea how you get into it.  We were on foot and spent some time trying various …,None
448,fozia mahboub,4,2022-07-06,It was an amazing experience... Very big and have a very great history..,None
449,Maureen Gatehouse,3,2023-01-07,The view from the terrace was good. Make sure to come at night. It was challenging to find the actual chapel where they hold the mass.,None
450,Sound Wave,5,2020-07-06,"If you get the chance to go for a walk after a snowfall the scenery is like a majestic Winter Wonderland, when the lights come on at night and there's fresh powder on the ground a stroll around the oratory is literally breathtaking. …",None
451,Christina,4,2022-09-09,Beautiful church. Currently under construction. Parking $5.,None
452,Eden,5,2020-07-06,Whether you practice a religion or not yet this place is a must to explore. There's so much to learn how this church started (from Brother Andre to the community). They have such spectacular view of some part of Montreals. …,None
453,Maria Guijarro,5,2019-07-07,What a beautiful and peaceful place. A most see if you go to Montreal. Amazing to learn how Saint Joseph's Oratory of Mount Royal was built.,None
454,Lei Huang,4,2022-11-08,"The construction is still going on , and the garden is closed. If you are purely interested in the view, please give a second thought before you go.",None
455,Ray,5,2019-07-07,"Beautiful architecture and grounds.
The escalators inside made climbing up the tall building easy.
It also offers a great view of northern Montreal.",None
456,PKumar,5,2020-07-06,"Must view if you visit Montreal. Avoid the steps and drive up the side hill, parking is a tough find so arrive early. If you want a peaceful visit.",None
