ID,Reviewer,Rating,Review Time,Review Content,Owner Response
266,Vitória Batistoti,5,2019-07-07,"I visit the Parc La Fontaine during a sunny say in the autumn and it was one of the most beautiful view I have ever had in my entire life. The yellow leaves on the ground and hanging on the trees, the sun making everything even more yellow, …",None
267,Luciana Santos (Lucy Freebird),5,2020-07-06,"It's a big park in the middle of the city. I spent lots of time reading, doing picnic there in the summertime. It's really cool. Friends used to do BBQ, and now, during winter, it's beautiful in another way, and lots of people go ice skating.",None
268,Jad Moussalli,5,2021-07-06,"One of my favorites parks in Montreal, the small lake has a good effect specially on sunny day.
Beautiful atmosphere and i notice that lot of young people here, and less families.",None
269,Jeremy,5,2022-07-06,Really cool cormorants that live at the park and est fish.,None
270,MAKSYM,5,2023-06-06,One of my favorite places in Montreal,None
271,Jennifer Nguyen,5,2022-07-06,Nice outdoor space,None
272,Francis Miron,4,2019-07-07,"It's really a great parc with a lot of space, playgrounds and other terrains for activities.
Considering it is such a good parc though, it is extremely popular so expect a …",None
273,Juliet Ruttner,4,2019-07-07,It is a great place if you just want to hang out with friends and spend the day relaxing. Bring your food and a blanket and just spend the time socializing with family and friends. Visually the park is okay. There is a lot of open grassy …,None
274,Rick Burgos,5,2019-07-07,Here you can find lots of photos opportunities. This park is beautiful in any season. Summer time you can see shows and activities. You can bring your kids and have fun. It's a really popular park here in Montreal. The landscape is beautiful. A nice place to relax.,None
275,Razib Vhuiyan,5,2021-07-06,Very calm place to get some fresh air. Nice lake with pubble on the bottom. Lots of nature in a fast pace city like Montreal. Several walkways to enjoy with your toddler. Well managed park.,None
276,Stephen McK,5,2020-07-06,Very nice park.  Very well laid out with an excellent skating rink that is winding through the park and makes for a very nice afternoon event.  There are buildings in which to rent skates and other Winter items to enjoy the park in whole. …,None
277,Shijith Kurup,5,2022-07-06,"La Fontaine Park is one of the largest parks in Montreal. Truly picturesque to enjoy the walking, cycling and in-line skating paths, the outdoor swimming pool or enjoying a meal at the restaurant. …",None
278,Vinh Le,5,2020-07-06,"Nice park to see, enjoy the fresh air",None
279,tricia robert,5,2022-08-10,"Lovely place to be to relax and enjoy nature. The Lake, bicycle tracks, different sport activities etc",None
280,Annisa Vincent,5,2022-11-08,Beautiful during the Fall!,None
281,Austin Trinh,5,2019-07-07,Nice park— well maintained and easy-to-follow paths.,None
282,Edson Ricardo De Freitas,3,2019-07-07,"Very dirty, I see no sign of care, we are at the end of April, maybe at another time be better care",None
283,Esther II Jean Louis,3,2023-03-08,Try to go ice skate but the condition of the ice was not really great.,None
284,Tatiana YYC,5,2019-07-07,"Huge beautiful park everyone just doing their thing. Enjoy your wine with a nice picnic, have a BBQ, bring your kids, have a date. Everything is possible at this park, there's enough room and spots for everyone!",None
285,Liu Dambolena,5,2016-07-07,"Love this park. It's big and it has a little bit of everything. A nice lake that it's beautiful in every season and paths all over. You can even do ice skating in winter. I've been here for workouts, walks and picnics and I've always had …",None
286,Joseph,5,2019-07-07,They have the most elaborate jungle gym for kids in the Plateau area and plenty of tables for adults to picnic at. Amazing place to spend a morning and afternoon. The fountain and pond is sure to keep your kids busy for a good while.,None
287,fatih a,4,2018-07-07,I like this park but it is not clean enough.. there are a lot of garbage in the lake.. and also on the grass.. some bicyclists don’t drive carefully and you have to take care your kids.. otherwise there are a lot of good activities organized  in the summer time..,None
288,Ivan L,5,2018-07-07,My favourite park in Montreal by far! Very peaceful and relaxing,None
289,Alexander Yu,5,2018-07-07,"Went there for skating, it's free(if you have your own skates and locks), has lots of lights, there is and indoor facility to change your skates and bathrooms. The park itself is pretty big and beautiful for a little walk. Bear in mind it's fresh water skating, so the ice is not the smoothest. But still fun and beautiful.",None
290,Milene Acosta,5,2022-07-06,"Marvelous! It's a huge park with many spaces for all ages. Bathroom. Kids love it, I saw lot of young people too. Definitely recommend it!",None
291,bárbara gálvez,4,2022-07-06,Nice place to spend the whole day with children.,None
292,Josee Lupien,4,2020-07-06,"Nice big park with lots greenery, a lake, playgrounds, walking paths, benches, restaurant, short train rides (4$ pp), plenty of space for picnics but since it is on the Plateau, parking is scarce. 4 stars because last time we went there, the smell of weed just kept reoccurring over and over...",None
293,Marco Pepin,5,2022-12-08,"As the one and only tiger would say : GUEREEEEEEAT park. Maybe the best if not top 3 parks in Montréal. Mixity of usage, water, coffee shop, toilets, park is as nice during the day as the night...",None
294,Diana Arrué,5,2019-07-07,"Located in the Plateau area at a walking distance from Mont Royal and Sherbrooke stations, this park has two ponds separated by a bridge and small waterfalls. It also has a nice fountain in the middle of one of the ponds. This charming park …",None
295,Joel DeWit,5,2021-07-06,Picnic vibes. Fun place to be. Can't wait until summer!,None
296,Valeria Bogdanova,5,2021-07-06,Pleasant park with nice benches.,None
297,Nicholas Merkouris,5,2023-02-06,"Excellent place to relax, have a cup of coffee or a picnic. My favorite park!!!",None
298,Mert Gültekin,5,2022-11-08,My favourite parc🥂 great place to drink and play games …,None
299,ilknur eryılmaz,5,2019-07-07,Very quite relaxing park also possible to hang out with friends and have a barbeque. Great amount of trees making nice shadows. Or a place where your dog can meet and play with other dogs.,None
300,Luke Keller,4,2021-07-06,"The park is a beautiful place to just sit and relax, even for a moment. It's especially beautiful during the autumn season. There are even ducks that like to visit, for those who like to watch them.",None
301,True Adventure,5,2022-07-06,Wonderful place to skate. Skate rental for two hours is $12.50 including tax. Great inside area to put skates on.,None
302,Pussycat Phoebe,5,2020-07-06,"Lovely park, squirrels come up to your.",None
303,Aksel Zygowski-Everets,4,2023-05-07,Best squirrels. Where's the water!!,None
304,Chiara Vallone,4,2022-07-06,Wonderful park. It's a shame so much people smoking there. Definitely a problèm if you have children. Otherwise super cute.,None
305,Yevgeniy Shcherbakov,5,2017-07-07,"Big playground for kids, pond, kiddie pool, baseball and tennis. Beware, parking is not free! Paid $4.50CAD for 90 minutes at the booth. People sunbathing around the pond. Lots of bikers and runners. Relaxing atmosphere. It is clean and …",None
306,Lisa Samuels,4,2020-07-06,"For an urban park this does So much fun work: picnic spaces, huge walking zones, multiple pickup sports & official sports areas, playground, popular summer music events. The dormant central amphitheatre is too bad, all locked off from access, but overall a wonderful and well used city park",None
307,Moushumi Nath,4,2021-07-06,A very nice large park surrounded by lotsa good restaurants. The large pond is completely by ducks! And there's plenty of savage squirrels looking through the trash for leftover bits of delicious poutine. #duckcentral,None
308,Ziyaad D,5,2017-07-07,"Very nice park. Has a great lake, ducks, cycling path, food areas, bbq spots. During winter you can even skate. Also has volleyball and tennis courts, but you need to reserve first.",None
309,Huxley Anjilvel,4,2021-07-06,"Beautiful park especially when the pond is filled with water. Plenty of green space as well as recreational areas (tennis courts, soccer pitch, bocce ball, etc.)",None
310,Marty Gregory,5,2021-07-06,"La Fontaine Park is a beautiful mature park with lots of old hardwood trees, ponds, gardens and more.  A welcome reprieve for many locals year round, but especially during the dog days of summer. A chunk of nature in the heart of the city.",None
311,Israa Hilles,5,2022-07-06,One of the best parks in Montreal,None
312,Oscar Lazarte,5,2019-07-07,"Simply good
You feel like not being in the city",None
313,Jason Behrmann,5,2016-07-07,Excellent for dogs because of a large enclosed dog run. This park has a population of albino squirrels that are fun to feed. Attractive shirtless bodies abound by the synthetic lake. Fun to watch circus performers and acrobats practice routines by stringing tightropes between trees.,None
314,Daniel Ware,5,2018-07-07,"Coming here is like stepping into an alternate dimension where people are at peace, every person of any color and gender are coexisting happily, and the nature is absolutely stunning. The squirrels will literally come hang out with you if you sit long enough. Super friendly people too!",None
315,Hayden A.,5,2020-07-06,"Really really nice park. Lots of seating, open spaces, hidden from the city hustle, pretty lake, sports areas... Good job Montreal. Please keep working hard to keep up the excellent parks!",None
316,Bee Laurent,3,2021-07-06,"There's a big half of the pond that's dry cause of reno, so no fountain at the moment. It's also very crowded with people all the time. Otherwise it is a nice park",None
317,Javier Jofré,4,2018-07-07,"This is a very nice place to walk around in the plateau, have picnic and have a nice time outside. It have outdoor playground for kids and sports fields and a restaurant. It also have a lagoon (the reason for the name) that is beautiful when filled with water, which is not always . It could be better maintained though.",None
318,Shahram Shams,5,2020-07-06,In the middle of the island. Good place to spend time. Also has an outdoor pool.,None
319,Niroshan Udith Bandara,5,2020-07-06,Great place to relax and have a walk.,None
320,Daniela Fiorentino,5,2022-08-10,Always filled with nice people and positive vibes. One of the best parks in Mtl❤️Love it!,None
321,H Vaillancourt,4,2020-07-06,"Nice huge public park, clean, with tennis courts, a small artificial lake, baseball fields, volleyball nets, picnic tables, benches, parking (not free), etc. Unfortunately, there's no attraction in the close proximity of the park, but it's not far from downtown. Great place to go with kids.",None
322,Oscar J. Acosta,2,2017-07-07,"Not a family place anymore! In the middle of the afternoon too many teens and young adults smoking cannabis as well as drinking at the same time. A few years ago I enjoyed taking my daughter to the park, no we avoid it like the plague.",None
323,Tim D,5,2023-06-22,Best park in Montreal,None
324,Gala Bosch,5,2021-07-06,"Beatifull big park to enjoy some nature in the city. There is a lake with ducks, many trees and squirrels everywhere. There are many places to sit, make a picnic ride bikes, etc. There are also sports areas.",None
325,S K,5,2020-07-06,Great hidden gem in the heart of the plateau. Perfect for jogging running on hot days because of the good tree cover. A loop around the park is approximately 2.7km.,None
326,Hannah Brouse,5,2019-07-07,"We stopped by just to skate, and were not disappointed! Deliciously thick and stable ice, ambient lighting, and just the right amount of people out.
Located nicely. Great spot to hang out!",None
327,Ricardo Briceño,5,2021-07-06,"It's an amazing park, you have available tables or you can sit in the grass during summer, make BBQs, walk your dogs and many more",None
328,Guru Prasanna C S,4,2018-07-07,"It's a nice park. Good enough space for parking.

However, there were large crowds and I couldn't take the smoke. I don't even want to talk about temporary toilets that were installed near parking.",None
329,Loch Bucane,2,2018-07-07,This would have been a nice park except that it is not maintained properly. The grass is overgrown and there are a few homeless people loitering in the park. There is a side of the park next to the water where young people still hang out. The city could improve this further.,None
330,Chad Swanson,3,2020-07-06,The grass is sparse leaving lots of dirt and mud patches. Still a nice place to go for an afternoon. One thing the parks could use more of are public grills.,None
331,Satish Kumar Tumulu,5,2021-07-06,"A huge park, with water body inside. There is running or walking track, several benches to sit. Also nice place to do gatherings in summer.
From kids to olds nice park to visit and spend time.",None
332,Kate Hammer,5,2018-07-07,"Beautiful green space in the city! With the serpentine waters and the good running and biking paths, this spot is also an ideal people -watching venue. Good place to chill with friends or very, very alone.",None
333,Russell Vaz,4,2020-07-06,Awesome friendly parc great for picknick,None
334,Nic C,5,2021-07-06,Great park. Really big with lots of space and a nice water feature. Places are close to get food and drinks also. For sure a good place to bike to and hang out.,None
335,Andrew Z,5,2019-07-07,"Beautiful park, perfect for a stroll or just to sit and enjoy being outside. The squirrels are very cute and daring, most likely because they are being fed so often.",None
336,Lp Camozzi,4,2022-07-06,Under major reconstruction and bikes being encouraged off traditional paths. Lots of hungry squirrels and still a place to relax but a long way from completion.,None
337,Betty Durieux,5,2020-07-06,"Wide park, softball everyday, pétanque, volleyball, small off-leash dog park...
Nice spot for hammocks? In the pine trees by the water! Your hammock neighbors won't be too close but you can also create a small hammock gathering with your friends!",None
338,Liz Sethi,5,2022-07-06,Beauty place to bring your Basquise poutine,None
339,Alexandre Richard,4,2020-07-06,Whether you want to host a kid's birthday or you just want to spark one up and have some beer...this park manages to cater for everyone. It's really a microcosm of our society with picnic tables and a lot of greenery.,None
340,Ana Cristina Álvarez Davalos,5,2017-07-07,Amazing place to have a nice picnic,None
341,eunsuk Jeon,5,2020-07-06,Peaceful and great park for taking a walk and jogging,None
342,Sami Alajaji,5,2017-07-07,"Vibrant and active park full of all sorts of activities for all walks of life. You'll find plenty of young folks practicing their favorite hobbies, but there are also playground for the kids and a pond to relax around. The pond is picturesque attracting new weds and their photographers.",None
343,bygabrielmartins,5,2023-05-07,Great park to visit in Montreal,None
344,Jean Bùi,5,2018-07-07,"Beautiful park. There's a volleyball court, tennis court, a lake, coffeeshop, kids theatre, school, lots of activities! People host parties and bbqs here all the times. My only complaint would be that there's no outdoor gym.",None
345,Jordan Joseph,5,2020-07-06,Beautiful park with great vibes. Plenty of people chilling out over drinks and a BBQ picnic or simply coming to read. A must see in autumn!,None
346,ankita walia,5,2023-06-06,Good place for picnic,None
347,Jamie B.,5,2018-07-07,We went skating on the lake in this park. Had a great time. The ice was very nice and there was plenty of room to skate. They have equipment for Learners. They have indoor change rooms and snack bar and restaurant.,None
348,Kali R,1,2022-09-09,"Do not rent do not buy
Crazy construction noises in the mornings
Impolite administration …",None
349,Jim Schafer,5,2022-07-06,"Nice park.  Great place for walking, people watching.  Lots of space and well maintained.  Recommended.",None
350,Olja Jotanov,5,2020-07-06,"living nearby, so this park is very convenient for my dogwalks...very vibrant and lively, with people doing any kind of sports activities to kid camp's outings, this park offers a little observation point into life of its inhabitants",None
351,T A,4,2022-09-09,Was a lovely way to spend a afternoon with relatives from Montreal. Enjoyed the varied gardens,None
352,Manish Singh,5,2022-07-06,Beautiful place with a nice Restaurant. The Park holds multiple Ice Skating rings and a Lake which is now frozen and is available for skating too.,None
353,hong li,4,2021-07-06,"Very nice spot, many restaurants nearby. During the winter, the ice is really nice and the space for skating is really big also since the body of water is frozen around that time.",None
354,Rajasekhara Reddy,5,2021-07-06,Pleasant park and a nice  lake with ducks situated in centre of Montreal where you can sit by the water by reading book or having fun with family . A walk in the park for while calms your mind . very good for a walk and rent a bike to go around,None
355,Danielle Assayag - Greenhough (Your FL Beach Agent),5,2022-07-06,"So grateful for these expansive green spaces in the city with so many features such as playgrounds, water features, amphitheaters...this park is definitely worth a visit.",None
356,Justin Anthony,5,2022-07-06,"Love love love this park. Can’t wait to bring my bf, my family, friends from elsewhere and my future kids here lol",None
357,Lance “Dfancy22”,5,2019-07-07,The park was so beautiful. The trees changing colors. The fountains and the monuments. The was even a NYCPD cop car there(pretty sure they were filming a movie) my fiance and I had a lovely stroll through the park during our visit to Montreal,None
358,M D,4,2020-07-06,"V nice park even in the winter. They have a little cafe that serves hot drinks also. I have to say the coffee was a little American diner, been sitting around since morning tasting but nonetheless on a cold day it will do.",None
359,John Dodge,4,2022-07-06,"This spot is really nice. Good hills for tobogganing with the kids. Huge park, lots of parking options.",None
360,Hector Leon,5,2018-07-07,"One of the most beautiful parks in Montreal. You can arrive by walking from Mont royal station. Ideal to walk, jogging or enjoy a sweet spot alone or with your friends. Not a place to practice sports; but ideal to have a great bbq or a picnic day🍞. Or just walk your 🐕! …",None
361,Kam Her,4,2021-07-06,"Very nice park if you wanna chill with friends or walk around. Very clean, however it can get a little bit crowded. If you are a begginer runner its perfect because is very flat. 🤗🤗🤗🤗 …",None
362,Edi Patricia Nava Quintero,5,2021-07-06,Good place to have a picnic,None
363,Matthew Grabiak,5,2019-07-07,Nice park to enjoy the sights and sounds of nature without leaving the city. There’s a nice lake with plenty of benches to enjoy as well as no shortage of walking and biking trails.,None
364,Lyndsey Kirwan,5,2020-07-06,"La Fontaine is one of the largest and most interesting parks in the heart of Montreal. Situated in the Plateau and a short walk from down town, this park is the perfect place to come to cool down beneath the trees on a hot summer's day or …",None
365,Anusha Santhakumar,5,2022-07-06,"Cute park to hangout in! Really spacious with playgrounds, and picnic benches. Plenty of people were having outdoor parties.",None
366,james wikan,5,2019-07-07,I saw the fountain. It was meh. But the Parc was pretty fly. Although I saw a woman who let her toddler son take a leak on a tree. Pants all the way down in front of everyone. No shame. That kid is going places.,None
367,james king,3,2022-07-06,Awesome parc very big with a couple ponds with wild nature so it was a fairly good place to hang out and bring your girlfriend to,None
368,kamel,5,2020-07-06,"The park is wonderfully designed. Personally, I found it very attractive and realxing. You can enjoy a lot of fun and you got plenty of space to do sports also 😁 …",None
369,Nicolas Vilmin,5,2022-07-06,"One of the best parks in Montreal!!! Love the lake, activities (tennis, spikeball, beach volley, ice skating) and the picnics!!",None
370,Masha S,5,2021-07-06,"Beautiful park, very big, there's always lots of people when the weather  is nice but it's easy to find a nice spot. Lots of good eats nearby too.",None
371,J-Y B,5,2022-07-06,"Nice place, really big park nice place to have fun with friends and/or family.",None
372,Salvador Flores Torres,5,2018-07-07,Always an amazing place to spend time during summer!!! BBQs are allowed,None
373,Antonio Carruyo Romero,5,2017-07-07,"This beautiful park in the heart of Montréal is great for sitting on the grass, and let time go by in the summer. In the winter, a portion of the lake is used for ice skating (for free!) and if you don't have skates of your own, you can rent some at the chalet next to the rink.",None
374,Mozaffar Etezadifar,4,2021-07-06,Great park. A lot of green space with bike route. Near two Bixi stations. You can rest under the trees near the lake inside the park.,None
375,Marna Albert-Jean,5,2019-07-07,"Always a relaxing time while in the park. Also, you get to see interesting things while people watching. Musicians, yogis, cute doggies, families, sporties, funny & weird drunks. In the summertime, there's free wifi. Public toilets are …",None
376,Joey Sheffield,5,2018-07-07,"Beautiful moderate sized park.  Nice walkway around a lake with a big fountain.  Activity area.  Plenty of paths to walk or job, from little incline, to steeper.",None
377,Tiffany Tsoi,5,2019-07-07,Ice skating here was very fun. You can rent skates and then head to one of the portables to change your shoes. Getting on the ice was hard as there are no guardrails at a place that's not a rink. But all in all it was a very unique skating experience.,None
378,Diego N,5,2021-07-06,"On of the best parks in Montreal. Each are of the park has its own vibe: there's the picnic area, hippie area, cirque area, musicians area, and more. Beautiful place to spend a weekend and relax before summer ends",None
379,Kostya Zhukoff,5,2019-07-07,My favourite parc for leisure.,None
380,Julio Hahn Monroy,4,2021-07-06,"A great park to expend time with your family and friends, it has a beautiful artificial lake and plenty of space to room around",None
381,Alexei Buza,5,2022-07-06,"Amazing place packed a little bit :), but still amazing park to meet up with friends in the city. There are beach volleyball fields, what's a  rare thing in Montreal.",None
382,Annegret Morf,5,2018-07-07,"Beautiful park with some ancient poplar trees. Great to go and chill with friends and family. Picnic areas with tables, a big duck pond, soccer fields and more. An oasis for anyone in Montreal.",None
383,Patrick Dornan,5,2018-07-07,"An incredible park. My wife and I chose our apartment based in the proximity to Parc Lafontaine. There's sports fields, live music, great picnic areas, playgrounds, and tons of activities to see and do. Probably the best park in the whole city!",None
384,James Jackson,5,2020-07-06,"Great park! Very big. Lots of paths. Often quite full of people lounging, picnicing and playing games in the summer. Skating in the winter. Lots of trees but open fields too. Volleyball courts. A bocce ball area. Baseball diamonds and a …",None
385,bread bee,5,2020-07-06,Beautiful lakeside with lots of ducks and other bird life to see in August! There are many benches and tables to sit and jungle gyms for kids to play too.,None
386,Patrick Virtue,4,2021-07-06,Place to be you got the water you can bring your kids have a lot of space to got place for your bike have a picnic I have a strictly recommend people to come at La Fontaine Park you got tennis and everything so come on down guys and don't forget to wear your mask thank you,None
387,Iðunn Ýr Halldorsdottir,5,2017-07-07,"My favourite park in Montreal. Great for all kinds of activities. Big playground for children of all ages, dog park, many kinds of sports areas. Theatre and shows, wading pools for kids in the summer and free skating in the winter. Also great area to snow sled with kids.",None
388,Kana,5,2019-07-07,I had such a great time.,None
389,Vijay Karan Singh,5,2021-07-06,"This park is amazing all in one.
Picnic benches, sports and exercise areas, small pond, dog park. :)
Just go and do what you want.",None
390,Andrew Wilcox,5,2018-07-07,"A huge park with a fountain, bike trails, walking trails, tennis courts, soccer areas, base ball fields, tables, benches... Big mix of people doing many different things. Lots of green, shade, a kids area. The best park in Montreal. Can …",None
391,Philip Knight,5,2022-07-06,Beautiful Park. Must see!!!,None
392,Andrew Pak,5,2019-07-07,Fantastic park for going for a walk or a picnic in the summer. In the winter there is a large outdoor ice rink and two small hockey rinks (you can rent skates or bring your own for a fee). In the summer there are also various performances …,None
393,Eric Vanh,4,2020-07-06,"Ideally placed on the plateau, accessible all day long from every corner with subway and buses, with dog park, volley-ball pétanque baseball football (the real one) and American rugby, and green grass, benches, trees, and a lac ... idéal for everyone including family pic-nic !!",None
394,Matt Liczner,5,2020-07-06,"The park to visit accord to many, many Montrealers, including myself. There's no better place to spend a sunny afternoon with friends, family, amimal companions or all of the above! Bring a nice picnic meal and perhaps an alcoholic beverage or six and you're in for one unforgettable experience!",None
395,Cosmic Mat,5,2021-07-06,Extremely powerful. This Parc has immense energetic properties. A good place for those trying to connect with the cosmic web 🤍 …,None
396,Christian York,4,2020-07-06,"Beautiful area for walking, bike riding and picnicking.  There's a kids playground on one side of the park that has something for little ones 3+.  Very family friendly",None
397,Lisandre Bujold-Dubuc,5,2018-07-07,"Great place, so many things to do  !  Dogs are welcome and they have a dog park. There's also a very nice artificial lake and you can skate on it in the winter.",None
398,RIVER PIERCES “Riveroceanlake” OCEANS WATSON,5,2020-07-06,Moved here from Vancouver BC 6 weeks ago and it's the most beautiful place. The rad people make it so electric. Montreal people are so dope and positive. Best place to walk my dog and meet fellow muscians. Fav place in  Montreal to relax and zen out,None
399,Yunlin Wang,5,2020-07-06,very nice and fantastic park,None
400,Discovering Destinations,4,2017-07-07,"Where: La Fontaine Park - Montreal
What: A local park
How was it:  This is a nice place for a jog, bike ride, picnic and even skating …",None
401,Antonio Júnior,5,2019-07-07,"This parc has a lot of energy, people go there for barbecues, to play some sports (baseball, volleyball, soccer) and also enjoy the nature in the middle of the city. I consider this parc a little version of NY's Central Park :-)",None
402,R,5,2022-07-06,"Fun walk in the early spring when the temperature is not quite so biting and the spaces, while not yet alive, appear to be budding with inspiration.",None
403,Ghada EL-OUD,5,2018-07-07,"Beautiful big park in plateau mont royal in Montreal city...found it even more beautiful than 'mont royal park'...
Charming artificial lake that has a fountain surrounded by colored lights at …",None
404,Nicholas Hörger,5,2021-07-06,"Exactly what you'd expect: a park with numerous park-like features. Lots of characters and wierd people, a bit of a Westworld MTL edition vibe. Great park simulation, I give it a 5/7",None
405,Kimberly Cummins,5,2017-07-07,"Great place to go for a walk or just to hang out.  Very lively in the summer months, especially around the fountains.  You will either enjoy or be annoyed by the incredibly domestic and curious squirrels.",None
406,Mathias Ranft,5,2020-07-06,"Lovely park, ideal to go with friends and/or family. It's really nice, especially with the lake and tons of places where one can do picnic.",None
407,Alexis de Laurens,4,2019-07-07,Nice place to loose time et take fresh air,None
408,Stephen McKean,5,2020-07-06,"What a nice place.
Beautiful manicured skating surface in a quiet and quaint Montreal suburb.
Lots of boutiques and small shops around depicting the history, charm and culture of this wonderful historic city.",None
409,Ferdinand J. Ephrem,5,2019-07-07,"When of the best parks in summer and winter.
They have ice skating and a big playground during summer. BBQ area and tennis courts. …",None
410,Cédric Servay,5,2017-07-07,"Very nice and huge parc, plenty of place to relax on the grass and watch the fountain. Also great for walks with your loved one or friends.
Usually kept very clean",None
411,Alex Chukov,5,2019-07-07,"I love this park, particularly in winter. The lake freezes and you can skate on it but it's not the best ice surface. I'm sure it's lovely in all seasons but it's a great place to relax",None
412,Thomas,5,2022-07-06,The greatest park in Montreal and for good reason. A ton of space and tables to eat. Nice grassy spaces to play sports. A must-see for anyone in Montreal,None
413,Aurelie Sanhaji,5,2018-07-07,"This is a great large park, sometimes a bit crowded but still surprisingly clean and free of weirdos during the day. Siting by the lake is the best you can do there as it is beautiful.",None
414,Hełiophobia,5,2018-07-07,"Beautiful view over a small pond. They give free reusable water bottle to fight against littering. Over all this is a solid place to go relax, study or work.",None
415,Go with the Flo,1,2018-07-07,"This is possibly one of the most unsafest/dirtiest parks in Mtl as far as I'm concerned. It wasn't always like this many decades ago, but alas, now it's simply not the same anymore which is sad because the park itself has immense potential. …",None
416,Jack Bespalov,5,2023-05-07,Beautiful place to relax,None
417,Gilbert Fachkha,5,2018-07-07,"Best place to park, eat and play.",None
418,Aajb 007,4,2022-07-06,Great place to chill around and a bunch of place for activities. Also great for kids or simply just for a walk or even a picnic.,None
419,William,5,2019-07-07,"If you're a local, tourist it doesn't matter since everyone comes here to enjoy a little bit of nature in the middle of the city. Having an amazing Portuguese chicken place and one of the best poutines in Montreal makes the area even …",None
420,Itai Epstein,5,2021-07-06,"Great parc with a calming atmosphere. It’s a great place to hang out with some friends, read a book, and play in the snow during winter.",None
421,Kasif Zubiar,5,2019-07-07,Amazing place to hang around or play frisbee with your friends. Its very common to see random  people play musical instruments around the park. The atmosphere is very pleasant and enjoyable.,None
422,elie darrous,5,2022-07-06,Very nice and large has a big lake bus number 24 from Sherbrooke street a very good place to walk your dog,None
423,Soosh H,5,2019-07-07,"It’s a vibe out here for sure. Great for a jog, going on a walk with your significant other or just soaking in the Montreal culture. Whenever I visit Montreal I try to get a place near here. Downtown isn’t too far, AirBnb prices are reasonable, and there are great food options in walking distance.",None
424,Luis Alberto D'Elia-Betolaza,5,2017-07-07,"Large park with a long pond which shores presents great green areas for picnics and walks along its long contour. A nice well shaded forest is a blessing in the Summer. Music, picnics, families having a rekax time...  right in the neighborhood of the Montreal city's Mount Royal Plateau",None
425,Robin Moon,5,2022-07-06,My favorite park in the city.,None
426,Jeffery Laine,5,2019-07-07,Green space getaway. This spot is always reliable for a decompress with enough trees to provide shelter from the sun throughout the entire park. Can easily run around the entire perimeter under 5km.,None
427,Tara Wang,5,2021-07-06,Very good and big park in Montreal! I love it ❤❤❤,None
428,Assia Alexandrova,5,2018-07-07,Montreal's best urban park. Always lively! A great place to walk and talk or just people-watch. Nice little bistro in the heart of the park and cool occasional puppet shows and events.,None
429,Skye Vogelesang,5,2021-07-06,Lafontaine park is a large enough park that you can really enjoy strolling around quite a large distance. You can always find a socially distant place to sit and relax.,None
430,Allie Moore,5,2019-07-07,"One of my favourite spots in Montreal. Easily accessible via public transit and there are lots of cool little things to check out. Bring some food, drinks, and a blanket and chill out for an hour - you won't regret it.",None
431,Menem Zouheiry,5,2019-07-07,"Beautifull park. It has everything. Drinking water every where nice clean washrooms. Playgrounds for kids. Kids activities water pools for kids. Theater, soccer field ,baseball field,vollyball, tennis court and much more...",None
432,Patricia Bravo,5,2020-07-06,"Nice place to meet up with friends and have fun playing baseball, soccer, etc. Also, you could have a picnic there next to the lake. Bathroom available, great weather because of the trees.",None
433,Mariam Alaoui,1,2018-07-07,This is for the kiddie pool...the parc itself is beautiful! I took my kids there last Thursday we were all in bathing suits (i am Muslim) and we were approached by a young girl before we even got to the pool....she started to tell me there …,None
434,Vahid Raissi Dehkordi,5,2017-07-07,"A gem to watch, even if it is in the middle of winter at night!",None
435,Minki Jo,4,2017-07-07,This park is very very big and nice place.,None
436,cain Kuri,5,2017-07-07,"This is an amazing park. Big one, with activities all year long. Very nice for summer or winter. A must if you are visiting Montreal. Ideal for pique niques with friends and family.",None
437,Tarek Riman,5,2018-07-07,"Ideally on of the best parks in the city after Mont Royal.
What makes this park special is that it is right next to a lot of restaurants,  there is always something happening, and it is great for both running and …",None
438,Liudmyla Kotusenko,5,2018-07-07,"A big park for all ages: playgrounds, sports facilities, picnic places, bicycle paths, a large and beautiful lake with ducks and ducklings, huge trees, and a calming atmosphere. Love it!",None
439,Gisele Oliveira,5,2019-07-07,Beautiful parc!,None
440,Victoria Novelo,5,2023-06-22,Good park,None
441,Jean-François Fréchette,5,2023-05-07,"This park is the first one I visited when I arrived in Montreal 33 years ago.  It went through a lot of good and bad times, nice and not so nice crowds but the spirit is still there.  It is a great place to hangout, to relax, to play many …",None
442,Chris Steele (Ethan Hines),4,2021-07-06,The beauty and splendor! Sereen and great for meditation.,None
443,Michael Berry,5,2016-07-07,"One of Montreal's gems, Parc La Fontaine embodies the charm of the plateau, with musicians, people exercising, families, dog owners, and people from all walks of life mingling.  It's  a substantial park, for an urban green zone, with a big …",None
444,Christophe Leblanc,5,2019-07-07,Great to enjoy a laid back afternoon without being bothered. Lots of artists and students. I took a few naps there in warm days and it was very relaxing.,None
445,Javier Á. Nieto Moncó,5,2020-07-06,"This is one of my favorite parks in Montreal. It is a great place to sit down and relax, have a picnic, walk around, bring the little ones to play. It has never dissappointed me.",None
446,Juan Leonardo Lozano Amaro,5,2019-07-07,"This park is amazing during the whole year. Beautiful to relax and walk around through summer, beautiful colours during autum and fun for a slide or ice skating during winter.",None
447,Eugenie Robitaille,4,2018-07-07,"Very nice place, but A lot of people all the time. In winter you can skate on lake. Lots of activities. Nice for walks. Harder to find parking on the weekend.",None
