ID,Reviewer,Rating,Review Time,Review Content,Owner Response
1,Sneha Sunil,4,2023-06-15,"Having a retro vibe, this place is almost a decade old establishment selling burgers that are homemade like and unique. very close to metro stations like angrignon. It is a bit on the pricey side, yet the taste is amazing!","Thank you Sneha! we are priced based off our quality of ingredients and the quantity we provide, hopefully we get that extra star next time"
2,Marco Marone,5,2023-05-07,The epicentre of the classic Montreal burger!  Great place to have a bite and watch hockey games! Gotta love the history here!,Thank you for the review! hope to see you again! we will keep the history going as long as we can
3,Gerald Jubin,5,2022-12-08,"Great for a fast hit and run burger. If you ask me it's always the buck burger poutine and onion rings. So good!
Don't forget your drink!",None
4,leto BG,4,2023-03-08,Good place for a burger. Good tasty traditional burgers. Great music. Some of the staff could be friendlier.,None
5,Frank Ricciardi,5,2023-06-06,It's one of those places that brings so much memories of my youth. The hamburgers and poutine are to die for.,Thank you for the review! We are glad to bring you back the memories of your youth!
6,Justin Davies,5,2023-06-06,One of the best burgers in the city. You gotta fry it out. Juicy and flavourful. And they do some great toppings as well. …,"Thank you Justin for the kind words!! were happy to hear you had a great time, hope to see you again soon! Brio on the house next time ;)"
7,matthew ranger,2,2023-04-07,"Word of warning, when doing an take out order. always check your food before you leave. my onions rings were burnt and had small tiny rings Also i asked a little bit of sauce and they gave me this lol",None
8,Andrey Akh.,4,2022-09-09,"Reviewing food truck, as there is no other way to do it.

Food is pretty good. Poutine was tasty, but a bir greasy. …",None
9,Lee Cousineau,1,2023-04-07,I was so excited to see that I could order from here off of Uber. I have never been so disappointed. Guys you really need to do better. At one point you guys were the best cheeseburger in Montreal but tonight I got a horrible burger. It hot …,"Hi Lee, 

Thank you for sharing your feedback. I’m sorry to hear about your negative experience. Dilallo takes pride in serving their customers with quality food and service. This was an uncommon instance and we will surely do better in the future. Please feel free to reach out to santino@dilalloburger.ca with any further comments, concerns or suggestions you wish to share. We would be happy to discuss this further with you and make things right for your next experience."
10,zeref 105,4,2023-05-07,Food is excellent. Taste amazing. Prices are high but The food is worth the price but be careful when you order for delivery. The driver we got was really s***** about getting more tip than what we gave him which was a reasonable tip and was refusing to give us our food until we gave him more,"Hi Zeref, 

I am glad to hear that you enjoyed our food and found it to be excellent. However, I am deeply concerned and apologize for the behavior of the delivery driver. This is not the standard of service that we expect from our team, and we will be taking immediate action to address this issue. We apologize for any inconvenience caused by the delivery driver and appreciate you bringing this to our attention. We will be sure to investigate and take steps to ensure that this type of behavior does not happen again in the future. Please contact us privately at santino@dilalloburger.ca. I would like to discuss this matter further with you.


Our restaurant is proud to offer a wide range of food options at competitive prices. We understand the importance of affordability without sacrificing quality or taste, which is why we strive to keep our prices reasonable while still using fresh ingredients and offering a diverse menu. Compared to our competitors, we believe that our pricing is very competitive and offers great value for the quality of our food. We are confident that our pricing options are attractive and accessible to a wide range of customers, ensuring a satisfying dining experience for all."
11,Brian Lane,1,2023-06-22,Dililos burgers are great but their prices have gone crazy I had 2 burgers and paid 22$ txin that's nuts way too expensive I won't go back,"Hey Brandon! It’s spelt Dilallos* 

but also depending the burger you got I can assure you we are priced fairly for what you are receiving.. if you compare our ingredients to other burgers you can see that we are priced reasonably! "
12,Kevin Fan,3,2018-07-07,"ordered a buck burger trio. The burger was decent, pattie texture was light and fluffy, a little blend though. The fries were not so good, not crispy, very oily and damp. Restaurant environment is nice.",None
13,Stevie V,5,2023-05-07,The OG hamburger spot! What can I say that hasn't been said already. The food is amazing and always consistent. Great staff...a legend in ville emard. Wherever you are in the city...take a drive and go check them out NOW!! 🍔 …,"Thank you Stevie, We appreciate your feed back. Glad to leave a mark in your life with our great burgers!!"
14,Matthew Robillard,5,2023-06-22,Always great food!! Amazing burgers!!,None
15,Closet Lady,3,2023-02-06,No plates or cutlery... expect fast food to go wrapped in paper served at the table. Buck burger had an interesting flavour with a little heat. Gluten free bun was excellent. Fries were short bits & soggy. No refills on sodas. Meh. Not worth the $37 plus tip price tag for 2.,None
16,Navin Sekhon,4,2023-01-07,Very well known for their amazing burgers. My only gripe would be for them to season the hamburger. Everything is great but when you taste the burger itself it’s a bit bland. Fries are out of this world and they do an incredible poutine. …,None
17,Eric Hebert,5,2023-01-07,Start by trying the Buck Burger at least once in your life and go from there. A montreal Classic.,None
18,Michael Stergiotis,4,2023-05-07,"Buck burger slaps, pricy but then again so is everything with JustinFlation /:

Don't expect any service if you dine in, literally will get handed a wrapped burger and no plates but I guess that is the tradition.","Thanks Michael for the review! Inflation sure does suck everything is priced based off that! sucks for us sucks for the customers, as long as you enjoyed your meal!"
19,River Valley Printing Co.,5,2019-07-07,"What can I say about this burger? It’s amazing, tender, delicious! I can go on! Price is decent, $14 for a buck burger, onion rings and a drink. On the burger comes these pickled peppers which are amazing, I’ve eaten a lot of burgers in …",None
20,Alexis Morin,1,2023-03-08,Enjoy!.. If you want your time wasted with multiple consecutive wrong orders and then being gaslit about them. What good is a nice patty if it's cold by the time you finally get to enjoy it.,"Hi Alexis, 

Thank you for sharing your feedback. I’m sorry to hear about your negative experience. Dilallo takes pride in serving their customers with quality food and service. This was an uncommon instance and we will surely do better in the future. Please feel free to reach out to santino@dilalloburger.ca with any further comments, concerns or suggestions you wish to share. We would be happy to discuss this further with you and make things right for your next experience."
21,angel lo,5,2023-04-07,Great place with delicious burgee,None
22,Janine Giroux,1,2023-02-06,Usually I love the food on the menu twice now they didn’t get our order right and I know food has gone up but $34.00 dollars for 2 chicken subs with hardly any chicken in it and they changed the buns come on now that’s crazy……..,None
23,Silvia Di Marco,4,2019-07-07,I had the buck burger and it was juicy and delicious.   No complaints.   The poutine was ok...gravy needs to be improved but a must go place.,None
24,Rebecca Vaillancourt,1,2023-05-07,Ridiculous pricing for the amount of food you get. I don’t know what kind of size this is for a poutine but to pay 12 for it is ridiculous.,"Hi Rebecca, our container is deceiving we are working on changing the container but we can assure you that the size of our poutines are the same quantity! Hope to see you again and get that 1 star to a 5.

Thank you"
25,Anthony Kuchta,5,2020-07-06,"Loved this place the burgers and fries are super tasty! I went there with my father and they brought us our 2 burgers that we asked for, but I asked for no tomatoes in mine and they made a mistake and added tomatoes. I didn’t say anything I …",None
26,Brian Ratchyv,2,2023-06-15,"The food at Piknic electronik food truck was very bad, the burger was cold, and the patty didn’t taste like anything and overpriced.","Hi Brian, 

Sorry for your bad experience with us at our food truck! if the burger was cold and you weren't satisfied you could've came back to the window and we would've made you a new one that was much warmer and to your liking, due to the high capacity of people we had at the event it can happen, we try our best but we aren't perfect! "
27,Cathie Raina,5,2023-02-06,Just love these burgers! The hot pepper makes it for me. Fast service and consistent,None
28,Anitha D'Souza,5,2019-07-07,Spicy chicken burger was really tasty and full of flavours. Service was quick and friendly.,None
29,Chris Dahdah,1,2022-12-08,"Ordered burgers, poutine, chicken tenders and fries for 7 people. They gave us fried chicken instead of grilled, everything smelled and tasted like rancid old oil at best, and most of the beef (all of which was also bland) tasted off (sour, …",None
30,Josh,5,2023-01-07,"A Montreal staple. I remember having a few Dillalo burgers when I was a kid before going to a Habs game. I don't remember the hockey game, but I do remember the burger. …",None
31,Suzanne Turcotte,1,2023-03-08,"Horrible food, server ignored my specifications
burger fell apart.  Way too expensive for the food they serve.  Used to be a client, but never again",None
32,Greg Domagala,5,2022-09-09,"Epic. This was such a nice discovery. We were in the area and we were looking for a place to grab a bite that's local and authentic. Stumbled on this and recalled an ad i heard on the radio. We loved it. The burgers, subs, poutine, onion …",None
33,Alex Serfaty,4,2017-07-07,"Burgers are really good for the price! The food was great, we got a beer too and it was great. Just as good as a more expensive burger in my opinion. Constructive feedback would be to have a dessert option, and maybe have the menu in …",None
34,ellie cheers,5,2023-02-06,Always good food :) They have gluten free buns which is amazing! 100% recommend,None
35,Tonia Holden,5,2023-05-07,Can't go wrong with a Dillalo burger! Great local joint!,Thank you Tonia!! appreciate it
36,3D Gansta,1,2021-07-06,"Worst place ever, Hygiene standards are none existence and they care not about the health of their customers. They cut food outside in parking lot that is unacceptable. …",None
37,Aishah Seivwright,1,2022-11-08,"I’ve ordered wings for take out enough times that two of the cashiers know me by name. I went to eat in today because I was starving and the owner was pretty unwelcoming unfortunately. Not spending another dollar here. Also don’t get the grilled chicken sandwich - it’s an absolute abomination, sincerely.",None
38,Amrit Singh,3,2022-07-06,This burger for 10 dollars uhhh not worth it    Its just expensive try olivia’s authentic chicken double of that both quality and quantity,None
39,Coreen Knight,5,2023-05-07,The service was great and so was my burger !! Delicious 😋 …,Thank you Coreen! We try our best to be the best! Till next time
40,M Zandi,1,2022-07-06,"The good Google Maps rating led us there. We got a bacon cheeseburger, grilled chicken, fries and poutine to go. Not impressed with the quality. It’s like getting a cheap McDonald’s burger but paying twice as much. We didn’t finish them and threw them away.",None
41,John Patriarca,5,2023-04-07,Food was delicious! Burgers are authentic and fries are delicious!,None
42,Phil Aveline,4,2023-03-08,"Great service, friendly staff  amazing food. Will go back",None
43,Lucas Lopes,4,2022-12-08,"Nice place for a burguer, fries and a cold cup of root beer =)

Just to make it clear... they do have other options on their menu but I haven`t tried yet.",None
44,Patrick Généreux,5,2023-04-07,Wow! Like absolutely amazing food. Will be coming back!!,None
45,Sabi Sasu,2,2022-07-06,"Used to love the burgers there, but the last few times I ordered, the burgers and fries were really really bland.... It's like they didn't put any seasoning at all on the patty, cooked it and threw it in a bun, no salt no pepper nothing. I …",None
46,Danny A. Ignacio,3,2022-07-06,"I came for a take out.
It was a good burger, nothing extraordinary.
French fries were surprisingly good!. …",None
47,Niall Comerford,5,2022-07-06,"We wound up digging into it too fast to get any photos, but Dilallo has never disappointed. Delicious, juicy burgers with a whole bunch of toppings, never soggy, crispy onion rings, tasty fries, there's nothing to not love, even ordered through Uber it was still nice and warm and good lord is it ever filling. 10/10 I love this place",None
48,Mylaine Jarry,1,2022-12-08,"You want a VERY good dilallo, go to the one in st constant.

Food is fresh, well cooked, not falling apart and not greasy that you feel you're eating oil by the spoon.",None
49,Julien,3,2022-11-08,"Agressively average. Couldn't really find anything to praise. Bland poutine, bland burgers, bland fries. Portions are fine, prices are ok and service is fast, but what you get in the end is just not interesting.",None
50,Review Dude,5,2023-06-06,Best burgers in town! Hands down!,Thanks for the review Review Dude!! we try our best to be the best and stay the best!!! 
51,P,4,2022-07-06,"The veggie burger was incredible. It was a bit too greasy but if that's what one wants then it's one of the best tasting veggie burgers that you will find in town. However, most vegetarians are also conscious of what they put in their body. So from that aspect, it's just a good one time experience. Too greasy to try again.",None
52,Alexandre Belisle,1,2021-07-06,"Payed 5$ to get extra cheese, clearly did not get that extra. The poutine was also very dry. Very underwhelmed.",None
53,Ray Muir,5,2023-06-06,"Fantastic burgers, excellent  service",Thank you Ray! We appreciate the kind words and try our best to provide the best service and experience for our clients!
54,yasmeen kanaan,1,2022-10-09,"It was an unpleasant experience to be served burger, chicken fingers and fries without a plate. Felt disrespected and absolutely unwelcomed by the staff, also with the tone they spoke to me.",None
55,Tim N,5,2023-04-07,"Classic, old school Montreal institution. Great food.",None
56,Jay Stay,3,2023-01-07,it's 2023 and the burger is still shrinking. Great Reset Burgers...price also going up,None
57,Sada Spaidal,5,2021-07-06,"Great place! My boyfriend and I each ordered the veggie burger trio with poutine. The service was quick, the serving was a perfect size, the price was right and it was all delicious! Glad we found this place and would highly recommend :)",None
58,steven gehlsen,5,2022-07-06,"Just like it was the last time I was in there for a burger 5 to 6 years ago.....the burgers are still fantastic....double buck burger is a must!!!! Loved it, will be going back for a different one soon!",None
59,Randy Scardocchio,5,2022-07-06,Can never get tired of a quality burger.,None
60,David Bureau,5,2023-01-07,Legendary burgers!,None
61,Alexia lira,3,2023-01-07,"Nice staff, good price but the food is bland",None
62,Andrew Szy,4,2019-07-07,"Great burgers, fast and friendly service!  :)  Good price as well!",None
63,Bowen Lu,3,2020-07-06,"Ordered a buck burger as a combo for takeout. The burger itself was quite small, the bread wasn't too special. I liked the handmade patty, but it wasn't seasoned enough. I really enjoyed the toppings as I haven't seen that done much. The …",None
64,Joel Joseph,4,2019-07-07,"Loved the food the last time I ate there a few years ago.

I didn't want anything spicy so I pass over the Rocket Burger and ordered the …",None
65,Samantha Dangubic,4,2018-07-07,"Great food, friendly staff. Slightly expensive but definitely worth it.",None
66,George Jetson,4,2021-07-06,"I ordered on DoorDash, and everything was there, and was hot.

The burgers are good, better than I remembered; the fries were a little bit of a …",None
67,Dan199722,5,2023-05-07,Best burger in town 100%,Thanks Dan! We try to be the best 
68,Frank Staniscia,5,2022-10-09,The Best Burger 🍔 I ever had I've known the old Owner the family business goes back in History One of the 1st Italian family in Ville Emard …,None
69,AZAD ROHANI,2,2022-08-10,"Burgers were just fine, very ordinary, even McDonald's taste better, but most annoying was their staff aditude, very unfriendly and rude, never go back",None
70,Prok Svoboda,2,2021-07-06,"Wanted to try it for years: so dissapointed! Bar none the most mediocre burgers we've ever had. Granted, it was takeaway as eat-in dining is not possible due to Covid. Still, if I was running a decades-old restaurant, I would package the …",None
71,Miguel Lourenço,3,2021-07-06,"I used to order every week, sometimes twice a week via Doordash. I love their fries. But they stopped offering the free delivery with the DashPass so I stopped ordering from them. It's pretty disappointing but I guess I'll have to order from somewhere else.",None
72,Sparky Chan,2,2022-10-09,I was served a bland greasy burger. The poutine was ok but not great. The service with no smile. I don’t get the hype.,None
73,Manon Boileau,1,2022-07-06,"Food is not as it used to it be, overcooked old fries as there is little traffic, greasy burgers. The  staff was busier having chats than serving and not very welcoming when they did offer service.  We will never go back.  St antoine restaurant had much better service",None
74,Glyn Clarke,4,2019-07-07,"I haven't been around as long as they have, but I have been around long enough to watch this chain of restaurants slowly contract down. I am not sure, but this may be the last location, which is good that it's its first location after 90 …",None
75,Mary,5,2021-07-06,"Got the spicy bacon with chicken burger, onion rings and pogo. Ordered on Skip. The taste is AWESOME. I'm never disappointed with their flavours. You guys will keep having my patronage for sure.",None
76,Alex R.,3,2019-07-07,Food is good. Waitress was the rudess ever. Today may 28 afternoon. We went there around 9h30 i know it's near closing time but the waitress did not even speak to us or greed us. She was on another level of rudeness for a restaurant. …,None
77,Justin Hannon,5,2019-07-07,Honestly one of the best burger places in Montreal! What an excellent burger and great place to come. Come here and you won’t be disappointed!!! We came all the way off island from the west just to eat here! Well worth the 45 minute drive! Thank you for a great evening with my father and brother.,None
78,Yassine Ben Jemaa,2,2021-07-06,"They have the rudest cashier I've encountered in years ! The food was good and tasty but they should hire nicer staff. Maybe she was just having a bad day... I guess we all do from time to time, but not to the point of being disrespectful with a client. Never coming back.",None
79,Brent McLennan,4,2021-07-06,"Our takeout order was ready within 5 minutes or so. When got home everything was great. A lot enjoyable to eat in the dining room, but we weren't disappointed with our meal.",None
80,Jamin Chaput,3,2022-07-06,"Great poutine. Burger could have been better. Meat was a bit grey as if it was just cooked suspended in air. Didn’t taste charbroiled, fried, BBQed. It was just cooked. Very bland.",None
81,Douglas Gould,4,2020-07-06,Interesting burgers.  The patties are moist and crumbly. I assume they are kept hot and ready to serve on a steam table but they remind me more of meatloaf than a grilled beef patty. Tasty though. …,None
82,Cheesy Wizz,1,2021-07-06,I dont know if the prices are different in store but you cant possibly order this on Ubereats how is it that one double cheese burger is 15 dollars not even as a trio. You can buy two individual burgers and its cheaper than the double …,None
83,Chrispers,4,2020-07-06,"I've had the same waitress about 3-4 times in a row & she's rude, once stops ignoring you, which she will continue to do as much as humanly possible, from the moment you sit down until the moment you leave. The burgers make up for it though. Some of the best I've ever had.",None
84,Kitty Howlett,4,2021-07-06,"Burgers are great. And the gluten-free buns mean we can bring my Mom. Sadly, the fries are pretty meh. Hence the 4⭐ review, instead of 5.",None
85,Barnac,5,2021-07-06,"ordered on skipthedishes as they offer free delivery for over 15$ at the moment.
I had the double buck burger combo with onion rings and glass bottle ginger ale …",None
86,Michael Dickson,5,2018-07-07,A great classic burger joint. One of the best burgers I've had in Montreal. Their grilled chicken is also incredible. Prices are reasonable and service is quick. Overall a great casual place.,None
87,ALYVON,1,2021-07-06,"The meat smells funny.  Staff are indifferent, cold.  One of the cooks came out with his brown bag lunch from home and ate it at the counter in front of the guests.  Makes you wonder why he won't even eat the food he prepares!   This …",None
88,Jill Smeall,5,2022-09-09,"Great tasting, real burger. Simple menu, nice staff, very clean.",None
89,Edward Testa,5,2022-07-06,Has been my favorite burger destination for years. Highly recommended. Nice staff nice restaurant,None
90,M. S.,4,2018-07-07,"This burger place was a surprise. I always walk by and never tried but I'm glad that I finally went in.
Plenty of room and cozy. As a European, this is a cliché north american …",None
91,Gasline Deslouches,4,2023-05-07,Nice place,None
92,A,3,2019-07-07,"It’s ok. It’s in a great location. The last time I placed an order, the burger meat was crumbly and very heavily greased. Kids burger meat was all broken up, they missed the cheese and apple juice. The burger buns were soaked, my son …",None
93,Tom X,1,2022-07-06,"Almost always good. Bucks are always done right can't complain.
This is an updated- buck was cold onion were burnt. As well lately fries undercooked ask for well done and still undercooked but burnt.",None
94,Fabian Sosa Escalada,2,2019-07-07,"the burguer seems to be boiled meat, plenty of water. The french fries were black and ugly, like if the oil has 5 years old. It's a beautiful place, with good service. I hope they fix the cook issue. Get a better cook and ask other restaurants for help, or put a franchise of A&W.",None
95,Jason Arthur,2,2020-07-06,I really loved this place but had not gone in a year or two. For some reason today the meat in the burgers tasted off and the fries tasted like they were cooked in old oil. I can't see myself going back anytime soon. I was really looking forward to Dilallo but ended up very disappointed.,None
96,Annalisa Hernando,4,2022-07-06,"Tried their fish burger for the 1st time. It was good, but it could use a little more tartar sauce. I would come back, though.",None
97,Tracey Lamanque-Nicolas,5,2020-07-06,"Purchased yesterday, June 4th, 2020 Hamburgers and Poutine.
It was so delicious and fresh we tried 3 different Hamburgers, Buck, Double Cheese & Cheese and Bacon. Poutine, Classic & one with Steak. Not to mention the staff were super nice. I differently recommend this restaurant.",None
98,Naila Alidina,5,2022-07-06,"If you’re looking for a decadent greasy burger/fries/the works, this is the spot! The beef burgers are great, the chicken burgers are tasty",None
99,Mara Senechal,2,2021-07-06,"For a traditional hamburger place, they have a lot to be improved! Tasteless hamburgers, nothing special and the fries have so much oil!
I really expected more for the high price that I paid!",None
100,Starleanna Knumz,2,2020-07-06,"I Ordered food ... when the delivery guy got to my door I greeted him, & I said "" Hi "" he said nothing & handed Me my order. I said ""thank you"" & he turned around & left..  Rude! & then you wonder why you get no tip(s). The poutine was good but the burger was dripping oil🤢 …",None
101,Jose Perez,2,2021-07-06,"For me and my family, the burgers had no flavor,  the ends burn,I ask for all dress fo all of the burgers and in the kids ones nothing,  this was our first time and last, the only good thing was the 🍟 and drinks, I love to eat from different restaurants so I know was good. Sorry, I don't  recommend it. …",None
102,Adam Jacques,5,2020-07-06,"Amazing! This is a montreal classic hands down looking for an Amazing hand made burger? Go no further then the ""Buck burger"" it won't steer you wrong! Staff is fast and friendly. You can sit in the restaurant or take it to go.",None
103,Brent Rogers,5,2020-07-06,"I think, and I've been around the world and through the family gauntlet of burgers, that this is hands down, the juiciest and best burger I've ever had. Onion rings? Delish. Fries? Scrumptious. Ice tea? Well, it's ice tea. Definitely give this place a second and third try.",None
104,Kenneth Turcotte,5,2022-07-06,Dilallo burger has been around for a long time and Mr Dilallo had a very special recipe for his burgers 🍔 that you have to try at least once and don't forget you have to order them wet. …,None
105,C.A. Leduc,4,2021-07-06,"Dilallo's food on Allard is always great. On the last visit, they messed up the custom part of the request, plus the hamburgers were ready and then a batch of French fries for our order was started afterwards (burgers weren't hot anymore …",None
106,Julie Dalrymple,1,2020-07-06,"If you order from here, don't use foodora - I called the restaurant and they said they gave the driver my whole trio, the driver said he didn't get my drink, so it's super annoying. Food was good, but I'd just get it from there myself (if I lived close, which I don't so I won't be ordering from here again).",None
107,Aishah Waheed,1,2020-07-06,THESE PEOPLE CHARGED ME 5$ FOR CHEESE ADDED TO MY FRIES. 5$$!! AND NEVER REFILLED OUR DRINKS. NEVER GOING HERE AGAIN!!!,None
108,John Martin,1,2019-07-07,"Burger was great, but the waitress pulled a fast one, alone 1 bill $24 bucks, 3 more arrive and I pick up there bill. Bill #2 = $68. (24+68)=$92. Was not told the $24 was added to #2 for a total of $68. Tip 4 her now $32.00 , won't go back let karma fix that one. Just very wrong on her behalf.",None
109,Mahdi H. Nia,5,2018-07-07,Awesome!! Italians are the masters of taste and quality of food. I can see every one is working happily there and it reflects their great food and management. The best burger in town hats-off,None
110,Eric Durand,4,2021-07-06,"Great, fresh and memories! Last time I had a Buck was in NDG 30 years ago! Worth the stop as the ingredients were fresh and delicious as i remember!",None
111,Andie S,1,2020-07-06,Placed an order for delivery at 2:11PM.. it's 3:30PM and still no food. I called and was told that the driver just left and there was a problem with the order. Its a hamburger place and I ordered 1 hamburger.. what could be the problem? I …,None
112,Paul-Thomas,5,2019-07-07,"This place has been a staple of the neighborhood, the original restaurant that franchised all the other locations. It has been upgraded and is a very popular lunch joint. The prices are higher then mcdonalds, but it's a burger like you'd make if you were really hungry. I love it any time I'm in ville emard.",None
113,Michelle Lee,5,2022-07-06,"A great place for delicious burgers and fries, always tasty and reasonably priced.",None
114,Anna Caiazzo,1,2021-07-06,"Basically an expensive McDonald's
Bad quality, I had stomachache after eating there.
Quite expensive, a drink and a burger 23$ (McDonald's style and even smaller …",None
115,Hacked,4,2022-07-06,"The burgers are honestly amazing, and so is the general
atmosphere of the place! Although, it's a little pricey, but
that's not their fault..",None
116,Scott Spencer,5,2020-07-06,"This is the white whale. And I know every Montrealer has their nostalgic preferences. And thats fine and well, But this is THE place in my eyes. By a land slide on top of it. Theres no gimmicks, where they have a 2 foot tall burger with …",None
117,Q,5,2019-07-07,"Best burger joint available to me in the Lasalle/Verdun area that I know of. All the ones in Verdun that I've tried are generic fried absolute trash. Dilallo poutines are delicious, burgers even more so. Havent tried anything else but I surely will soon. Staff is great, and easily understood on the phone.",None
118,HUnewearl Sue,4,2017-07-07,"Wouldn't give five stars, and honestly 4 doesn't do it justice, would love to give 4.5 but Google won't allow, one of the best burgers I've ever had, and the fries are fresh and perfect, to my taste at any rate, if you're in the area, do yourself the favor, try it, it's worth it.",None
119,Bones McGinty,4,2019-07-07,"My favorite burger in town. Tastes home cooked and the ingredients are fresh. Been eating here since the age of 5, worked here for 4 years, and still not tired of the burgers.",None
120,Melissa Belair,2,2018-07-07,"I ordered there tonight and honestly it wasn't that great. i didn't received the correct burger, then when they brought me another one, the onions were dry and i tasted salt while i was eating it. every time i call there they make so many mistakes, i think tonight was my last time i ordered there.",None
121,Aiman Bergallou,1,2020-07-06,"Unfortunately this place is NOT what the reviews are saying. It’s the WORST burger i have eaten in my life ! I am So dissapointed. Burger had zero taste, very small, it was not round, but a weird shape. Staff is terrible. I dont recommend …",None
122,Chris Mg,3,2022-07-06,"The burgers were greasy, but tasted ok. Good poutine portion",None
123,Mark Beltra,5,2022-07-06,"Ordered Buck Burger, great burger at great price also learned trois frites means combo in french :)",None
124,Serge Ghattas,5,2019-07-07,You know when a place such as this one has been around for such a long time that their burgers and homemade peppers are worth a taste - I am biased in telling you that this is my favourite burger in Montreal and I also appreciate their community support and memorabilia on the walls.,None
125,Aziz Telya,5,2020-07-06,"It's a burger place, with a selection of many different styles of burgers.

It's not like the fast food joints called Diallo all over the place, it's a sit …",None
126,Sarah-Maude Marchildon,5,2022-07-06,"Best place in the neighborhood for a burger.

Also it’s always what I think about if I’m in a rush - takes about 15 min from the time I order to when I receive it at home.",None
127,Tanusree Dey,4,2019-07-07,"Have good food but need to work on their serving techniques. The burgers should be presented in a platter or so, rather than just wrapped in the paper. Their burgers are definitely good but a little overpriced.",None
128,The Dude,4,2018-07-07,"Great food, friendly service and good prices. Loved the atmosphere of this establishment too. Can't wait to go back again for another Buck burger with all the sides!",None
129,Nicolas Barillaro,5,2019-07-07,"Out to Lunch on a Friday , Ordered a Buck burger and a Poutine, it was all fresh nothing has been sitting there, the burger is juicy and full of flavors ! love going to this location so close to home & work! Great location with a lot of history",None
130,Richard Le Gendre,1,2019-07-07,"food was good...but I guess I'll never ask for delivery
When I ordered (and I live just around 1.2km distance)
If they could deliver within 30 to 35 min... as I had other plans... …",None
131,Francis Lascelle-Clarkson,5,2018-07-07,"Only one word about this place, AMAZING. Just go eat there when you get the chance, I promess you wont regret it. If you like spicy stuff, go for the buck burger. Its their signature burger and the best there is!",None
132,Rick Yorke,5,2022-08-10,Still a great place to go but the Buck burger is no longer a buck 😂 …,None
133,Hugh MacDonald,5,2020-07-06,90th anniversary! I have never seen the place so busy. It is always worth the detour to go for a Buckburger or two. Consistently the best burgers in Montréal!,None
134,Dave Tecce,4,2019-07-07,Waitresses need to take care of their customers. Some have been there to long and just get to comfortable that customers will come back because Diallo's is landmark. Wrong way of thinking competition is everywhere so take care of customers they pay your salary. No customers=no pay,None
135,Mia Lamontagne,4,2018-07-07,"The place is clean, the service is great, the staff is friendly. The food is so good, I had a poutine and a buck burger, both tasted amazing. I would recommend this place to anyone.",None
136,Alex Rojco,4,2023-03-08,Really good burgers!!,None
137,Keith Robinson,4,2019-07-07,"Good burger that really tastes home made, but I found the price of 46$ for two burgers, two poutines, and 2 drinks to be a bit pricey for fast food. I won't repeat, but I don't regret the purchase.",None
138,Lucas Durant,5,2022-07-06,"If greasy hangover food is what you need, there is no better place! Poutine is tops, and the 'wet' burger is the greasiest tasty burger in the city!",None
139,Greg Wolejko,2,2018-07-07,"Had a buck burger with onion rings. Nothing special really. I don't know why some dig this place. It's ok but nothing to rave about. Try Burger de Ville or any other Montreal speciality burger hole. Decor sucks too, very sterile. Won't come back. Sorry.",None
140,Fabio Baccalaro,5,2018-07-07,"Fantastically delicious burgers. The buck burger comes strongly recommended, you have not lived until you've eaten one. Would definitely eat here again!",None
141,hatori hanzo,1,2020-07-06,"25$ for a Cold italien poutine, cold regular poutine, and a 3/5 cheeseburger at best!!! There was a total of 8 employees to help serve us our cold lunch. Last money they get from me 🤷🏾‍♂️ …",None
142,Jack Ryan,5,2020-07-06,"Best burger in town!!! We need more locations!!! Affordable pricing for such great burgers, poutine can be a little salty but still amazing! Buck burger all day!!!",None
143,silvia suarez,1,2022-07-06,"Food is not good and they don't even give you a plate where to put the food, they just wrap your burger in paper and put it on the table",None
144,Dee Vee,5,2020-07-06,"Buck Burger is the best never had any other, just miss when they used to fry the buns next to the meat, so greasy it would almost make you sick tasted so good you couldn't stop eating them!!!",None
145,Zoïr Radjabov,2,2022-11-08,Too expensive and nothing special. The food is the same stuff that you can buy in other shops twice cheaper.,None
146,Paul Figueroa,5,2022-07-06,Burger and rings was freshly prepared and cooked. Both were excellent. Fast table service too.,None
147,Alicia Kershaw,5,2019-07-07,"I've been going to this Dillalo burger since I was old enough to walk.
My uncle lived down the street and me and my siblings and cousins would get to walk there for lunch whenever we visited. …",None
148,Behdad,1,2022-10-09,The burger smells bad and is too oily. Never recommended.,None
149,Daniel Sarmiento,2,2021-07-06,Ordered a Veggie Burger trio. The burger was all squashed and very badly put together. The fries were super soggy. Never again.,None
150,Yolande Lapointe,2,2020-07-06,Beef burger was ok but breaded chicken one has been dipped in oil maybe more than once. Not going back for 2 burgers served wrapped in paper served or more pitched directly on the table.,None
151,Mac Gyver,5,2019-07-07,"Couldn't tell u anything about anything else except the Buck Burger, been going there for over 45 years never had anything else, best burger ever, miss the old days when they used to fry the buns beside the meat so greasy it would almost make you sick at the same time so good you couldn't stop eating!!!",None
152,Jeremie Racine,5,2017-07-07,"One of the better places to order. Burgers taste fresh, poutine sauce is consistently tasty. Ordered 4 times and the longest wait has been ~35 mins",None
153,Steve Tessier,5,2018-07-07,"Look, this is “Mother House,” the building made after the Original Dilallo store was sold for the Monk Metro station. The Hamburgers are the best thing you can bite into. Other Hamburgers can’t compete. I have been eating them all my life …",None
154,Vanessa A,1,2019-07-07,"Saw a few comments about rude waitress, guess what? It’s true! Shame when you walk in a classic like that and get that kind of service. These girls need to be reminded of a few basic rules of customer service.",None
